Serial_number:,,,,
2106253,,,,
Project,ID:,,,
3/1/2022,2:00:00 PM,0,62.3294,7.793
3/1/2022,2:15:00 PM,0,62.2987,7.774
3/1/2022,2:30:00 PM,0,62.2796,7.766
3/1/2022,2:45:00 PM,0,62.279,7.758
3/1/2022,3:00:00 PM,0,62.2621,7.751
3/1/2022,3:15:00 PM,0,62.2554,7.749
3/1/2022,3:30:00 PM,0,62.2412,7.744
3/1/2022,3:45:00 PM,0,62.2421,7.742
3/1/2022,4:00:00 PM,0,62.2333,7.74
3/1/2022,4:15:00 PM,0,62.2266,7.739
3/1/2022,4:30:00 PM,0,62.2442,7.737
3/1/2022,4:45:00 PM,0,62.2384,7.739
3/1/2022,5:00:00 PM,0,62.243,7.739
3/1/2022,5:15:00 PM,0,62.2547,7.739
3/1/2022,5:30:00 PM,0,62.2628,7.738
3/1/2022,5:45:00 PM,0,62.2726,7.738
3/1/2022,6:00:00 PM,0,62.2831,7.739
3/1/2022,6:15:00 PM,0,62.3017,7.737
3/1/2022,6:30:00 PM,0,62.3248,7.735
3/1/2022,6:45:00 PM,0,62.3375,7.732
3/1/2022,7:00:00 PM,0,62.3477,7.721
3/1/2022,7:15:00 PM,0,62.3519,7.696
3/1/2022,7:30:00 PM,0,62.3537,7.698
3/1/2022,7:45:00 PM,0,62.3578,7.687
3/1/2022,8:00:00 PM,0,62.3811,7.695
3/1/2022,8:15:00 PM,0,62.4098,7.701
3/1/2022,8:30:00 PM,0,62.42,7.709
3/1/2022,8:45:00 PM,0,62.4346,7.712
3/1/2022,9:00:00 PM,0,62.4511,7.719
3/1/2022,9:15:00 PM,0,62.4681,7.725
3/1/2022,9:30:00 PM,0,62.487,7.732
3/1/2022,9:45:00 PM,0,62.4891,7.737
3/1/2022,10:00:00 PM,0,62.4877,7.742
3/1/2022,10:15:00 PM,0,62.5024,7.745
3/1/2022,10:30:00 PM,0,62.5119,7.751
3/1/2022,10:45:00 PM,0,62.5102,7.751
3/1/2022,11:00:00 PM,0,62.5175,7.755
3/1/2022,11:15:00 PM,0,62.5176,7.758
3/1/2022,11:30:00 PM,0,62.5141,7.762
3/1/2022,11:45:00 PM,0,62.5057,7.766
3/2/2022,12:00:00 AM,0,62.4904,7.769
3/2/2022,12:15:00 AM,0,62.4817,7.766
3/2/2022,12:30:00 AM,0,62.4641,7.768
3/2/2022,12:45:00 AM,0,62.4448,7.772
3/2/2022,1:00:00 AM,0,62.4262,7.774
3/2/2022,1:15:00 AM,0,62.4075,7.772
3/2/2022,1:30:00 AM,0,62.3915,7.755
3/2/2022,1:45:00 AM,0,62.373,7.755
3/2/2022,2:00:00 AM,0,62.3778,7.756
3/2/2022,2:15:00 AM,0,62.3842,7.759
3/2/2022,2:30:00 AM,0,62.3649,7.76
3/2/2022,2:45:00 AM,0,62.3415,7.76
3/2/2022,3:00:00 AM,0,62.3442,7.759
3/2/2022,3:15:00 AM,0,62.3398,7.759
3/2/2022,3:30:00 AM,0,62.3386,7.759
3/2/2022,3:45:00 AM,0,62.3286,7.758
3/2/2022,4:00:00 AM,0,62.3278,7.759
3/2/2022,4:15:00 AM,0,62.329,7.758
3/2/2022,4:30:00 AM,0,62.3258,7.758
3/2/2022,4:45:00 AM,0,62.325,7.758
3/2/2022,5:00:00 AM,0,62.3257,7.754
3/2/2022,5:15:00 AM,0,62.3341,7.755
3/2/2022,5:30:00 AM,0,62.3347,7.753
3/2/2022,5:45:00 AM,0,62.3349,7.743
3/2/2022,6:00:00 AM,0,62.3437,7.739
3/2/2022,6:15:00 AM,0,62.3593,7.732
3/2/2022,6:30:00 AM,0,62.3661,7.726
3/2/2022,6:45:00 AM,0,62.3855,7.734
3/2/2022,7:00:00 AM,0,62.4028,7.738
3/2/2022,7:15:00 AM,0,62.4155,7.751
3/2/2022,7:30:00 AM,0,62.4366,7.767
3/2/2022,7:45:00 AM,0,62.4517,7.777
3/2/2022,8:00:00 AM,0,62.4603,7.784
3/2/2022,8:15:00 AM,0,62.4773,7.791
3/2/2022,8:30:00 AM,0,62.4939,7.795
3/2/2022,8:45:00 AM,0,62.5132,7.798
3/2/2022,9:00:00 AM,0,62.5251,7.801
3/2/2022,9:15:00 AM,0,62.5405,7.804
3/2/2022,9:30:00 AM,0,62.544,7.805
3/2/2022,9:45:00 AM,0,62.5452,7.809
3/2/2022,10:00:00 AM,0,62.55,7.811
3/2/2022,10:15:00 AM,0,62.549,7.812
3/2/2022,10:30:00 AM,0,62.5584,7.809
3/2/2022,10:45:00 AM,0,62.5548,7.812
3/2/2022,11:00:00 AM,0,62.5543,7.816
3/2/2022,11:15:00 AM,0,62.5411,7.821
3/2/2022,11:30:00 AM,0,62.5245,7.828
3/2/2022,11:45:00 AM,0,62.5216,7.835
3/2/2022,12:00:00 PM,0,62.5279,7.841
3/2/2022,12:15:00 PM,0,62.5138,7.843
3/2/2022,12:30:00 PM,0,62.4975,7.84
3/2/2022,12:45:00 PM,0,62.4836,7.836
3/2/2022,1:00:00 PM,0,62.469,7.833
3/2/2022,1:15:00 PM,0,62.4504,7.831
3/2/2022,1:30:00 PM,0,62.432,7.827
3/2/2022,1:45:00 PM,0,62.4091,7.824
3/2/2022,2:00:00 PM,0,62.3945,7.823
3/2/2022,2:15:00 PM,0,62.3772,7.82
3/2/2022,2:30:00 PM,0,62.3588,7.819
3/2/2022,2:45:00 PM,0,62.3488,7.816
3/2/2022,3:00:00 PM,0,62.3421,7.816
3/2/2022,3:15:00 PM,0,62.3357,7.815
3/2/2022,3:30:00 PM,0,62.3221,7.811
3/2/2022,3:45:00 PM,0,62.3125,7.809
3/2/2022,4:00:00 PM,0,62.296,7.81
3/2/2022,4:15:00 PM,0,62.2907,7.813
3/2/2022,4:30:00 PM,0,62.2927,7.814
3/2/2022,4:45:00 PM,0,62.2939,7.813
3/2/2022,5:00:00 PM,0,62.2969,7.811
3/2/2022,5:15:00 PM,0,62.2983,7.808
3/2/2022,5:30:00 PM,0,62.2944,7.805
3/2/2022,5:45:00 PM,0,62.3162,7.802
3/2/2022,6:00:00 PM,0,62.3347,7.799
3/2/2022,6:15:00 PM,0,62.3408,7.795
3/2/2022,6:30:00 PM,0,62.3533,7.789
3/2/2022,6:45:00 PM,0,62.3702,7.782
3/2/2022,7:00:00 PM,0,62.3829,7.776
3/2/2022,7:15:00 PM,0,62.3854,7.771
3/2/2022,7:30:00 PM,0,62.4074,7.767
3/2/2022,7:45:00 PM,0,62.4148,7.764
3/2/2022,8:00:00 PM,0,62.4227,7.762
3/2/2022,8:15:00 PM,0,62.4367,7.758
3/2/2022,8:30:00 PM,0,62.4461,7.749
3/2/2022,8:45:00 PM,0,62.463,7.736
3/2/2022,9:00:00 PM,0,62.4731,7.733
3/2/2022,9:15:00 PM,0,62.4854,7.739
3/2/2022,9:30:00 PM,0,62.4885,7.74
3/2/2022,9:45:00 PM,0,62.4917,7.742
3/2/2022,10:00:00 PM,0,62.5039,7.742
3/2/2022,10:15:00 PM,0,62.5144,7.739
3/2/2022,10:30:00 PM,0,62.5254,7.735
3/2/2022,10:45:00 PM,0,62.52,7.732
3/2/2022,11:00:00 PM,0,62.5393,7.73
3/2/2022,11:15:00 PM,0,62.5339,7.73
3/2/2022,11:30:00 PM,0,62.5355,7.726
3/2/2022,11:45:00 PM,0,62.5278,7.724
3/3/2022,12:00:00 AM,0,62.501,7.721
3/3/2022,12:15:00 AM,0,62.4812,7.719
3/3/2022,12:30:00 AM,0,62.4679,7.716
3/3/2022,12:45:00 AM,0,62.447,7.712
3/3/2022,1:00:00 AM,0,62.4412,7.707
3/3/2022,1:15:00 AM,0,62.4303,7.701
3/3/2022,1:30:00 AM,0,62.4276,7.698
3/3/2022,1:45:00 AM,0,62.4115,7.69
3/3/2022,2:00:00 AM,0,62.3995,7.691
3/3/2022,2:15:00 AM,0,62.3947,7.688
3/3/2022,2:30:00 AM,0,62.3969,7.685
3/3/2022,2:45:00 AM,0,62.3766,7.679
3/3/2022,3:00:00 AM,0,62.3722,7.68
3/3/2022,3:15:00 AM,0,62.3663,7.68
3/3/2022,3:30:00 AM,0,62.3602,7.679
3/3/2022,3:45:00 AM,0,62.3534,7.676
3/3/2022,4:00:00 AM,0,62.3485,7.671
3/3/2022,4:15:00 AM,0,62.3413,7.673
3/3/2022,4:30:00 AM,0,62.345,7.672
3/3/2022,4:45:00 AM,0,62.3397,7.671
3/3/2022,5:00:00 AM,0,62.3408,7.67
3/3/2022,5:15:00 AM,0,62.3411,7.645
3/3/2022,5:30:00 AM,0,62.3361,7.616
3/3/2022,5:45:00 AM,0,62.3483,7.584
3/3/2022,6:00:00 AM,0,62.3611,7.578
3/3/2022,6:15:00 AM,0,62.3721,7.595
3/3/2022,6:30:00 AM,0,62.3806,7.608
3/3/2022,6:45:00 AM,0,62.3934,7.618
3/3/2022,7:00:00 AM,0,62.4084,7.629
3/3/2022,7:15:00 AM,0,62.4241,7.637
3/3/2022,7:30:00 AM,0,62.4498,7.643
3/3/2022,7:45:00 AM,0,62.4596,7.645
3/3/2022,8:00:00 AM,0,62.4768,7.648
3/3/2022,8:15:00 AM,0,62.4947,7.642
3/3/2022,8:30:00 AM,0,62.5073,7.638
3/3/2022,8:45:00 AM,0,62.5124,7.644
3/3/2022,9:00:00 AM,0,62.5235,7.656
3/3/2022,9:15:00 AM,0,62.5357,7.674
3/3/2022,9:30:00 AM,0,62.5371,7.685
3/3/2022,9:45:00 AM,0,62.5526,7.696
3/3/2022,10:00:00 AM,0,62.5474,7.708
3/3/2022,10:15:00 AM,0,62.5488,7.713
3/3/2022,10:30:00 AM,0,62.566,7.712
3/3/2022,10:45:00 AM,0,62.5697,7.706
3/3/2022,11:00:00 AM,0,62.5578,7.709
3/3/2022,11:15:00 AM,0,62.5494,7.71
3/3/2022,11:30:00 AM,0,62.5371,7.707
3/3/2022,11:45:00 AM,0,62.5271,7.708
3/3/2022,12:00:00 PM,0,62.5177,7.708
3/3/2022,12:15:00 PM,0,62.5199,7.71
3/3/2022,12:30:00 PM,0,62.5154,7.708
3/3/2022,12:45:00 PM,0,62.4927,7.704
3/3/2022,1:00:00 PM,0,62.4802,7.702
3/3/2022,1:15:00 PM,0,62.4639,7.698
3/3/2022,1:30:00 PM,0,62.4426,7.696
3/3/2022,1:45:00 PM,0,62.4208,7.7
3/3/2022,2:00:00 PM,0,62.4022,7.7
3/3/2022,2:15:00 PM,0,62.3819,7.696
3/3/2022,2:30:00 PM,0,62.363,7.695
3/3/2022,2:45:00 PM,0,62.347,7.7
3/3/2022,3:00:00 PM,0,62.3257,7.704
3/3/2022,3:15:00 PM,0,62.3093,7.704
3/3/2022,3:30:00 PM,0,62.3094,7.7
3/3/2022,3:45:00 PM,0,62.297,7.697
3/3/2022,4:00:00 PM,0,62.29,7.697
3/3/2022,4:15:00 PM,0,62.2931,7.696
3/3/2022,4:30:00 PM,0,62.287,7.695
3/3/2022,4:45:00 PM,0,62.2851,7.691
3/3/2022,5:00:00 PM,0,62.2945,7.686
3/3/2022,5:15:00 PM,0,62.2979,7.68
3/3/2022,5:30:00 PM,0,62.3104,7.674
3/3/2022,5:45:00 PM,0,62.3203,7.671
3/3/2022,6:00:00 PM,0,62.3263,7.668
3/3/2022,6:15:00 PM,0,62.3326,7.663
3/3/2022,6:30:00 PM,0,62.3441,7.659
3/3/2022,6:45:00 PM,0,62.3437,7.654
3/3/2022,7:00:00 PM,0,62.3581,7.648
3/3/2022,7:15:00 PM,0,62.3663,7.643
3/3/2022,7:30:00 PM,0,62.3703,7.636
3/3/2022,7:45:00 PM,0,62.39,7.614
3/3/2022,8:00:00 PM,0,62.405,7.581
3/3/2022,8:15:00 PM,0,62.4302,7.589
3/3/2022,8:30:00 PM,0,62.4428,7.588
3/3/2022,8:45:00 PM,0,62.4564,7.59
3/3/2022,9:00:00 PM,0,62.4636,7.591
3/3/2022,9:15:00 PM,0,62.4949,7.587
3/3/2022,9:30:00 PM,0,62.5033,7.586
3/3/2022,9:45:00 PM,0,62.5105,7.587
3/3/2022,10:00:00 PM,0,62.5321,7.583
3/3/2022,10:15:00 PM,0,62.5371,7.581
3/3/2022,10:30:00 PM,0,62.5368,7.578
3/3/2022,10:45:00 PM,0,62.5413,7.576
3/3/2022,11:00:00 PM,0,62.5397,7.574
3/3/2022,11:15:00 PM,0,62.5356,7.575
3/3/2022,11:30:00 PM,0,62.5269,7.575
3/3/2022,11:45:00 PM,0,62.5136,7.576
3/4/2022,12:00:00 AM,0,62.5061,7.574
3/4/2022,12:15:00 AM,0,62.4847,7.571
3/4/2022,12:30:00 AM,0,62.4703,7.575
3/4/2022,12:45:00 AM,0,62.4531,7.575
3/4/2022,1:00:00 AM,0,62.4474,7.575
3/4/2022,1:15:00 AM,0,62.4388,7.573
3/4/2022,1:30:00 AM,0,62.4189,7.575
3/4/2022,1:45:00 AM,0,62.402,7.572
3/4/2022,2:00:00 AM,0,62.4017,7.566
3/4/2022,2:15:00 AM,0,62.3807,7.561
3/4/2022,2:30:00 AM,0,62.3684,7.556
3/4/2022,2:45:00 AM,0,62.3648,7.555
3/4/2022,3:00:00 AM,0,62.3595,7.552
3/4/2022,3:15:00 AM,0,62.3565,7.55
3/4/2022,3:30:00 AM,0,62.3517,7.546
3/4/2022,3:45:00 AM,0,62.3515,7.545
3/4/2022,4:00:00 AM,0,62.3491,7.536
3/4/2022,4:15:00 AM,0,62.3556,7.529
3/4/2022,4:30:00 AM,0,62.3585,7.522
3/4/2022,4:45:00 AM,0,62.3581,7.523
3/4/2022,5:00:00 AM,0,62.361,7.523
3/4/2022,5:15:00 AM,0,62.3737,7.521
3/4/2022,5:30:00 AM,0,62.3793,7.519
3/4/2022,5:45:00 AM,0,62.3878,7.517
3/4/2022,6:00:00 AM,0,62.3929,7.503
3/4/2022,6:15:00 AM,0,62.4124,7.507
3/4/2022,6:30:00 AM,0,62.4216,7.522
3/4/2022,6:45:00 AM,0,62.4366,7.528
3/4/2022,7:00:00 AM,0,62.445,7.529
3/4/2022,7:15:00 AM,0,62.4534,7.532
3/4/2022,7:30:00 AM,0,62.4664,7.53
3/4/2022,7:45:00 AM,0,62.4852,7.539
3/4/2022,8:00:00 AM,0,62.5053,7.552
3/4/2022,8:15:00 AM,0,62.5233,7.546
3/4/2022,8:30:00 AM,0,62.5363,7.536
3/4/2022,8:45:00 AM,0,62.5473,7.54
3/4/2022,9:00:00 AM,0,62.553,7.544
3/4/2022,9:15:00 AM,0,62.5623,7.541
3/4/2022,9:30:00 AM,0,62.5606,7.547
3/4/2022,9:45:00 AM,0,62.567,7.553
3/4/2022,10:00:00 AM,0,62.568,7.559
3/4/2022,10:15:00 AM,0,62.5724,7.563
3/4/2022,10:30:00 AM,0,62.5697,7.564
3/4/2022,10:45:00 AM,0,62.5697,7.566
3/4/2022,11:00:00 AM,0,62.5597,7.571
3/4/2022,11:15:00 AM,0,62.5595,7.579
3/4/2022,11:30:00 AM,0,62.5557,7.585
3/4/2022,11:45:00 AM,0,62.5419,7.591
3/4/2022,12:00:00 PM,0,62.544,7.585
3/4/2022,12:15:00 PM,0,62.5354,7.582
3/4/2022,12:30:00 PM,0,62.5259,7.579
3/4/2022,12:45:00 PM,0,62.5122,7.574
3/4/2022,1:00:00 PM,0,62.4973,7.567
3/4/2022,1:15:00 PM,0,62.4759,7.566
3/4/2022,1:30:00 PM,0,62.4642,7.565
3/4/2022,1:45:00 PM,0,62.4436,7.564
3/4/2022,2:00:00 PM,0,62.4228,7.568
3/4/2022,2:15:00 PM,0,62.4086,7.572
3/4/2022,2:30:00 PM,0,62.3906,7.571
3/4/2022,2:45:00 PM,0,62.3806,7.567
3/4/2022,3:00:00 PM,0,62.3663,7.562
3/4/2022,3:15:00 PM,0,62.347,7.56
3/4/2022,3:30:00 PM,0,62.3362,7.558
3/4/2022,3:45:00 PM,0,62.3224,7.555
3/4/2022,4:00:00 PM,0,62.3186,7.554
3/4/2022,4:15:00 PM,0,62.3108,7.552
3/4/2022,4:30:00 PM,0,62.3158,7.549
3/4/2022,4:45:00 PM,0,62.3008,7.548
3/4/2022,5:00:00 PM,0,62.2872,7.545
3/4/2022,5:15:00 PM,0,62.2878,7.542
3/4/2022,5:30:00 PM,0,62.2959,7.538
3/4/2022,5:45:00 PM,0,62.303,7.535
3/4/2022,6:00:00 PM,0,62.2916,7.535
3/4/2022,6:15:00 PM,0,62.3035,7.534
3/4/2022,6:30:00 PM,0,62.3165,7.533
3/4/2022,6:45:00 PM,0,62.3444,7.532
3/4/2022,7:00:00 PM,0,62.3552,7.527
3/4/2022,7:15:00 PM,0,62.3718,7.519
3/4/2022,7:30:00 PM,0,62.3831,7.511
3/4/2022,7:45:00 PM,0,62.3941,7.474
3/4/2022,8:00:00 PM,0,62.4084,7.446
3/4/2022,8:15:00 PM,0,62.4129,7.453
3/4/2022,8:30:00 PM,0,62.4313,7.456
3/4/2022,8:45:00 PM,0,62.4552,7.45
3/4/2022,9:00:00 PM,0,62.4615,7.442
3/4/2022,9:15:00 PM,0,62.4699,7.419
3/4/2022,9:30:00 PM,0,62.4714,7.37
3/4/2022,9:45:00 PM,0,62.477,7.334
3/4/2022,10:00:00 PM,0,62.4814,7.307
3/4/2022,10:15:00 PM,0,62.4945,7.296
3/4/2022,10:30:00 PM,0,62.5094,7.285
3/4/2022,10:45:00 PM,0,62.5129,7.256
3/4/2022,11:00:00 PM,0,62.5087,7.236
3/4/2022,11:15:00 PM,0,62.5081,7.193
3/4/2022,11:30:00 PM,0,62.493,7.171
3/4/2022,11:45:00 PM,0,62.4902,7.162
3/5/2022,12:00:00 AM,0,62.4825,7.137
3/5/2022,12:15:00 AM,0,62.4723,7.168
3/5/2022,12:30:00 AM,0,62.4675,7.226
3/5/2022,12:45:00 AM,0,62.4534,7.28
3/5/2022,1:00:00 AM,0,62.449,7.325
3/5/2022,1:15:00 AM,0,62.4299,7.356
3/5/2022,1:30:00 AM,0,62.4001,7.361
3/5/2022,1:45:00 AM,0,62.3888,7.303
3/5/2022,2:00:00 AM,0,62.3726,7.263
3/5/2022,2:15:00 AM,0,62.3585,7.26
3/5/2022,2:30:00 AM,0,62.3456,7.266
3/5/2022,2:45:00 AM,0,62.3396,7.283
3/5/2022,3:00:00 AM,0,62.3386,7.291
3/5/2022,3:15:00 AM,0,62.3252,7.294
3/5/2022,3:30:00 AM,0,62.3242,7.297
3/5/2022,3:45:00 AM,0,62.3225,7.318
3/5/2022,4:00:00 AM,0,62.316,7.341
3/5/2022,4:15:00 AM,0,62.3074,7.349
3/5/2022,4:30:00 AM,0,62.3061,7.355
3/5/2022,4:45:00 AM,0,62.3135,7.355
3/5/2022,5:00:00 AM,0,62.3156,7.363
3/5/2022,5:15:00 AM,0,62.3254,7.346
3/5/2022,5:30:00 AM,0,62.3445,7.312
3/5/2022,5:45:00 AM,0,62.3493,7.291
3/5/2022,6:00:00 AM,0,62.3593,7.285
3/5/2022,6:15:00 AM,0,62.3664,7.303
3/5/2022,6:30:00 AM,0,62.3769,7.3
3/5/2022,6:45:00 AM,0,62.3853,7.284
3/5/2022,7:00:00 AM,0,62.4085,7.301
3/5/2022,7:15:00 AM,0,62.421,7.349
3/5/2022,7:30:00 AM,0,62.4269,7.378
3/5/2022,7:45:00 AM,0,62.4373,7.407
3/5/2022,8:00:00 AM,0,62.4507,7.431
3/5/2022,8:15:00 AM,0,62.463,7.448
3/5/2022,8:30:00 AM,0,62.4784,7.46
3/5/2022,8:45:00 AM,0,62.486,7.468
3/5/2022,9:00:00 AM,0,62.4937,7.477
3/5/2022,9:15:00 AM,0,62.4961,7.482
3/5/2022,9:30:00 AM,0,62.5004,7.487
3/5/2022,9:45:00 AM,0,62.4996,7.491
3/5/2022,10:00:00 AM,0,62.507,7.496
3/5/2022,10:15:00 AM,0,62.5179,7.498
3/5/2022,10:30:00 AM,0,62.5145,7.503
3/5/2022,10:45:00 AM,0,62.5069,7.506
3/5/2022,11:00:00 AM,0,62.4977,7.508
3/5/2022,11:15:00 AM,0,62.5024,7.506
3/5/2022,11:30:00 AM,0,62.4941,7.516
3/5/2022,11:45:00 AM,0,62.4856,7.52
3/5/2022,12:00:00 PM,0,62.4753,7.52
3/5/2022,12:15:00 PM,0,62.4651,7.521
3/5/2022,12:30:00 PM,0,62.4565,7.521
3/5/2022,12:45:00 PM,0,62.4413,7.519
3/5/2022,1:00:00 PM,0,62.4269,7.52
3/5/2022,1:15:00 PM,0,62.4181,7.523
3/5/2022,1:30:00 PM,0,62.4017,7.529
3/5/2022,1:45:00 PM,0,62.3756,7.54
3/5/2022,2:00:00 PM,0,62.3561,7.55
3/5/2022,2:15:00 PM,0,62.3437,7.543
3/5/2022,2:30:00 PM,0,62.3299,7.533
3/5/2022,2:45:00 PM,0,62.3068,7.529
3/5/2022,3:00:00 PM,0,62.2932,7.52
3/5/2022,3:15:00 PM,0,62.299,7.506
3/5/2022,3:30:00 PM,0,62.2829,7.498
3/5/2022,3:45:00 PM,0,62.2648,7.497
3/5/2022,4:00:00 PM,0,62.2589,7.497
3/5/2022,4:15:00 PM,0,62.2623,7.494
3/5/2022,4:30:00 PM,0,62.2657,7.489
3/5/2022,4:45:00 PM,0,62.2591,7.484
3/5/2022,5:00:00 PM,0,62.2587,7.482
3/5/2022,5:15:00 PM,0,62.2649,7.48
3/5/2022,5:30:00 PM,0,62.2736,7.48
3/5/2022,5:45:00 PM,0,62.2773,7.48
3/5/2022,6:00:00 PM,0,62.293,7.479
3/5/2022,6:15:00 PM,0,62.3018,7.479
3/5/2022,6:30:00 PM,0,62.3216,7.479
3/5/2022,6:45:00 PM,0,62.3357,7.479
3/5/2022,7:00:00 PM,0,62.35,7.477
3/5/2022,7:15:00 PM,0,62.3737,7.475
3/5/2022,7:30:00 PM,0,62.3922,7.473
3/5/2022,7:45:00 PM,0,62.3967,7.466
3/5/2022,8:00:00 PM,0,62.4051,7.453
3/5/2022,8:15:00 PM,0,62.41,7.438
3/5/2022,8:30:00 PM,0,62.4205,7.415
3/5/2022,8:45:00 PM,0,62.4333,7.391
3/5/2022,9:00:00 PM,0,62.4568,7.397
3/5/2022,9:15:00 PM,0,62.4628,7.415
3/5/2022,9:30:00 PM,0,62.4663,7.427
3/5/2022,9:45:00 PM,0,62.4749,7.42
3/5/2022,10:00:00 PM,0,62.4807,7.416
3/5/2022,10:15:00 PM,0,62.4928,7.424
3/5/2022,10:30:00 PM,0,62.4949,7.435
3/5/2022,10:45:00 PM,0,62.4939,7.446
3/5/2022,11:00:00 PM,0,62.4848,7.456
3/5/2022,11:15:00 PM,0,62.4865,7.466
3/5/2022,11:30:00 PM,0,62.4789,7.474
3/5/2022,11:45:00 PM,0,62.4791,7.48
3/6/2022,12:00:00 AM,0,62.4786,7.485
3/6/2022,12:15:00 AM,0,62.4575,7.489
3/6/2022,12:30:00 AM,0,62.4403,7.488
3/6/2022,12:45:00 AM,0,62.4258,7.49
3/6/2022,1:00:00 AM,0,62.3954,7.491
3/6/2022,1:15:00 AM,0,62.3943,7.494
3/6/2022,1:30:00 AM,0,62.3759,7.498
3/6/2022,1:45:00 AM,0,62.3523,7.5
3/6/2022,2:00:00 AM,0,62.3417,7.502
3/6/2022,2:15:00 AM,0,62.3217,7.504
3/6/2022,2:30:00 AM,0,62.3109,7.506
3/6/2022,2:45:00 AM,0,62.3039,7.499
3/6/2022,3:00:00 AM,0,62.2988,7.498
3/6/2022,3:15:00 AM,0,62.286,7.5
3/6/2022,3:30:00 AM,0,62.2858,7.502
3/6/2022,3:45:00 AM,0,62.296,7.496
3/6/2022,4:00:00 AM,0,62.3002,7.493
3/6/2022,4:15:00 AM,0,62.2936,7.484
3/6/2022,4:30:00 AM,0,62.2911,7.479
3/6/2022,4:45:00 AM,0,62.2992,7.474
3/6/2022,5:00:00 AM,0,62.3042,7.466
3/6/2022,5:15:00 AM,0,62.3039,7.464
3/6/2022,5:30:00 AM,0,62.3114,7.457
3/6/2022,5:45:00 AM,0,62.3139,7.439
3/6/2022,6:00:00 AM,0,62.3203,7.436
3/6/2022,6:15:00 AM,0,62.3433,7.434
3/6/2022,6:30:00 AM,0,62.3587,7.44
3/6/2022,6:45:00 AM,0,62.3773,7.441
3/6/2022,7:00:00 AM,0,62.3868,7.447
3/6/2022,7:15:00 AM,0,62.4019,7.451
3/6/2022,7:30:00 AM,0,62.4166,7.455
3/6/2022,7:45:00 AM,0,62.4226,7.458
3/6/2022,8:00:00 AM,0,62.4331,7.464
3/6/2022,8:15:00 AM,0,62.4422,7.471
3/6/2022,8:30:00 AM,0,62.4549,7.478
3/6/2022,8:45:00 AM,0,62.4635,7.48
3/6/2022,9:00:00 AM,0,62.4754,7.481
3/6/2022,9:15:00 AM,0,62.4877,7.481
3/6/2022,9:30:00 AM,0,62.5078,7.481
3/6/2022,9:45:00 AM,0,62.5137,7.483
3/6/2022,10:00:00 AM,0,62.5202,7.49
3/6/2022,10:15:00 AM,0,62.5237,7.496
3/6/2022,10:30:00 AM,0,62.5247,7.506
3/6/2022,10:45:00 AM,0,62.5149,7.516
3/6/2022,11:00:00 AM,0,62.5053,7.525
3/6/2022,11:15:00 AM,0,62.4994,7.532
3/6/2022,11:30:00 AM,0,62.4855,7.539
3/6/2022,11:45:00 AM,0,62.4828,7.542
3/6/2022,12:00:00 PM,0,62.4736,7.541
3/6/2022,12:15:00 PM,0,62.4632,7.535
3/6/2022,12:30:00 PM,0,62.4563,7.525
3/6/2022,12:45:00 PM,0,62.4451,7.517
3/6/2022,1:00:00 PM,0,62.4165,7.515
3/6/2022,1:15:00 PM,0,62.411,7.521
3/6/2022,1:30:00 PM,0,62.3871,7.532
3/6/2022,1:45:00 PM,0,62.3726,7.538
3/6/2022,2:00:00 PM,0,62.3608,7.539
3/6/2022,2:15:00 PM,0,62.3478,7.543
3/6/2022,2:30:00 PM,0,62.3349,7.543
3/6/2022,2:45:00 PM,0,62.316,7.539
3/6/2022,3:00:00 PM,0,62.2943,7.539
3/6/2022,3:15:00 PM,0,62.2837,7.54
3/6/2022,3:30:00 PM,0,62.2709,7.536
3/6/2022,3:45:00 PM,0,62.2585,7.533
3/6/2022,4:00:00 PM,0,62.2552,7.531
3/6/2022,4:15:00 PM,0,62.2368,7.53
3/6/2022,4:30:00 PM,0,62.2316,7.526
3/6/2022,4:45:00 PM,0,62.2332,7.522
3/6/2022,5:00:00 PM,0,62.2304,7.517
3/6/2022,5:15:00 PM,0,62.2479,7.51
3/6/2022,5:30:00 PM,0,62.2568,7.503
3/6/2022,5:45:00 PM,0,62.2665,7.498
3/6/2022,6:00:00 PM,0,62.2774,7.494
3/6/2022,6:15:00 PM,0,62.2903,7.49
3/6/2022,6:30:00 PM,0,62.3033,7.486
3/6/2022,6:45:00 PM,0,62.3163,7.484
3/6/2022,7:00:00 PM,0,62.3434,7.482
3/6/2022,7:15:00 PM,0,62.3547,7.48
3/6/2022,7:30:00 PM,0,62.3692,7.479
3/6/2022,7:45:00 PM,0,62.3787,7.478
3/6/2022,8:00:00 PM,0,62.395,7.477
3/6/2022,8:15:00 PM,0,62.4036,7.474
3/6/2022,8:30:00 PM,0,62.4113,7.472
3/6/2022,8:45:00 PM,0,62.4297,7.469
3/6/2022,9:00:00 PM,0,62.4328,7.467
3/6/2022,9:15:00 PM,0,62.434,7.464
3/6/2022,9:30:00 PM,0,62.4447,7.464
3/6/2022,9:45:00 PM,0,62.4582,7.462
3/6/2022,10:00:00 PM,0,62.4686,7.459
3/6/2022,10:15:00 PM,0,62.4795,7.458
3/6/2022,10:30:00 PM,0,62.487,7.456
3/6/2022,10:45:00 PM,0,62.4863,7.455
3/6/2022,11:00:00 PM,0,62.4826,7.454
3/6/2022,11:15:00 PM,0,62.4752,7.452
3/6/2022,11:30:00 PM,0,62.4714,7.453
