OBJECTID,pointid,grid_code,RASTERVALU
1,1,4124.696289,4124.696289
2,2,4124.696289,4124.696289
3,3,4124.688477,4124.688477
4,4,4124.69043,4124.69043
5,5,4124.675293,4124.675293
6,6,4124.678223,4124.678223
7,7,4124.665527,4124.665527
8,8,4124.669922,4124.669922
9,9,4124.658691,4124.658691
10,10,4124.660156,4124.660156
11,11,4124.648438,4124.648438
12,12,4124.652832,4124.652832
13,13,4124.624023,4124.624023
14,14,4124.63916,4124.63916
15,15,4124.611328,4124.611328
16,16,4124.611816,4124.611816
17,17,4124.604004,4124.604004
18,18,4124.604004,4124.604004
19,19,4124.600586,4124.600586
20,20,4124.592773,4124.592773
21,21,4124.591797,4124.591797
22,22,4124.585938,4124.585938
23,23,4124.570313,4124.570313
24,24,4124.541016,4124.541016
25,25,4124.544434,4124.544434
26,26,4124.518555,4124.518555
27,27,4124.52002,4124.52002
28,28,4124.515137,4124.515137
29,29,4124.515137,4124.515137
30,30,4124.511719,4124.511719
31,31,4124.510742,4124.510742
32,32,4124.508789,4124.508789
33,33,4124.508789,4124.508789
34,34,4124.500977,4124.500977
35,35,4124.505371,4124.505371
36,36,4124.479492,4124.479492
37,37,4124.491699,4124.491699
38,38,4124.465332,4124.465332
39,39,4124.471191,4124.471191
40,40,4124.456055,4124.456055
41,41,4124.461914,4124.461914
42,42,4124.450684,4124.450684
43,43,4124.452148,4124.452148
44,44,4124.452148,4124.452148
45,45,4124.450684,4124.450684
46,46,4124.466797,4124.466797
47,47,4124.459473,4124.459473
48,48,4124.501465,4124.501465
49,49,4124.489258,4124.489258
50,50,4124.581055,4124.581055
51,51,4124.546387,4124.546387
52,52,4124.773926,4124.773926
53,53,4124.672363,4124.672363
54,54,4124.947754,4124.947754
55,55,4124.856445,4124.856445
56,56,4125.005859,4125.005859
57,57,4124.959473,4124.959473
58,58,4125.068359,4125.068359
59,59,4125.006836,4125.006836
60,60,4125.092773,4125.092773
61,61,4125.072266,4125.072266
62,62,4125.08252,4125.08252
63,63,4125.080078,4125.080078
64,64,4125.008789,4125.008789
65,65,4125.008789,4125.008789
66,66,4124.916016,4124.916016
67,67,4124.927734,4124.927734
68,68,4124.820313,4124.820313
69,69,4124.849609,4124.849609
70,70,4124.760254,4124.760254
71,71,4124.779785,4124.779785
72,72,4124.72168,4124.72168
73,73,4124.738281,4124.738281
74,74,4124.685059,4124.685059
75,75,4124.701172,4124.701172
76,76,4124.617188,4124.617188
77,77,4124.645508,4124.645508
78,78,4124.549805,4124.549805
79,79,4124.565918,4124.565918
80,80,4124.526855,4124.526855
81,81,4124.538086,4124.538086
82,82,4124.502441,4124.502441
83,83,4124.508301,4124.508301
84,84,4124.494141,4124.494141
85,85,4124.494141,4124.494141
86,86,4124.494141,4124.494141
87,87,4124.502441,4124.502441
88,88,4124.476563,4124.476563
89,89,4124.494141,4124.494141
90,90,4124.449707,4124.449707
91,91,4124.476563,4124.476563
92,92,4124.422363,4124.422363
93,93,4124.448242,4124.448242
94,94,4124.385254,4124.385254
95,95,4124.407227,4124.407227
96,96,4124.380859,4124.380859
97,97,4124.385254,4124.385254
98,98,4124.379883,4124.379883
99,99,4124.384277,4124.384277
100,100,4124.399902,4124.399902
101,101,4124.384277,4124.384277
102,102,4124.434082,4124.434082
103,103,4124.422363,4124.422363
104,104,4124.460938,4124.460938
105,105,4124.473145,4124.473145
106,106,4124.484375,4124.484375
107,107,4124.48584,4124.48584
108,108,4124.504883,4124.504883
109,109,4124.512695,4124.512695
110,110,4124.508301,4124.508301
111,111,4124.556641,4124.556641
112,112,4124.539551,4124.539551
113,113,4124.569336,4124.569336
114,114,4124.569336,4124.569336
115,115,4124.577148,4124.577148
116,116,4124.577148,4124.577148
117,117,4124.592285,4124.592285
118,118,4124.592773,4124.592773
119,119,4124.592773,4124.592773
120,120,4124.592773,4124.592773
121,121,4124.592773,4124.592773
122,122,4124.592773,4124.592773
123,123,4124.586426,4124.586426
124,124,4124.586426,4124.586426
125,125,4124.567383,4124.567383
126,126,4124.567871,4124.567871
127,127,4124.560547,4124.560547
128,128,4124.560547,4124.560547
129,129,4124.560547,4124.560547
130,130,4124.54834,4124.54834
131,131,4124.557129,4124.557129
132,132,4124.539063,4124.539063
133,133,4124.566406,4124.566406
134,134,4124.543457,4124.543457
135,135,4124.626953,4124.626953
136,136,4124.566406,4124.566406
137,137,4124.687012,4124.687012
138,138,4124.632324,4124.632324
139,139,4124.790039,4124.790039
140,140,4124.702637,4124.702637
141,141,4124.836426,4124.836426
142,142,4124.811035,4124.811035
143,143,4124.85498,4124.85498
144,144,4124.84668,4124.84668
145,145,4124.877441,4124.877441
146,146,4124.868652,4124.868652
147,147,4124.913574,4124.913574
148,148,4124.88916,4124.88916
149,149,4124.946289,4124.946289
150,150,4124.921875,4124.921875
151,151,4124.973633,4124.973633
152,152,4124.956543,4124.956543
153,153,4125.026855,4125.026855
154,154,4124.990723,4124.990723
155,155,4125.064453,4125.064453
156,156,4125.033691,4125.033691
157,157,4125.101563,4125.101563
158,158,4125.083008,4125.083008
159,159,4125.115234,4125.115234
160,160,4125.097168,4125.097168
161,161,4125.121094,4125.121094
162,162,4125.100586,4125.100586
163,163,4125.116699,4125.116699
164,164,4125.101563,4125.101563
165,165,4125.101563,4125.101563
166,166,4125.09668,4125.09668
167,167,4125.100098,4125.100098
168,168,4125.081543,4125.081543
169,169,4125.11084,4125.11084
170,170,4125.080078,4125.080078
171,171,4125.151855,4125.151855
172,172,4125.089355,4125.089355
173,173,4125.186035,4125.186035
174,174,4125.117188,4125.117188
175,175,4125.194336,4125.194336
176,176,4125.126465,4125.126465
177,177,4125.194336,4125.194336
178,178,4125.12793,4125.12793
179,179,4125.157715,4125.157715
180,180,4125.123047,4125.123047
181,181,4125.126465,4125.126465
182,182,4125.117188,4125.117188
183,183,4125.088379,4125.088379
184,184,4125.078125,4125.078125
185,185,4125.04248,4125.04248
186,186,4124.952637,4124.952637
187,187,4124.963867,4124.963867
188,188,4124.892578,4124.892578
189,189,4124.890137,4124.890137
190,190,4124.842773,4124.842773
191,191,4124.829102,4124.829102
192,192,4124.797363,4124.797363
193,193,4124.786133,4124.786133
194,194,4124.820313,4124.820313
195,195,4124.786133,4124.786133
196,196,4124.841797,4124.841797
197,197,4124.797363,4124.797363
198,198,4124.844238,4124.844238
199,199,4124.853027,4124.853027
200,200,4124.870605,4124.870605
201,201,4124.989746,4124.989746
202,202,4125.070313,4125.070313
203,203,4125.049316,4125.049316
204,204,4125.151367,4125.151367
205,205,4125.213379,4125.213379
206,206,4125.294434,4125.294434
207,207,4125.353516,4125.353516
208,208,4125.385254,4125.385254
209,209,4125.391602,4125.391602
210,210,4125.394531,4125.394531
211,211,4125.387695,4125.387695
212,212,4125.394531,4125.394531
213,213,4125.384277,4125.384277
214,214,4125.380859,4125.380859
215,215,4125.371094,4125.371094
216,216,4125.338867,4125.338867
217,217,4125.3125,4125.3125
218,218,4125.254395,4125.254395
219,219,4125.229492,4125.229492
220,220,4125.193359,4125.193359
221,221,4125.188477,4125.188477
222,222,4125.136719,4125.136719
223,223,4125.076172,4125.076172
224,224,4125.038574,4125.038574
225,225,4124.973145,4124.973145
226,226,4124.902832,4124.902832
227,227,4124.824707,4124.824707
228,228,4124.785645,4124.785645
229,229,4124.807617,4124.807617
230,230,4124.781738,4124.781738
231,231,4124.823242,4124.823242
232,232,4124.85498,4124.85498
233,233,4124.897461,4124.897461
234,234,4124.926758,4124.926758
235,235,4124.956543,4124.956543
236,236,4124.992188,4124.992188
237,237,4124.999023,4124.999023
238,238,4125.011719,4125.011719
239,239,4125.025391,4125.025391
240,240,4125.018555,4125.018555
241,241,4125.031738,4125.031738
242,242,4125.068848,4125.068848
243,243,4125.12207,4125.12207
244,244,4125.144531,4125.144531
245,245,4125.055176,4125.055176
246,246,4125.169922,4125.169922
247,247,4124.993164,4124.993164
248,248,4125.05127,4125.05127
249,249,4124.993164,4124.993164
250,250,4124.929688,4124.929688
251,251,4124.994141,4124.994141
252,252,4124.941895,4124.941895
253,253,4124.880859,4124.880859
254,254,4124.946777,4124.946777
255,255,4124.837402,4124.837402
256,256,4124.871094,4124.871094
257,257,4124.812012,4124.812012
258,258,4124.741699,4124.741699
259,259,4124.782227,4124.782227
260,260,4124.677734,4124.677734
261,261,4124.724121,4124.724121
262,262,4124.664551,4124.664551
263,263,4124.648438,4124.648438
264,264,4124.689941,4124.689941
265,265,4124.697754,4124.697754
266,266,4124.777832,4124.777832
267,267,4124.777832,4124.777832
268,268,4124.805176,4124.805176
269,269,4124.803711,4124.803711
270,270,4124.808594,4124.808594
271,271,4124.814453,4124.814453
272,272,4124.814453,4124.814453
273,273,4124.821777,4124.821777
274,274,4124.825195,4124.825195
275,275,4124.825195,4124.825195
276,276,4124.830566,4124.830566
277,277,4124.82666,4124.82666
278,278,4124.831543,4124.831543
279,279,4124.838867,4124.838867
280,280,4124.836426,4124.836426
281,281,4124.850586,4124.850586
282,282,4124.859375,4124.859375
283,283,4124.85498,4124.85498
284,284,4124.895508,4124.895508
285,285,4124.861816,4124.861816
286,286,4124.896973,4124.896973
287,287,4125.003418,4125.003418
288,288,4124.904297,4124.904297
289,289,4125.07666,4125.07666
290,290,4124.998047,4124.998047
291,291,4125.070801,4125.070801
292,292,4125.060059,4125.060059
293,293,4125.070801,4125.070801
294,294,4125.082031,4125.082031
295,295,4125.133301,4125.133301
296,296,4125.101563,4125.101563
297,297,4125.163086,4125.163086
298,298,4125.193359,4125.193359
299,299,4125.237305,4125.237305
300,300,4125.289551,4125.289551
301,301,4125.384277,4125.384277
302,302,4125.326172,4125.326172
303,303,4125.401367,4125.401367
304,304,4125.410156,4125.410156
305,305,4125.410645,4125.410645
306,306,4125.411133,4125.411133
307,307,4125.420898,4125.420898
308,308,4125.411133,4125.411133
309,309,4125.412598,4125.412598
310,310,4125.398926,4125.398926
311,311,4125.374512,4125.374512
312,312,4125.321777,4125.321777
313,313,4125.284668,4125.284668
314,314,4125.285156,4125.285156
315,315,4125.264648,4125.264648
316,316,4125.264648,4125.264648
317,317,4125.264648,4125.264648
318,318,4125.302734,4125.302734
319,319,4125.27832,4125.27832
320,320,4125.36377,4125.36377
321,321,4125.416016,4125.416016
322,322,4125.440918,4125.440918
323,323,4125.448242,4125.448242
324,324,4125.453613,4125.453613
325,325,4125.483887,4125.483887
326,326,4125.462402,4125.462402
327,327,4125.483887,4125.483887
328,328,4125.486328,4125.486328
329,329,4125.486328,4125.486328
330,330,4125.422852,4125.422852
331,331,4125.438965,4125.438965
332,332,4125.387695,4125.387695
333,333,4125.308594,4125.308594
334,334,4125.161621,4125.161621
335,335,4125.040527,4125.040527
336,336,4124.856445,4124.856445
337,337,4124.94873,4124.94873
338,338,4124.755371,4124.755371
339,339,4124.661621,4124.661621
340,340,4124.594727,4124.594727
341,341,4124.58252,4124.58252
342,342,4124.578613,4124.578613
343,343,4124.578613,4124.578613
344,344,4124.578613,4124.578613
345,345,4124.593262,4124.593262
346,346,4124.615723,4124.615723
347,347,4124.628906,4124.628906
348,348,4124.648926,4124.648926
349,349,4124.645508,4124.645508
350,350,4124.655762,4124.655762
351,351,4124.662598,4124.662598
352,352,4124.674316,4124.674316
353,353,4124.676758,4124.676758
354,354,4124.674316,4124.674316
355,355,4124.676758,4124.676758
356,356,4124.672852,4124.672852
357,357,4124.662598,4124.662598
358,358,4124.662598,4124.662598
359,359,4124.668945,4124.668945
360,360,4124.675293,4124.675293
361,361,4124.676758,4124.676758
362,362,4124.688965,4124.688965
363,363,4124.700195,4124.700195
364,364,4124.725586,4124.725586
365,365,4124.741699,4124.741699
366,366,4124.75293,4124.75293
367,367,4124.761719,4124.761719
368,368,4124.783691,4124.783691
369,369,4124.811523,4124.811523
370,370,4124.850098,4124.850098
371,371,4124.95459,4124.95459
372,372,4124.923828,4124.923828
373,373,4125.007324,4125.007324
374,374,4125.028809,4125.028809
375,375,4125.063965,4125.063965
376,376,4125.096191,4125.096191
377,377,4125.128418,4125.128418
378,378,4125.131348,4125.131348
379,379,4125.159668,4125.159668
380,380,4125.206055,4125.206055
381,381,4125.288574,4125.288574
382,382,4125.355469,4125.355469
383,383,4125.39209,4125.39209
384,384,4125.393555,4125.393555
385,385,4125.395508,4125.395508
386,386,4125.398926,4125.398926
387,387,4125.397461,4125.397461
388,388,4125.395508,4125.395508
389,389,4125.399414,4125.399414
390,390,4125.393555,4125.393555
391,391,4125.395508,4125.395508
392,392,4125.393066,4125.393066
393,393,4125.387207,4125.387207
394,394,4125.358887,4125.358887
395,395,4125.393066,4125.393066
396,396,4125.330078,4125.330078
397,397,4125.38916,4125.38916
398,398,4125.370605,4125.370605
399,399,4125.338867,4125.338867
400,400,4125.278809,4125.278809
401,401,4125.338867,4125.338867
402,402,4125.205078,4125.205078
403,403,4125.274902,4125.274902
404,404,4125.205078,4125.205078
405,405,4125.151855,4125.151855
406,406,4125.090332,4125.090332
407,407,4125.136719,4125.136719
408,408,4125.083496,4125.083496
409,409,4125.100586,4125.100586
410,410,4125.09082,4125.09082
411,411,4125.090332,4125.090332
412,412,4125.052246,4125.052246
413,413,4125.056152,4125.056152
414,414,4125.062012,4125.062012
415,415,4125.085449,4125.085449
416,416,4125.091309,4125.091309
417,417,4125.119141,4125.119141
418,418,4125.086426,4125.086426
419,419,4125.117188,4125.117188
420,420,4125.129395,4125.129395
421,421,4125.146973,4125.146973
422,422,4125.155762,4125.155762
423,423,4125.117188,4125.117188
424,424,4125.119141,4125.119141
425,425,4125.119141,4125.119141
426,426,4125.119141,4125.119141
427,427,4125.116211,4125.116211
428,428,4125.120605,4125.120605
429,429,4125.116211,4125.116211
430,430,4125.125488,4125.125488
431,431,4125.129395,4125.129395
432,432,4125.137695,4125.137695
433,433,4125.141113,4125.141113
434,434,4125.164063,4125.164063
435,435,4125.217773,4125.217773
436,436,4125.268066,4125.268066
437,437,4125.311035,4125.311035
438,438,4125.341309,4125.341309
439,439,4125.363281,4125.363281
440,440,4125.365234,4125.365234
441,441,4125.387695,4125.387695
442,442,4125.428223,4125.428223
443,443,4125.447266,4125.447266
444,444,4125.472656,4125.472656
445,445,4125.473633,4125.473633
446,446,4125.506348,4125.506348
447,447,4125.525391,4125.525391
448,448,4125.529297,4125.529297
449,449,4125.529297,4125.529297
450,450,4125.529297,4125.529297
451,451,4125.504395,4125.504395
452,452,4125.477539,4125.477539
453,453,4125.441406,4125.441406
454,454,4125.412598,4125.412598
455,455,4125.395996,4125.395996
456,456,4125.400879,4125.400879
457,457,4125.384766,4125.384766
458,458,4125.344727,4125.344727
459,459,4125.273926,4125.273926
460,460,4125.212402,4125.212402
461,461,4125.273926,4125.273926
462,462,4125.205078,4125.205078
463,463,4125.152832,4125.152832
464,464,4125.043945,4125.043945
465,465,4124.891602,4124.891602
466,466,4124.806152,4124.806152
467,467,4124.812988,4124.812988
468,468,4124.79248,4124.79248
469,469,4124.775879,4124.775879
470,470,4124.775879,4124.775879
471,471,4124.79248,4124.79248
472,472,4124.796875,4124.796875
473,473,4124.828613,4124.828613
474,474,4124.884277,4124.884277
475,475,4124.954102,4124.954102
476,476,4125.010254,4125.010254
477,477,4125.075195,4125.075195
478,478,4125.212891,4125.212891
479,479,4125.332031,4125.332031
480,480,4125.502441,4125.502441
481,481,4125.59668,4125.59668
482,482,4125.578613,4125.578613
483,483,4125.635742,4125.635742
484,484,4125.581543,4125.581543
485,485,4125.604492,4125.604492
486,486,4125.616699,4125.616699
487,487,4125.577637,4125.577637
488,488,4125.604492,4125.604492
489,489,4125.567871,4125.567871
490,490,4125.548828,4125.548828
491,491,4125.523926,4125.523926
492,492,4125.456543,4125.456543
493,493,4125.523926,4125.523926
494,494,4125.185059,4125.185059
495,495,4124.768555,4124.768555
496,496,4124.67627,4124.67627
497,497,4124.672852,4124.672852
498,498,4124.673828,4124.673828
499,499,4124.673828,4124.673828
500,500,4124.702637,4124.702637
501,501,4124.746582,4124.746582
502,502,4124.746582,4124.746582
503,503,4124.76416,4124.76416
504,504,4124.759766,4124.759766
505,505,4124.770996,4124.770996
506,506,4124.78125,4124.78125
507,507,4124.786133,4124.786133
508,508,4124.786133,4124.786133
509,509,4124.774414,4124.774414
510,510,4124.753418,4124.753418
511,511,4124.717285,4124.717285
512,512,4124.688965,4124.688965
513,513,4124.64209,4124.64209
514,514,4124.582031,4124.582031
515,515,4124.532715,4124.532715
516,516,4124.500977,4124.500977
517,517,4124.475098,4124.475098
518,518,4124.461914,4124.461914
519,519,4124.452148,4124.452148
520,520,4124.40918,4124.40918
521,521,4124.362793,4124.362793
522,522,4124.324707,4124.324707
523,523,4124.284668,4124.284668
524,524,4124.272461,4124.272461
525,525,4124.266113,4124.266113
526,526,4124.21875,4124.21875
527,527,4124.191406,4124.191406
528,528,4124.169434,4124.169434
529,529,4124.145508,4124.145508
530,530,4124.134766,4124.134766
531,531,4124.125488,4124.125488
532,532,4124.121582,4124.121582
533,533,4124.143066,4124.143066
534,534,4124.12793,4124.12793
535,535,4124.178223,4124.178223
536,536,4124.219238,4124.219238
537,537,4124.269531,4124.269531
538,538,4124.306641,4124.306641
539,539,4124.346191,4124.346191
540,540,4124.385742,4124.385742
541,541,4124.395508,4124.395508
542,542,4124.384766,4124.384766
543,543,4124.389648,4124.389648
544,544,4124.399414,4124.399414
545,545,4124.423828,4124.423828
546,546,4124.442383,4124.442383
547,547,4124.477539,4124.477539
548,548,4124.441895,4124.441895
549,549,4124.46582,4124.46582
550,550,4124.44873,4124.44873
551,551,4124.45459,4124.45459
552,552,4124.452148,4124.452148
553,553,4124.463867,4124.463867
554,554,4124.45459,4124.45459
555,555,4124.453613,4124.453613
556,556,4124.477539,4124.477539
557,557,4124.476074,4124.476074
558,558,4124.518066,4124.518066
559,559,4124.52832,4124.52832
560,560,4124.542969,4124.542969
561,561,4124.555176,4124.555176
562,562,4124.565918,4124.565918
563,563,4124.571777,4124.571777
564,564,4124.555176,4124.555176
565,565,4124.569824,4124.569824
566,566,4124.539063,4124.539063
567,567,4124.512695,4124.512695
568,568,4124.477051,4124.477051
569,569,4124.443359,4124.443359
570,570,4124.397949,4124.397949
571,571,4124.40918,4124.40918
572,572,4124.365723,4124.365723
573,573,4124.348145,4124.348145
574,574,4124.310547,4124.310547
575,575,4124.262207,4124.262207
576,576,4124.226074,4124.226074
577,577,4124.227539,4124.227539
578,578,4124.205078,4124.205078
579,579,4124.194824,4124.194824
580,580,4124.178223,4124.178223
581,581,4124.171387,4124.171387
582,582,4124.155273,4124.155273
583,583,4124.162598,4124.162598
584,584,4124.130859,4124.130859
585,585,4124.130859,4124.130859
586,586,4124.131836,4124.131836
587,587,4124.114258,4124.114258
588,588,4124.159668,4124.159668
589,589,4124.129883,4124.129883
590,590,4124.17334,4124.17334
591,591,4124.217773,4124.217773
592,592,4124.245117,4124.245117
593,593,4124.182129,4124.182129
594,594,4124.256836,4124.256836
595,595,4124.194336,4124.194336
596,596,4124.196777,4124.196777
597,597,4124.205566,4124.205566
598,598,4124.205566,4124.205566
599,599,4124.171875,4124.171875
600,600,4124.206055,4124.206055
601,601,4124.19043,4124.19043
602,602,4124.196777,4124.196777
603,603,4124.213867,4124.213867
604,604,4124.238281,4124.238281
605,605,4124.245605,4124.245605
606,606,4124.251465,4124.251465
607,607,4124.245605,4124.245605
608,608,4124.239258,4124.239258
609,609,4124.234375,4124.234375
610,610,4124.241211,4124.241211
611,611,4124.234375,4124.234375
612,612,4124.224121,4124.224121
613,613,4124.207031,4124.207031
614,614,4124.180176,4124.180176
615,615,4124.150879,4124.150879
616,616,4124.163086,4124.163086
617,617,4124.161621,4124.161621
618,618,4124.158203,4124.158203
619,619,4124.158203,4124.158203
620,620,4124.15918,4124.15918
621,621,4124.162598,4124.162598
622,622,4124.163086,4124.163086
623,623,4124.168945,4124.168945
624,624,4124.186523,4124.186523
625,625,4124.196777,4124.196777
626,626,4124.200195,4124.200195
627,627,4124.226074,4124.226074
628,628,4124.194824,4124.194824
629,629,4124.201172,4124.201172
630,630,4124.246582,4124.246582
631,631,4124.285645,4124.285645
632,632,4124.299805,4124.299805
633,633,4124.320313,4124.320313
634,634,4124.321289,4124.321289
635,635,4124.385254,4124.385254
636,636,4124.449219,4124.449219
637,637,4124.498535,4124.498535
638,638,4124.521484,4124.521484
639,639,4124.526367,4124.526367
640,640,4124.549805,4124.549805
641,641,4124.583496,4124.583496
642,642,4124.583496,4124.583496
643,643,4124.577148,4124.577148
644,644,4124.499023,4124.499023
645,645,4124.535645,4124.535645
646,646,4124.466797,4124.466797
647,647,4124.302734,4124.302734
648,648,4124.211914,4124.211914
649,649,4124.185547,4124.185547
650,650,4124.076172,4124.076172
651,651,4124.197266,4124.197266
652,652,4124.076172,4124.076172
653,653,4123.958984,4123.958984
654,654,4123.902344,4123.902344
655,655,4123.941895,4123.941895
656,656,4123.873535,4123.873535
657,657,4123.833008,4123.833008
658,658,4123.807129,4123.807129
659,659,4123.754395,4123.754395
660,660,4123.702148,4123.702148
661,661,4123.669434,4123.669434
662,662,4123.601074,4123.601074
663,663,4123.640625,4123.640625
664,664,4123.58252,4123.58252
665,665,4123.58252,4123.58252
666,666,4123.58252,4123.58252
667,667,4123.585938,4123.585938
668,668,4123.597168,4123.597168
669,669,4123.612305,4123.612305
670,670,4123.606445,4123.606445
671,671,4123.614258,4123.614258
672,672,4123.612305,4123.612305
673,673,4123.614258,4123.614258
674,674,4123.620117,4123.620117
675,675,4123.62207,4123.62207
676,676,4123.620117,4123.620117
677,677,4123.578125,4123.578125
678,678,4123.600098,4123.600098
679,679,4123.55957,4123.55957
680,680,4123.552246,4123.552246
681,681,4123.548828,4123.548828
682,682,4123.54248,4123.54248
683,683,4123.550781,4123.550781
684,684,4123.566406,4123.566406
685,685,4123.425781,4123.425781
686,686,4123.580566,4123.580566
687,687,4123.375977,4123.375977
688,688,4123.339844,4123.339844
689,689,4123.305176,4123.305176
690,690,4123.288086,4123.288086
691,691,4123.256836,4123.256836
692,692,4123.233887,4123.233887
693,693,4123.223145,4123.223145
694,694,4123.223633,4123.223633
695,695,4123.21582,4123.21582
696,696,4123.20752,4123.20752
697,697,4123.205078,4123.205078
698,698,4123.19873,4123.19873
699,699,4123.195801,4123.195801
700,700,4123.18457,4123.18457
701,701,4123.190918,4123.190918
702,702,4123.181641,4123.181641
703,703,4123.180176,4123.180176
704,704,4123.189453,4123.189453
705,705,4123.180176,4123.180176
706,706,4123.177246,4123.177246
707,707,4123.20166,4123.20166
708,708,4123.200684,4123.200684
709,709,4123.195801,4123.195801
710,710,4123.23291,4123.23291
711,711,4123.23291,4123.23291
712,712,4123.228027,4123.228027
713,713,4123.217773,4123.217773
714,714,4123.276855,4123.276855
715,715,4123.300293,4123.300293
716,716,4123.337402,4123.337402
717,717,4123.406738,4123.406738
718,718,4123.423828,4123.423828
719,719,4123.442383,4123.442383
720,720,4123.523926,4123.523926
721,721,4123.52832,4123.52832
722,722,4123.52832,4123.52832
723,723,4123.45166,4123.45166
724,724,4123.520508,4123.520508
725,725,4123.373047,4123.373047
726,726,4123.422852,4123.422852
727,727,4123.321777,4123.321777
728,728,4123.230469,4123.230469
729,729,4123.271484,4123.271484
730,730,4123.148438,4123.148438
731,731,4123.184082,4123.184082
732,732,4123.076172,4123.076172
733,733,4122.986816,4122.986816
734,734,4123.044434,4123.044434
735,735,4122.960449,4122.960449
736,736,4122.97998,4122.97998
737,737,4122.96875,4122.96875
738,738,4122.958984,4122.958984
739,739,4122.97998,4122.97998
740,740,4122.950684,4122.950684
741,741,4122.972168,4122.972168
742,742,4122.970215,4122.970215
743,743,4122.981445,4122.981445
744,744,4123.004395,4123.004395
745,745,4122.970215,4122.970215
746,746,4122.998535,4122.998535
747,747,4122.981445,4122.981445
748,748,4122.952148,4122.952148
749,749,4122.973145,4122.973145
750,750,4122.912109,4122.912109
751,751,4122.942383,4122.942383
752,752,4122.911621,4122.911621
753,753,4122.871582,4122.871582
754,754,4122.902832,4122.902832
755,755,4122.845215,4122.845215
756,756,4122.849121,4122.849121
757,757,4122.831543,4122.831543
758,758,4122.82666,4122.82666
759,759,4122.824707,4122.824707
760,760,4122.820801,4122.820801
761,761,4122.808594,4122.808594
762,762,4122.805176,4122.805176
763,763,4122.79541,4122.79541
764,764,4122.776367,4122.776367
765,765,4122.739746,4122.739746
766,766,4122.700195,4122.700195
767,767,4122.65625,4122.65625
768,768,4122.617676,4122.617676
769,769,4122.577148,4122.577148
770,770,4122.532227,4122.532227
771,771,4122.455566,4122.455566
772,772,4122.509277,4122.509277
773,773,4122.42627,4122.42627
774,774,4122.399414,4122.399414
775,775,4122.400879,4122.400879
776,776,4122.42627,4122.42627
777,777,4122.431152,4122.431152
778,778,4122.431152,4122.431152
779,779,4122.422852,4122.422852
780,780,4122.418457,4122.418457
781,781,4122.365723,4122.365723
782,782,4122.377441,4122.377441
783,783,4122.352051,4122.352051
784,784,4122.322266,4122.322266
785,785,4122.299805,4122.299805
786,786,4122.262695,4122.262695
787,787,4122.294434,4122.294434
788,788,4122.26123,4122.26123
789,789,4122.266113,4122.266113
790,790,4122.297363,4122.297363
791,791,4122.318359,4122.318359
792,792,4122.328125,4122.328125
793,793,4122.351074,4122.351074
794,794,4122.364258,4122.364258
795,795,4122.354004,4122.354004
796,796,4122.373047,4122.373047
797,797,4122.359375,4122.359375
798,798,4122.354004,4122.354004
799,799,4122.258301,4122.258301
800,800,4122.338379,4122.338379
801,801,4122.228027,4122.228027
802,802,4122.17627,4122.17627
803,803,4122.139648,4122.139648
804,804,4122.079102,4122.079102
805,805,4122.11084,4122.11084
806,806,4122.050781,4122.050781
807,807,4122.031738,4122.031738
808,808,4122.010254,4122.010254
809,809,4122.021484,4122.021484
810,810,4121.959473,4121.959473
811,811,4121.898438,4121.898438
812,812,4121.835449,4121.835449
813,813,4121.82373,4121.82373
814,814,4121.822754,4121.822754
815,815,4121.800293,4121.800293
816,816,4121.783203,4121.783203
817,817,4121.737793,4121.737793
818,818,4121.737793,4121.737793
819,819,4121.661621,4121.661621
820,820,4121.604492,4121.604492
821,821,4121.580566,4121.580566
822,822,4121.57666,4121.57666
823,823,4121.560547,4121.560547
824,824,4121.569336,4121.569336
825,825,4121.544922,4121.544922
826,826,4121.568359,4121.568359
827,827,4121.511719,4121.511719
828,828,4121.561035,4121.561035
829,829,4121.568359,4121.568359
830,830,4121.55957,4121.55957
831,831,4121.569336,4121.569336
832,832,4121.56543,4121.56543
833,833,4121.566895,4121.566895
834,834,4121.561035,4121.561035
835,835,4121.55957,4121.55957
836,836,4121.55127,4121.55127
837,837,4121.549316,4121.549316
838,838,4121.530762,4121.530762
839,839,4121.529785,4121.529785
840,840,4121.504883,4121.504883
841,841,4121.485352,4121.485352
842,842,4121.466797,4121.466797
843,843,4121.464844,4121.464844
844,844,4121.442871,4121.442871
845,845,4121.413086,4121.413086
846,846,4121.416992,4121.416992
847,847,4121.38916,4121.38916
848,848,4121.391113,4121.391113
849,849,4121.347656,4121.347656
850,850,4121.278809,4121.278809
851,851,4121.291016,4121.291016
852,852,4121.246582,4121.246582
853,853,4121.177734,4121.177734
854,854,4121.207031,4121.207031
855,855,4121.099609,4121.099609
856,856,4121.130859,4121.130859
857,857,4121.05957,4121.05957
858,858,4120.990723,4120.990723
859,859,4120.990723,4120.990723
860,860,4120.966309,4120.966309
861,861,4120.984863,4120.984863
862,862,4120.95459,4120.95459
863,863,4121.006348,4121.006348
864,864,4120.984863,4120.984863
865,865,4121.006836,4121.006836
866,866,4121.01416,4121.01416
867,867,4121.011719,4121.011719
868,868,4121.029297,4121.029297
869,869,4121.029297,4121.029297
870,870,4121.058594,4121.058594
871,871,4121.01709,4121.01709
872,872,4121.05957,4121.05957
873,873,4121.027832,4121.027832
