Serial_number:
2020437
Project ID:

Location:
BelowLake_upstream
BelowLake_upstream
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,BelowLake_upstream,TEMPERATURE
8/24/2021,01:00:00 pm,0,65.0762,5.889
8/24/2021,01:15:00 pm,0,65.0633,5.888
8/24/2021,01:30:00 pm,0,65.0530,5.886
8/24/2021,01:45:00 pm,0,65.0403,5.886
8/24/2021,02:00:00 pm,0,65.0306,5.885
8/24/2021,02:15:00 pm,0,65.0264,5.886
8/24/2021,02:30:00 pm,0,65.0149,5.886
8/24/2021,02:45:00 pm,0,64.9976,5.888
8/24/2021,03:00:00 pm,0,64.9949,5.890
8/24/2021,03:15:00 pm,0,64.9873,5.893
8/24/2021,03:30:00 pm,0,64.9717,5.896
8/24/2021,03:45:00 pm,0,64.9646,5.900
8/24/2021,04:00:00 pm,0,64.9633,5.904
8/24/2021,04:15:00 pm,0,64.9648,5.909
8/24/2021,04:30:00 pm,0,64.9650,5.915
8/24/2021,04:45:00 pm,0,64.9644,5.921
8/24/2021,05:00:00 pm,0,64.9702,5.927
8/24/2021,05:15:00 pm,0,64.9758,5.934
8/24/2021,05:30:00 pm,0,64.9821,5.941
8/24/2021,05:45:00 pm,0,64.9856,5.949
8/24/2021,06:00:00 pm,0,64.9916,5.957
8/24/2021,06:15:00 pm,0,64.9925,5.965
8/24/2021,06:30:00 pm,0,65.0008,5.974
8/24/2021,06:45:00 pm,0,65.0117,5.984
8/24/2021,07:00:00 pm,0,65.0184,5.993
8/24/2021,07:15:00 pm,0,65.0220,6.002
8/24/2021,07:30:00 pm,0,65.0266,6.012
8/24/2021,07:45:00 pm,0,65.0328,6.022
8/24/2021,08:00:00 pm,0,65.0355,6.032
8/24/2021,08:15:00 pm,0,65.0452,6.042
8/24/2021,08:30:00 pm,0,65.0538,6.052
8/24/2021,08:45:00 pm,0,65.0593,6.061
8/24/2021,09:00:00 pm,0,65.0648,6.072
8/24/2021,09:15:00 pm,0,65.0736,6.081
8/24/2021,09:30:00 pm,0,65.0886,6.090
8/24/2021,09:45:00 pm,0,65.0943,6.100
8/24/2021,10:00:00 pm,0,65.0957,6.109
8/24/2021,10:15:00 pm,0,65.0969,6.117
8/24/2021,10:30:00 pm,0,65.0998,6.125
8/24/2021,10:45:00 pm,0,65.1072,6.133
8/24/2021,11:00:00 pm,0,65.1131,6.141
8/24/2021,11:15:00 pm,0,65.1118,6.148
8/24/2021,11:30:00 pm,0,65.1090,6.155
8/24/2021,11:45:00 pm,0,65.1063,6.162
8/25/2021,12:00:00 am,0,65.1029,6.168
8/25/2021,12:15:00 am,0,65.1016,6.173
8/25/2021,12:30:00 am,0,65.0943,6.179
8/25/2021,12:45:00 am,0,65.0881,6.184
8/25/2021,01:00:00 am,0,65.0902,6.188
8/25/2021,01:15:00 am,0,65.0827,6.193
8/25/2021,01:30:00 am,0,65.0734,6.197
8/25/2021,01:45:00 am,0,65.0709,6.201
8/25/2021,02:00:00 am,0,65.0625,6.205
8/25/2021,02:15:00 am,0,65.0621,6.208
8/25/2021,02:30:00 am,0,65.0540,6.211
8/25/2021,02:45:00 am,0,65.0537,6.214
8/25/2021,03:00:00 am,0,65.0499,6.216
8/25/2021,03:15:00 am,0,65.0448,6.217
8/25/2021,03:30:00 am,0,65.0473,6.219
8/25/2021,03:45:00 am,0,65.0436,6.221
8/25/2021,04:00:00 am,0,65.0399,6.223
8/25/2021,04:15:00 am,0,65.0379,6.224
8/25/2021,04:30:00 am,0,65.0422,6.226
8/25/2021,04:45:00 am,0,65.0414,6.226
8/25/2021,05:00:00 am,0,65.0436,6.227
8/25/2021,05:15:00 am,0,65.0450,6.228
8/25/2021,05:30:00 am,0,65.0472,6.229
8/25/2021,05:45:00 am,0,65.0432,6.229
8/25/2021,06:00:00 am,0,65.0430,6.229
8/25/2021,06:15:00 am,0,65.0443,6.229
8/25/2021,06:30:00 am,0,65.0508,6.228
8/25/2021,06:45:00 am,0,65.0582,6.228
8/25/2021,07:00:00 am,0,65.0648,6.227
8/25/2021,07:15:00 am,0,65.0794,6.227
8/25/2021,07:30:00 am,0,65.0854,6.226
8/25/2021,07:45:00 am,0,65.0946,6.224
8/25/2021,08:00:00 am,0,65.1038,6.224
8/25/2021,08:15:00 am,0,65.1104,6.222
8/25/2021,08:30:00 am,0,65.1161,6.221
8/25/2021,08:45:00 am,0,65.1086,6.219
8/25/2021,09:00:00 am,0,65.1155,6.217
8/25/2021,09:15:00 am,0,65.1174,6.215
8/25/2021,09:30:00 am,0,65.1170,6.213
8/25/2021,09:45:00 am,0,65.1131,6.211
8/25/2021,10:00:00 am,0,65.1148,6.209
8/25/2021,10:15:00 am,0,65.1180,6.206
8/25/2021,10:30:00 am,0,65.1140,6.204
8/25/2021,10:45:00 am,0,65.1149,6.203
8/25/2021,11:00:00 am,0,65.1122,6.200
8/25/2021,11:15:00 am,0,65.1149,6.198
8/25/2021,11:30:00 am,0,65.1095,6.196
8/25/2021,11:45:00 am,0,65.0963,6.193
8/25/2021,12:00:00 pm,0,65.0994,6.191
8/25/2021,12:15:00 pm,0,65.0893,6.189
8/25/2021,12:30:00 pm,0,65.0818,6.188
8/25/2021,12:45:00 pm,0,65.0745,6.185
8/25/2021,01:00:00 pm,0,65.0641,6.183
8/25/2021,01:15:00 pm,0,65.0574,6.182
8/25/2021,01:30:00 pm,0,65.0563,6.181
8/25/2021,01:45:00 pm,0,65.0429,6.180
8/25/2021,02:00:00 pm,0,65.0293,6.180
8/25/2021,02:15:00 pm,0,65.0177,6.180
8/25/2021,02:30:00 pm,0,65.0112,6.180
8/25/2021,02:45:00 pm,0,65.0012,6.180
