metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,name,desc,time,keywords,minlat,minlon,,,,maxlat,maxlon,,,,,,,,,,,,,,,,,,,,,
370,1,-0.327299908,-78.20074663,4104.49,6/29/21 0:00,18:36:38,13:36:38,,,,,,,,,,,,,,,,,,,,,,,,,
371,1,-0.327287,-78.20075165,4102.08,6/29/21 0:00,18:37:08,13:37:08,,,,,,,,,,,,,,,,,,,,,,,,,
372,1,-0.327298064,-78.20074948,4099.68,6/29/21 0:00,18:37:38,13:37:38,,,,,,,,,,,,,,,,,,,,,,,,,
373,1,-0.327302506,-78.20075794,4101.12,6/29/21 0:00,18:38:08,13:38:08,,,,,,,,,,,,,,,,,,,,,,,,,
374,1,-0.327257412,-78.20078175,4099.68,6/29/21 0:00,18:38:38,13:38:38,,,,,,,,,,,,,,,,,,,,,,,,,
375,1,-0.327204522,-78.2008571,4101.12,6/29/21 0:00,18:39:08,13:39:08,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,-0.327179041,-78.2009343,4103.04,6/29/21 0:00,18:39:38,13:39:38,,,,,,,,,,,,,,,,,,,,,,,,,
377,1,-0.327116763,-78.20096363,4104.49,6/29/21 0:00,18:40:08,13:40:08,,,,,,,,,,,,,,,,,,,,,,,,,
378,1,-0.327115506,-78.20096472,4104.97,6/29/21 0:00,18:40:38,13:40:38,,,,,,,,,,,,,,,,,,,,,,,,,
379,1,-0.32712087,-78.20095307,4104.97,6/29/21 0:00,18:41:08,13:41:08,,,,,,,,,,,,,,,,,,,,,,,,,
380,1,-0.327116763,-78.20097093,4105.93,6/29/21 0:00,18:41:38,13:41:38,,,,,,,,,,,,,,,,,,,,,,,,,
381,1,-0.327116009,-78.20097922,4105.45,6/29/21 0:00,18:42:08,13:42:08,,,,,,,,,,,,,,,,,,,,,,,,,
382,1,-0.327118021,-78.20096481,4107.85,6/29/21 0:00,18:42:38,13:42:38,,,,,,,,,,,,,,,,,,,,,,,,,
383,1,-0.327105531,-78.20095517,4108.81,6/29/21 0:00,18:43:08,13:43:08,,,,,,,,,,,,,,,,,,,,,,,,,
384,1,-0.327105112,-78.20096472,4106.41,6/29/21 0:00,18:43:38,13:43:38,,,,,,,,,,,,,,,,,,,,,,,,,
385,1,-0.327098491,-78.20096514,4106.41,6/29/21 0:00,18:44:08,13:44:08,,,,,,,,,,,,,,,,,,,,,,,,,
386,1,-0.327102849,-78.20096506,4106.41,6/29/21 0:00,18:44:38,13:44:38,,,,,,,,,,,,,,,,,,,,,,,,,
387,1,-0.327105112,-78.20096338,4106.41,6/29/21 0:00,18:45:08,13:45:08,,,,,,,,,,,,,,,,,,,,,,,,,
388,1,-0.327123804,-78.20096212,4105.45,6/29/21 0:00,18:45:38,13:45:38,,,,,,,,,,,,,,,,,,,,,,,,,
389,1,-0.327117937,-78.20096179,4104.49,6/29/21 0:00,18:46:08,13:46:08,,,,,,,,,,,,,,,,,,,,,,,,,
390,1,-0.327131851,-78.20095207,4105.45,6/29/21 0:00,18:46:38,13:46:38,,,,,,,,,,,,,,,,,,,,,,,,,
391,1,-0.327106034,-78.20097,4104.97,6/29/21 0:00,18:47:08,13:47:08,,,,,,,,,,,,,,,,,,,,,,,,,
392,1,-0.327109639,-78.20096062,4107.37,6/29/21 0:00,18:47:38,13:47:38,,,,,,,,,,,,,,,,,,,,,,,,,
393,1,-0.327133192,-78.20096766,4110.25,6/29/21 0:00,18:48:08,13:48:08,,,,,,,,,,,,,,,,,,,,,,,,,
394,1,-0.327132186,-78.20096682,4108.81,6/29/21 0:00,18:48:38,13:48:38,,,,,,,,,,,,,,,,,,,,,,,,,
395,1,-0.327126822,-78.2009892,4107.85,6/29/21 0:00,18:49:08,13:49:08,,,,,,,,,,,,,,,,,,,,,,,,,
396,1,-0.327127492,-78.20098442,4109.29,6/29/21 0:00,18:49:38,13:49:38,,,,,,,,,,,,,,,,,,,,,,,,,
397,1,-0.327119026,-78.20095751,4109.77,6/29/21 0:00,18:50:08,13:50:08,,,,,,,,,,,,,,,,,,,,,,,,,
398,1,-0.327107543,-78.20096137,4107.85,6/29/21 0:00,18:50:38,13:50:38,,,,,,,,,,,,,,,,,,,,,,,,,
399,1,-0.327113662,-78.20096481,4107.37,6/29/21 0:00,18:51:08,13:51:08,,,,,,,,,,,,,,,,,,,,,,,,,
400,1,-0.327118691,-78.20097,4107.37,6/29/21 0:00,18:51:38,13:51:38,,,,,,,,,,,,,,,,,,,,,,,,,
401,1,-0.327099916,-78.20095517,4104.01,6/29/21 0:00,18:52:08,13:52:08,,,,,,,,,,,,,,,,,,,,,,,,,
402,1,-0.32709497,-78.20094427,4103.04,6/29/21 0:00,18:52:38,13:52:38,,,,,,,,,,,,,,,,,,,,,,,,,
403,1,-0.327105615,-78.2009602,4104.49,6/29/21 0:00,18:53:08,13:53:08,,,,,,,,,,,,,,,,,,,,,,,,,
404,1,-0.327101257,-78.2009488,4103.52,6/29/21 0:00,18:53:38,13:53:38,,,,,,,,,,,,,,,,,,,,,,,,,
405,1,-0.327107292,-78.2009555,4105.45,6/29/21 0:00,18:54:08,13:54:08,,,,,,,,,,,,,,,,,,,,,,,,,
406,1,-0.32710528,-78.20095349,4106.41,6/29/21 0:00,18:54:38,13:54:38,,,,,,,,,,,,,,,,,,,,,,,,,
407,1,-0.327105364,-78.20096682,4105.45,6/29/21 0:00,18:55:08,13:55:08,,,,,,,,,,,,,,,,,,,,,,,,,
408,1,-0.327114835,-78.20095978,4106.89,6/29/21 0:00,18:55:38,13:55:38,,,,,,,,,,,,,,,,,,,,,,,,,
409,1,-0.327112237,-78.20096514,4105.45,6/29/21 0:00,18:56:08,13:56:08,,,,,,,,,,,,,,,,,,,,,,,,,
410,1,-0.327124642,-78.20095316,4103.52,6/29/21 0:00,18:56:38,13:56:38,,,,,,,,,,,,,,,,,,,,,,,,,
411,1,-0.327107459,-78.20096833,4105.93,6/29/21 0:00,18:57:08,13:57:08,,,,,,,,,,,,,,,,,,,,,,,,,
412,1,-0.327021126,-78.20101921,4105.45,6/29/21 0:00,18:57:38,13:57:38,,,,,,,,,,,,,,,,,,,,,,,,,
413,1,-0.326955076,-78.20107897,4107.37,6/29/21 0:00,18:58:08,13:58:08,,,,,,,,,,,,,,,,,,,,,,,,,
414,1,-0.326920124,-78.20112381,4107.85,6/29/21 0:00,18:58:38,13:58:38,,,,,,,,,,,,,,,,,,,,,,,,,
415,1,-0.326857427,-78.20114007,4108.81,6/29/21 0:00,18:59:08,13:59:08,,,,,,,,,,,,,,,,,,,,,,,,,
416,1,-0.326911071,-78.20113328,4107.37,6/29/21 0:00,19:00:08,14:00:08,,,,,,,,,,,,,,,,,,,,,,,,,
417,1,-0.326925237,-78.20111509,4108.81,6/29/21 0:00,19:00:38,14:00:38,,,,,,,,,,,,,,,,,,,,,,,,,
418,1,-0.326909814,-78.20113571,4105.93,6/29/21 0:00,19:01:08,14:01:08,,,,,,,,,,,,,,,,,,,,,,,,,
419,1,-0.326920878,-78.20114192,4108.33,6/29/21 0:00,19:01:38,14:01:38,,,,,,,,,,,,,,,,,,,,,,,,,
420,1,-0.326919369,-78.20113211,4106.89,6/29/21 0:00,19:02:08,14:02:08,,,,,,,,,,,,,,,,,,,,,,,,,
421,1,-0.326921549,-78.20112918,4108.33,6/29/21 0:00,19:02:38,14:02:38,,,,,,,,,,,,,,,,,,,,,,,,,
422,1,-0.326917106,-78.2011332,4108.81,6/29/21 0:00,19:03:08,14:03:08,,,,,,,,,,,,,,,,,,,,,,,,,
423,1,-0.326920711,-78.20113127,4110.73,6/29/21 0:00,19:03:38,14:03:38,,,,,,,,,,,,,,,,,,,,,,,,,
