OBJECTID,pointid,FloAccu,lat,lon,ele
7460,164359,155824,-0.33312616,-78.20775697,3991
7461,164360,155823,-0.33312615,-78.20773004,3991
7462,164361,416,-0.3331249,-78.20334071,4064
7463,164422,1068,-0.33315423,-78.21112302,3975
7464,164423,2092,-0.33315418,-78.21096145,3975
7465,164424,2836,-0.33315399,-78.21028824,3975
7466,164425,2828,-0.33315398,-78.21026131,3975
7467,164426,1928,-0.33315394,-78.21012667,3975
7468,164427,628,-0.33315394,-78.21009974,3975
7469,164428,627,-0.33315393,-78.21007281,3975
7470,164429,626,-0.33315392,-78.21004588,3975
7471,164430,625,-0.33315391,-78.21001895,3975
7472,164431,624,-0.3331539,-78.20999202,3975
7473,164432,623,-0.3331539,-78.2099651,3975
7474,164433,622,-0.33315389,-78.20993817,3975
7475,164434,621,-0.33315388,-78.20991124,3975
7476,164435,620,-0.33315387,-78.20988431,3975
7477,164436,619,-0.33315387,-78.20985738,3975
7478,164437,618,-0.33315386,-78.20983045,3975
7479,164438,617,-0.33315385,-78.20980353,3975
7480,164439,616,-0.33315384,-78.2097766,3975
7481,164440,615,-0.33315384,-78.20974967,3975
7482,164441,614,-0.33315383,-78.20972274,3975
7483,164442,613,-0.33315382,-78.20969581,3975
7484,164443,612,-0.33315381,-78.20966888,3975
7485,164444,611,-0.3331538,-78.20964195,3975
7486,164445,610,-0.3331538,-78.20961503,3975
7487,164446,609,-0.33315379,-78.2095881,3975
7488,164447,608,-0.33315378,-78.20956117,3975
7489,164448,607,-0.33315377,-78.20953424,3975
7490,164449,606,-0.33315377,-78.20950731,3975
7491,164450,605,-0.33315376,-78.20948038,3975
7492,164451,604,-0.33315375,-78.20945345,3975
7493,164452,603,-0.33315374,-78.20942653,3975
7494,164453,602,-0.33315374,-78.2093996,3975
7495,164454,601,-0.33315373,-78.20937267,3975
7496,164455,600,-0.33315372,-78.20934574,3975
7497,164456,599,-0.33315371,-78.20931881,3975
7498,164457,598,-0.3331537,-78.20929188,3975
7499,164458,597,-0.3331537,-78.20926495,3975
7500,164459,596,-0.33315369,-78.20923803,3975
7501,164460,595,-0.33315368,-78.2092111,3975
7502,164461,594,-0.33315367,-78.20918417,3975
7503,164462,593,-0.33315367,-78.20915724,3975
7504,164463,166319,-0.33315345,-78.20840324,3979
7505,164464,164083,-0.33315344,-78.20837631,3984
7506,164465,164082,-0.33315344,-78.20834939,3988
7507,164466,164077,-0.33315343,-78.20832246,3988
7508,164467,164076,-0.33315342,-78.20829553,3988
7509,164468,164075,-0.33315341,-78.2082686,3988
7510,164469,164073,-0.33315341,-78.20824167,3988
7511,164470,164071,-0.3331534,-78.20821474,3988
7512,164471,164067,-0.33315339,-78.20818782,3988
7513,164472,164062,-0.33315338,-78.20816089,3988
7514,164473,7565,-0.33315337,-78.20813396,3988
7515,164474,7558,-0.33315337,-78.20810703,3988
7516,164475,156040,-0.33315331,-78.2078916,3990
7517,164476,155878,-0.3331533,-78.20786467,3990
7518,164477,155877,-0.33315329,-78.20783775,3990
7519,164478,155876,-0.33315328,-78.20781082,3990
7520,164479,426,-0.33315201,-78.20336763,4064
7521,164550,1069,-0.33318134,-78.21112302,3975
7522,164551,2093,-0.3331813,-78.21098837,3975
7523,164552,2839,-0.33318111,-78.21031516,3975
7524,164553,1967,-0.33318106,-78.21015359,3975
7525,164554,166322,-0.33318056,-78.20840324,3979
7526,164555,156491,-0.33318048,-78.20813395,3988
7527,164556,156490,-0.33318048,-78.20810702,3988
7528,164557,156123,-0.33318045,-78.20799931,3989
7529,164558,156121,-0.33318044,-78.20797238,3989
7530,164559,156089,-0.33318043,-78.20794545,3989
7531,164560,156088,-0.33318042,-78.20791852,3989
7532,164561,427,-0.33317912,-78.20336762,4064
7533,164658,1070,-0.33320845,-78.21112301,3975
7534,164659,2094,-0.33320842,-78.21101529,3975
7535,164660,2860,-0.33320824,-78.21039594,3975
7536,164661,2843,-0.33320823,-78.21036901,3975
7537,164662,2842,-0.33320822,-78.21034208,3975
7538,164663,2023,-0.33320818,-78.21018051,3975
7539,164664,166648,-0.33320767,-78.20840323,3979
7540,164665,324,-0.33320766,-78.2083763,3984
7541,164666,323,-0.33320765,-78.20834937,3987
7542,164667,322,-0.33320765,-78.20832244,3987
7543,164668,320,-0.33320764,-78.20829551,3987
7544,164669,318,-0.33320763,-78.20826859,3987
7545,164670,156427,-0.33320758,-78.20808009,3988
7546,164671,156159,-0.33320757,-78.20805316,3988
7547,164672,156158,-0.33320756,-78.20802623,3988
7548,164673,450,-0.33320623,-78.20336761,4064
7549,164761,1071,-0.33323556,-78.211123,3975
7550,164762,2142,-0.33323553,-78.21104221,3975
7551,164763,2865,-0.33323536,-78.21042286,3975
7552,164764,2063,-0.33323529,-78.21020743,3975
7553,164765,166685,-0.33323479,-78.20843015,3979
7554,164766,308,-0.33323473,-78.20824165,3987
7555,164767,3736,-0.33323404,-78.20581809,4033
7556,164768,3730,-0.33323403,-78.20579116,4033
7557,164769,3726,-0.33323403,-78.20576423,4033
7558,164770,3721,-0.33323402,-78.2057373,4033
7559,164771,3680,-0.33323401,-78.20571037,4034
7560,164772,3679,-0.333234,-78.20568345,4034
7561,164773,3678,-0.333234,-78.20565652,4034
7562,164774,3677,-0.33323399,-78.20562959,4034
7563,164775,539,-0.33323334,-78.2033676,4064
7564,164850,1072,-0.33326267,-78.21112299,3975
7565,164851,2146,-0.33326265,-78.21106914,3975
7566,164852,2942,-0.33326247,-78.21044978,3975
7567,164853,2117,-0.33326241,-78.21023435,3975
7568,164854,166686,-0.3332619,-78.20845707,3979
7569,164855,3765,-0.33326117,-78.20589887,4032
7570,164856,3752,-0.33326117,-78.20587194,4032
7571,164857,3751,-0.33326116,-78.20584501,4032
7572,164858,3611,-0.33326109,-78.20560265,4035
7573,164859,3608,-0.33326108,-78.20557573,4035
7574,164860,3605,-0.33326107,-78.2055488,4035
7575,164861,568,-0.33326046,-78.20339453,4063
7576,165249,1073,-0.33328978,-78.21112299,3975
7577,165250,2156,-0.33328977,-78.21109606,3975
7578,165251,2950,-0.33328959,-78.2104767,3975
7579,165252,169997,-0.33328953,-78.21026127,3975
7580,165253,167878,-0.33328952,-78.21023434,3975
7581,165254,167877,-0.33328951,-78.21020741,3975
7582,165255,167876,-0.33328951,-78.21018049,3975
7583,165256,167875,-0.3332895,-78.21015356,3975
7584,165257,167874,-0.33328949,-78.21012663,3975
7585,165258,167873,-0.33328948,-78.2100997,3975
7586,165259,167872,-0.33328948,-78.21007277,3975
7587,165260,167871,-0.33328947,-78.21004584,3975
7588,165261,167870,-0.33328946,-78.21001892,3975
7589,165262,167869,-0.33328945,-78.20999199,3975
7590,165263,167868,-0.33328944,-78.20996506,3975
7591,165264,167867,-0.33328944,-78.20993813,3975
7592,165265,167866,-0.33328943,-78.2099112,3975
7593,165266,167865,-0.33328942,-78.20988427,3975
7594,165267,167864,-0.33328941,-78.20985734,3975
7595,165268,167863,-0.33328941,-78.20983042,3975
7596,165269,167862,-0.3332894,-78.20980349,3975
7597,165270,167861,-0.33328939,-78.20977656,3975
7598,165271,167860,-0.33328938,-78.20974963,3975
7599,165272,167859,-0.33328938,-78.2097227,3975
7600,165273,167858,-0.33328937,-78.20969577,3975
7601,165274,167857,-0.33328936,-78.20966884,3975
7602,165275,167856,-0.33328935,-78.20964192,3975
7603,165276,167855,-0.33328934,-78.20961499,3975
7604,165277,167854,-0.33328934,-78.20958806,3975
7605,165278,167853,-0.33328933,-78.20956113,3975
7606,165279,167852,-0.33328932,-78.2095342,3975
7607,165280,167851,-0.33328931,-78.20950727,3975
7608,165281,167850,-0.33328931,-78.20948034,3975
7609,165282,167849,-0.3332893,-78.20945342,3975
7610,165283,167848,-0.33328929,-78.20942649,3975
7611,165284,167847,-0.33328928,-78.20939956,3975
7612,165285,167846,-0.33328928,-78.20937263,3975
7613,165286,167845,-0.33328927,-78.2093457,3975
7614,165287,167844,-0.33328926,-78.20931877,3975
7615,165288,167843,-0.33328925,-78.20929185,3975
7616,165289,167842,-0.33328924,-78.20926492,3975
7617,165290,167841,-0.33328924,-78.20923799,3975
7618,165291,167840,-0.33328923,-78.20921106,3975
7619,165292,167839,-0.33328922,-78.20918413,3975
7620,165293,167838,-0.33328921,-78.2091572,3975
7621,165294,167835,-0.33328921,-78.20913027,3975
7622,165295,167832,-0.3332892,-78.20910335,3975
7623,165296,167818,-0.33328919,-78.20907642,3975
7624,165297,167815,-0.33328918,-78.20904949,3975
7625,165298,167812,-0.33328918,-78.20902256,3975
7626,165299,167772,-0.33328917,-78.20899563,3975
7627,165300,167767,-0.33328916,-78.2089687,3975
7628,165301,167762,-0.33328915,-78.20894177,3975
7629,165302,167757,-0.33328914,-78.20891485,3975
7630,165303,167550,-0.33328914,-78.20888792,3975
7631,165304,167471,-0.33328913,-78.20886099,3975
7632,165305,167468,-0.33328912,-78.20883406,3975
7633,165306,167465,-0.33328911,-78.20880713,3975
7634,165307,167462,-0.33328911,-78.2087802,3975
7635,165308,167459,-0.3332891,-78.20875328,3975
7636,165309,167456,-0.33328909,-78.20872635,3975
7637,165310,167453,-0.33328908,-78.20869942,3975
7638,165311,167449,-0.33328908,-78.20867249,3975
7639,165312,167445,-0.33328907,-78.20864556,3975
7640,165313,167438,-0.33328906,-78.20861863,3975
7641,165314,167370,-0.33328905,-78.2085917,3975
7642,165315,167218,-0.33328904,-78.20856478,3976
7643,165316,166937,-0.33328904,-78.20853785,3976
7644,165317,166916,-0.33328903,-78.20851092,3977
7645,165318,166913,-0.33328902,-78.20848399,3977
7646,165319,3828,-0.33328829,-78.20592579,4031
7647,165320,3531,-0.33328818,-78.20552186,4036
7648,165321,3471,-0.33328817,-78.20549493,4036
7649,165322,3469,-0.33328816,-78.205468,4036
7650,165323,3465,-0.33328815,-78.20544108,4036
7651,165324,571,-0.33328757,-78.20339452,4063
7652,165460,1074,-0.33331688,-78.21112298,3975
7653,165461,2157,-0.33331688,-78.21109605,3975
7654,165462,173225,-0.33331675,-78.21063826,3975
7655,165463,173130,-0.33331674,-78.21061134,3975
7656,165464,173080,-0.33331673,-78.21058441,3975
7657,165465,173078,-0.33331672,-78.21055748,3975
7658,165466,173076,-0.33331672,-78.21053055,3975
7659,165467,173074,-0.33331671,-78.21050362,3975
7660,165468,170121,-0.3333167,-78.21047669,3975
7661,165469,170119,-0.33331669,-78.21044976,3975
7662,165470,170117,-0.33331668,-78.21042284,3975
7663,165471,170115,-0.33331668,-78.21039591,3975
7664,165472,170113,-0.33331667,-78.21036898,3975
7665,165473,170111,-0.33331666,-78.21034205,3975
7666,165474,170109,-0.33331665,-78.21031512,3975
7667,165475,170107,-0.33331665,-78.21028819,3975
7668,165476,3854,-0.33331541,-78.20595271,4031
7669,165477,3452,-0.33331525,-78.20541414,4037
7670,165478,573,-0.33331468,-78.20342144,4063
7671,165580,1198,-0.33334403,-78.21125761,3975
7672,165581,1075,-0.33334399,-78.21112297,3975
7673,165582,2184,-0.33334399,-78.21109604,3975
7674,165583,173236,-0.33334386,-78.21066518,3975
7675,165584,3859,-0.33334253,-78.20597963,4030
7676,165585,3348,-0.33334236,-78.2053872,4037
7677,165586,596,-0.3333418,-78.20344836,4063
7678,165652,1199,-0.33337114,-78.2112576,3975
7679,165653,1076,-0.3333711,-78.21112296,3975
7680,165654,2380,-0.3333711,-78.21109603,3975
7681,165655,173237,-0.33337097,-78.21066518,3975
7682,165656,3863,-0.33336965,-78.20603348,4030
7683,165657,3861,-0.33336964,-78.20600655,4030
7684,165658,3341,-0.33336946,-78.20536027,4038
7685,165659,3338,-0.33336945,-78.20533334,4038
7686,165660,727,-0.33336891,-78.20344835,4063
7687,165733,1216,-0.33339824,-78.21123067,3973
7688,165734,3459,-0.33339821,-78.21112295,3973
7689,165735,173238,-0.33339808,-78.21066517,3974
7690,165736,3964,-0.33339678,-78.20611426,4029
7691,165737,3920,-0.33339678,-78.20608733,4029
7692,165738,3919,-0.33339677,-78.2060604,4029
7693,165739,3310,-0.33339655,-78.2053064,4038
7694,165740,3303,-0.33339654,-78.20527947,4038
7695,165741,897,-0.33339603,-78.20347527,4062
7696,165802,1217,-0.33342535,-78.21123066,3972
7697,165803,3496,-0.33342533,-78.21114988,3972
7698,165804,173239,-0.33342519,-78.21066516,3973
7699,165805,3972,-0.3334239,-78.20614118,4028
7700,165806,3290,-0.33342365,-78.20525254,4039
7701,165807,913,-0.33342315,-78.20352912,4062
7702,165808,901,-0.33342315,-78.20350219,4062
7703,165888,1218,-0.33345246,-78.21123065,3972
7704,165889,3497,-0.33345244,-78.21114987,3972
7705,165890,173240,-0.3334523,-78.21066515,3972
7706,165891,4111,-0.33345102,-78.20619503,4028
7707,165892,4102,-0.33345102,-78.2061681,4028
7708,165893,3231,-0.33345075,-78.2052256,4039
7709,165894,969,-0.33345027,-78.20355604,4061
7710,165948,1219,-0.33347957,-78.21123065,3971
7711,165949,3498,-0.33347955,-78.21114986,3971
7712,165950,173241,-0.33347941,-78.21066515,3972
7713,165951,4122,-0.33347814,-78.20622195,4027
7714,165952,3224,-0.33347785,-78.20519867,4040
7715,165953,3214,-0.33347784,-78.20517174,4040
7716,165954,970,-0.33347739,-78.20358296,4061
7717,166005,1220,-0.33350668,-78.21123064,3970
7718,166006,3502,-0.33350666,-78.21114985,3970
7719,166007,173242,-0.33350652,-78.21066514,3971
7720,166008,4143,-0.33350527,-78.2062758,4027
7721,166009,4136,-0.33350526,-78.20624887,4027
7722,166010,3213,-0.33350494,-78.2051448,4040
7723,166011,993,-0.33350451,-78.20363681,4061
7724,166012,971,-0.3335045,-78.20360988,4061
7725,166086,1221,-0.33353379,-78.21123063,3970
7726,166087,3503,-0.33353377,-78.21114984,3970
7727,166088,173243,-0.33353363,-78.21066513,3971
7728,166089,4170,-0.33353238,-78.20630272,4026
7729,166090,3116,-0.33353204,-78.20511787,4041
7730,166091,999,-0.33353163,-78.20366373,4060
7731,166160,1222,-0.3335609,-78.21123062,3969
7732,166161,3504,-0.33356088,-78.21114984,3969
7733,166162,173244,-0.33356074,-78.21066512,3970
7734,166163,4208,-0.33355951,-78.20635657,4026
7735,166164,4190,-0.3335595,-78.20632964,4026
7736,166165,3081,-0.33355915,-78.20509093,4041
7737,166166,1000,-0.33355875,-78.20369065,4060
7738,166270,1223,-0.33358801,-78.21123062,3969
7739,166271,3505,-0.33358799,-78.21114983,3969
7740,166272,173245,-0.33358785,-78.21066512,3970
7741,166273,357,-0.33358752,-78.20950719,3974
7742,166274,355,-0.33358751,-78.20948026,3974
7743,166275,4229,-0.33358663,-78.20638349,4025
7744,166276,3076,-0.33358625,-78.20506399,4042
7745,166277,1175,-0.33358587,-78.2037445,4060
7746,166278,1001,-0.33358586,-78.20371757,4060
7747,166355,1224,-0.33361512,-78.21123061,3968
7748,166356,3506,-0.3336151,-78.21114982,3968
7749,166357,173246,-0.33361496,-78.21066511,3969
7750,166358,520,-0.33361467,-78.20966875,3973
7751,166359,510,-0.33361467,-78.20964182,3973
7752,166360,491,-0.33361466,-78.2096149,3973
7753,166361,490,-0.33361465,-78.20958797,3973
7754,166362,456,-0.33361464,-78.20956104,3973
7755,166363,455,-0.33361464,-78.20953411,3973
7756,166364,4248,-0.33361374,-78.20641041,4025
7757,166365,3032,-0.33361335,-78.20503706,4042
7758,166366,1212,-0.33361299,-78.20377142,4059
7759,166444,1225,-0.33364223,-78.2112306,3968
7760,166445,3507,-0.33364221,-78.21114981,3968
7761,166446,173280,-0.33364208,-78.21069203,3968
7762,166447,173262,-0.33364207,-78.2106651,3968
7763,166448,624,-0.33364183,-78.20983032,3972
7764,166449,616,-0.33364182,-78.20980339,3972
7765,166450,595,-0.33364181,-78.20977646,3972
7766,166451,594,-0.33364181,-78.20974953,3972
7767,166452,564,-0.3336418,-78.2097226,3972
7768,166453,563,-0.33364179,-78.20969567,3972
7769,166454,9686,-0.33364086,-78.20643733,4024
7770,166455,5428,-0.33364085,-78.2064104,4025
7771,166456,5427,-0.33364084,-78.20638347,4025
7772,166457,5418,-0.33364084,-78.20635654,4028
7773,166458,3007,-0.33364045,-78.20501012,4043
7774,166459,1213,-0.3336401,-78.20379834,4059
7775,166570,1226,-0.33366934,-78.21123059,3967
7776,166571,3508,-0.33366932,-78.21114981,3967
7777,166572,174566,-0.3336692,-78.21074588,3968
7778,166573,174563,-0.33366919,-78.21071895,3968
7779,166574,1281,-0.33366919,-78.21069202,3968
7780,166575,1280,-0.33366918,-78.21066509,3968
7781,166576,1279,-0.33366917,-78.21063816,3968
7782,166577,1278,-0.33366916,-78.21061124,3968
7783,166578,1270,-0.33366916,-78.21058431,3968
7784,166579,1257,-0.33366915,-78.21055738,3968
7785,166580,1243,-0.33366914,-78.21053045,3968
7786,166581,1228,-0.33366913,-78.21050352,3968
7787,166582,1222,-0.33366912,-78.21047659,3968
7788,166583,1210,-0.33366912,-78.21044966,3968
7789,166584,1093,-0.33366911,-78.21042274,3969
7790,166585,1092,-0.3336691,-78.21039581,3969
7791,166586,1091,-0.33366909,-78.21036888,3969
7792,166587,1090,-0.33366909,-78.21034195,3969
7793,166588,1089,-0.33366908,-78.21031502,3969
7794,166589,1088,-0.33366907,-78.21028809,3969
7795,166590,1087,-0.33366906,-78.21026116,3969
7796,166591,1086,-0.33366906,-78.21023424,3969
7797,166592,1021,-0.33366905,-78.21020731,3970
7798,166593,1020,-0.33366904,-78.21018038,3970
7799,166594,1019,-0.33366903,-78.21015345,3970
7800,166595,1018,-0.33366902,-78.21012652,3970
7801,166596,1017,-0.33366902,-78.21009959,3970
7802,166597,1016,-0.33366901,-78.21007267,3970
7803,166598,929,-0.333669,-78.21004574,3971
7804,166599,928,-0.33366899,-78.21001881,3971
7805,166600,927,-0.33366899,-78.20999188,3971
7806,166601,926,-0.33366898,-78.20996495,3971
7807,166602,925,-0.33366897,-78.20993802,3971
7808,166603,924,-0.33366896,-78.20991109,3971
7809,166604,923,-0.33366896,-78.20988417,3971
7810,166605,922,-0.33366895,-78.20985724,3971
7811,166606,9704,-0.33366799,-78.20649118,4024
7812,166607,9688,-0.33366798,-78.20646425,4024
7813,166608,5417,-0.33366794,-78.20632961,4031
7814,166609,3002,-0.33366756,-78.20501011,4043
7815,166610,1295,-0.33366723,-78.20385219,4059
7816,166611,1214,-0.33366722,-78.20382526,4059
7817,166686,1227,-0.33369645,-78.21123058,3966
7818,166687,3509,-0.33369643,-78.2111498,3966
7819,166688,175253,-0.33369636,-78.21090744,3967
7820,166689,175224,-0.33369635,-78.21088051,3967
7821,166690,175185,-0.33369634,-78.21085359,3967
7822,166691,175184,-0.33369633,-78.21082666,3967
7823,166692,175079,-0.33369633,-78.21079973,3967
7824,166693,175078,-0.33369632,-78.2107728,3967
7825,166694,510,-0.33369631,-78.21074587,3968
7826,166695,509,-0.3336963,-78.21071894,3968
7827,166696,508,-0.3336963,-78.21069201,3968
7828,166697,507,-0.33369629,-78.21066509,3968
7829,166698,506,-0.33369628,-78.21063816,3968
7830,166699,505,-0.33369627,-78.21061123,3968
7831,166700,504,-0.33369626,-78.2105843,3968
7832,166701,503,-0.33369626,-78.21055737,3968
7833,166702,502,-0.33369625,-78.21053044,3968
7834,166703,501,-0.33369624,-78.21050351,3968
7835,166704,500,-0.33369623,-78.21047659,3968
7836,166705,497,-0.33369623,-78.21044966,3968
7837,166706,388,-0.33369622,-78.21042273,3969
7838,166707,387,-0.33369621,-78.2103958,3969
7839,166708,386,-0.3336962,-78.21036887,3969
7840,166709,385,-0.3336962,-78.21034194,3969
7841,166710,384,-0.33369619,-78.21031501,3969
7842,166711,383,-0.33369618,-78.21028809,3969
7843,166712,382,-0.33369617,-78.21026116,3969
7844,166713,379,-0.33369616,-78.21023423,3969
7845,166714,9732,-0.3336951,-78.2065181,4023
7846,166715,5416,-0.33369504,-78.20630267,4034
7847,166716,2968,-0.33369466,-78.20498318,4044
7848,166717,1304,-0.33369435,-78.20387911,4058
7849,166718,310,-0.33369433,-78.20382526,4059
7850,166719,307,-0.33369432,-78.20379833,4059
7851,166797,1228,-0.33372356,-78.21123058,3966
7852,166798,3510,-0.33372354,-78.21114979,3966
7853,166799,175574,-0.33372351,-78.21104208,3966
7854,166800,175539,-0.3337235,-78.21101515,3966
7855,166801,175483,-0.33372349,-78.21098822,3966
7856,166802,175482,-0.33372348,-78.21096129,3966
7857,166803,175481,-0.33372347,-78.21093436,3966
7858,166804,9746,-0.33372222,-78.20654502,4023
7859,166805,5415,-0.33372214,-78.20627573,4034
7860,166806,559,-0.33372213,-78.20624881,4034
7861,166807,558,-0.33372213,-78.20622188,4034
7862,166808,2815,-0.33372177,-78.20498317,4044
7863,166809,1306,-0.33372146,-78.20390603,4058
7864,166810,359,-0.33372145,-78.20385218,4058
7865,166888,1229,-0.33375067,-78.21123057,3965
7866,166889,3535,-0.33375065,-78.21117671,3965
7867,166890,3511,-0.33375065,-78.21114978,3965
7868,166891,175607,-0.33375063,-78.21109593,3965
7869,166892,175600,-0.33375062,-78.211069,3965
7870,166893,9770,-0.33374934,-78.20657194,4023
7871,166894,4792,-0.33374924,-78.2062488,4034
7872,166895,557,-0.33374923,-78.20619494,4034
7873,166896,2814,-0.33374888,-78.20498316,4044
7874,166897,1437,-0.33374859,-78.20395988,4058
7875,166898,1307,-0.33374858,-78.20393295,4058
7876,166899,361,-0.33374857,-78.2038791,4058
7877,166975,1256,-0.33377778,-78.21123056,3964
7878,166976,3560,-0.33377777,-78.21120363,3964
7879,166977,175708,-0.33377775,-78.21114978,3965
7880,166978,175692,-0.33377775,-78.21112285,3965
7881,166979,9789,-0.33377645,-78.20659886,4022
7882,166980,4789,-0.33377635,-78.20622186,4034
7883,166981,448,-0.33377633,-78.20616801,4034
7884,166982,447,-0.33377632,-78.20614108,4034
7885,166983,2809,-0.33377598,-78.20495623,4045
7886,166984,1497,-0.33377571,-78.2039868,4057
7887,166985,411,-0.33377569,-78.20393295,4058
7888,166986,408,-0.33377568,-78.20390602,4058
7889,167069,1258,-0.3338049,-78.21125748,3964
7890,167070,3561,-0.33380489,-78.21123055,3964
7891,167071,175714,-0.33380488,-78.21120363,3964
7892,167072,175713,-0.33380487,-78.2111767,3964
7893,167073,9812,-0.33380358,-78.20665271,4022
7894,167074,9798,-0.33380357,-78.20662578,4022
7895,167075,4786,-0.33380345,-78.20619493,4034
7896,167076,2189,-0.33380344,-78.206168,4034
7897,167077,438,-0.33380342,-78.20611414,4034
7898,167078,2806,-0.33380309,-78.20492929,4045
7899,167079,1499,-0.33380282,-78.20401372,4057
7900,167080,445,-0.33380282,-78.2039868,4057
7901,167081,444,-0.33380281,-78.20395987,4057
7902,167158,180573,-0.333832,-78.21125748,3964
7903,167159,175751,-0.333832,-78.21123055,3964
7904,167160,9838,-0.3338307,-78.20667963,4021
7905,167161,2461,-0.33383056,-78.20619492,4034
7906,167162,2187,-0.33383054,-78.20614106,4034
7907,167163,308,-0.33383053,-78.2060872,4034
7908,167164,2801,-0.33383019,-78.20490235,4046
7909,167165,2796,-0.33383018,-78.20487543,4046
7910,167166,2026,-0.33382994,-78.20404065,4057
7911,167167,493,-0.33382993,-78.20401372,4057
7912,167237,9847,-0.33385781,-78.20670655,4021
7913,167238,2459,-0.33385766,-78.20616798,4034
7914,167239,2185,-0.33385764,-78.20611413,4034
7915,167240,302,-0.33385763,-78.20606027,4034
7916,167241,2795,-0.33385728,-78.20484849,4046
7917,167242,2037,-0.33385706,-78.20406757,4056
7918,167317,9865,-0.33388493,-78.20673347,4021
7919,167318,2457,-0.33388476,-78.20614105,4034
7920,167319,2183,-0.33388475,-78.20608719,4034
7921,167320,2761,-0.33388438,-78.20482155,4047
7922,167321,2758,-0.33388437,-78.20479463,4047
7923,167322,2044,-0.33388417,-78.20409449,4056
7924,167406,9912,-0.33391205,-78.20676039,4020
7925,167407,2455,-0.33391186,-78.20611411,4034
7926,167408,2181,-0.33391185,-78.20606025,4034
7927,167409,2744,-0.33391148,-78.20476769,4047
7928,167410,2141,-0.3339113,-78.20414834,4056
7929,167411,2095,-0.33391129,-78.20412141,4056
7930,167484,9921,-0.33393916,-78.20678731,4020
7931,167485,2453,-0.33393896,-78.20608717,4034
7932,167486,2179,-0.33393895,-78.20603332,4034
7933,167487,2722,-0.33393858,-78.20474075,4048
7934,167488,2705,-0.33393857,-78.20471382,4048
7935,167489,2704,-0.33393856,-78.2046869,4048
7936,167490,2205,-0.33393842,-78.20417526,4055
7937,167562,9949,-0.33396629,-78.20684116,4020
7938,167563,9927,-0.33396628,-78.20681423,4020
7939,167564,2451,-0.33396607,-78.20606024,4034
7940,167565,2025,-0.33396605,-78.20600638,4034
7941,167566,2689,-0.33396566,-78.20465996,4049
7942,167567,2279,-0.33396554,-78.20422911,4055
7943,167568,2210,-0.33396553,-78.20420218,4055
7944,167650,9968,-0.33399341,-78.20686808,4019
7945,167651,2093,-0.33399318,-78.20606023,4034
7946,167652,356,-0.33399317,-78.2060333,4034
7947,167653,2024,-0.33399315,-78.20597944,4034
7948,167654,2653,-0.33399277,-78.20463302,4049
7949,167655,2336,-0.33399267,-78.20430988,4054
7950,167656,2329,-0.33399267,-78.20428295,4054
7951,167657,2325,-0.33399266,-78.20425603,4054
7952,167759,9972,-0.33402052,-78.206895,4019
7953,167760,365,-0.33402052,-78.20686808,4019
7954,167761,360,-0.33402051,-78.20684115,4021
7955,167762,357,-0.3340205,-78.20681422,4024
7956,167763,2092,-0.33402028,-78.20603329,4034
7957,167764,355,-0.33402027,-78.20600637,4034
7958,167765,2023,-0.33402025,-78.20595251,4034
7959,167766,2630,-0.33401987,-78.20460609,4050
7960,167767,2434,-0.33401986,-78.20457916,4050
7961,167768,2433,-0.33401985,-78.20455223,4051
7962,167769,2432,-0.33401984,-78.2045253,4051
7963,167770,2431,-0.33401984,-78.20449837,4051
7964,167771,2425,-0.33401983,-78.20447145,4052
7965,167772,2424,-0.33401982,-78.20444452,4052
7966,167773,2423,-0.33401981,-78.20441759,4052
7967,167774,2390,-0.33401981,-78.20439066,4053
7968,167775,2389,-0.3340198,-78.20436373,4053
7969,167776,2388,-0.33401979,-78.2043368,4053
7970,167877,9979,-0.33404764,-78.20692192,4019
7971,167878,367,-0.33404763,-78.206895,4019
7972,167879,356,-0.3340476,-78.20678728,4030
7973,167880,2091,-0.33404738,-78.20600636,4034
7974,167881,354,-0.33404737,-78.20597943,4034
7975,167882,2022,-0.33404736,-78.20592557,4034
7976,167982,301,-0.33407528,-78.20877998,3986
7977,167983,10364,-0.33407475,-78.20692192,4019
7978,167984,355,-0.3340747,-78.20676035,4033
7979,167985,2090,-0.33407448,-78.20597942,4034
7980,167986,353,-0.33407447,-78.20595249,4034
7981,167987,2021,-0.33407446,-78.20589864,4034
7982,168073,308,-0.3341024,-78.2088069,3985
7983,168074,10379,-0.33410187,-78.20694884,4018
7984,168075,354,-0.33410181,-78.20673341,4033
7985,168076,2089,-0.33410158,-78.20595249,4034
7986,168077,352,-0.33410157,-78.20592556,4034
7987,168078,2020,-0.33410156,-78.2058717,4034
7988,168176,309,-0.33412952,-78.20883382,3985
7989,168177,10392,-0.33412898,-78.20694883,4018
7990,168178,352,-0.33412892,-78.2067334,4033
7991,168179,2088,-0.33412868,-78.20592555,4034
7992,168180,351,-0.33412868,-78.20589862,4034
7993,168181,2019,-0.33412866,-78.20584476,4034
7994,168273,372,-0.33415663,-78.20886074,3985
7995,168274,10395,-0.33415609,-78.20697575,4018
7996,168275,345,-0.33415602,-78.20670647,4033
7997,168276,341,-0.33415601,-78.20667954,4033
7998,168277,334,-0.334156,-78.20665261,4033
7999,168278,333,-0.33415599,-78.20662568,4033
8000,168279,2087,-0.33415579,-78.20589861,4034
8001,168280,350,-0.33415578,-78.20587169,4034
8002,168281,2018,-0.33415576,-78.20581783,4034
