"Plot Title: LUX_arriba_05"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801162, SEN S/N: 10801162)","Intensity, Lux (LGR S/N: 10801162, SEN S/N: 10801162)","Coupler Attached (LGR S/N: 10801162)","Host Connected (LGR S/N: 10801162)","Coupler Detached (LGR S/N: 10801162)","Stopped (LGR S/N: 10801162)","End Of File (LGR S/N: 10801162)"
12174,02/24/22 04:15:00 AM,6.166,0.0,,,,,
12175,02/24/22 04:30:00 AM,6.166,0.0,,,,,
12176,02/24/22 04:45:00 AM,6.064,0.0,,,,,
12177,02/24/22 05:00:00 AM,5.860,0.0,,,,,
12178,02/24/22 05:15:00 AM,6.064,0.0,,,,,
12179,02/24/22 05:30:00 AM,5.655,0.0,,,,,
12180,02/24/22 05:45:00 AM,5.552,0.0,,,,,
12181,02/24/22 06:00:00 AM,4.831,0.0,,,,,
12182,02/24/22 06:15:00 AM,5.141,150.7,,,,,
12183,02/24/22 06:30:00 AM,5.141,441.3,,,,,
12184,02/24/22 06:45:00 AM,5.860,742.7,,,,,
12185,02/24/22 07:00:00 AM,5.962,968.8,,,,,
12186,02/24/22 07:15:00 AM,6.370,1205.6,,,,,
12187,02/24/22 07:30:00 AM,6.370,2669.5,,,,,
12188,02/24/22 07:45:00 AM,6.978,6200.0,,,,,
12189,02/24/22 08:00:00 AM,6.877,4650.0,,,,,
12190,02/24/22 08:15:00 AM,6.471,2755.6,,,,,
12191,02/24/22 08:30:00 AM,6.573,2927.8,,,,,
12192,02/24/22 08:45:00 AM,6.573,3272.2,,,,,
12193,02/24/22 09:00:00 AM,6.674,4822.3,,,,,
12194,02/24/22 09:15:00 AM,6.978,5511.1,,,,,
12195,02/24/22 09:30:00 AM,8.082,14466.8,,,,,
12196,02/24/22 09:45:00 AM,8.481,11022.3,,,,,
12197,02/24/22 10:00:00 AM,8.382,10677.8,,,,,
12198,02/24/22 10:15:00 AM,9.176,12400.1,,,,,
12199,02/24/22 10:30:00 AM,10.063,16533.4,,,,,
12200,02/24/22 10:45:00 AM,9.866,17222.3,,,,,
12201,02/24/22 11:00:00 AM,9.768,12400.1,,,,,
12202,02/24/22 11:15:00 AM,8.879,12400.1,,,,,
12203,02/24/22 11:30:00 AM,9.275,18600.1,,,,,
12204,02/24/22 11:45:00 AM,10.357,12400.1,,,,,
12205,02/24/22 12:00:00 PM,10.161,18600.1,,,,,
12206,02/24/22 12:15:00 PM,10.161,10677.8,,,,,
12207,02/24/22 12:30:00 PM,9.965,14466.8,,,,,
12208,02/24/22 12:45:00 PM,11.334,26178.0,,,,,
12209,02/24/22 01:00:00 PM,11.528,23422.4,,,,,
12210,02/24/22 01:15:00 PM,12.304,27555.7,,,,,
12211,02/24/22 01:30:00 PM,13.654,35822.5,,,,,
12212,02/24/22 01:45:00 PM,13.846,46844.8,,,,,
12213,02/24/22 02:00:00 PM,12.304,17911.2,,,,,
12214,02/24/22 02:15:00 PM,12.304,22044.6,,,,,
12215,02/24/22 02:30:00 PM,16.713,49600.3,,,,,
12216,02/24/22 02:45:00 PM,14.325,30311.3,,,,,
12217,02/24/22 03:00:00 PM,12.304,16533.4,,,,,
12218,02/24/22 03:15:00 PM,11.916,19289.0,,,,,
12219,02/24/22 03:30:00 PM,11.334,11022.3,,,,,
12220,02/24/22 03:45:00 PM,9.965,7233.4,,,,,
12221,02/24/22 04:00:00 PM,9.866,4305.6,,,,,
12222,02/24/22 04:15:00 PM,8.879,5166.7,,,,,
12223,02/24/22 04:30:00 PM,8.581,3272.2,,,,,
12224,02/24/22 04:45:00 PM,7.983,2066.7,,,,,
12225,02/24/22 05:00:00 PM,7.481,678.1,,,,,
12226,02/24/22 05:15:00 PM,7.381,936.5,,,,,
12227,02/24/22 05:30:00 PM,7.280,527.4,,,,,
12228,02/24/22 05:45:00 PM,6.877,150.7,,,,,
12229,02/24/22 06:00:00 PM,6.775,193.8,,,,,
12230,02/24/22 06:15:00 PM,6.877,161.5,,,,,
12231,02/24/22 06:30:00 PM,6.674,43.1,,,,,
12232,02/24/22 06:45:00 PM,6.775,0.0,,,,,
12233,02/24/22 07:00:00 PM,6.573,0.0,,,,,
12234,02/24/22 07:15:00 PM,6.471,0.0,,,,,
12235,02/24/22 07:30:00 PM,6.573,0.0,,,,,
12236,02/24/22 07:45:00 PM,5.552,0.0,,,,,
12237,02/24/22 08:00:00 PM,4.934,0.0,,,,,
12238,02/24/22 08:15:00 PM,4.727,0.0,,,,,
12239,02/24/22 08:30:00 PM,3.472,0.0,,,,,
12240,02/24/22 08:45:00 PM,3.155,0.0,,,,,
12241,02/24/22 09:00:00 PM,3.788,0.0,,,,,
12242,02/24/22 09:15:00 PM,5.141,0.0,,,,,
12243,02/24/22 09:30:00 PM,5.450,0.0,,,,,
12244,02/24/22 09:45:00 PM,5.962,0.0,,,,,
12245,02/24/22 10:00:00 PM,6.064,0.0,,,,,
12246,02/24/22 10:15:00 PM,5.860,0.0,,,,,
12247,02/24/22 10:30:00 PM,6.064,0.0,,,,,
12248,02/24/22 10:45:00 PM,6.166,0.0,,,,,
12249,02/24/22 11:00:00 PM,6.166,0.0,,,,,
12250,02/24/22 11:15:00 PM,6.268,0.0,,,,,
12251,02/24/22 11:30:00 PM,6.268,0.0,,,,,
12252,02/24/22 11:45:00 PM,6.268,0.0,,,,,
12253,02/25/22 12:00:00 AM,6.166,0.0,,,,,
12254,02/25/22 12:15:00 AM,6.166,0.0,,,,,
12255,02/25/22 12:30:00 AM,6.166,0.0,,,,,
12256,02/25/22 12:45:00 AM,6.268,0.0,,,,,
12257,02/25/22 01:00:00 AM,6.268,0.0,,,,,
12258,02/25/22 01:15:00 AM,6.166,0.0,,,,,
12259,02/25/22 01:30:00 AM,6.268,0.0,,,,,
12260,02/25/22 01:45:00 AM,6.064,0.0,,,,,
12261,02/25/22 02:00:00 AM,6.268,0.0,,,,,
12262,02/25/22 02:15:00 AM,6.064,0.0,,,,,
12263,02/25/22 02:30:00 AM,6.166,0.0,,,,,
12264,02/25/22 02:45:00 AM,5.757,0.0,,,,,
12265,02/25/22 03:00:00 AM,5.962,0.0,,,,,
12266,02/25/22 03:15:00 AM,5.757,0.0,,,,,
12267,02/25/22 03:30:00 AM,5.655,0.0,,,,,
12268,02/25/22 03:45:00 AM,5.655,0.0,,,,,
12269,02/25/22 04:00:00 AM,5.860,0.0,,,,,
12270,02/25/22 04:15:00 AM,6.064,0.0,,,,,
12271,02/25/22 04:30:00 AM,5.655,0.0,,,,,
12272,02/25/22 04:45:00 AM,5.860,0.0,,,,,
12273,02/25/22 05:00:00 AM,5.757,0.0,,,,,
12274,02/25/22 05:15:00 AM,5.757,0.0,,,,,
12275,02/25/22 05:30:00 AM,5.962,0.0,,,,,
12276,02/25/22 05:45:00 AM,5.655,0.0,,,,,
12277,02/25/22 06:00:00 AM,5.757,0.0,,,,,
12278,02/25/22 06:15:00 AM,5.655,43.1,,,,,
12279,02/25/22 06:30:00 AM,5.757,419.8,,,,,
12280,02/25/22 06:45:00 AM,5.757,462.9,,,,,
12281,02/25/22 07:00:00 AM,5.757,635.1,,,,,
12282,02/25/22 07:15:00 AM,5.962,1463.9,,,,,
12283,02/25/22 07:30:00 AM,6.166,2755.6,,,,,
12284,02/25/22 07:45:00 AM,6.370,2325.0,,,,,
12285,02/25/22 08:00:00 AM,6.471,5511.1,,,,,
12286,02/25/22 08:15:00 AM,7.582,7233.4,,,,,
12287,02/25/22 08:30:00 AM,8.481,9644.5,,,,,
12288,02/25/22 08:45:00 AM,8.182,8611.2,,,,,
12289,02/25/22 09:00:00 AM,8.779,22044.6,,,,,
12290,02/25/22 09:15:00 AM,8.879,10677.8,,,,,
12291,02/25/22 09:30:00 AM,7.983,4477.8,,,,,
12292,02/25/22 09:45:00 AM,7.682,3788.9,,,,,
12293,02/25/22 10:00:00 AM,7.983,11022.3,,,,,
12294,02/25/22 10:15:00 AM,7.782,7233.4,,,,,
12295,02/25/22 10:30:00 AM,8.282,12400.1,,,,,
12296,02/25/22 10:45:00 AM,8.581,13089.0,,,,,
12297,02/25/22 11:00:00 AM,9.373,21355.7,,,,,
12298,02/25/22 11:15:00 AM,7.983,5166.7,,,,,
12299,02/25/22 11:30:00 AM,7.782,9644.5,,,,,
12300,02/25/22 11:45:00 AM,8.282,11022.3,,,,,
12301,02/25/22 12:00:00 PM,8.481,10677.8,,,,,
12302,02/25/22 12:15:00 PM,8.182,6544.5,,,,,
12303,02/25/22 12:30:00 PM,8.581,17222.3,,,,,
12304,02/25/22 12:45:00 PM,9.571,37200.2,,,,,
12305,02/25/22 01:00:00 PM,10.553,19977.9,,,,,
12306,02/25/22 01:15:00 PM,9.373,20666.8,,,,,
12307,02/25/22 01:30:00 PM,9.571,13089.0,,,,,
12308,02/25/22 01:45:00 PM,9.077,6200.0,,,,,
12309,02/25/22 02:00:00 PM,9.571,13777.9,,,,,
12310,02/25/22 02:15:00 PM,8.879,5511.1,,,,,
12311,02/25/22 02:30:00 PM,9.077,8266.7,,,,,
12312,02/25/22 02:45:00 PM,8.282,3616.7,,,,,
12313,02/25/22 03:00:00 PM,8.282,7577.8,,,,,
12314,02/25/22 03:15:00 PM,8.282,3961.1,,,,,
12315,02/25/22 03:30:00 PM,8.182,7233.4,,,,,
12316,02/25/22 03:45:00 PM,7.882,5338.9,,,,,
12317,02/25/22 04:00:00 PM,8.382,8266.7,,,,,
12318,02/25/22 04:15:00 PM,9.373,20666.8,,,,,
12319,02/25/22 04:30:00 PM,10.357,16533.4,,,,,
12320,02/25/22 04:45:00 PM,8.978,11022.3,,,,,
12321,02/25/22 05:00:00 PM,8.978,7577.8,,,,,
12322,02/25/22 05:15:00 PM,8.282,4650.0,,,,,
12323,02/25/22 05:30:00 PM,7.782,2325.0,,,,,
12324,02/25/22 05:45:00 PM,7.782,1463.9,,,,,
12325,02/25/22 06:00:00 PM,7.682,979.5,,,,,
12326,02/25/22 06:15:00 PM,7.481,75.3,,,,,
12327,02/25/22 06:30:00 PM,7.280,32.3,,,,,
12328,02/25/22 06:45:00 PM,7.179,0.0,,,,,
12329,02/25/22 07:00:00 PM,6.978,0.0,,,,,
12330,02/25/22 07:15:00 PM,6.877,0.0,,,,,
12331,02/25/22 07:30:00 PM,6.877,0.0,,,,,
12332,02/25/22 07:45:00 PM,6.674,0.0,,,,,
12333,02/25/22 08:00:00 PM,6.775,0.0,,,,,
12334,02/25/22 08:15:00 PM,6.775,0.0,,,,,
12335,02/25/22 08:30:00 PM,6.573,0.0,,,,,
12336,02/25/22 08:45:00 PM,6.674,0.0,,,,,
12337,02/25/22 09:00:00 PM,6.674,0.0,,,,,
12338,02/25/22 09:15:00 PM,6.877,0.0,,,,,
12339,02/25/22 09:30:00 PM,6.775,0.0,,,,,
12340,02/25/22 09:45:00 PM,6.775,0.0,,,,,
12341,02/25/22 10:00:00 PM,6.877,0.0,,,,,
12342,02/25/22 10:15:00 PM,6.877,0.0,,,,,
12343,02/25/22 10:30:00 PM,6.674,0.0,,,,,
12344,02/25/22 10:45:00 PM,6.268,0.0,,,,,
12345,02/25/22 11:00:00 PM,6.370,0.0,,,,,
12346,02/25/22 11:15:00 PM,6.370,0.0,,,,,
12347,02/25/22 11:30:00 PM,6.268,0.0,,,,,
12348,02/25/22 11:45:00 PM,6.064,0.0,,,,,
12349,02/26/22 12:00:00 AM,6.166,0.0,,,,,
12350,02/26/22 12:15:00 AM,6.166,0.0,,,,,
12351,02/26/22 12:30:00 AM,6.268,0.0,,,,,
12352,02/26/22 12:45:00 AM,6.268,0.0,,,,,
12353,02/26/22 01:00:00 AM,6.166,0.0,,,,,
12354,02/26/22 01:15:00 AM,6.064,0.0,,,,,
12355,02/26/22 01:30:00 AM,6.064,0.0,,,,,
12356,02/26/22 01:45:00 AM,6.166,0.0,,,,,
12357,02/26/22 02:00:00 AM,6.166,0.0,,,,,
12358,02/26/22 02:15:00 AM,6.064,0.0,,,,,
12359,02/26/22 02:30:00 AM,6.268,0.0,,,,,
12360,02/26/22 02:45:00 AM,6.268,0.0,,,,,
12361,02/26/22 03:00:00 AM,6.166,0.0,,,,,
12362,02/26/22 03:15:00 AM,6.268,0.0,,,,,
12363,02/26/22 03:30:00 AM,6.370,0.0,,,,,
12364,02/26/22 03:45:00 AM,6.370,0.0,,,,,
12365,02/26/22 04:00:00 AM,6.370,0.0,,,,,
12366,02/26/22 04:15:00 AM,6.471,0.0,,,,,
12367,02/26/22 04:30:00 AM,6.471,0.0,,,,,
12368,02/26/22 04:45:00 AM,6.573,0.0,,,,,
12369,02/26/22 05:00:00 AM,6.674,0.0,,,,,
12370,02/26/22 05:15:00 AM,6.674,0.0,,,,,
12371,02/26/22 05:30:00 AM,6.877,0.0,,,,,
12372,02/26/22 05:45:00 AM,6.877,0.0,,,,,
12373,02/26/22 06:00:00 AM,6.877,0.0,,,,,
12374,02/26/22 06:15:00 AM,6.877,0.0,,,,,
12375,02/26/22 06:30:00 AM,6.877,21.5,,,,,
12376,02/26/22 06:45:00 AM,6.877,86.1,,,,,
12377,02/26/22 07:00:00 AM,6.978,473.6,,,,,
12378,02/26/22 07:15:00 AM,7.079,495.1,,,,,
12379,02/26/22 07:30:00 AM,7.079,290.6,,,,,
12380,02/26/22 07:45:00 AM,7.179,452.1,,,,,
12381,02/26/22 08:00:00 AM,7.179,1377.8,,,,,
12382,02/26/22 08:15:00 AM,7.179,376.7,,,,,
12383,02/26/22 08:30:00 AM,7.280,1808.3,,,,,
12384,02/26/22 08:45:00 AM,7.280,1377.8,,,,,
12385,02/26/22 09:00:00 AM,7.381,2583.4,,,,,
12386,02/26/22 09:15:00 AM,7.381,1636.1,,,,,
12387,02/26/22 09:30:00 AM,7.682,7577.8,,,,,
12388,02/26/22 09:45:00 AM,7.582,4650.0,,,,,
12389,02/26/22 10:00:00 AM,7.882,4477.8,,,,,
12390,02/26/22 10:15:00 AM,7.882,4994.5,,,,,
12391,02/26/22 10:30:00 AM,8.082,7233.4,,,,,
12392,02/26/22 10:45:00 AM,8.082,1894.5,,,,,
12393,02/26/22 11:00:00 AM,8.282,3961.1,,,,,
12394,02/26/22 11:15:00 AM,7.983,1270.1,,,,,
12395,02/26/22 11:30:00 AM,7.882,1722.2,,,,,
12396,02/26/22 11:45:00 AM,7.983,3100.0,,,,,
12397,02/26/22 12:00:00 PM,8.082,5511.1,,,,,
12398,02/26/22 12:15:00 PM,7.983,4133.4,,,,,
12399,02/26/22 12:30:00 PM,8.282,5338.9,,,,,
12400,02/26/22 12:45:00 PM,8.182,2669.5,,,,,
12401,02/26/22 01:00:00 PM,8.481,5166.7,,,,,
12402,02/26/22 01:15:00 PM,8.182,3100.0,,,,,
12403,02/26/22 01:30:00 PM,8.082,1463.9,,,,,
12404,02/26/22 01:45:00 PM,8.282,4650.0,,,,,
12405,02/26/22 02:00:00 PM,8.082,2238.9,,,,,
12406,02/26/22 02:15:00 PM,8.082,3272.2,,,,,
12407,02/26/22 02:30:00 PM,8.282,2669.5,,,,,
12408,02/26/22 02:45:00 PM,8.182,2411.1,,,,,
12409,02/26/22 03:00:00 PM,8.082,1463.9,,,,,
12410,02/26/22 03:15:00 PM,8.082,1302.4,,,,,
12411,02/26/22 03:30:00 PM,8.082,1377.8,,,,,
12412,02/26/22 03:45:00 PM,8.082,3788.9,,,,,
12413,02/26/22 04:00:00 PM,8.382,4994.5,,,,,
12414,02/26/22 04:15:00 PM,8.182,2411.1,,,,,
12415,02/26/22 04:30:00 PM,8.182,3788.9,,,,,
12416,02/26/22 04:45:00 PM,8.182,3788.9,,,,,
12417,02/26/22 05:00:00 PM,8.282,3616.7,,,,,
12418,02/26/22 05:15:00 PM,7.983,1550.0,,,,,
12419,02/26/22 05:30:00 PM,7.882,236.8,,,,,
12420,02/26/22 05:45:00 PM,7.782,258.3,,,,,
12421,02/26/22 06:00:00 PM,7.682,1097.9,,,,,
12422,02/26/22 06:15:00 PM,7.582,538.2,,,,,
12423,02/26/22 06:30:00 PM,7.481,43.1,,,,,
12424,02/26/22 06:45:00 PM,7.381,0.0,,,,,
12425,02/26/22 07:00:00 PM,7.179,0.0,,,,,
12426,02/26/22 07:15:00 PM,7.079,0.0,,,,,
12427,02/26/22 07:30:00 PM,7.179,0.0,,,,,
12428,02/26/22 07:45:00 PM,7.179,0.0,,,,,
12429,02/26/22 08:00:00 PM,7.179,0.0,,,,,
12430,02/26/22 08:15:00 PM,7.179,0.0,,,,,
12431,02/26/22 08:30:00 PM,7.079,0.0,,,,,
12432,02/26/22 08:45:00 PM,6.978,0.0,,,,,
12433,02/26/22 09:00:00 PM,6.775,0.0,,,,,
12434,02/26/22 09:15:00 PM,6.775,0.0,,,,,
12435,02/26/22 09:30:00 PM,6.775,0.0,,,,,
12436,02/26/22 09:45:00 PM,6.775,0.0,,,,,
12437,02/26/22 10:00:00 PM,6.877,0.0,,,,,
12438,02/26/22 10:15:00 PM,6.775,0.0,,,,,
12439,02/26/22 10:30:00 PM,6.877,0.0,,,,,
12440,02/26/22 10:45:00 PM,6.775,0.0,,,,,
12441,02/26/22 11:00:00 PM,6.674,0.0,,,,,
12442,02/26/22 11:15:00 PM,6.674,0.0,,,,,
12443,02/26/22 11:30:00 PM,6.573,0.0,,,,,
12444,02/26/22 11:45:00 PM,6.573,0.0,,,,,
12445,02/27/22 12:00:00 AM,6.573,0.0,,,,,
12446,02/27/22 12:15:00 AM,6.674,0.0,,,,,
12447,02/27/22 12:30:00 AM,6.573,0.0,,,,,
12448,02/27/22 12:45:00 AM,6.471,0.0,,,,,
12449,02/27/22 01:00:00 AM,6.573,0.0,,,,,
12450,02/27/22 01:15:00 AM,6.166,0.0,,,,,
12451,02/27/22 01:30:00 AM,6.166,0.0,,,,,
12452,02/27/22 01:45:00 AM,6.471,0.0,,,,,
12453,02/27/22 02:00:00 AM,5.860,0.0,,,,,
12454,02/27/22 02:15:00 AM,5.962,0.0,,,,,
12455,02/27/22 02:30:00 AM,5.962,0.0,,,,,
12456,02/27/22 02:45:00 AM,5.450,0.0,,,,,
12457,02/27/22 03:00:00 AM,5.141,0.0,,,,,
12458,02/27/22 03:15:00 AM,5.037,0.0,,,,,
12459,02/27/22 03:30:00 AM,4.415,0.0,,,,,
12460,02/27/22 03:45:00 AM,4.415,0.0,,,,,
12461,02/27/22 04:00:00 AM,3.998,0.0,,,,,
12462,02/27/22 04:15:00 AM,4.102,0.0,,,,,
12463,02/27/22 04:30:00 AM,4.623,0.0,,,,,
12464,02/27/22 04:45:00 AM,4.519,0.0,,,,,
12465,02/27/22 05:00:00 AM,4.623,0.0,,,,,
12466,02/27/22 05:15:00 AM,4.934,0.0,,,,,
12467,02/27/22 05:30:00 AM,5.244,0.0,,,,,
12468,02/27/22 05:45:00 AM,5.037,0.0,,,,,
12469,02/27/22 06:00:00 AM,4.934,0.0,,,,,
12470,02/27/22 06:15:00 AM,5.244,64.6,,,,,
12471,02/27/22 06:30:00 AM,4.831,731.9,,,,,
12472,02/27/22 06:45:00 AM,5.347,1550.0,,,,,
12473,02/27/22 07:00:00 AM,5.757,1065.6,,,,,
12474,02/27/22 07:15:00 AM,5.757,1377.8,,,,,
12475,02/27/22 07:30:00 AM,6.064,2152.8,,,,,
12476,02/27/22 07:45:00 AM,5.962,1636.1,,,,,
12477,02/27/22 08:00:00 AM,5.962,1636.1,,,,,
12478,02/27/22 08:15:00 AM,5.860,1334.7,,,,,
12479,02/27/22 08:30:00 AM,6.064,2583.4,,,,,
12480,02/27/22 08:45:00 AM,6.166,2927.8,,,,,
12481,02/27/22 09:00:00 AM,6.166,2927.8,,,,,
12482,02/27/22 09:15:00 AM,6.370,3961.1,,,,,
12483,02/27/22 09:30:00 AM,7.179,8266.7,,,,,
12484,02/27/22 09:45:00 AM,6.877,4994.5,,,,,
12485,02/27/22 10:00:00 AM,7.079,4133.4,,,,,
12486,02/27/22 10:15:00 AM,7.179,4477.8,,,,,
12487,02/27/22 10:30:00 AM,7.280,3961.1,,,,,
12488,02/27/22 10:45:00 AM,7.481,4822.3,,,,,
12489,02/27/22 11:00:00 AM,7.582,4650.0,,,,,
12490,02/27/22 11:15:00 AM,7.582,7233.4,,,,,
12491,02/27/22 11:30:00 AM,7.882,24800.2,,,,,
12492,02/27/22 11:45:00 AM,7.682,12400.1,,,,,
12493,02/27/22 12:00:00 PM,7.882,17222.3,,,,,
12494,02/27/22 12:15:00 PM,7.882,19289.0,,,,,
12495,02/27/22 12:30:00 PM,7.882,11022.3,,,,,
12496,02/27/22 12:45:00 PM,7.882,7577.8,,,,,
12497,02/27/22 01:00:00 PM,7.882,9644.5,,,,,
12498,02/27/22 01:15:00 PM,7.983,14466.8,,,,,
12499,02/27/22 01:30:00 PM,7.882,4477.8,,,,,
12500,02/27/22 01:45:00 PM,8.082,9300.1,,,,,
12501,02/27/22 02:00:00 PM,7.983,9300.1,,,,,
12502,02/27/22 02:15:00 PM,7.983,6200.0,,,,,
12503,02/27/22 02:30:00 PM,7.882,5166.7,,,,,
12504,02/27/22 02:45:00 PM,7.983,7233.4,,,,,
12505,02/27/22 03:00:00 PM,8.082,11022.3,,,,,
12506,02/27/22 03:15:00 PM,7.983,5511.1,,,,,
12507,02/27/22 03:30:00 PM,8.082,13777.9,,,,,
12508,02/27/22 03:45:00 PM,7.983,9300.1,,,,,
12509,02/27/22 04:00:00 PM,7.983,5511.1,,,,,
12510,02/27/22 04:15:00 PM,8.082,8611.2,,,,,
12511,02/27/22 04:30:00 PM,8.082,13089.0,,,,,
12512,02/27/22 04:45:00 PM,8.082,5511.1,,,,,
12513,02/27/22 05:00:00 PM,7.983,2755.6,,,,,
12514,02/27/22 05:15:00 PM,7.983,4133.4,,,,,
12515,02/27/22 05:30:00 PM,7.882,2152.8,,,,,
12516,02/27/22 05:45:00 PM,7.882,1550.0,,,,,
12517,02/27/22 06:00:00 PM,7.882,818.1,,,,,
12518,02/27/22 06:15:00 PM,7.782,129.2,,,,,
12519,02/27/22 06:30:00 PM,7.782,32.3,,,,,
12520,02/27/22 06:45:00 PM,7.682,0.0,,,,,
12521,02/27/22 07:00:00 PM,7.682,0.0,,,,,
12522,02/27/22 07:15:00 PM,7.682,0.0,,,,,
12523,02/27/22 07:30:00 PM,7.682,0.0,,,,,
12524,02/27/22 07:45:00 PM,7.582,0.0,,,,,
12525,02/27/22 08:00:00 PM,7.582,0.0,,,,,
12526,02/27/22 08:15:00 PM,7.582,0.0,,,,,
12527,02/27/22 08:30:00 PM,7.481,0.0,,,,,
12528,02/27/22 08:45:00 PM,7.481,0.0,,,,,
12529,02/27/22 09:00:00 PM,7.481,0.0,,,,,
12530,02/27/22 09:15:00 PM,7.481,0.0,,,,,
12531,02/27/22 09:30:00 PM,7.381,0.0,,,,,
12532,02/27/22 09:45:00 PM,7.381,0.0,,,,,
12533,02/27/22 10:00:00 PM,7.381,0.0,,,,,
12534,02/27/22 10:15:00 PM,7.280,0.0,,,,,
12535,02/27/22 10:30:00 PM,7.280,0.0,,,,,
12536,02/27/22 10:45:00 PM,7.280,0.0,,,,,
12537,02/27/22 11:00:00 PM,7.179,0.0,,,,,
12538,02/27/22 11:15:00 PM,7.179,0.0,,,,,
12539,02/27/22 11:30:00 PM,7.179,0.0,,,,,
12540,02/27/22 11:45:00 PM,7.079,0.0,,,,,
12541,02/28/22 12:00:00 AM,7.079,0.0,,,,,
12542,02/28/22 12:15:00 AM,7.079,0.0,,,,,
12543,02/28/22 12:30:00 AM,7.079,0.0,,,,,
12544,02/28/22 12:45:00 AM,6.978,0.0,,,,,
12545,02/28/22 01:00:00 AM,6.978,0.0,,,,,
12546,02/28/22 01:15:00 AM,6.978,0.0,,,,,
12547,02/28/22 01:30:00 AM,6.978,0.0,,,,,
12548,02/28/22 01:45:00 AM,6.978,0.0,,,,,
12549,02/28/22 02:00:00 AM,6.877,0.0,,,,,
12550,02/28/22 02:15:00 AM,6.877,0.0,,,,,
12551,02/28/22 02:30:00 AM,6.877,0.0,,,,,
12552,02/28/22 02:45:00 AM,6.877,0.0,,,,,
12553,02/28/22 03:00:00 AM,6.877,0.0,,,,,
12554,02/28/22 03:15:00 AM,6.775,0.0,,,,,
12555,02/28/22 03:30:00 AM,6.775,0.0,,,,,
12556,02/28/22 03:45:00 AM,6.775,0.0,,,,,
12557,02/28/22 04:00:00 AM,6.775,0.0,,,,,
12558,02/28/22 04:15:00 AM,6.674,0.0,,,,,
12559,02/28/22 04:30:00 AM,6.674,0.0,,,,,
12560,02/28/22 04:45:00 AM,6.674,0.0,,,,,
12561,02/28/22 05:00:00 AM,6.674,0.0,,,,,
12562,02/28/22 05:15:00 AM,6.674,0.0,,,,,
12563,02/28/22 05:30:00 AM,6.573,0.0,,,,,
12564,02/28/22 05:45:00 AM,6.573,0.0,,,,,
12565,02/28/22 06:00:00 AM,6.573,0.0,,,,,
12566,02/28/22 06:15:00 AM,6.573,139.9,,,,,
12567,02/28/22 06:30:00 AM,6.573,850.4,,,,,
12568,02/28/22 06:45:00 AM,6.573,1550.0,,,,,
12569,02/28/22 07:00:00 AM,6.573,4477.8,,,,,
12570,02/28/22 07:15:00 AM,6.775,9644.5,,,,,
12571,02/28/22 07:30:00 AM,6.775,4477.8,,,,,
12572,02/28/22 07:45:00 AM,6.877,8266.7,,,,,
12573,02/28/22 08:00:00 AM,7.079,12400.1,,,,,
12574,02/28/22 08:15:00 AM,7.079,9644.5,,,,,
12575,02/28/22 08:30:00 AM,7.481,24800.2,,,,,
12576,02/28/22 08:45:00 AM,7.582,26178.0,,,,,
12577,02/28/22 09:00:00 AM,7.582,19289.0,,,,,
12578,02/28/22 09:15:00 AM,7.782,23422.4,,,,,
12579,02/28/22 09:30:00 AM,7.782,14466.8,,,,,
12580,02/28/22 09:45:00 AM,7.983,22044.6,,,,,
12581,02/28/22 10:00:00 AM,8.182,24800.2,,,,,
12582,02/28/22 10:15:00 AM,8.082,22044.6,,,,,
12583,02/28/22 10:30:00 AM,8.779,88178.4,,,,,
12584,02/28/22 10:45:00 AM,8.879,26178.0,,,,,
12585,02/28/22 11:00:00 AM,8.978,35822.5,,,,,
12586,02/28/22 11:15:00 AM,8.879,26178.0,,,,,
12587,02/28/22 11:30:00 AM,9.571,55111.5,,,,,
12588,02/28/22 11:45:00 AM,9.077,55111.5,,,,,
12589,02/28/22 12:00:00 PM,9.373,27555.7,,,,,
12590,02/28/22 12:15:00 PM,9.373,20666.8,,,,,
12591,02/28/22 12:30:00 PM,9.176,13777.9,,,,,
12592,02/28/22 12:45:00 PM,9.176,9300.1,,,,,
12593,02/28/22 01:00:00 PM,9.176,9300.1,,,,,
12594,02/28/22 01:15:00 PM,9.373,10333.4,,,,,
12595,02/28/22 01:30:00 PM,9.373,8266.7,,,,,
12596,02/28/22 01:45:00 PM,9.176,6544.5,,,,,
12597,02/28/22 02:00:00 PM,9.176,9644.5,,,,,
12598,02/28/22 02:15:00 PM,9.077,4822.3,,,,,
12599,02/28/22 02:30:00 PM,9.077,4305.6,,,,,
12600,02/28/22 02:45:00 PM,8.978,1334.7,,,,,
12601,02/28/22 03:00:00 PM,8.978,1550.0,,,,,
12602,02/28/22 03:15:00 PM,8.879,1808.3,,,,,
12603,02/28/22 03:30:00 PM,8.779,2583.4,,,,,
12604,02/28/22 03:45:00 PM,8.779,4133.4,,,,,
12605,02/28/22 04:00:00 PM,8.879,11711.2,,,,,
12606,02/28/22 04:15:00 PM,8.879,5338.9,,,,,
12607,02/28/22 04:30:00 PM,8.779,1550.0,,,,,
12608,02/28/22 04:45:00 PM,8.879,4650.0,,,,,
12609,02/28/22 05:00:00 PM,8.879,7233.4,,,,,
12610,02/28/22 05:15:00 PM,8.978,6200.0,,,,,
12611,02/28/22 05:30:00 PM,8.879,5511.1,,,,,
