"Plot Title: LUXarriba_04"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10801151, SEN S/N: 10801151)","Intensity, Lux (LGR S/N: 10801151, SEN S/N: 10801151)","Bad Battery (LGR S/N: 10801151)","Coupler Attached (LGR S/N: 10801151)","Host Connected (LGR S/N: 10801151)","Stopped (LGR S/N: 10801151)","End Of File (LGR S/N: 10801151)"
10099,02/02/22 05:15:00 PM,15.664,24800.2,,,,,
10100,02/02/22 05:30:00 PM,15.091,7233.4,,,,,
10101,02/02/22 05:45:00 PM,8.978,5338.9,,,,,
10102,02/02/22 06:00:00 PM,5.860,2411.1,,,,,
10103,02/02/22 06:15:00 PM,4.207,1248.6,,,,,
10104,02/02/22 06:30:00 PM,3.155,322.9,,,,,
10105,02/02/22 06:45:00 PM,2.410,21.5,,,,,
10106,02/02/22 07:00:00 PM,1.656,0.0,,,,,
10107,02/02/22 07:15:00 PM,1.439,0.0,,,,,
10108,02/02/22 07:30:00 PM,2.088,0.0,,,,,
10109,02/02/22 07:45:00 PM,2.943,0.0,,,,,
10110,02/02/22 08:00:00 PM,2.624,0.0,,,,,
10111,02/02/22 08:15:00 PM,2.410,0.0,,,,,
10112,02/02/22 08:30:00 PM,1.439,0.0,,,,,
10113,02/02/22 08:45:00 PM,0.453,0.0,,,,,
10114,02/02/22 09:00:00 PM,-0.213,0.0,,,,,
10115,02/02/22 09:15:00 PM,-0.549,0.0,,,,,
10116,02/02/22 09:30:00 PM,-0.549,0.0,,,,,
10117,02/02/22 09:45:00 PM,-0.213,0.0,,,,,
10118,02/02/22 10:00:00 PM,-0.437,0.0,,,,,
10119,02/02/22 10:15:00 PM,-0.325,0.0,,,,,
10120,02/02/22 10:30:00 PM,-0.102,0.0,,,,,
10121,02/02/22 10:45:00 PM,0.010,0.0,,,,,
10122,02/02/22 11:00:00 PM,0.232,0.0,,,,,
10123,02/02/22 11:15:00 PM,1.656,0.0,,,,,
10124,02/02/22 11:30:00 PM,2.517,0.0,,,,,
10125,02/02/22 11:45:00 PM,2.837,0.0,,,,,
10126,02/03/22 12:00:00 AM,2.943,0.0,,,,,
10127,02/03/22 12:15:00 AM,2.943,0.0,,,,,
10128,02/03/22 12:30:00 AM,2.837,0.0,,,,,
10129,02/03/22 12:45:00 AM,2.730,0.0,,,,,
10130,02/03/22 01:00:00 AM,2.730,0.0,,,,,
10131,02/03/22 01:15:00 AM,2.837,0.0,,,,,
10132,02/03/22 01:30:00 AM,2.730,0.0,,,,,
10133,02/03/22 01:45:00 AM,2.730,0.0,,,,,
10134,02/03/22 02:00:00 AM,2.624,0.0,,,,,
10135,02/03/22 02:15:00 AM,2.195,0.0,,,,,
10136,02/03/22 02:30:00 AM,2.303,0.0,,,,,
10137,02/03/22 02:45:00 AM,2.195,0.0,,,,,
10138,02/03/22 03:00:00 AM,1.980,0.0,,,,,
10139,02/03/22 03:15:00 AM,2.195,0.0,,,,,
10140,02/03/22 03:30:00 AM,2.088,0.0,,,,,
10141,02/03/22 03:45:00 AM,1.980,0.0,,,,,
10142,02/03/22 04:00:00 AM,2.088,0.0,,,,,
10143,02/03/22 04:15:00 AM,1.656,0.0,,,,,
10144,02/03/22 04:30:00 AM,1.112,0.0,,,,,
10145,02/03/22 04:45:00 AM,1.112,0.0,,,,,
10146,02/03/22 05:00:00 AM,1.439,0.0,,,,,
10147,02/03/22 05:15:00 AM,1.221,0.0,,,,,
10148,02/03/22 05:30:00 AM,1.548,0.0,,,,,
10149,02/03/22 05:45:00 AM,1.548,0.0,,,,,
10150,02/03/22 06:00:00 AM,1.980,0.0,,,,,
10151,02/03/22 06:15:00 AM,1.872,32.3,,,,,
10152,02/03/22 06:30:00 AM,1.980,236.8,,,,,
10153,02/03/22 06:45:00 AM,1.764,731.9,,,,,
10154,02/03/22 07:00:00 AM,2.088,1722.2,,,,,
10155,02/03/22 07:15:00 AM,2.517,3616.7,,,,,
10156,02/03/22 07:30:00 AM,2.410,7233.4,,,,,
10157,02/03/22 07:45:00 AM,3.261,6200.0,,,,,
10158,02/03/22 08:00:00 AM,3.578,6544.5,,,,,
10159,02/03/22 08:15:00 AM,4.207,7577.8,,,,,
10160,02/03/22 08:30:00 AM,5.141,10677.8,,,,,
10161,02/03/22 08:45:00 AM,7.079,17222.3,,,,,
10162,02/03/22 09:00:00 AM,8.481,15844.5,,,,,
10163,02/03/22 09:15:00 AM,8.382,15844.5,,,,,
10164,02/03/22 09:30:00 AM,8.282,16533.4,,,,,
10165,02/03/22 09:45:00 AM,9.571,19289.0,,,,,
10166,02/03/22 10:00:00 AM,10.553,41333.6,,,,,
10167,02/03/22 10:15:00 AM,12.013,28933.5,,,,,
10168,02/03/22 10:30:00 AM,12.497,33066.9,,,,,
10169,02/03/22 10:45:00 AM,13.750,34444.7,,,,,
10170,02/03/22 11:00:00 AM,15.187,30311.3,,,,,
10171,02/03/22 11:15:00 AM,16.713,33066.9,,,,,
10172,02/03/22 11:30:00 AM,16.618,52355.9,,,,,
10173,02/03/22 11:45:00 AM,16.618,44089.2,,,,,
10174,02/03/22 12:00:00 PM,17.760,110223.0,,,,,
10175,02/03/22 12:15:00 PM,17.665,37200.2,,,,,
10176,02/03/22 12:30:00 PM,21.282,198401.3,,,,,
10177,02/03/22 12:45:00 PM,23.773,104711.8,,,,,
10178,02/03/22 01:00:00 PM,26.000,71644.9,,,,,
10179,02/03/22 01:15:00 PM,26.097,15844.5,,,,,
10180,02/03/22 01:30:00 PM,21.569,26178.0,,,,,
10181,02/03/22 01:45:00 PM,21.378,49600.3,,,,,
10182,02/03/22 02:00:00 PM,21.760,46844.8,,,,,
10183,02/03/22 02:15:00 PM,21.664,26178.0,,,,,
10184,02/03/22 02:30:00 PM,26.879,209423.6,,,,,
10185,02/03/22 02:45:00 PM,22.717,18600.1,,,,,
10186,02/03/22 03:00:00 PM,20.043,22044.6,,,,,
10187,02/03/22 03:15:00 PM,20.329,33066.9,,,,,
10188,02/03/22 03:30:00 PM,27.764,44089.2,,,,,
10189,02/03/22 03:45:00 PM,24.738,52355.9,,,,,
10190,02/03/22 04:00:00 PM,19.948,38578.0,,,,,
10191,02/03/22 04:15:00 PM,20.519,52355.9,,,,,
10192,02/03/22 04:30:00 PM,19.853,20666.8,,,,,
10193,02/03/22 04:45:00 PM,18.901,38578.0,,,,,
10194,02/03/22 05:00:00 PM,17.379,12400.1,,,,,
10195,02/03/22 05:15:00 PM,16.999,44089.2,,,,,
10196,02/03/22 05:30:00 PM,16.808,14466.8,,,,,
10197,02/03/22 05:45:00 PM,12.207,3788.9,,,,,
10198,02/03/22 06:00:00 PM,8.680,2497.2,,,,,
10199,02/03/22 06:15:00 PM,7.079,495.1,,,,,
10200,02/03/22 06:30:00 PM,6.370,247.6,,,,,
10201,02/03/22 06:45:00 PM,5.141,0.0,,,,,
10202,02/03/22 07:00:00 PM,5.244,0.0,,,,,
10203,02/03/22 07:15:00 PM,5.450,0.0,,,,,
10204,02/03/22 07:30:00 PM,5.552,0.0,,,,,
10205,02/03/22 07:45:00 PM,5.655,0.0,,,,,
10206,02/03/22 08:00:00 PM,5.655,0.0,,,,,
10207,02/03/22 08:15:00 PM,5.655,0.0,,,,,
10208,02/03/22 08:30:00 PM,5.757,0.0,,,,,
10209,02/03/22 08:45:00 PM,5.347,0.0,,,,,
10210,02/03/22 09:00:00 PM,5.244,0.0,,,,,
10211,02/03/22 09:15:00 PM,5.244,0.0,,,,,
10212,02/03/22 09:30:00 PM,5.037,0.0,,,,,
10213,02/03/22 09:45:00 PM,4.934,0.0,,,,,
10214,02/03/22 10:00:00 PM,5.037,0.0,,,,,
10215,02/03/22 10:15:00 PM,4.934,0.0,,,,,
10216,02/03/22 10:30:00 PM,4.102,0.0,,,,,
10217,02/03/22 10:45:00 PM,4.311,0.0,,,,,
10218,02/03/22 11:00:00 PM,3.578,0.0,,,,,
10219,02/03/22 11:15:00 PM,3.893,0.0,,,,,
10220,02/03/22 11:30:00 PM,3.683,0.0,,,,,
10221,02/03/22 11:45:00 PM,3.893,0.0,,,,,
10222,02/04/22 12:00:00 AM,4.102,0.0,,,,,
10223,02/04/22 12:15:00 AM,4.415,0.0,,,,,
10224,02/04/22 12:30:00 AM,4.623,0.0,,,,,
10225,02/04/22 12:45:00 AM,4.519,0.0,,,,,
10226,02/04/22 01:00:00 AM,4.415,0.0,,,,,
10227,02/04/22 01:15:00 AM,4.519,0.0,,,,,
10228,02/04/22 01:30:00 AM,3.893,0.0,,,,,
10229,02/04/22 01:45:00 AM,2.624,0.0,,,,,
10230,02/04/22 02:00:00 AM,3.472,0.0,,,,,
10231,02/04/22 02:15:00 AM,3.367,0.0,,,,,
10232,02/04/22 02:30:00 AM,3.578,0.0,,,,,
10233,02/04/22 02:45:00 AM,3.893,0.0,,,,,
10234,02/04/22 03:00:00 AM,3.683,0.0,,,,,
10235,02/04/22 03:15:00 AM,3.998,0.0,,,,,
10236,02/04/22 03:30:00 AM,3.578,0.0,,,,,
10237,02/04/22 03:45:00 AM,2.730,0.0,,,,,
10238,02/04/22 04:00:00 AM,1.764,0.0,,,,,
10239,02/04/22 04:15:00 AM,1.872,0.0,,,,,
10240,02/04/22 04:30:00 AM,2.088,0.0,,,,,
10241,02/04/22 04:45:00 AM,2.303,0.0,,,,,
10242,02/04/22 05:00:00 AM,2.730,0.0,,,,,
10243,02/04/22 05:15:00 AM,2.410,0.0,,,,,
10244,02/04/22 05:30:00 AM,1.330,0.0,,,,,
10245,02/04/22 05:45:00 AM,1.221,0.0,,,,,
10246,02/04/22 06:00:00 AM,2.088,0.0,,,,,
10247,02/04/22 06:15:00 AM,1.872,32.3,,,,,
10248,02/04/22 06:30:00 AM,2.195,322.9,,,,,
10249,02/04/22 06:45:00 AM,2.195,914.9,,,,,
10250,02/04/22 07:00:00 AM,2.730,2325.0,,,,,
10251,02/04/22 07:15:00 AM,3.261,3272.2,,,,,
10252,02/04/22 07:30:00 AM,3.578,3444.5,,,,,
10253,02/04/22 07:45:00 AM,4.207,7577.8,,,,,
10254,02/04/22 08:00:00 AM,5.037,10333.4,,,,,
10255,02/04/22 08:15:00 AM,5.860,15844.5,,,,,
10256,02/04/22 08:30:00 AM,6.573,13089.0,,,,,
10257,02/04/22 08:45:00 AM,7.381,20666.8,,,,,
10258,02/04/22 09:00:00 AM,8.382,28933.5,,,,,
10259,02/04/22 09:15:00 AM,8.779,16533.4,,,,,
10260,02/04/22 09:30:00 AM,9.571,24800.2,,,,,
10261,02/04/22 09:45:00 AM,11.139,17222.3,,,,,
10262,02/04/22 10:00:00 AM,12.013,22044.6,,,,,
10263,02/04/22 10:15:00 AM,12.497,22044.6,,,,,
10264,02/04/22 10:30:00 AM,14.230,30311.3,,,,,
10265,02/04/22 10:45:00 AM,16.237,115734.1,,,,,
10266,02/04/22 11:00:00 AM,17.760,85422.8,,,,,
10267,02/04/22 11:15:00 AM,19.472,28933.5,,,,,
10268,02/04/22 11:30:00 AM,21.473,66133.8,,,,,
10269,02/04/22 11:45:00 AM,22.908,49600.3,,,,,
10270,02/04/22 12:00:00 PM,25.125,121245.2,,,,,
10271,02/04/22 12:15:00 PM,25.513,49600.3,,,,,
10272,02/04/22 12:30:00 PM,23.004,154312.1,,,,,
10273,02/04/22 12:45:00 PM,23.292,68889.3,,,,,
10274,02/04/22 01:00:00 PM,26.292,27555.7,,,,,
10275,02/04/22 01:15:00 PM,29.053,137778.7,,,,,
10276,02/04/22 01:30:00 PM,30.659,49600.3,,,,,
10277,02/04/22 01:45:00 PM,36.511,34444.7,,,,,
10278,02/04/22 02:00:00 PM,30.154,49600.3,,,,,
10279,02/04/22 02:15:00 PM,29.752,38578.0,,,,,
10280,02/04/22 02:30:00 PM,24.255,18600.1,,,,,
10281,02/04/22 02:45:00 PM,20.615,37200.2,,,,,
10282,02/04/22 03:00:00 PM,19.472,16533.4,,,,,
10283,02/04/22 03:15:00 PM,16.427,22044.6,,,,,
10284,02/04/22 03:30:00 PM,14.709,11022.3,,,,,
10285,02/04/22 03:45:00 PM,12.883,8611.2,,,,,
10286,02/04/22 04:00:00 PM,12.110,18600.1,,,,,
10287,02/04/22 04:15:00 PM,11.625,7577.8,,,,,
10288,02/04/22 04:30:00 PM,11.334,22044.6,,,,,
10289,02/04/22 04:45:00 PM,13.269,33066.9,,,,,
10290,02/04/22 05:00:00 PM,12.883,24800.2,,,,,
10291,02/04/22 05:15:00 PM,11.431,6544.5,,,,,
10292,02/04/22 05:30:00 PM,10.259,4650.0,,,,,
10293,02/04/22 05:45:00 PM,9.373,1894.5,,,,,
10294,02/04/22 06:00:00 PM,8.282,258.3,,,,,
10295,02/04/22 06:15:00 PM,7.381,161.5,,,,,
10296,02/04/22 06:30:00 PM,6.573,150.7,,,,,
10297,02/04/22 06:45:00 PM,5.244,0.0,,,,,
10298,02/04/22 07:00:00 PM,5.347,0.0,,,,,
10299,02/04/22 07:15:00 PM,4.519,0.0,,,,,
10300,02/04/22 07:30:00 PM,3.788,0.0,,,,,
10301,02/04/22 07:45:00 PM,4.102,0.0,,,,,
10302,02/04/22 08:00:00 PM,3.261,0.0,,,,,
10303,02/04/22 08:15:00 PM,1.980,0.0,,,,,
10304,02/04/22 08:30:00 PM,1.548,0.0,,,,,
10305,02/04/22 08:45:00 PM,1.112,0.0,,,,,
10306,02/04/22 09:00:00 PM,0.563,0.0,,,,,
10307,02/04/22 09:15:00 PM,0.121,0.0,,,,,
10308,02/04/22 09:30:00 PM,0.121,0.0,,,,,
10309,02/04/22 09:45:00 PM,0.010,0.0,,,,,
10310,02/04/22 10:00:00 PM,0.121,0.0,,,,,
10311,02/04/22 10:15:00 PM,0.010,0.0,,,,,
10312,02/04/22 10:30:00 PM,-0.325,0.0,,,,,
10313,02/04/22 10:45:00 PM,-0.662,0.0,,,,,
10314,02/04/22 11:00:00 PM,-0.887,0.0,,,,,
10315,02/04/22 11:15:00 PM,-0.774,0.0,,,,,
10316,02/04/22 11:30:00 PM,-0.662,0.0,,,,,
10317,02/04/22 11:45:00 PM,-0.774,0.0,,,,,
10318,02/05/22 12:00:00 AM,-0.437,0.0,,,,,
10319,02/05/22 12:15:00 AM,-0.549,0.0,,,,,
10320,02/05/22 12:30:00 AM,-0.549,0.0,,,,,
10321,02/05/22 12:45:00 AM,-0.774,0.0,,,,,
10322,02/05/22 01:00:00 AM,-0.662,0.0,,,,,
10323,02/05/22 01:15:00 AM,-1.001,0.0,,,,,
10324,02/05/22 01:30:00 AM,-1.001,0.0,,,,,
10325,02/05/22 01:45:00 AM,-0.887,0.0,,,,,
10326,02/05/22 02:00:00 AM,-0.437,0.0,,,,,
10327,02/05/22 02:15:00 AM,0.010,0.0,,,,,
10328,02/05/22 02:30:00 AM,0.121,0.0,,,,,
10329,02/05/22 02:45:00 AM,0.121,0.0,,,,,
10330,02/05/22 03:00:00 AM,0.232,0.0,,,,,
10331,02/05/22 03:15:00 AM,0.232,0.0,,,,,
10332,02/05/22 03:30:00 AM,0.121,0.0,,,,,
10333,02/05/22 03:45:00 AM,0.121,0.0,,,,,
10334,02/05/22 04:00:00 AM,0.343,0.0,,,,,
10335,02/05/22 04:15:00 AM,0.563,0.0,,,,,
10336,02/05/22 04:30:00 AM,0.674,0.0,,,,,
10337,02/05/22 04:45:00 AM,0.674,0.0,,,,,
10338,02/05/22 05:00:00 AM,-0.102,0.0,,,,,
10339,02/05/22 05:15:00 AM,-0.213,0.0,,,,,
10340,02/05/22 05:30:00 AM,0.453,0.0,,,,,
10341,02/05/22 05:45:00 AM,0.343,0.0,,,,,
10342,02/05/22 06:00:00 AM,0.121,0.0,,,,,
10343,02/05/22 06:15:00 AM,-0.213,43.1,,,,,
10344,02/05/22 06:30:00 AM,-0.549,538.2,,,,,
10345,02/05/22 06:45:00 AM,-0.325,1808.3,,,,,
10346,02/05/22 07:00:00 AM,0.121,2755.6,,,,,
10347,02/05/22 07:15:00 AM,1.112,7577.8,,,,,
10348,02/05/22 07:30:00 AM,3.367,12400.1,,,,,
10349,02/05/22 07:45:00 AM,5.552,13777.9,,,,,
10350,02/05/22 08:00:00 AM,7.079,16533.4,,,,,
10351,02/05/22 08:15:00 AM,7.983,13089.0,,,,,
10352,02/05/22 08:30:00 AM,8.282,15844.5,,,,,
10353,02/05/22 08:45:00 AM,8.978,21355.7,,,,,
10354,02/05/22 09:00:00 AM,10.259,24800.2,,,,,
10355,02/05/22 09:15:00 AM,10.161,17222.3,,,,,
10356,02/05/22 09:30:00 AM,9.571,14466.8,,,,,
10357,02/05/22 09:45:00 AM,10.553,26178.0,,,,,
10358,02/05/22 10:00:00 AM,15.569,55111.5,,,,,
10359,02/05/22 10:15:00 AM,20.996,44089.2,,,,,
10360,02/05/22 10:30:00 AM,20.329,38578.0,,,,,
10361,02/05/22 10:45:00 AM,20.234,28933.5,,,,,
10362,02/05/22 11:00:00 AM,18.140,31689.1,,,,,
10363,02/05/22 11:15:00 AM,18.045,17911.2,,,,,
10364,02/05/22 11:30:00 AM,14.325,11711.2,,,,,
10365,02/05/22 11:45:00 AM,12.497,9300.1,,,,,
10366,02/05/22 12:00:00 PM,11.819,12400.1,,,,,
10367,02/05/22 12:15:00 PM,14.421,37200.2,,,,,
10368,02/05/22 12:30:00 PM,16.903,33066.9,,,,,
10369,02/05/22 12:45:00 PM,12.013,8611.2,,,,,
10370,02/05/22 01:00:00 PM,10.063,33066.9,,,,,
10371,02/05/22 01:15:00 PM,16.237,187379.0,,,,,
10372,02/05/22 01:30:00 PM,16.523,14466.8,,,,,
10373,02/05/22 01:45:00 PM,13.750,28933.5,,,,,
10374,02/05/22 02:00:00 PM,14.517,18600.1,,,,,
10375,02/05/22 02:15:00 PM,15.473,49600.3,,,,,
10376,02/05/22 02:30:00 PM,15.569,14466.8,,,,,
10377,02/05/22 02:45:00 PM,13.942,20666.8,,,,,
10378,02/05/22 03:00:00 PM,16.332,63378.2,,,,,
10379,02/05/22 03:15:00 PM,17.379,24800.2,,,,,
10380,02/05/22 03:30:00 PM,15.664,23422.4,,,,,
10381,02/05/22 03:45:00 PM,14.613,15844.5,,,,,
10382,02/05/22 04:00:00 PM,12.497,16533.4,,,,,
10383,02/05/22 04:15:00 PM,9.768,5166.7,,,,,
10384,02/05/22 04:30:00 PM,7.481,12400.1,,,,,
10385,02/05/22 04:45:00 PM,7.280,5338.9,,,,,
10386,02/05/22 05:00:00 PM,8.182,11711.2,,,,,
10387,02/05/22 05:15:00 PM,7.882,6544.5,,,,,
10388,02/05/22 05:30:00 PM,7.481,4650.0,,,,,
10389,02/05/22 05:45:00 PM,7.381,1894.5,,,,,
10390,02/05/22 06:00:00 PM,7.079,2238.9,,,,,
10391,02/05/22 06:15:00 PM,6.674,495.1,,,,,
10392,02/05/22 06:30:00 PM,6.573,269.1,,,,,
10393,02/05/22 06:45:00 PM,6.370,0.0,,,,,
10394,02/05/22 07:00:00 PM,6.370,0.0,,,,,
10395,02/05/22 07:15:00 PM,6.268,0.0,,,,,
10396,02/05/22 07:30:00 PM,6.064,0.0,,,,,
10397,02/05/22 07:45:00 PM,6.064,0.0,,,,,
10398,02/05/22 08:00:00 PM,6.064,0.0,,,,,
10399,02/05/22 08:15:00 PM,5.962,0.0,,,,,
10400,02/05/22 08:30:00 PM,5.962,0.0,,,,,
10401,02/05/22 08:45:00 PM,5.962,0.0,,,,,
10402,02/05/22 09:00:00 PM,5.962,0.0,,,,,
10403,02/05/22 09:15:00 PM,5.962,0.0,,,,,
10404,02/05/22 09:30:00 PM,5.962,0.0,,,,,
10405,02/05/22 09:45:00 PM,5.860,0.0,,,,,
10406,02/05/22 10:00:00 PM,5.860,0.0,,,,,
10407,02/05/22 10:15:00 PM,5.757,0.0,,,,,
10408,02/05/22 10:30:00 PM,5.757,0.0,,,,,
10409,02/05/22 10:45:00 PM,5.757,0.0,,,,,
10410,02/05/22 11:00:00 PM,5.757,0.0,,,,,
10411,02/05/22 11:15:00 PM,5.655,0.0,,,,,
10412,02/05/22 11:30:00 PM,5.450,0.0,,,,,
10413,02/05/22 11:45:00 PM,5.347,0.0,,,,,
10414,02/06/22 12:00:00 AM,5.347,0.0,,,,,
10415,02/06/22 12:15:00 AM,5.347,0.0,,,,,
10416,02/06/22 12:30:00 AM,5.244,0.0,,,,,
10417,02/06/22 12:45:00 AM,4.519,0.0,,,,,
10418,02/06/22 01:00:00 AM,4.207,0.0,,,,,
10419,02/06/22 01:15:00 AM,2.943,0.0,,,,,
10420,02/06/22 01:30:00 AM,1.980,0.0,,,,,
10421,02/06/22 01:45:00 AM,1.764,0.0,,,,,
10422,02/06/22 02:00:00 AM,2.303,0.0,,,,,
10423,02/06/22 02:15:00 AM,2.943,0.0,,,,,
10424,02/06/22 02:30:00 AM,3.367,0.0,,,,,
10425,02/06/22 02:45:00 AM,3.367,0.0,,,,,
10426,02/06/22 03:00:00 AM,3.261,0.0,,,,,
10427,02/06/22 03:15:00 AM,3.261,0.0,,,,,
10428,02/06/22 03:30:00 AM,3.367,0.0,,,,,
10429,02/06/22 03:45:00 AM,2.730,0.0,,,,,
10430,02/06/22 04:00:00 AM,2.088,0.0,,,,,
10431,02/06/22 04:15:00 AM,1.764,0.0,,,,,
10432,02/06/22 04:30:00 AM,1.439,0.0,,,,,
10433,02/06/22 04:45:00 AM,1.980,0.0,,,,,
10434,02/06/22 05:00:00 AM,2.943,0.0,,,,,
10435,02/06/22 05:15:00 AM,3.472,0.0,,,,,
10436,02/06/22 05:30:00 AM,3.998,0.0,,,,,
10437,02/06/22 05:45:00 AM,4.207,0.0,,,,,
10438,02/06/22 06:00:00 AM,4.311,0.0,,,,,
10439,02/06/22 06:15:00 AM,4.311,43.1,,,,,
10440,02/06/22 06:30:00 AM,4.311,602.8,,,,,
10441,02/06/22 06:45:00 AM,4.519,1808.3,,,,,
10442,02/06/22 07:00:00 AM,4.831,3444.5,,,,,
10443,02/06/22 07:15:00 AM,5.347,8266.7,,,,,
10444,02/06/22 07:30:00 AM,6.064,8611.2,,,,,
10445,02/06/22 07:45:00 AM,6.674,10677.8,,,,,
10446,02/06/22 08:00:00 AM,7.381,14466.8,,,,,
10447,02/06/22 08:15:00 AM,7.882,15155.7,,,,,
10448,02/06/22 08:30:00 AM,7.582,9300.1,,,,,
10449,02/06/22 08:45:00 AM,8.082,16533.4,,,,,
10450,02/06/22 09:00:00 AM,9.176,21355.7,,,,,
10451,02/06/22 09:15:00 AM,10.651,26178.0,,,,,
10452,02/06/22 09:30:00 AM,11.041,30311.3,,,,,
10453,02/06/22 09:45:00 AM,10.259,19289.0,,,,,
10454,02/06/22 10:00:00 AM,10.846,27555.7,,,,,
10455,02/06/22 10:15:00 AM,10.651,17911.2,,,,,
10456,02/06/22 10:30:00 AM,12.304,33066.9,,,,,
10457,02/06/22 10:45:00 AM,12.787,30311.3,,,,,
10458,02/06/22 11:00:00 AM,14.134,33066.9,,,,,
10459,02/06/22 11:15:00 AM,13.654,41333.6,,,,,
10460,02/06/22 11:30:00 AM,12.883,38578.0,,,,,
10461,02/06/22 11:45:00 AM,13.173,38578.0,,,,,
10462,02/06/22 12:00:00 PM,11.528,15155.7,,,,,
10463,02/06/22 12:15:00 PM,13.654,68889.3,,,,,
10464,02/06/22 12:30:00 PM,13.173,34444.7,,,,,
10465,02/06/22 12:45:00 PM,12.497,17222.3,,,,,
10466,02/06/22 01:00:00 PM,11.236,26178.0,,,,,
10467,02/06/22 01:15:00 PM,12.980,57867.0,,,,,
10468,02/06/22 01:30:00 PM,12.110,19977.9,,,,,
10469,02/06/22 01:45:00 PM,11.819,34444.7,,,,,
10470,02/06/22 02:00:00 PM,11.139,12400.1,,,,,
10471,02/06/22 02:15:00 PM,10.357,20666.8,,,,,
10472,02/06/22 02:30:00 PM,8.879,12400.1,,,,,
10473,02/06/22 02:45:00 PM,8.082,5511.1,,,,,
10474,02/06/22 03:00:00 PM,7.381,5511.1,,,,,
10475,02/06/22 03:15:00 PM,7.179,6544.5,,,,,
10476,02/06/22 03:30:00 PM,7.079,4133.4,,,,,
10477,02/06/22 03:45:00 PM,7.782,22044.6,,,,,
10478,02/06/22 04:00:00 PM,10.846,42711.4,,,,,
10479,02/06/22 04:15:00 PM,10.357,12400.1,,,,,
10480,02/06/22 04:30:00 PM,9.472,18600.1,,,,,
10481,02/06/22 04:45:00 PM,11.334,26178.0,,,,,
10482,02/06/22 05:00:00 PM,11.139,14466.8,,,,,
10483,02/06/22 05:15:00 PM,9.373,5166.7,,,,,
10484,02/06/22 05:30:00 PM,8.581,4822.3,,,,,
10485,02/06/22 05:45:00 PM,7.882,4305.6,,,,,
10486,02/06/22 06:00:00 PM,7.280,1280.9,,,,,
10487,02/06/22 06:15:00 PM,6.877,409.0,,,,,
10488,02/06/22 06:30:00 PM,6.573,161.5,,,,,
10489,02/06/22 06:45:00 PM,6.370,43.1,,,,,
10490,02/06/22 07:00:00 PM,6.268,0.0,,,,,
10491,02/06/22 07:15:00 PM,5.860,0.0,,,,,
10492,02/06/22 07:30:00 PM,5.655,0.0,,,,,
10493,02/06/22 07:45:00 PM,5.450,0.0,,,,,
10494,02/06/22 08:00:00 PM,4.207,0.0,,,,,
10495,02/06/22 08:15:00 PM,2.837,0.0,,,,,
10496,02/06/22 08:30:00 PM,2.837,0.0,,,,,
10497,02/06/22 08:45:00 PM,2.517,0.0,,,,,
10498,02/06/22 09:00:00 PM,2.410,0.0,,,,,
10499,02/06/22 09:15:00 PM,2.303,0.0,,,,,
10500,02/06/22 09:30:00 PM,2.517,0.0,,,,,
10501,02/06/22 09:45:00 PM,2.837,0.0,,,,,
10502,02/06/22 10:00:00 PM,2.517,0.0,,,,,
10503,02/06/22 10:15:00 PM,2.303,0.0,,,,,
10504,02/06/22 10:30:00 PM,3.367,0.0,,,,,
10505,02/06/22 10:45:00 PM,4.102,0.0,,,,,
10506,02/06/22 11:00:00 PM,4.415,0.0,,,,,
10507,02/06/22 11:15:00 PM,4.623,0.0,,,,,
10508,02/06/22 11:30:00 PM,4.623,0.0,,,,,
10509,02/06/22 11:45:00 PM,4.623,0.0,,,,,
10510,02/07/22 12:00:00 AM,4.519,0.0,,,,,
10511,02/07/22 12:15:00 AM,4.519,0.0,,,,,
10512,02/07/22 12:30:00 AM,4.519,0.0,,,,,
10513,02/07/22 12:45:00 AM,4.415,0.0,,,,,
10514,02/07/22 01:00:00 AM,4.311,0.0,,,,,
10515,02/07/22 01:15:00 AM,4.207,0.0,,,,,
10516,02/07/22 01:30:00 AM,4.207,0.0,,,,,
10517,02/07/22 01:45:00 AM,4.207,0.0,,,,,
10518,02/07/22 02:00:00 AM,4.102,0.0,,,,,
10519,02/07/22 02:15:00 AM,3.998,0.0,,,,,
10520,02/07/22 02:30:00 AM,3.998,0.0,,,,,
10521,02/07/22 02:45:00 AM,3.893,0.0,,,,,
10522,02/07/22 03:00:00 AM,3.893,0.0,,,,,
10523,02/07/22 03:15:00 AM,3.155,0.0,,,,,
10524,02/07/22 03:30:00 AM,2.837,0.0,,,,,
10525,02/07/22 03:45:00 AM,3.472,0.0,,,,,
10526,02/07/22 04:00:00 AM,3.578,0.0,,,,,
10527,02/07/22 04:15:00 AM,3.049,0.0,,,,,
10528,02/07/22 04:30:00 AM,2.517,0.0,,,,,
10529,02/07/22 04:45:00 AM,2.943,0.0,,,,,
10530,02/07/22 05:00:00 AM,3.261,0.0,,,,,
10531,02/07/22 05:15:00 AM,3.367,0.0,,,,,
10532,02/07/22 05:30:00 AM,3.578,0.0,,,,,
10533,02/07/22 05:45:00 AM,3.683,0.0,,,,,
10534,02/07/22 06:00:00 AM,3.683,0.0,,,,,
10535,02/07/22 06:15:00 AM,3.788,43.1,,,,,
10536,02/07/22 06:30:00 AM,3.893,172.2,,,,,
