Plot Title: Luxarriba_01,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 10163226, SEN S/N: 10163226)","Intensity, lum/ft² (LGR S/N: 10163226, SEN S/N: 10163226)",End Of File (LGR S/N: 10163226)
3352,8/31/21 11:15:00 AM,76.181,1472,
3353,8/31/21 11:30:00 AM,76.006,1728,
3354,8/31/21 11:45:00 AM,90.495,2560,
3355,8/31/21 12:00:00 PM,61.398,480,
3356,8/31/21 12:15:00 PM,57.096,496,
3357,8/31/21 12:30:00 PM,49.759,224,
3358,8/31/21 12:45:00 PM,46.548,432,
3359,8/31/21 1:00:00 PM,46.369,320,
3360,8/31/21 1:15:00 PM,45.466,224,
3361,8/31/21 1:30:00 PM,44.56,288,
3362,8/31/21 1:45:00 PM,42.732,184,
3363,8/31/21 2:00:00 PM,47.624,448,
3364,8/31/21 2:15:00 PM,50.995,496,
3365,8/31/21 2:30:00 PM,53.1,480,
3366,8/31/21 2:45:00 PM,48.517,256,
3367,8/31/21 3:00:00 PM,43.099,123,
3368,8/31/21 3:15:00 PM,41.439,168,
3369,8/31/21 3:30:00 PM,39.76,240,
3370,8/31/21 3:45:00 PM,34.394,136,
3371,8/31/21 4:00:00 PM,34.394,240,
3372,8/31/21 4:15:00 PM,40.696,480,
3373,8/31/21 4:30:00 PM,41.81,248,
3374,8/31/21 4:45:00 PM,41.994,320,
3375,8/31/21 5:00:00 PM,46.548,320,
3376,8/31/21 5:15:00 PM,44.379,288,
3377,8/31/21 5:30:00 PM,41.067,144,
3378,8/31/21 5:45:00 PM,40.321,176,
3379,8/31/21 6:00:00 PM,38.629,24,
3380,8/31/21 6:15:00 PM,37.679,1,
3381,8/31/21 6:30:00 PM,37.297,0,
3382,8/31/21 6:45:00 PM,37.297,0,
3383,8/31/21 7:00:00 PM,37.297,0,
3384,8/31/21 7:15:00 PM,37.488,0,
3385,8/31/21 7:30:00 PM,37.488,0,
3386,8/31/21 7:45:00 PM,37.297,0,
3387,8/31/21 8:00:00 PM,37.107,0,
3388,8/31/21 8:15:00 PM,37.107,0,
3389,8/31/21 8:30:00 PM,37.107,0,
3390,8/31/21 8:45:00 PM,37.107,0,
3391,8/31/21 9:00:00 PM,36.914,0,
3392,8/31/21 9:15:00 PM,36.723,0,
3393,8/31/21 9:30:00 PM,36.914,0,
3394,8/31/21 9:45:00 PM,36.723,0,
3395,8/31/21 10:00:00 PM,36.531,0,
3396,8/31/21 10:15:00 PM,36.531,0,
3397,8/31/21 10:30:00 PM,36.531,0,
3398,8/31/21 10:45:00 PM,36.723,0,
3399,8/31/21 11:00:00 PM,36.531,0,
3400,8/31/21 11:15:00 PM,36.338,0,
3401,8/31/21 11:30:00 PM,36.338,0,
3402,8/31/21 11:45:00 PM,36.145,0,
3403,9/1/21 12:00:00 AM,36.145,0,
3404,9/1/21 12:15:00 AM,35.951,0,
3405,9/1/21 12:30:00 AM,35.564,0,
3406,9/1/21 12:45:00 AM,35.37,0,
3407,9/1/21 1:00:00 AM,35.37,0,
3408,9/1/21 1:15:00 AM,35.564,0,
3409,9/1/21 1:30:00 AM,35.758,0,
3410,9/1/21 1:45:00 AM,35.564,0,
3411,9/1/21 2:00:00 AM,35.564,0,
3412,9/1/21 2:15:00 AM,34.981,0,
3413,9/1/21 2:30:00 AM,35.37,0,
3414,9/1/21 2:45:00 AM,35.564,0,
3415,9/1/21 3:00:00 AM,35.564,0,
3416,9/1/21 3:15:00 AM,35.564,0,
3417,9/1/21 3:30:00 AM,35.37,0,
3418,9/1/21 3:45:00 AM,34.981,0,
3419,9/1/21 4:00:00 AM,35.175,0,
3420,9/1/21 4:15:00 AM,35.37,0,
3421,9/1/21 4:30:00 AM,35.37,0,
3422,9/1/21 4:45:00 AM,35.37,0,
3423,9/1/21 5:00:00 AM,35.564,0,
3424,9/1/21 5:15:00 AM,35.564,0,
3425,9/1/21 5:30:00 AM,35.564,0,
3426,9/1/21 5:45:00 AM,35.564,0,
3427,9/1/21 6:00:00 AM,35.37,0,
3428,9/1/21 6:15:00 AM,34.981,4,
3429,9/1/21 6:30:00 AM,35.37,56,
3430,9/1/21 6:45:00 AM,35.951,107,
3431,9/1/21 7:00:00 AM,37.107,168,
3432,9/1/21 7:15:00 AM,38.44,224,
3433,9/1/21 7:30:00 AM,39.007,216,
3434,9/1/21 7:45:00 AM,41.067,368,
3435,9/1/21 8:00:00 AM,42.363,464,
3436,9/1/21 8:15:00 AM,43.282,416,
3437,9/1/21 8:30:00 AM,44.742,432,
3438,9/1/21 8:45:00 AM,45.648,448,
3439,9/1/21 9:00:00 AM,44.922,368,
3440,9/1/21 9:15:00 AM,45.648,384,
3441,9/1/21 9:30:00 AM,44.922,608,
3442,9/1/21 9:45:00 AM,58.131,1920,
3443,9/1/21 10:00:00 AM,60.883,992,
3444,9/1/21 10:15:00 AM,81.442,3072,
3445,9/1/21 10:30:00 AM,80.206,1984,
3446,9/1/21 10:45:00 AM,85.554,2560,
3447,9/1/21 11:00:00 AM,90.68,2432,
3448,9/1/21 11:15:00 AM,92.174,2432,
3449,9/1/21 11:30:00 AM,93.682,2304,
3450,9/1/21 11:45:00 AM,91.8,2048,
3451,9/1/21 12:00:00 PM,89.017,2176,
3452,9/1/21 12:15:00 PM,70.824,1152,
3453,9/1/21 12:30:00 PM,60.024,800,
3454,9/1/21 12:45:00 PM,55.537,864,
3455,9/1/21 1:00:00 PM,50.466,512,
3456,9/1/21 1:15:00 PM,54.147,672,
3457,9/1/21 1:30:00 PM,55.364,768,
3458,9/1/21 1:45:00 PM,49.228,432,
3459,9/1/21 2:00:00 PM,51.346,608,
3460,9/1/21 2:15:00 PM,55.364,576,
3461,9/1/21 2:30:00 PM,54.322,576,
3462,9/1/21 2:45:00 PM,53.1,496,
3463,9/1/21 3:00:00 PM,48.339,400,
3464,9/1/21 3:15:00 PM,47.982,480,
3465,9/1/21 3:30:00 PM,49.404,432,
3466,9/1/21 3:45:00 PM,49.404,576,
3467,9/1/21 4:00:00 PM,51.523,480,
3468,9/1/21 4:15:00 PM,53.973,608,
3469,9/1/21 4:30:00 PM,49.937,432,
3470,9/1/21 4:45:00 PM,46.908,336,
3471,9/1/21 5:00:00 PM,44.922,200,Logged
