Device Name:,,OM-CP-VOLT101A,,,,,,,,,
Device Description:,,Voltage Data Logger,,,,,,,,,
Serial Number:,,R37297,,,,,,,,,
Device ID:,,SynopticOld,,,,,,,,,
,,,,,,,,,,,
,,Channel 1,,,,,,,,,
Date,Time,Voltage (ppm),Tract,Description,Point,lat,lon,elev,WS,Notes,Notes_2
7/5/2021,2:00:15 PM,586,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:20 PM,591,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:25 PM,596,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:30 PM,596,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:35 PM,601,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:40 PM,601,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:45 PM,606,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:50 PM,606,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:00:55 PM,611,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:00 PM,611,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:05 PM,621,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:10 PM,626,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:15 PM,631,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:20 PM,631,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:25 PM,631,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:30 PM,631,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:35 PM,626,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:40 PM,626,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:45 PM,626,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:50 PM,626,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:01:55 PM,626,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:00 PM,626,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:05 PM,631,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:10 PM,636,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:15 PM,641,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:20 PM,646,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:25 PM,646,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:30 PM,651,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:35 PM,656,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:40 PM,656,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:45 PM,656,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:50 PM,651,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:02:55 PM,656,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:00 PM,656,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:05 PM,661,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:10 PM,666,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:15 PM,666,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:20 PM,671,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:25 PM,671,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:30 PM,676,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:35 PM,676,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:40 PM,676,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:45 PM,676,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:50 PM,676,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:03:55 PM,681,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:00 PM,681,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:05 PM,686,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:10 PM,686,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:15 PM,686,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:20 PM,681,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:25 PM,681,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:30 PM,686,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:35 PM,691,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:40 PM,691,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:45 PM,686,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:50 PM,686,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:04:55 PM,686,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:05:00 PM,696,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1415",
7/5/2021,2:05:05 PM,701,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1416",
7/5/2021,2:05:10 PM,701,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1417",
7/5/2021,2:05:15 PM,701,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1418",
7/5/2021,2:05:20 PM,701,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1419",
7/5/2021,2:05:25 PM,706,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1420",
7/5/2021,2:05:30 PM,711,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1421",
7/5/2021,2:05:35 PM,711,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1422",
7/5/2021,2:05:40 PM,716,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1423",
7/5/2021,2:05:45 PM,716,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1424",
7/5/2021,2:05:50 PM,716,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1425",
7/5/2021,2:05:55 PM,722,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1426",
7/5/2021,2:06:00 PM,722,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1427",
7/5/2021,2:06:05 PM,727,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1428",
7/5/2021,2:06:10 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1429",
7/5/2021,2:06:15 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1430",
7/5/2021,2:06:20 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1431",
7/5/2021,2:06:25 PM,727,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1432",
7/5/2021,2:06:30 PM,727,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1433",
7/5/2021,2:06:35 PM,727,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1434",
7/5/2021,2:06:40 PM,727,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1435",
7/5/2021,2:06:45 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1436",
7/5/2021,2:06:50 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1437",
7/5/2021,2:06:55 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1438",
7/5/2021,2:07:00 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1439",
7/5/2021,2:07:05 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1440",
7/5/2021,2:07:10 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1441",
7/5/2021,2:07:15 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1442",
7/5/2021,2:07:20 PM,742,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1443",
7/5/2021,2:07:25 PM,742,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1444",
7/5/2021,2:07:30 PM,742,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1445",
7/5/2021,2:07:35 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1446",
7/5/2021,2:07:40 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1447",
7/5/2021,2:07:45 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1448",
7/5/2021,2:07:50 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1449",
7/5/2021,2:07:55 PM,732,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1450",
7/5/2021,2:08:00 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1451",
7/5/2021,2:08:05 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1452",
7/5/2021,2:08:10 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1453",
7/5/2021,2:08:15 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1454",
7/5/2021,2:08:20 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1455",
7/5/2021,2:08:25 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1456",
7/5/2021,2:08:30 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1457",
7/5/2021,2:08:35 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1458",
7/5/2021,2:08:40 PM,742,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1459",
7/5/2021,2:08:45 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1460",
7/5/2021,2:08:50 PM,742,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1461",
7/5/2021,2:08:55 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1462",
7/5/2021,2:09:00 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1463",
7/5/2021,2:09:05 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1464",
7/5/2021,2:09:10 PM,752,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1465",
7/5/2021,2:09:15 PM,752,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1466",
7/5/2021,2:09:20 PM,752,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1467",
7/5/2021,2:09:25 PM,757,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1468",
7/5/2021,2:09:30 PM,752,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1469",
7/5/2021,2:09:35 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1470",
7/5/2021,2:09:40 PM,747,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1471",
7/5/2021,2:09:45 PM,742,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1472",
7/5/2021,2:09:50 PM,742,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1473",
7/5/2021,2:09:55 PM,737,1,Starting above Antenas,4,NA,NA,NA,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1474",
7/5/2021,2:10:00 PM,737,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1475",
7/5/2021,2:10:05 PM,737,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1476",
7/5/2021,2:10:10 PM,742,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1477",
7/5/2021,2:10:15 PM,747,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1478",
7/5/2021,2:10:20 PM,752,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1479",
7/5/2021,2:10:25 PM,757,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1480",
7/5/2021,2:10:30 PM,762,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1481",
7/5/2021,2:10:35 PM,762,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1482",
7/5/2021,2:10:40 PM,762,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1483",
7/5/2021,2:10:45 PM,762,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1484",
7/5/2021,2:10:50 PM,762,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1485",
7/5/2021,2:10:55 PM,767,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1486",
7/5/2021,2:11:00 PM,767,1,Starting above Antenas,4,-0.317130983,-78.19214696,4301.711914,1400,"Last point before wetland; EOS fell over, but was wiped off and put set back up from 1410-1487",
7/5/2021,2:11:05 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:10 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:15 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:20 PM,767,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:25 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:30 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:35 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:40 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:45 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:50 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:11:55 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:00 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:05 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:10 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:15 PM,752,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:20 PM,752,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:25 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:30 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:35 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:40 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:45 PM,757,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:50 PM,767,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:12:55 PM,767,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:00 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:05 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:10 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:15 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:20 PM,787,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:25 PM,792,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:30 PM,787,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:35 PM,787,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:40 PM,787,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:45 PM,787,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:50 PM,787,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:13:55 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:00 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:05 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:10 PM,767,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:15 PM,767,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:20 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:25 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:30 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:35 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:40 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:45 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:50 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:14:55 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:00 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:05 PM,777,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:10 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:15 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:20 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:25 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:30 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:35 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:40 PM,767,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:45 PM,767,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:50 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:15:55 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:00 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:05 PM,777,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:10 PM,777,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:15 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:20 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:25 PM,782,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:30 PM,772,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:35 PM,762,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:40 PM,747,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:45 PM,727,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:50 PM,696,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:16:55 PM,671,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:00 PM,641,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:05 PM,611,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:10 PM,586,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:15 PM,556,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:20 PM,536,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:25 PM,521,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:30 PM,496,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,2:17:35 PM,481,NA,NA,NA,NA,NA,NA,NA,NA,
