"","lon_fit","lat_fit","lon_dist","lat_dist","lon","lat","ele","time","lat_wypt","lon_wypt","ele_wypt","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit","slope","ante_slope","dist"
"1763",-78.1926560255514,-0.316048145205021,-78.1926550991397,-0.316049145205021,-78.1926426663995,-0.316036641597748,4308.77,"2021-07-12 12:15:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.38310346872,0.141116490130186,0.117595111526233,188.28915012092
"1762",-78.1926550991397,-0.316049145205021,-78.1926541602421,-0.316050145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.3986171181,0.141804356933627,0.11790672146583,188.137403544113
"1761",-78.1926541602421,-0.316050145205021,-78.1926532088627,-0.316051145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.41423553714,0.142497815608521,0.118226882925277,187.984708989779
"1760",-78.1926532088627,-0.316051145205021,-78.1926522450077,-0.316052145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.42995921035,0.143196621211278,0.118555717072617,187.831060057552
"1759",-78.1926522450077,-0.316052145205021,-78.1926512686853,-0.316053145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.44578858452,0.143900522862227,0.118893335855869,187.6764506208
"1758",-78.1926512686853,-0.316053145205021,-78.1926502799054,-0.316054145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.46172406605,0.144609263976316,0.119239841762387,187.520874848669
"1757",-78.1926502799054,-0.316054145205021,-78.1926492786802,-0.316055145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.47776602242,0.145322582550452,0.119595328130841,187.364327188889
"1756",-78.1926492786802,-0.316055145205021,-78.1926482650239,-0.316056145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.4939147798,0.146040211120194,0.119959878862437,187.206802386823
"1755",-78.1926482650239,-0.316056145205021,-78.1926472389527,-0.316057145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.51017062352,0.146761877309454,0.12033356863166,187.048295477767
"1754",-78.1926472389527,-0.316057145205021,-78.1926462004848,-0.316058145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.5265337969,0.147487303819951,0.120716462792109,186.888801794983
"1753",-78.1926462004848,-0.316058145205021,-78.1926451496407,-0.316059145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.54300450054,0.148216208815817,0.1211086174021,186.728316972762
"1752",-78.1926451496407,-0.316059145205021,-78.1926440864428,-0.316060145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.55958289255,0.148948306044168,0.12151007932799,186.566836941137
"1751",-78.1926440864428,-0.316060145205021,-78.1926430109159,-0.316061145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.57626908621,0.149683305323958,0.121920886070448,186.404357945102
"1750",-78.1926430109159,-0.316061145205021,-78.1926419230867,-0.316062145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.59306315135,0.150420912471485,0.122341066006965,186.240876527855
"1749",-78.1926419230867,-0.316062145205021,-78.1926408229843,-0.316063145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.6099651127,0.151160829999808,0.122770638299148,186.076389543731
"1748",-78.1926408229843,-0.316063145205021,-78.1926397106398,-0.316064145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.62697494874,0.151902757016471,0.123209612905095,185.910894166054
"1747",-78.1926397106398,-0.316064145205021,-78.1926385860866,-0.316065145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.64409259356,0.152646389761623,0.123657990786881,185.744387865597
"1746",-78.1926385860866,-0.316065145205021,-78.1926374493606,-0.316066145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.66131793302,0.153391421840842,0.124115763684225,185.576868445539
"1745",-78.1926374493606,-0.316066145205021,-78.1926363004996,-0.316067145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.67865080703,0.154137544521713,0.124582914404905,185.408334015447
"1744",-78.1926363004996,-0.316067145205021,-78.1926351395439,-0.316068145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.69609100709,0.154884447129984,0.125059416692299,185.238783012649
"1743",-78.1926351395439,-0.316068145205021,-78.1926339665361,-0.316069145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.71363827677,0.155631817327822,0.125545235344452,185.068214194976
"1742",-78.1926339665361,-0.316069145205021,-78.1926327815212,-0.316070145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.731292311,0.156767294880882,0.126040326313777,184.896626644067
"1741",-78.1926327815212,-0.316070145205021,-78.1926315845463,-0.316071145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.74905275643,0.15751017646163,0.126544636748973,184.724019759939
"1740",-78.1926315845463,-0.316071145205021,-78.1926303756612,-0.316072145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.76691920869,0.158252251802142,0.12705810490936,184.550393284764
"1739",-78.1926303756612,-0.316072145205021,-78.192629154918,-0.316073145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.78489121523,0.15899320196373,0.12758066054193,184.375747272418
"1738",-78.192629154918,-0.316073145205021,-78.192627922371,-0.316074145205021,-78.1926261540502,-0.316068241372705,4305.88,"2021-07-12 12:16:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.80296827112,0.159732708380194,0.128112224544217,184.20008212755
"1737",-78.192627922371,-0.316074145205021,-78.1926266780774,-0.316075145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.82114982205,0.160094897381128,0.128652709404498,184.023398573735
"1736",-78.1926266780774,-0.316075145205021,-78.1926254220965,-0.316076145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.83943526209,0.160826589867035,0.129202019064846,183.845697672951
"1735",-78.1926254220965,-0.316076145205021,-78.1926241544903,-0.316077145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.85782393346,0.161555861330464,0.129760049106165,183.666980826429
"1734",-78.1926241544903,-0.316077145205021,-78.1926228753232,-0.316078145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.8763151264,0.162282393628949,0.13032668671929,183.487249773287
"1733",-78.1926228753232,-0.316078145205021,-78.1926215846622,-0.316079145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.89490807921,0.163005870767291,0.130901810989989,183.306506589037
"1732",-78.1926215846622,-0.316079145205021,-78.1926202825769,-0.316080145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.91360197691,0.163725979148039,0.131485292723036,183.124753696367
"1731",-78.1926202825769,-0.316080145205021,-78.1926189691394,-0.316081145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.93239595226,0.164442408274081,0.132076994850315,182.941993854663
"1730",-78.1926189691394,-0.316081145205021,-78.1926176444246,-0.316082145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.95128908442,0.165154851098923,0.132676772294365,182.758230170766
"1729",-78.1926176444246,-0.316082145205021,-78.1926163085096,-0.316083145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.97028039849,0.165863004513186,0.133284472121765,182.573466103019
"1728",-78.1926163085096,-0.316083145205021,-78.1926149614748,-0.316084145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4305.98936886719,0.166566569713911,0.133899933868275,182.387705443844
"1727",-78.1926149614748,-0.316084145205021,-78.1926136034027,-0.316085145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.00855340747,0.167265253056641,0.134522989316556,182.20095235199
"1726",-78.1926136034027,-0.316085145205021,-78.1926122343789,-0.316086145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.02783288303,0.167958766222589,0.135153462854905,182.013211327104
"1725",-78.1926122343789,-0.316086145205021,-78.1926108544915,-0.316087145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.04720610311,0.168646826993389,0.135791171634383,181.82448722159
"1724",-78.1926108544915,-0.316087145205021,-78.1926094638315,-0.316088145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.06667182195,0.169329159811004,0.136435925475764,181.634785245756
"1723",-78.1926094638315,-0.316088145205021,-78.1926080624925,-0.316089145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.08622873938,0.170005496385645,0.137087527327365,181.444110961461
"1722",-78.1926080624925,-0.316089145205021,-78.1926066505711,-0.316090145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.10587550007,0.170675576240133,0.139088797099615,181.252470290666
"1721",-78.1926066505711,-0.316090145205021,-78.1926052281666,-0.316091145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.12561069401,0.171339147483569,0.139758480941379,181.05986951015
"1720",-78.1926052281666,-0.316091145205021,-78.1926037953812,-0.316092145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.1454328557,0.171995967525511,0.140434453959843,180.866315261229
"1719",-78.1926037953812,-0.316092145205021,-78.19260235232,-0.316093145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.1653404647,0.172641455680018,0.141116490130186,180.67181454445
"1718",-78.19260235232,-0.316093145205021,-78.1926008990908,-0.316094145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.18533194517,0.17327081911005,0.141804356933627,180.476374725812
"1717",-78.1926008990908,-0.316094145205021,-78.1925994358047,-0.316095145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.20540566714,0.173883506520274,0.142497815608521,180.280003525578
"1716",-78.1925994358047,-0.316095145205021,-78.1925979625753,-0.316096145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.22555994429,0.174478970241108,0.143196621211278,180.082709041937
"1715",-78.1925979625753,-0.316096145205021,-78.1925964795196,-0.316097145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.24579303551,0.175056667098024,0.143900522862227,179.8844997375
"1714",-78.1925964795196,-0.316097145205021,-78.1925949867572,-0.316098145205021,-78.1926146708429,-0.31612322665751,4302.52,"2021-07-12 12:17:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.26610314498,0.175616059247481,0.144609263976316,179.685384440788
"1713",-78.1925949867572,-0.316098145205021,-78.192593484411,-0.316099145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.28648842205,0.176156614716786,0.145322582550452,179.485372350143
"1712",-78.192593484411,-0.316099145205021,-78.1925919726069,-0.316100145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.30694696098,0.17667780839387,0.146040211120194,179.28447303877
"1711",-78.1925919726069,-0.316100145205021,-78.1925904514736,-0.316101145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.32747680164,0.177179122638448,0.146761877309454,179.082696451594
"1710",-78.1925904514736,-0.316101145205021,-78.1925889211434,-0.316102145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.34807592975,0.177660048098867,0.147487303819951,178.880052905548
"1709",-78.1925889211434,-0.316102145205021,-78.1925873817512,-0.316103145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.36874227656,0.178120084552448,0.148216208815817,178.676553097017
"1708",-78.1925873817512,-0.316103145205021,-78.1925858334353,-0.316104145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.38947371922,0.178558741345424,0.148632754916888,178.472208102139
"1707",-78.1925858334353,-0.316104145205021,-78.1925842763372,-0.316105145205021,-78.1926090549678,-0.316139906644821,4303.48,"2021-07-12 12:17:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.41026808249,0.17897553853408,0.149363746858457,178.267029364053
"1706",-78.1925842763372,-0.316105145205021,-78.1925827106015,-0.316106145205021,-78.1926030199975,-0.316133033484221,4304.92,"2021-07-12 12:18:00",-0.316130015999079,-78.1926079653203,4303.749023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.43112313599,0.179370007243965,0.150097354665429,178.061028725237
"1705",-78.1925827106015,-0.316106145205021,-78.192581136376,-0.316107145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.45203659837,0.17974169062399,0.150833280002294,177.854218390924
"1704",-78.192581136376,-0.316107145205021,-78.1925795538119,-0.316108145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.4730061347,0.180090144388376,0.151571220951256,177.646610960282
"1703",-78.1925795538119,-0.316108145205021,-78.1925779630634,-0.316109145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.49402935839,0.180414937520553,0.152310872418854,177.438219413559
"1702",-78.1925779630634,-0.316109145205021,-78.1925763642882,-0.316110145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.51510383103,0.180716433922305,0.153051926420913,177.229057119448
"1701",-78.1925763642882,-0.316110145205021,-78.1925747576473,-0.316111145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.53622706347,0.180995126124891,0.153794072472723,177.019137830516
"1700",-78.1925747576473,-0.316111145205021,-78.192573143305,-0.316112145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.55739651595,0.18125079659816,0.154536997760211,176.808475689345
"1699",-78.192573143305,-0.316112145205021,-78.1925715214289,-0.316113145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.57860959864,0.181483241239456,0.155280387613939,176.59708522992
"1698",-78.1925715214289,-0.316113145205021,-78.1925698921902,-0.316114145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.59986367275,0.181789118805675,0.156023925813199,176.384981374136
"1697",-78.1925698921902,-0.316114145205021,-78.1925682557633,-0.316115145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.62115605036,0.18169226979345,0.156767294880882,176.172179441565
"1696",-78.1925682557633,-0.316115145205021,-78.1925666123262,-0.316116145205021,-78.1925871782005,-0.316144684329629,4304.92,"2021-07-12 12:18:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.64248399621,0.181877706152488,0.15751017646163,175.958695139878
"1695",-78.1925666123262,-0.316116145205021,-78.1925649620602,-0.316117145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.66384472732,0.182039388927627,0.158252251802142,175.744544577009
"1694",-78.1925649620602,-0.316117145205021,-78.1925633051503,-0.316118145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.68523541454,0.182177171290978,0.15899320196373,175.529744255123
"1693",-78.1925633051503,-0.316118145205021,-78.1925616417849,-0.316119145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.70665318311,0.182290921733213,0.159732708380194,175.314311074278
"1692",-78.1925616417849,-0.316119145205021,-78.192559972156,-0.316120145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.72809511329,0.182380523965118,0.160470453138346,175.098262336044
"1691",-78.192559972156,-0.316120145205021,-78.1925582964592,-0.316121145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.74955824221,0.182445877336914,0.161206119465868,174.881615734939
"1690",-78.1925582964592,-0.316121145205021,-78.1925566148936,-0.316122145205021,NA,NA,NA,NA,NA,NA,NA,"2021-07-06","EOS2",0.11,1,7,611.416666666667,921.054116232877,NA,NA,6.899,"old",626.5674,9.54875,4306.77103956293,0.182486897115669,0.16193939204899,174.664389379009
"1689",-78.1925566148936,-0.316122145205021,-78.192554927662,-0.316123145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.79253602729,0.182503514505825,0.162669957645258,174.446601771477
"1688",-78.192554927662,-0.316123145205021,-78.1925532349709,-0.316124145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.81404454654,0.182495677000057,0.163397505365152,174.228271816665
"1687",-78.1925532349709,-0.316124145205021,-78.1925515370304,-0.316125145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.83556199139,0.182463348489999,0.164121727172896,174.009418830742
"1686",-78.1925515370304,-0.316125145205021,-78.1925498340543,-0.316126145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.85708519421,0.182406509312356,0.164842318396635,173.790062531765
"1685",-78.1925498340543,-0.316126145205021,-78.1925481262602,-0.316127145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.87861094976,0.182325156585211,0.165558978120312,173.570223045465
"1684",-78.1925481262602,-0.316127145205021,-78.1925464138695,-0.316128145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.90013601655,0.182219304108652,0.166271409682575,173.349920903718
"1683",-78.1925464138695,-0.316128145205021,-78.1925446971072,-0.316129145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.9216571172,0.182088982530182,0.166979321195762,173.129177055135
"1682",-78.1925446971072,-0.316129145205021,-78.192542976202,-0.316130145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.94317094181,0.181934239503332,0.167682426058599,172.908012843867
"1681",-78.192542976202,-0.316130145205021,-78.1925412513866,-0.316131145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.9646741485,0.181755139528281,0.167958766222589,172.686450018849
"1680",-78.1925412513866,-0.316131145205021,-78.192539522897,-0.316132145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.98616336507,0.181551764163392,0.168646826993389,172.464510730801
"1679",-78.192539522897,-0.316132145205021,-78.1925377909728,-0.316133145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.00763519211,0.181324211917187,0.169329159811004,172.242217515634
"1678",-78.1925377909728,-0.316133145205021,-78.1925360558572,-0.316134145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.02908620544,0.181072598172153,0.170005496385645,172.019593283922
"1677",-78.1925360558572,-0.316134145205021,-78.1925343177966,-0.316135145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.05051295771,0.180797055363781,0.170675576240133,171.79666132006
"1676",-78.1925343177966,-0.316135145205021,-78.1925325770406,-0.316136145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.07191198162,0.180854812737005,0.171339147483569,171.573445264214
"1675",-78.1925325770406,-0.316136145205021,-78.1925308338418,-0.316137145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.09327979412,0.180542138757003,0.171995967525511,171.349969084302
"1674",-78.1925308338418,-0.316137145205021,-78.1925290884558,-0.316138145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.11461289736,0.180205786811422,0.172641455680018,171.126257082296
"1673",-78.1925290884558,-0.316138145205021,-78.1925273411407,-0.316139145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.13590778437,0.179845950374129,0.17327081911005,170.902333850058
"1672",-78.1925273411407,-0.316139145205021,-78.192525592157,-0.316140145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.15716094156,0.179462839684614,0.173883506520274,170.678224259498
"1671",-78.192525592157,-0.316140145205021,-78.1925238417675,-0.316141145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.17836885171,0.179056681291063,0.174478970241108,170.453953446472
"1670",-78.1925238417675,-0.316141145205021,-78.1925220902369,-0.316142145205021,-78.1925377249718,-0.316164717078209,4307.8,"2021-07-12 12:19:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.19952799945,0.178627718355625,0.175056667098024,170.229546768843
"1669",-78.1925220902369,-0.316142145205021,-78.1925203378316,-0.316143145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.22063487427,0.178176209870037,0.175616059247481,170.005029790214
"1668",-78.1925203378316,-0.316143145205021,-78.1925185848195,-0.316144145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.24168597497,0.177702430942504,0.176156614716786,169.780428247664
"1667",-78.1925185848195,-0.316144145205021,-78.1925168314695,-0.316145145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.26267781306,0.177206672181168,0.17667780839387,169.555768030449
"1666",-78.1925168314695,-0.316145145205021,-78.1925150780516,-0.316146145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.28360691755,0.17668923972227,0.177179122638448,169.331075143934
"1665",-78.1925150780516,-0.316146145205021,-78.1925133248363,-0.316147145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.3044698381,0.176150454792475,0.177660048098867,169.106375689432
"1664",-78.1925133248363,-0.316147145205021,-78.1925115720949,-0.316148145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.3252631494,0.175590653538714,0.178120084552448,168.88169583174
"1663",-78.1925115720949,-0.316148145205021,-78.1925098200985,-0.316149145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.34598345377,0.175010186634653,0.178558741345424,168.65706178387
"1662",-78.1925098200985,-0.316149145205021,-78.1925080691184,-0.316150145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.36662738575,0.174409418904604,0.17897553853408,168.43249977082
"1661",-78.1925080691184,-0.316150145205021,-78.1925063194258,-0.316151145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.387191615,0.173788729273912,0.179370007243965,168.208036010602
"1660",-78.1925063194258,-0.316151145205021,-78.1925045712912,-0.316152145205021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.40767285005,0.173634896023162,0.17974169062399,167.983696685379
