"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit"
"292",-0.34704041087091,-78.1997444464185,-78.1997445350762,-0.34705041087091,256.665818298196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.63825372736
"293",-0.34703041087091,-78.1997443798786,-78.1997444464185,-0.34704041087091,257.77903784858,-0.347026130184531,-78.1997583992779,3897.8,2021-07-16 11:24:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.64559204438
"294",-0.34702041087091,-78.1997443555415,-78.1997443798786,-0.34703041087091,258.892236053095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.65394401632
"295",-0.34701041087091,-78.1997443988001,-78.1997443555415,-0.34702041087091,260.005441376232,-0.347009282559156,-78.1997501011938,3898.28,2021-07-16 11:26:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.66336151122
"296",-0.34701041087091,-78.1997443988001,-78.1997443555415,-0.34702041087091,260.005441376232,-0.347009031102061,-78.1997343432158,3903.09,2021-07-16 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.66336151122
"297",-0.34700041087091,-78.199744524639,-78.1997443988001,-0.34701041087091,261.118724417017,-0.346999643370509,-78.1997521966696,3899.73,2021-07-16 11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6738969286
"298",-0.34700041087091,-78.199744524639,-78.1997443988001,-0.34701041087091,261.118724417017,-0.347002409398556,-78.199737528339,3899.24,2021-07-16 11:29:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6738969286
"299",-0.34700041087091,-78.199744524639,-78.1997443988001,-0.34701041087091,261.118724417017,-0.347003331407905,-78.1997275538743,3901.17,2021-07-16 11:30:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6738969286
"300",-0.34699041087091,-78.1997447555826,-78.199744524639,-0.34700041087091,262.232216135639,-0.346989501267672,-78.1997275538743,3898.76,2021-07-16 11:25:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68313683393
"301",-0.34699041087091,-78.1997447555826,-78.199744524639,-0.34700041087091,262.232216135639,-0.346987238153815,-78.1997389532626,3899.73,2021-07-16 11:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68313683393
"302",-0.34698041087091,-78.1997451114338,-78.1997447555826,-0.34699041087091,263.346115614367,-0.346974832937121,-78.1997244525701,3899.73,2021-07-16 11:31:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6887872785
"303",-0.34698041087091,-78.1997451114338,-78.1997447555826,-0.34699041087091,263.346115614367,-0.346980364993215,-78.1997257936746,3900.69,2021-07-16 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6887872785
"304",-0.34697041087091,-78.1997456121883,-78.1997451114338,-0.34698041087091,264.460705293556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.69107894929
"305",-0.34696041087091,-78.1997462717918,-78.1997456121883,-0.34697041087091,265.576319111098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.69023988569
"306",-0.34695041087091,-78.1997471102161,-78.1997462717918,-0.34696041087091,266.693419655356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68649507424
"307",-0.34694041087091,-78.1997481457157,-78.1997471102161,-0.34695041087091,267.81256660045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68006589293
"308",-0.34693041087091,-78.1997493948831,-78.1997481457157,-0.34694041087091,268.934412826012,-0.346932420507073,-78.199734762311,3897.32,2021-07-16 11:31:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6711701059
"309",-0.34692041087091,-78.1997508650193,-78.1997493948831,-0.34693041087091,270.059572735237,-0.346915321424603,-78.199742808938,3897.32,2021-07-16 11:32:00,"2021-07-06","EOS_1",0.22,4,486.624166666667,540.853928066559,6.855,"new",626.7694,7.179,3898.66002359431
"310",-0.34692041087091,-78.1997508650193,-78.1997493948831,-0.34693041087091,270.059572735237,-0.346922194585204,-78.1997396238148,3900.21,2021-07-16 11:32:30,"2021-07-06","EOS_1",0.22,4,486.624166666667,540.853928066559,6.855,"new",626.7694,7.179,3898.66002359431
"311",-0.34692041087091,-78.1997508650193,-78.1997493948831,-0.34693041087091,270.059572735237,-0.346920434385538,-78.1997281406075,3901.65,2021-07-16 11:33:00,"2021-07-06","EOS_1",0.22,4,486.624166666667,540.853928066559,6.855,"new",626.7694,7.179,3898.66002359431
"312",-0.34691041087091,-78.1997525685844,-78.1997508650193,-0.34692041087091,271.188804737061,-0.346902497112751,-78.1997245363891,3899.73,2021-07-16 11:33:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.64683978111
"313",-0.34691041087091,-78.1997525685844,-78.1997508650193,-0.34692041087091,271.188804737061,-0.34690635278821,-78.1997297331691,3901.17,2021-07-16 11:34:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.64683978111
"314",-0.34690041087091,-78.1997545247613,-78.1997525685844,-0.34691041087091,272.323097843549,-0.346893444657326,-78.1997397914529,3901.65,2021-07-16 11:44:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.63182869763
"315",-0.34689041087091,-78.1997567326689,-78.1997545247613,-0.34690041087091,273.463102249416,-0.346887828782201,-78.1997292302549,3899.24,2021-07-16 11:34:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.61520584689
"316",-0.34689041087091,-78.1997567326689,-78.1997545247613,-0.34690041087091,273.463102249416,-0.346884476020932,-78.1997355166823,3900.69,2021-07-16 11:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.61520584689
"317",-0.34689041087091,-78.1997567326689,-78.1997545247613,-0.34690041087091,273.463102249416,-0.346895288676023,-78.1997842155397,3899.73,2021-07-16 11:36:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.61520584689
"318",-0.34688041087091,-78.19975920827,-78.1997567326689,-0.34689041087091,274.609900363109,-0.346874753013253,-78.1997466646135,3901.17,2021-07-16 11:35:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.59718362259
"319",-0.34688041087091,-78.19975920827,-78.1997567326689,-0.34689041087091,274.609900363109,-0.346887744963169,-78.1997788511217,3896.84,2021-07-16 11:45:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.59718362259
"320",-0.34687041087091,-78.1997619470871,-78.19975920827,-0.34688041087091,275.764089941373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.57798666328
"321",-0.34686041087091,-78.1997649506104,-78.1997619470871,-0.34687041087091,276.926410546522,-0.346850864589214,-78.1997524481267,3903.09,2021-07-16 11:36:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.55784474604
"322",-0.34685041087091,-78.1997682359052,-78.1997649506104,-0.34686041087091,278.09813883432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.5369869258
"323",-0.34684041087091,-78.1997717892401,-78.1997682359052,-0.34685041087091,279.279519919719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.51567144638
"324",-0.34683041087091,-78.1997756100186,-78.1997717892401,-0.34684041087091,280.471199166206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.49416265995
"325",-0.34682041087091,-78.1997796924126,-78.1997756100186,-0.34683041087091,281.673580204139,-0.34683695062995,-78.1998086068779,3898.28,2021-07-16 11:37:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.47274391667
"326",-0.34681041087091,-78.1997840370053,-78.1997796924126,-0.34682041087091,282.887293471572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.45171076361
"327",-0.34680041087091,-78.1997886216518,-78.1997840370053,-0.34681041087091,284.111900029381,-0.346824964508414,-78.1998335849494,3896.84,2021-07-16 11:37:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.43139421038
"328",-0.34679041087091,-78.1997934455673,-78.1997886216518,-0.34680041087091,285.347843733361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.41212740723
"329",-0.34678041087091,-78.1997985102131,-78.1997934455673,-0.34679041087091,286.595663712191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.39426176532
"330",-0.34677041087091,-78.199803765573,-78.1997985102131,-0.34678041087091,287.853218254023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.37820242242
"331",-0.34676041087091,-78.1998092289215,-78.199803765573,-0.34677041087091,289.121709025782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.36432391398
"332",-0.34675041087091,-78.1998148765307,-78.1998092289215,-0.34676041087091,290.400160534368,-0.346741480752826,-78.1998085230589,3898.28,2021-07-16 11:39:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.35304454527
"333",-0.34675041087091,-78.1998148765307,-78.1998092289215,-0.34676041087091,290.400160534368,-0.346781713888049,-78.199872141704,3900.69,2021-07-16 11:44:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.35304454527
"334",-0.34674041087091,-78.1998206777589,-78.1998148765307,-0.34675041087091,291.687107330406,-0.346737541258335,-78.1998169049621,3895.88,2021-07-16 11:38:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.3447937743
"335",-0.34674041087091,-78.1998206777589,-78.1998148765307,-0.34675041087091,291.687107330406,-0.346742905676365,-78.1998225208372,3898.28,2021-07-16 11:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.3447937743
"336",-0.34673041087091,-78.1998266256757,-78.1998206777589,-0.34674041087091,292.982324883505,-0.346736451610923,-78.199827298522,3899.24,2021-07-16 11:39:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.33999874288
"337",-0.34672041087091,-78.1998326875765,-78.1998266256757,-0.34673041087091,294.284074348798,-0.346723794937134,-78.199837943539,3896.36,2021-07-16 11:38:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.33909722941
"338",-0.34672041087091,-78.1998326875765,-78.1998266256757,-0.34673041087091,294.284074348798,-0.346734188497067,-78.1998552940786,3898.76,2021-07-16 11:40:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.33909722941
"339",-0.34671041087091,-78.1998388575307,-78.1998326875765,-0.34672041087091,295.592099398572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.34252405537
"340",-0.34670041087091,-78.1998450958906,-78.1998388575307,-0.34671041087091,296.904138845318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.35070548162
"341",-0.34669041087091,-78.1998514122011,-78.1998450958906,-0.34670041087091,298.220791587983,-0.346687501296401,-78.1998473312706,3899.73,2021-07-16 11:41:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.36407713642
"342",-0.34669041087091,-78.1998514122011,-78.1998450958906,-0.34670041087091,298.220791587983,-0.346692278981209,-78.1998547911644,3901.17,2021-07-16 11:42:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.36407713642
"343",-0.34668041087091,-78.1998577372855,-78.1998514122011,-0.34669041087091,299.537966160196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.38301450771
"344",-0.34667041087091,-78.1998640688992,-78.1998577372855,-0.34668041087091,300.855529395258,-0.346674593165517,-78.1998682022095,3898.76,2021-07-16 11:46:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.40790905983
"345",-0.34666041087091,-78.199870397521,-78.1998640688992,-0.34667041087091,302.172914501387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.43576063538
"346",-0.34665041087091,-78.1998766896647,-78.199870397521,-0.34666041087091,303.488132601327,-0.346663445234299,-78.1998979579657,3901.65,2021-07-16 11:41:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.46332106109
"347",-0.34664041087091,-78.1998829042236,-78.1998766896647,-0.34665041087091,304.798771666027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.49060613842
"348",-0.34663041087091,-78.1998890305387,-78.1998829042236,-0.34664041087091,306.104252513734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.51766958112
"349",-0.34662041087091,-78.1998950486741,-78.1998890305387,-0.34663041087091,307.403483214317,-0.346631091088057,-78.1999210920185,3897.8,2021-07-16 11:43:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.54455318374
"350",-0.34661041087091,-78.1999009398783,-78.1998950486741,-0.34662041087091,308.695484944708,-0.346612650901079,-78.1999044120312,3899.24,2021-07-16 11:42:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.57129943907
"351",-0.34660041087091,-78.1999066754486,-78.1999009398783,-0.34661041087091,309.978779796846,-0.346596892923117,-78.1999001372606,3896.84,2021-07-16 11:43:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.5979383486
"352",-0.34660041087091,-78.1999066754486,-78.1999009398783,-0.34661041087091,309.978779796846,-0.346595887094736,-78.1998957786709,3897.32,2021-07-16 11:47:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.5979383486
"353",-0.34659041087091,-78.1999122394746,-78.1999066754486,-0.34660041087091,311.252681706782,-0.346588091924787,-78.1999169848859,3898.76,2021-07-16 11:47:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.62451369454
"354",-0.34658041087091,-78.1999175936315,-78.1999122394746,-0.34659041087091,312.515389967593,-0.346582140773535,-78.199922349304,3895.88,2021-07-16 11:46:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6510428554
"355",-0.34658041087091,-78.1999175936315,-78.1999122394746,-0.34659041087091,312.515389967593,-0.346574513241649,-78.1999127101153,3898.76,2021-07-16 11:48:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6510428554
"356",-0.34658041087091,-78.1999175936315,-78.1999122394746,-0.34659041087091,312.515389967593,-0.346569484099746,-78.1999079324305,3898.76,2021-07-16 12:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6510428554
"357",-0.34657041087091,-78.1999227299551,-78.1999175936315,-0.34658041087091,313.766835223221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.67757601071
"358",-0.34656041087091,-78.1999276342486,-78.1999227299551,-0.34657041087091,315.006692574009,-0.346546350046992,-78.1999053340405,3898.28,2021-07-16 11:48:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.70415478977
"359",-0.34655041087091,-78.1999322996667,-78.1999276342486,-0.34656041087091,316.23507341858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.73082705857
"360",-0.34654041087091,-78.19993670115,-78.1999322996667,-0.34655041087091,317.451324042371,-0.346520785242319,-78.1999005563557,3899.24,2021-07-16 11:49:00,"2021-07-07","EOS_2",0.44,7,825.372093023256,1241.06624940972,6.899,"old",625.6314,8.68,3898.75762091873
"361",-0.34654041087091,-78.19993670115,-78.1999322996667,-0.34655041087091,317.451324042371,-0.346523132175207,-78.1998942699283,3901.17,2021-07-16 11:49:30,"2021-07-07","EOS_2",0.44,7,825.372093023256,1241.06624940972,6.899,"old",625.6314,8.68,3898.75762091873
"362",-0.34653041087091,-78.1999408129831,-78.19993670115,-0.34654041087091,318.654947487866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.78456420022
"363",-0.34652041087091,-78.199944668192,-78.1999408129831,-0.34653041087091,319.848000036532,NA,NA,NA,NA,"2021-07-07","EOS_2",0.08,4,868.351351351351,1305.72654926846,6.919,"old",625.9324,8.779,3898.81173969871
"364",-0.34651041087091,-78.1999482006913,-78.199944668192,-0.34652041087091,321.028606583433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.83913881915
"365",-0.34650041087091,-78.1999514482588,-78.1999482006913,-0.34651041087091,322.199030894053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.86684590844
"366",-0.34649041087091,-78.199954391152,-78.1999514482588,-0.34650041087091,323.359428082437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.8948957137
"367",-0.34648041087091,-78.1999570225825,-78.199954391152,-0.34649041087091,324.510517766923,-0.346472170203924,-78.1999134644866,3898.28,2021-07-16 11:51:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.92333519662
"368",-0.34647041087091,-78.1999593238409,-78.1999570225825,-0.34648041087091,325.652807610925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.95220542933
"369",-0.34646041087091,-78.1999613296418,-78.1999593238409,-0.34647041087091,326.788174139611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.98158261661
"370",-0.34645041087091,-78.1999630389987,-78.1999613296418,-0.34646041087091,327.917514593276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.01151973002
"371",-0.34644041087091,-78.1999644502946,-78.1999630389987,-0.34645041087091,329.041740504271,-0.346438810229301,-78.1999748200178,3897.32,2021-07-16 12:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.04207114835
"372",-0.34643041087091,-78.199965541857,-78.1999644502946,-0.34644041087091,330.161547439943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.07328651976
"373",-0.34642041087091,-78.199966378153,-78.199965541857,-0.34643041087091,331.278628215349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.1052454328
"374",-0.34641041087091,-78.199966912078,-78.199966378153,-0.34642041087091,332.393408661399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.1379941548
"375",-0.34640041087091,-78.1999671806458,-78.199966912078,-0.34641041087091,333.507004948733,-0.34640109166503,-78.1999592296779,3901.17,2021-07-16 11:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.17160089945
"376",-0.34639041087091,-78.199967235865,-78.1999671806458,-0.34640041087091,334.620216827448,-0.346393967047334,-78.1999634206295,3893.96,2021-07-16 11:52:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.20612726231
"377",-0.34639041087091,-78.199967235865,-78.1999671806458,-0.34640041087091,334.620216827448,-0.346386590972543,-78.1999867223203,3899.73,2021-07-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.20612726231
"378",-0.34638041087091,-78.1999670280266,-78.199967235865,-0.34639041087091,335.733652133012,-0.34638256765902,-78.1999479979277,3896.84,2021-07-16 11:53:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.24163122871
"379",-0.34637041087091,-78.1999666232295,-78.1999670280266,-0.34638041087091,336.847758678568,-0.346368821337819,-78.1999373529106,3896.36,2021-07-16 11:52:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.27816762903
"380",-0.34636041087091,-78.1999660296099,-78.1999666232295,-0.34637041087091,337.962913151951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.31579062884
"381",-0.34635041087091,-78.1999652291954,-78.1999660296099,-0.34636041087091,339.079668153172,-0.346349291503429,-78.1999471597373,3897.8,2021-07-16 11:50:30,"2021-07-07","EOS_2",0.135,5,557.011904761905,838.020751857487,6.914,"old",625.8624,8.9285,3899.35456223675
"382",-0.34635041087091,-78.1999652291954,-78.1999660296099,-0.34636041087091,339.079668153172,-0.346344513818622,-78.1999799329787,3898.76,2021-07-16 11:51:00,"2021-07-07","EOS_2",0.135,5,557.011904761905,838.020751857487,6.914,"old",625.8624,8.9285,3899.35456223675
"383",-0.34635041087091,-78.1999652291954,-78.1999660296099,-0.34636041087091,339.079668153172,-0.346345687285066,-78.1999926734716,3897.32,2021-07-16 11:53:30,"2021-07-07","EOS_2",0.135,5,557.011904761905,838.020751857487,6.914,"old",625.8624,8.9285,3899.35456223675
"384",-0.34634041087091,-78.1999642512283,-78.1999652291954,-0.34635041087091,340.198173606143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.39453237641
"385",-0.34633041087091,-78.199963177993,-78.1999642512283,-0.34634041087091,341.317761004284,-0.346321631222963,-78.2000003848225,3899.73,2021-07-16 11:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.43572141252
"386",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346317524090409,-78.1999956909567,3899.24,2021-07-16 11:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.47820050644
"387",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346312830224633,-78.199993930757,3899.24,2021-07-16 11:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.47820050644
"388",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346315428614616,-78.1999947689474,3900.69,2021-07-16 11:55:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.47820050644
"389",-0.34632041087091,-78.1999619623652,-78.199963177993,-0.34633041087091,342.439150574942,-0.346316434442997,-78.1999997142702,3902.13,2021-07-16 11:59:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.47820050644
"390",-0.34631041087091,-78.1999606480156,-78.1999619623652,-0.34632041087091,343.561919265931,-0.346305035054684,-78.2000012230128,3895.4,2021-07-16 12:01:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.52199910192
"391",-0.34630041087091,-78.1999592436699,-78.1999606480156,-0.34631041087091,344.686037323904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.56716107048
"392",-0.34629041087091,-78.1999577929548,-78.1999592436699,-0.34630041087091,345.81088482275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.61370565884
"393",-0.34628041087091,-78.1999562625174,-78.1999577929548,-0.34629041087091,346.937040642243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.6617011393
"394",-0.34627041087091,-78.199954696779,-78.1999562625174,-0.34628041087091,348.063797629849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.71116165542
"395",-0.34626041087091,-78.1999532118818,-78.199954696779,-0.34627041087091,349.189197708067,-0.34626672975719,-78.1999430526048,3900.21,2021-07-16 11:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.76204047881
"396",-0.34625041087091,-78.1999516390181,-78.1999532118818,-0.34626041087091,350.316077659468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.81450683757
"397",-0.34624041087091,-78.1999500677211,-78.1999516390181,-0.34625041087091,351.442930528481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.86853427334
"398",-0.34623041087091,-78.1999485816183,-78.1999500677211,-0.34624041087091,352.568350324978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.92409302461
"399",-0.34622041087091,-78.1999471384169,-78.1999485816183,-0.34623041087091,353.693078049201,-0.346219120547175,-78.199927797541,3901.17,2021-07-16 11:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3899.98125573774
"400",-0.34621041087091,-78.1999456971405,-78.1999471384169,-0.34622041087091,354.817775185543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.04009500851
"401",-0.34620041087091,-78.1999443691373,-78.1999456971405,-0.34621041087091,355.940742946705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.10055845877
"402",-0.34619041087091,-78.1999430266931,-78.1999443691373,-0.34620041087091,357.06392345881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.16278757838
"403",-0.34618041087091,-78.1999418147974,-78.1999430266931,-0.34619041087091,358.185262971821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.22670502619
"404",-0.34617041087091,-78.1999406248077,-78.1999418147974,-0.34618041087091,359.306311726944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.29243425057
"405",-0.34616041087091,-78.1999394832654,-78.1999406248077,-0.34617041087091,360.426736020662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.35999356232
"406",-0.34615041087091,-78.1999383944268,-78.1999394832654,-0.34616041087091,361.546510095795,-0.346147203817964,-78.1999391131103,3897.32,2021-07-16 12:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.42941827391
"407",-0.34615041087091,-78.1999383944268,-78.1999394832654,-0.34616041087091,361.546510095795,-0.34614946693182,-78.1999426335096,3891.07,2021-07-16 12:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.42941827391
"408",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346141420304775,-78.1999368499964,3900.21,2021-07-16 11:56:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,6.9165,"new",625.8974,8.85375,3900.50226321806
"409",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346139408648014,-78.1999302282929,3899.73,2021-07-16 11:57:00,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,6.9165,"new",625.8974,8.85375,3900.50226321806
"410",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346145527437329,-78.199922349304,3904.05,2021-07-16 11:58:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,6.9165,"new",625.8974,8.85375,3900.50226321806
"411",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346139995381236,-78.1999324075878,3897.32,2021-07-16 12:02:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,6.9165,"new",625.8974,8.85375,3900.50226321806
"412",-0.34614041087091,-78.1999373692874,-78.1999383944268,-0.34615041087091,362.665538846443,-0.346138570457697,-78.1999375205487,3895.88,2021-07-16 12:04:30,"2021-07-07","EOS_1",1.81,1,373.735666666667,417.961057552635,6.9165,"new",625.8974,8.85375,3900.50226321806
"413",-0.34613041087091,-78.1999363988166,-78.1999373692874,-0.34614041087091,363.783963389716,-0.346130356192589,-78.1999371852726,3901.17,2021-07-16 11:57:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.57983963266
"414",-0.34613041087091,-78.1999363988166,-78.1999373692874,-0.34614041087091,363.783963389716,-0.34613479860127,-78.1999393645674,3902.61,2021-07-16 11:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900.57983963266
