"","lat_fit","lon_fit","lon_dist","lat_dist","dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","ele_fit","slope"
"5085",-0.329308,-78.2008507858918,-78.2008515174588,-0.329309,448.067396597277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090.84883140495,-0.196310454647953
"5086",-0.329307,-78.2008500549148,-78.2008507858918,-0.329308,448.205284996318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090.87736712023,-0.195536547518746
"5087",-0.329306,-78.2008493245289,-78.2008500549148,-0.329307,448.34313457667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090.90578237395,-0.194711227144399
"5088",-0.329305,-78.2008485947352,-78.2008493245289,-0.329306,448.480945282833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090.93407013103,-0.193834538119631
"5089",-0.329304,-78.200847865535,-78.2008485947352,-0.329305,448.618717055292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090.96222336777,-0.192906525136619
"5090",-0.329303,-78.2008471369295,-78.200847865535,-0.329304,448.756449837994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090.9902350734,-0.191112419236354
"5091",-0.329302,-78.2008464089198,-78.2008471369295,-0.329303,448.894143569213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.0180982483,-0.190056745028882
"5092",-0.329301,-78.2008456815073,-78.2008464089198,-0.329302,449.031798189017,-0.32930058427155,-78.2008467894047,4088.62,2021-12-18 11:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.04580590546,-0.188949904861511
"5093",-0.3293,-78.200844954693,-78.2008456815073,-0.329301,449.169413640972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.07335107093,-0.18779194378551
"5094",-0.329299,-78.2008442284784,-78.200844954693,-0.3293,449.306989862114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.10072678175,-0.186582906918832
"5095",-0.329298,-78.2008435028647,-78.2008442284784,-0.329299,449.444526787153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.12792608689,-0.185322839426156
"5096",-0.329297,-78.2008427778531,-78.2008435028647,-0.329298,449.582024360086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.15494204954,-0.184011786618736
"5097",-0.329296,-78.200842053445,-78.2008427778531,-0.329297,449.719482513439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.18176774304,-0.18264979386021
"5098",-0.329295,-78.2008413296416,-78.200842053445,-0.329296,449.856901186526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.20839625452,-0.181244133417651
"5099",-0.329294,-78.2008406064442,-78.2008413296416,-0.329295,449.994280316352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.2348206831,-0.17980281355729
"5100",-0.329293,-78.2008398838542,-78.2008406064442,-0.329294,450.131619831759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.26103413886,-0.178326983280146
"5101",-0.329292,-78.200839161873,-78.2008398838542,-0.329293,450.2689196709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.28702974619,-0.176817790841389
"5102",-0.329291,-78.2008384405019,-78.200839161873,-0.329292,450.406179770413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.31280064171,-0.175276383824637
"5103",-0.32929,-78.2008377197422,-78.2008384405019,-0.329291,450.543400058006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.33833997297,-0.173703909107819
"5104",-0.329289,-78.2008369995954,-78.2008377197422,-0.32929,450.680580469822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.3636409017,-0.172101512897667
"5105",-0.329288,-78.2008362800627,-78.2008369995954,-0.329289,450.817720936397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.38869660126,-0.170470340665208
"5106",-0.329287,-78.2008355611457,-78.2008362800627,-0.329288,450.954821390076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.41350025797,-0.168811537265582
"5107",-0.329286,-78.2008348428458,-78.2008355611457,-0.329287,451.09188176009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.43804507031,-0.167126246757786
"5108",-0.329285,-78.2008341251643,-78.2008348428458,-0.329286,451.228901975831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.46232424955,-0.165415612592237
"5109",-0.329284,-78.2008334081028,-78.2008341251643,-0.329285,451.365881966883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.48633101971,-0.163680777514129
"5110",-0.329283,-78.2008326916626,-78.2008334081028,-0.329284,451.502821663835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.51005861783,-0.16192288355301
"5111",-0.329282,-78.2008319758452,-78.2008326916626,-0.329283,451.639720994968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.53350029333,-0.160143072048496
"5112",-0.329281,-78.2008312606522,-78.2008319758452,-0.329282,451.776579882999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.55664930758,-0.15834248363752
"5113",-0.32928,-78.200830546085,-78.2008312606522,-0.329281,451.913398259879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.57949893638,-0.156522258351226
"5114",-0.329279,-78.2008298321451,-78.200830546085,-0.32928,452.050176048704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.60204246698,-0.154683535437315
"5115",-0.329278,-78.2008291188341,-78.2008298321451,-0.329279,452.186913176039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.62427320018,-0.1528274534749
"5116",-0.329277,-78.2008284061533,-78.2008291188341,-0.329278,452.323609569478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.64618444991,-0.150955150408298
"5117",-0.329276,-78.2008276941045,-78.2008284061533,-0.329277,452.460265151041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.66776954224,-0.149067763435037
"5118",-0.329275,-78.2008269826892,-78.2008276941045,-0.329276,452.596879842142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.6890218162,-0.147166429061247
"5119",-0.329274,-78.2008262719089,-78.2008269826892,-0.329275,452.733453567663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.70993462451,-0.145252283199165
"5120",-0.329273,-78.2008255617651,-78.2008262719089,-0.329274,452.869986253531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.7305013331,-0.143326460980248
"5121",-0.329272,-78.2008248522595,-78.2008255617651,-0.329273,453.006477820926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.75071532038,-0.141390096874421
"5122",-0.329271,-78.2008241433938,-78.2008248522595,-0.329272,453.142928185524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.77056997715,-0.139444324717628
"5123",-0.32927,-78.2008234351694,-78.2008241433938,-0.329271,453.279337273022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.79005870891,-0.137490277594717
"5124",-0.329269,-78.2008227275881,-78.2008234351694,-0.32927,453.415705004432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.80917493377,-0.135529087940541
"5125",-0.329268,-78.2008220206514,-78.2008227275881,-0.329269,453.552031297686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.82791208266,-0.133561887515388
"5126",-0.329267,-78.200821314361,-78.2008220206514,-0.329268,453.688316074223,-0.329266050830483,-78.2008226495236,4090.07,2021-12-18 11:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.8462636004,-0.131589807402495
"5127",-0.329266,-78.2008206087187,-78.200821314361,-0.329267,453.824559247509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.86422294407,-0.130607734551492
"5128",-0.329265,-78.2008199037259,-78.2008206087187,-0.329266,453.960760741052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.88178358554,-0.128641688555345
"5129",-0.329264,-78.2008191993845,-78.2008199037259,-0.329265,454.096920470398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.89893900907,-0.126673473610667
"5130",-0.329263,-78.2008184956962,-78.2008191993845,-0.329264,454.233038351338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.91568271245,-0.124704203200797
"5131",-0.329262,-78.2008177926626,-78.2008184956962,-0.329263,454.369114299058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.93200820696,-0.122734990221158
"5132",-0.329261,-78.2008170902855,-78.2008177926626,-0.329262,454.505148236323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.94790901831,-0.120766946894149
"5133",-0.32926,-78.2008163885666,-78.2008170902855,-0.329261,454.641140072266,-0.329249873757362,-78.2008314505219,4091.03,2021-12-18 11:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.96337868424,-0.118801184688637
"5134",-0.329259,-78.2008156875076,-78.2008163885666,-0.32926,454.777089723601,-0.329249957576394,-78.200828852132,4091.03,2021-12-18 11:24:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.978410757,-0.116838814516348
"5135",-0.329259,-78.2008156875076,-78.2008163885666,-0.32926,454.777089723601,-0.329249622300267,-78.2008282653987,4091.03,2021-12-18 11:24:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.978410757,-0.116838814516348
"5136",-0.329258,-78.2008149871104,-78.2008156875076,-0.329259,454.912997102381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.99307126977,-0.114880946555798
"5137",-0.329257,-78.2008142873767,-78.2008149871104,-0.329258,455.048862127413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.007433564,-0.112928690345791
"5138",-0.329256,-78.2008135883082,-78.2008142873767,-0.329257,455.184684707183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.02150215717,-0.110983154841362
"5139",-0.329255,-78.2008128899068,-78.2008135883082,-0.329256,455.320464756907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.03528156018,-0.109045448228311
"5140",-0.329254,-78.2008121921742,-78.2008128899068,-0.329255,455.456202188817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.04877627624,-0.107116678060198
"5141",-0.329253,-78.2008114951123,-78.2008121921742,-0.329254,455.591896912946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.06199080105,-0.10519795131748
"5142",-0.329252,-78.200810798723,-78.2008114951123,-0.329253,455.727548841217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.07492962308,-0.103290374242203
"5143",-0.329251,-78.200810103008,-78.200810798723,-0.329252,455.8631578874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.0875972236,-0.101395052465077
"5144",-0.32925,-78.2008094079692,-78.200810103008,-0.329251,455.998723956658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.09999807568,-0.0995130909438604
"5145",-0.329249,-78.2008087136084,-78.2008094079692,-0.32925,456.134246963273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.11213664581,-0.0976455939955824
"5146",-0.329248,-78.2008080199277,-78.2008087136084,-0.329249,456.269726814538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.12401739238,-0.0957936653388431
"5147",-0.329247,-78.2008073269288,-78.2008080199277,-0.329248,456.405163417189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.1356447663,-0.0939584079691376
"5148",-0.329246,-78.2008066346136,-78.2008073269288,-0.329247,456.54055668228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.14702321136,-0.0921409242873677
"5149",-0.329245,-78.200805942984,-78.2008066346136,-0.329246,456.675906517085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.15815716355,-0.0903423159982698
"5150",-0.329244,-78.200805252042,-78.200805942984,-0.329245,456.81121283158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.16905105154,-0.0885636842647704
"5151",-0.329243,-78.2008045617896,-78.200805252042,-0.329244,456.946475528755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.1797092959,-0.0868061295005545
"5152",-0.329242,-78.2008038722286,-78.2008045617896,-0.329243,457.081694517527,-0.329239899292588,-78.2008073944598,4090.07,2021-12-18 11:24:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.19013631013,-0.0850707515782645
"5153",-0.329241,-78.2008031833609,-78.2008038722286,-0.329242,457.216869703056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.20033649984,-0.083358649649452
"5154",-0.32924,-78.2008024951887,-78.2008031833609,-0.329241,457.352000990801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.21031426309,-0.0816709222726316
"5155",-0.329239,-78.2008018077138,-78.2008024951887,-0.32924,457.487088287293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.22007399038,-0.0800086673794503
"5156",-0.329238,-78.2008011209383,-78.2008018077138,-0.329239,457.622131498562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.22962006454,-0.0783729822781452
"5157",-0.329237,-78.2008004348641,-78.2008011209383,-0.329238,457.757130524498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.23895686031,-0.0767649636201426
"5158",-0.329236,-78.2007997494933,-78.2008004348641,-0.329237,457.892085270918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.24808874518,-0.0751857074115066
"5159",-0.329235,-78.2007990648278,-78.2007997494933,-0.329236,458.026995643111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.25702007887,-0.0736363090710087
"5160",-0.329234,-78.2007983808699,-78.2007990648278,-0.329235,458.161861541883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.26575521312,-0.0721178634255819
"5161",-0.329233,-78.2007976976213,-78.2007983808699,-0.329234,458.296682872322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.27429849217,-0.0706314645867694
"5162",-0.329232,-78.2007970150843,-78.2007976976213,-0.329233,458.431459535841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.28265425228,-0.0691782060986721
"5163",-0.329231,-78.2007963332609,-78.2007970150843,-0.329232,458.566191435742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.29082682203,-0.0677591808998653
"5164",-0.32923,-78.2007956521531,-78.2007963332609,-0.329231,458.700878470856,-0.329224225133657,-78.2008035387844,4091.99,2021-12-18 11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.29882052193,-0.0663754812620739
"5165",-0.329229,-78.2007949717631,-78.2007956521531,-0.32923,458.835520546724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.30663966505,-0.0650281989189619
"5166",-0.329228,-78.2007942920931,-78.2007949717631,-0.329229,458.970117557221,-0.329226152971387,-78.2007967494428,4092.47,2021-12-18 11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.31428855595,-0.0637184248982722
"5167",-0.329227,-78.200793613145,-78.2007942920931,-0.329228,459.104669407717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.32177149197,-0.0624472496715322
"5168",-0.329226,-78.2007929349209,-78.200793613145,-0.329227,459.2391759999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.32909276232,-0.0612157631081827
"5169",-0.329225,-78.2007922574232,-78.2007929349209,-0.329226,459.373637230238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.33625664804,-0.0600250544340445
"5170",-0.329224,-78.2007915806538,-78.2007922574232,-0.329225,459.508052997894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.34326742235,-0.0588762122602702
"5171",-0.329223,-78.200790904615,-78.2007915806538,-0.329224,459.642423203969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.35012935063,-0.0577703246392814
"5172",-0.329222,-78.2007902293089,-78.200790904615,-0.329223,459.77674774591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.35684669008,-0.0567084789887042
"5173",-0.329221,-78.2007895547377,-78.2007902293089,-0.329222,459.911026523108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.36342368998,-0.0556844666491308
"5174",-0.32922,-78.2007888809036,-78.2007895547377,-0.329221,460.045259433687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.36986459152,-0.0544019598600833
"5175",-0.329219,-78.2007882078087,-78.2007888809036,-0.32922,460.179446372971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.37617362771,-0.053454775697936
"5176",-0.329218,-78.2007875354554,-78.2007882078087,-0.329219,460.313587241357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.38235502371,-0.0525383928963343
"5177",-0.329217,-78.2007868638457,-78.2007875354554,-0.329218,460.447681936443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.38841299646,-0.0516527804700021
"5178",-0.329216,-78.2007861929821,-78.2007868638457,-0.329217,460.581730353006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.39435175465,-0.0507979073668914
"5179",-0.329215,-78.2007855228665,-78.2007861929821,-0.329216,460.715732387775,-0.329211233183742,-78.2007907144725,4093.91,2021-12-18 11:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.40017549889,-0.0499737424284281
"5180",-0.329214,-78.2007848535015,-78.2007855228665,-0.329215,460.849687937032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.40588842161,-0.0491802544378671
"5181",-0.329213,-78.2007841848891,-78.2007848535015,-0.329214,460.983596897438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.41149470709,-0.0484174121146576
"5182",-0.329212,-78.2007835170317,-78.2007841848891,-0.329213,461.117459167572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.41699853142,-0.0476851840672628
"5183",-0.329211,-78.2007828499316,-78.2007835170317,-0.329212,461.251274636175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.42240406207,-0.0469835388559156
"5184",-0.32921,-78.2007821835909,-78.2007828499316,-0.329211,461.385043204135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.42771545875,-0.0463124449598903
"5185",-0.329209,-78.2007815180122,-78.2007821835909,-0.32921,461.51876476095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.43293687241,-0.0456718707630642
"5186",-0.329208,-78.2007808531977,-78.2007815180122,-0.329209,461.652439208245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.43807244616,-0.045061784582769
"5187",-0.329207,-78.2007801891496,-78.2007808531977,-0.329208,461.786066436294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.44312631434,-0.0444821546455846
"5188",-0.329206,-78.2007795258703,-78.2007801891496,-0.329207,461.919646341195,NA,NA,NA,NA,"2021-06-18","EOS_1",0.135,6,"new",381.582333333333,8.29475,62.3688,7.886,626.1764,425.864747842204,4092.44810260314,-0.0439329491300644
"5189",-0.329205,-78.2007788633622,-78.2007795258703,-0.329206,462.053178812438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.45300543013,-0.0434141361028825
"5190",-0.329204,-78.2007782016276,-78.2007788633622,-0.329205,462.186663750039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.45783890486,-0.042925683573123
"5191",-0.329203,-78.200777540669,-78.2007782016276,-0.329204,462.320101042702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.46260712802,-0.042467559460653
"5192",-0.329202,-78.2007768804885,-78.200777540669,-0.329203,462.453490585761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.46731419209,-0.0420397316061212
"5193",-0.329201,-78.2007762210887,-78.2007768804885,-0.329202,462.586832272623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.471964181,-0.0416421677698558
"5194",-0.3292,-78.200775562472,-78.2007762210887,-0.329201,462.720125995541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.47656117012,-0.0412748356495587
"5195",-0.329199,-78.2007749046407,-78.200775562472,-0.3292,462.853371647938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.48110922634,-0.040937702844117
"5196",-0.329198,-78.2007742475972,-78.2007749046407,-0.329199,462.986569121334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.48561240793,-0.0406307368747801
"5197",-0.329197,-78.2007735913441,-78.2007742475972,-0.329198,463.119718307646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.4900747646,-0.0403539051924174
"5198",-0.329196,-78.2007729358836,-78.2007735913441,-0.329197,463.252819102336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.49450033755,-0.0401071751576745
"5199",-0.329195,-78.2007722812182,-78.2007729358836,-0.329196,463.385871395052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.49889315917,-0.0398905140606171
"5200",-0.329194,-78.2007716273505,-78.2007722812182,-0.329195,463.518875075891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.50325725323,-0.0397038890990838
"5201",-0.329193,-78.2007709742829,-78.2007716273505,-0.329194,463.651830040788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.50759663499,-0.0395472674096577
"5202",-0.329192,-78.2007703220177,-78.2007709742829,-0.329193,463.784736177604,-0.329189859330654,-78.2007741183043,4095.35,2021-12-18 11:25:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.51191531075,-0.0394206160280816
"5203",-0.329191,-78.2007696705576,-78.2007703220177,-0.329192,463.917593380037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.51621727827,-0.0393239019314758
"5204",-0.32919,-78.200769019905,-78.2007696705576,-0.329191,464.050401539922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.52050652652,-0.0392570920029772
"5205",-0.329189,-78.2007683700624,-78.200769019905,-0.32919,464.183160544112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.5247870355,-0.0392201530341226
"5206",-0.329188,-78.2007677210322,-78.2007683700624,-0.329189,464.315870290732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.5290627768,-0.0392130517632748
"5207",-0.329187,-78.2007670728171,-78.2007677210322,-0.329188,464.448530664453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.53333771274,-0.0392357548366942
"5208",-0.329186,-78.2007664254195,-78.2007670728171,-0.329187,464.58114156044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.53761579713,-0.0392882288121057
"5209",-0.329185,-78.200765778842,-78.2007664254195,-0.329186,464.713702868128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.54190097473,-0.0393704401776001
"5210",-0.329184,-78.2007651330871,-78.200765778842,-0.329185,464.84621447745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.54619718141,-0.0394823553331278
"5211",-0.329183,-78.2007644881574,-78.2007651330871,-0.329184,464.978676281074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.55050834421,-0.0396239406138383
"5212",-0.329182,-78.2007638440555,-78.2007644881574,-0.329183,465.11108816602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.55483838105,-0.039891494445506
"5213",-0.329181,-78.2007632007838,-78.2007638440555,-0.329182,465.2434500259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.55919120108,-0.040077164996548
"5214",-0.32918,-78.200762558345,-78.2007632007838,-0.329181,465.375761751749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.56357070438,-0.0402924200492867
"5215",-0.329179,-78.2007619167417,-78.200762558345,-0.32918,465.508023232769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.56798078195,-0.0405372256506238
