"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit","dist_diff","Total_flux","dist","slope50m"
"434",-0.34702041087091,-78.1997443555415,-78.1997443798786,-0.34703041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.99278927169,1.1131982045153,NA,1013.41075067917,-0.000427791955013765
"433",-0.34703041087091,-78.1997443798786,-78.1997444464185,-0.34704041087091,-0.347026130184531,-78.1997583992779,3897.8,2021-07-16 11:24:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.98909817253,1.11321955038426,NA,1014.52397022956,-0.000513202857821541
"432",-0.34704041087091,-78.1997444464185,-78.1997445350762,-0.34705041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.98514850927,1.11323865508376,NA,1015.63720888464,-0.000590050367590579
"431",-0.34705041087091,-78.1997445350762,-78.1997446362393,-0.34706041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.9809423595,1.11325186641153,NA,1016.75046075105,-0.000683977300910559
"430",-0.34706041087091,-78.1997446362393,-78.1997447196518,-0.34707041087091,-0.347059741616249,-78.199761165306,3898.76,2021-07-16 11:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.97648181812,1.11323363191934,NA,1017.86369438297,-0.000783286512251437
"428",-0.34707041087091,-78.1997447196518,-78.1997447759109,-0.34708041087091,-0.347069213166833,-78.199761165306,3895.4,2021-07-16 11:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.97176909662,1.11321252392784,NA,1018.9769069069,-0.000888020148431263
"429",-0.34707041087091,-78.1997447196518,-78.1997447759109,-0.34708041087091,-0.34706711769104,-78.199755968526,3897.32,2021-07-16 11:23:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.97176909662,0,NA,1018.9769069069,-0.000888020148431263
"427",-0.34708041087091,-78.1997447759109,-78.1997447878153,-0.34709041087091,-0.347079439088702,-78.1997576449066,3898.28,2021-07-16 11:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.96680630422,1.11319569669055,NA,1020.09010260359,-0.000998186107443083
"426",-0.34709041087091,-78.1997447878153,-78.1997447364924,-0.34710041087091,-0.347091173753142,-78.1997497659177,3897.32,2021-07-16 11:22:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.96159551819,1.11320956828331,NA,1021.20331217187,-0.00111378752998713
"425",-0.34710041087091,-78.1997447364924,-78.1997446161856,-0.34711041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.95613867941,1.11327546249674,NA,1022.31658763437,-0.00123484515108653
"424",-0.34711041087091,-78.1997446161856,-78.1997444102461,-0.34712041087091,-0.347113385796547,-78.1997555494308,3900.21,2021-07-16 11:27:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.95043759026,1.11343093323148,NA,1023.4300185676,-0.00132868400175246
"423",-0.34712041087091,-78.1997444102461,-78.1997441121699,-0.34713041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.94449380372,1.11368931348764,NA,1024.54370788109,-0.00145739101542484
"422",-0.34713041087091,-78.1997441121699,-78.1997437152996,-0.34714041087091,-0.347130736336112,-78.1997716426849,3897.8,2021-07-16 11:29:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.93830872119,1.11407120537461,NA,1025.65777908646,-0.00159136877302282
"421",-0.34714041087091,-78.1997437152996,-78.1997432156676,-0.34715041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.93188353725,1.11458343719002,NA,1026.77236252365,-0.00173063607978547
"420",-0.34715041087091,-78.1997432156676,-78.1997426100284,-0.34716041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.9252193036,1.11523455724895,NA,1027.8875970809,-0.00187510620632782
"419",-0.34716041087091,-78.1997426100284,-78.1997418998613,-0.34717041087091,-0.347158396616578,-78.1997549626976,3899.24,2021-07-16 11:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.91831691333,1.11599840329509,NA,1029.0035954842,-0.00202475149945546
"418",-0.34717041087091,-78.1997418998613,-78.1997410906755,-0.34718041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.91117731999,1.11683332680482,NA,1030.120428811,-0.00212808706194503
"417",-0.34718041087091,-78.1997410906755,-78.1997401823548,-0.34719041087091,-0.347181027755141,-78.1997438985854,3899.73,2021-07-16 11:21:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.90380167082,1.11777749403376,NA,1031.23820630503,-0.00228416562190157
"416",-0.34719041087091,-78.1997401823548,-78.1997391887641,-0.34720041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.89619079961,1.11867606729118,NA,1032.35688237233,-0.00244507552062123
"415",-0.34720041087091,-78.1997391887641,-78.1997381179314,-0.34721041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.88834656222,1.11955888986779,NA,1033.47644126219,-0.00261066550174527
"414",-0.34721041087091,-78.1997381179314,-78.1997369841187,-0.34722041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.88027064299,1.12032703169615,NA,1034.59676829389,-0.00278076948973307
"413",-0.34722041087091,-78.1997369841187,-78.1997358016662,-0.34723041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.87196549179,1.12094992087623,NA,1035.71771821477,-0.00295533182277642
"412",-0.34723041087091,-78.1997358016662,-78.19973459043,-0.34724041087091,NA,NA,NA,NA,"2021-07-06","EOS_2",1.485,3,738.846153846154,1104.5080089288,6.855,"old",626.7694,7.179,3898.86343389416,1.12133068092834,NA,1036.83904889569,-0.00313410138119805
"411",-0.34724041087091,-78.19973459043,-78.1997333658019,-0.34725041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.85467952329,1.12151090933637,NA,1037.96055980503,-0.00331694255019658
"410",-0.34725041087091,-78.1997333658019,-78.1997321484267,-0.34726041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.84570590964,1.12141305729702,NA,1039.08197286233,-0.00350373222617886
"409",-0.34726041087091,-78.1997321484267,-78.1997309646152,-0.34727041087091,-0.347258811816573,-78.1997377797961,3896.84,2021-07-16 11:20:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.83651738436,1.12096769582561,NA,1040.20294055815,-0.00369427556450854
"408",-0.34727041087091,-78.1997309646152,-78.1997298339764,-0.34728041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.82711908005,1.12028728372226,NA,1041.32322784188,-0.00388845435147732
"407",-0.34728041087091,-78.1997298339764,-78.199728781686,-0.34729041087091,-0.347279431298375,-78.1997505202889,3896.84,2021-07-16 11:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.81751541422,1.11934100263815,NA,1042.44256884451,-0.00399710520194933
"406",-0.34729041087091,-78.199728781686,-78.1997278306004,-0.34730041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.80771124631,1.11821816878967,NA,1043.5607870133,-0.00419443590776034
"405",-0.34730041087091,-78.1997278306004,-78.1997270046469,-0.34731041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.79771081582,1.11698541740978,NA,1044.67777243071,-0.00439504277118982
"404",-0.34731041087091,-78.1997270046469,-78.1997263284864,-0.34732041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.78751786493,1.11573663765463,NA,1045.79350906837,-0.00459881914661171
"403",-0.34732041087091,-78.1997263284864,-78.1997258231567,-0.34733041087091,-0.347316144034266,-78.1997353490442,3899.73,2021-07-16 11:13:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.77713531918,1.11461526632459,NA,1046.90812433469,-0.00480576386913664
"402",-0.34733041087091,-78.1997258231567,-78.1997255113062,-0.34734041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.76656472783,1.11373605170351,NA,1048.0218603864,-0.00501585315488587
"400",-0.34734041087091,-78.1997255113062,-78.1997254130117,-0.34735041087091,-0.34734271466732,-78.1997125502676,3898.76,2021-07-16 11:19:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.75580641766,1.11324868196226,NA,1049.13510906836,-0.00522906841074847
"401",-0.34734041087091,-78.1997255113062,-78.1997254130117,-0.34735041087091,-0.347339529544115,-78.1997328344733,3900.21,2021-07-16 11:27:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.75580641766,0,NA,1049.13510906836,-0.00522906841074847
"399",-0.34735041087091,-78.1997254130117,-78.1997255441826,-0.34736041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.74485904979,1.11329066725423,NA,1050.24839973561,-0.00544545545657599
"397",-0.34736041087091,-78.1997255441826,-78.1997259210606,-0.34737041087091,-0.347361322492361,-78.1997278891504,3898.76,2021-07-16 11:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.73371961924,1.11398517281972,NA,1051.36238490843,-0.00566503573272558
"398",-0.34736041087091,-78.1997255441826,-78.1997259210606,-0.34737041087091,-0.34736174158752,-78.1997413840145,3897.32,2021-07-16 11:28:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.73371961924,0,NA,1051.36238490843,-0.00566503573272558
"396",-0.34737041087091,-78.1997259210606,-78.1997265558021,-0.34738041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.72238349317,1.11543508501856,NA,1052.47781999345,-0.00588788043779402
"395",-0.34738041087091,-78.1997265558021,-78.1997274579701,-0.34739041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.71084452876,1.11771574771319,NA,1053.59553574116,-0.00611405006706524
"393",-0.34739041087091,-78.1997274579701,-78.1997286337969,-0.34740041087091,-0.347395772114396,-78.1997149810195,3900.21,2021-07-16 11:17:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.69909529072,1.12086355229846,NA,1054.71639929346,-0.00634358610266539
"394",-0.34739041087091,-78.1997274579701,-78.1997286337969,-0.34740041087091,-0.347394766286016,-78.1997134722769,3901.17,2021-07-16 11:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.69909529072,0,NA,1054.71639929346,-0.00634358610266539
"385",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.34739987924695,-78.1997060962021,3895.88,2021-07-16 11:14:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,1.12486443498395,NA,1055.84126372845,-0.00657654673238875
"386",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.347398454323411,-78.1997146457434,3893.48,2021-07-16 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,0,NA,1055.84126372845,-0.00657654673238875
"387",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.347401052713394,-78.1997036654502,3896.36,2021-07-16 11:15:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,0,NA,1055.84126372845,-0.00657654673238875
"388",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.34739887341857,-78.1997151486576,3898.28,2021-07-16 11:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,0,NA,1055.84126372845,-0.00657654673238875
"389",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.347395772114396,-78.1997301522642,3899.24,2021-07-16 11:16:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,0,NA,1055.84126372845,-0.00657654673238875
"390",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.347404237836599,-78.199726883322,3899.24,2021-07-16 11:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,0,NA,1055.84126372845,-0.00657654673238875
"391",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.347403986379504,-78.1997053418308,3902.61,2021-07-16 11:18:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,0,NA,1055.84126372845,-0.00657654673238875
"392",-0.34740041087091,-78.1997286337969,-78.1997300855715,-0.34741041087091,-0.347401890903711,-78.1996975466609,3900.69,2021-07-16 11:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.68712742053,0,NA,1055.84126372845,-0.00657654673238875
"384",-0.34741041087091,-78.1997300855715,-78.1997318107175,-0.34742041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.6749321704,1.12963791574069,NA,1056.97090164419,-0.00681971444415306
"383",-0.34742041087091,-78.1997318107175,-78.1997338050233,-0.34743041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.66250116315,1.1351155711163,NA,1058.1060172153,-0.00722926839974953
"382",-0.34743041087091,-78.1997338050233,-78.1997360587544,-0.34744041087091,-0.3474335744977,-78.1997345108539,3899.24,2021-07-16 11:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.64982633276,1.14111501215936,NA,1059.24713222746,-0.00735510502306608
"381",-0.34744041087091,-78.1997360587544,-78.199738557232,-0.34745041087091,-0.34744338132441,-78.1997324153781,3896.84,2021-07-16 11:28:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.63653958876,1.14741271326301,NA,1060.39454494073,-0.00763015926270044
"378",-0.34745041087091,-78.199738557232,-78.1997412839932,-0.34746041087091,-0.347445392981172,-78.1997589021921,3900.21,2021-07-16 11:11:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.62230177176,1.15383580339775,NA,1061.54838074412,-0.00789234388292995
"379",-0.34745041087091,-78.199738557232,-78.1997412839932,-0.34746041087091,-0.347442710772157,-78.1997568905354,3900.69,2021-07-16 11:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.62230177176,0,NA,1061.54838074412,-0.00789234388292995
"380",-0.34745041087091,-78.199738557232,-78.1997412839932,-0.34746041087091,-0.347453104332089,-78.1997358519584,3898.28,2021-07-16 11:12:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.62230177176,0,NA,1061.54838074412,-0.00789234388292995
"375",-0.34746041087091,-78.1997412839932,-78.1997442157468,-0.34747041087091,-0.347455032169819,-78.1997574772686,3903.09,2021-07-16 11:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.60715164925,1.16004771398852,NA,1062.70842845811,-0.00815083006391536
"376",-0.34746041087091,-78.1997412839932,-78.1997442157468,-0.34747041087091,-0.347467688843608,-78.1997331697494,3898.76,2021-07-16 11:03:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.60715164925,0,NA,1062.70842845811,-0.00815083006391536
"377",-0.34746041087091,-78.1997412839932,-78.1997442157468,-0.34747041087091,-0.347461402416229,-78.1997387856245,3897.8,2021-07-16 11:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.60715164925,0,NA,1062.70842845811,-0.00815083006391536
"374",-0.34747041087091,-78.1997442157468,-78.1997473280638,-0.34748041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.5911341463,1.16586194962787,NA,1063.87429040774,-0.0084162758220022
"373",-0.34748041087091,-78.1997473280638,-78.1997505908761,-0.34749041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.5742992409,1.17094957370887,NA,1065.04523998145,-0.0086875592466564
"372",-0.34749041087091,-78.1997505908761,-78.199753971093,-0.34750041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.55670459696,1.17506908587646,NA,1066.22030906733,-0.00907237737998766
"369",-0.34750041087091,-78.199753971093,-78.1997574333886,-0.34751041087091,-0.347497863695025,-78.1997615005821,3897.8,2021-07-16 11:04:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.53841486509,1.17802664471657,NA,1067.39833571204,-0.00935262282441758
"370",-0.34750041087091,-78.199753971093,-78.1997574333886,-0.34751041087091,-0.347503060474992,-78.1997624225914,3896.36,2021-07-16 11:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.53841486509,0,NA,1067.39833571204,-0.00935262282441758
"371",-0.34750041087091,-78.199753971093,-78.1997574333886,-0.34751041087091,-0.347495852038264,-78.1997599080205,3895.88,2021-07-16 11:05:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.53841486509,0,NA,1067.39833571204,-0.00935262282441758
"366",-0.34751041087091,-78.1997574333886,-78.1997609386587,-0.34752041087091,-0.347508592531085,-78.1997565552592,3896.36,2021-07-16 11:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.51950114123,1.17960041979083,NA,1068.57793613183,-0.00963507581078077
"367",-0.34751041087091,-78.1997574333886,-78.1997609386587,-0.34752041087091,-0.347507921978831,-78.1997565552592,3896.84,2021-07-16 11:06:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.51950114123,0,NA,1068.57793613183,-0.00963507581078077
"368",-0.34751041087091,-78.1997574333886,-78.1997609386587,-0.34752041087091,-0.34750540740788,-78.1997833773494,3895.88,2021-07-16 11:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.51950114123,0,NA,1068.57793613183,-0.00963507581078077
"365",-0.34752041087091,-78.1997609386587,-78.1997644462745,-0.34753041087091,-0.347517225891352,-78.1997648533434,3897.32,2021-07-16 11:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.50004138018,1.17968681978095,NA,1069.75762295161,-0.00991844800837729
"364",-0.34753041087091,-78.1997644462745,-78.1997679133255,-0.34754041087091,NA,NA,NA,NA,"2021-07-06","EOS_1",1.005,3,830.364615384615,1195.29902132697,6.857,"new",626.7174,7.28,3898.4801182177,1.17819993947055,NA,1070.93582289108,-0.0102014580139401
"363",-0.34754041087091,-78.1997679133255,-78.1997712964072,-0.34755041087091,-0.347535582259297,-78.199782287702,3896.36,2021-07-16 11:07:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.45981813803,1.17517124522584,NA,1072.11099413631,-0.0104828724428095
"361",-0.34755041087091,-78.1997712964072,-78.1997745505241,-0.34756041087091,-0.347544634714723,-78.19977985695,3896.84,2021-07-16 11:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.4392287681,1.17064969158795,NA,1073.2816438279,-0.0107615248650957
"362",-0.34755041087091,-78.1997712964072,-78.1997745505241,-0.34756041087091,-0.34755083732307,-78.1997714750469,3898.28,2021-07-16 11:08:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.4392287681,0,NA,1073.2816438279,-0.0107615248650957
"360",-0.34756041087091,-78.1997745505241,-78.1997776312067,-0.34757041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.41843773855,1.164820341943,NA,1074.44646416984,-0.0110363127586784
"359",-0.34757041087091,-78.1997776312067,-78.1997804945466,-0.34758041087091,-0.347563996911049,-78.1997931841761,3897.32,2021-07-16 11:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.39752941886,1.15792827199604,NA,1075.60439244184,-0.0113062277304664
"358",-0.34758041087091,-78.1997804945466,-78.1997830972917,-0.34759041087091,-0.347578413784504,-78.1997792702168,3905.01,2021-07-16 11:02:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.37658298839,1.15028123431532,NA,1076.75467367615,-0.0115703387078161
"357",-0.34759041087091,-78.1997830972917,-78.1997853985458,-0.34760041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.35567058904,1.14228973080444,NA,1077.89696340696,-0.0118278022782055
"356",-0.34760041087091,-78.1997853985458,-78.1997873592451,-0.34761041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.33485493678,1.1343898544765,NA,1079.03135326143,-0.0120778335877024
"355",-0.34761041087091,-78.1997873592451,-78.1997889437671,-0.34762041087091,-0.347611354663968,-78.1997731514275,3898.28,2021-07-16 11:01:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.31418858974,1.12708231604438,NA,1080.15843557748,-0.0123196933812404
"354",-0.34762041087091,-78.1997889437671,-78.1997901195427,-0.34763041087091,-0.347618646919727,-78.1997732352465,3900.21,2021-07-16 11:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.29371281634,1.12086288711774,NA,1081.2792984646,-0.0125526829081667
"353",-0.34763041087091,-78.1997901195427,-78.1997908581981,-0.34764041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.27345806173,1.11622752737901,NA,1082.39552599197,-0.0127760605784018
"352",-0.34764041087091,-78.1997908581981,-78.1997911358063,-0.34765041087091,-0.347637087106705,-78.1997888255864,3900.21,2021-07-16 11:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.253444648,1.1136237585601,NA,1083.50914975053,-0.0129890786624583
"351",-0.34765041087091,-78.1997911358063,-78.1997909334846,-0.34766041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.23368465016,1.11342271419485,NA,1084.62257246473,-0.0131908949658464
"350",-0.34766041087091,-78.1997909334846,-78.1997902372361,-0.34767041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.21418450216,1.11588972005825,NA,1085.73846218479,-0.0133805845698461
"349",-0.34767041087091,-78.1997902372361,-78.199789039039,-0.34768041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.19494826394,1.12115707629627,NA,1086.85961926108,-0.0135570812306397
"348",-0.34768041087091,-78.199789039039,-78.1997873358988,-0.34769041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.17598138934,1.12922405694113,NA,1087.98884331802,-0.0137192159615396
"347",-0.34769041087091,-78.1997873358988,-78.1997851312402,-0.34770041087091,-0.347692659124732,-78.1997967883945,3896.84,2021-07-16 11:10:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.15729439909,1.13992648196,NA,1089.12876979998,-0.0138656573516418
"346",-0.34770041087091,-78.1997851312402,-78.1997824338019,-0.34771041087091,-0.347702717408538,-78.1997761689126,3898.28,2021-07-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.13890683769,1.15298141135628,NA,1090.28175121134,-0.0139949351356568
"344",-0.34771041087091,-78.1997824338019,-78.1997792582748,-0.34772041087091,-0.347709758207202,-78.1997892446816,3901.17,2021-07-16 10:59:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.12085013546,1.1679722519095,NA,1091.44972346325,-0.0141055075855961
"345",-0.34771041087091,-78.1997824338019,-78.1997792582748,-0.34772041087091,-0.347713697701693,-78.1997910048813,3899.73,2021-07-16 11:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.12085013546,0,NA,1091.44972346325,-0.0141055075855961
"343",-0.34772041087091,-78.1997792582748,-78.1997756249829,-0.34773041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.10317026576,1.18439085551705,NA,1092.63411431877,-0.0142230692887331
"342",-0.34773041087091,-78.1997756249829,-78.1997715594615,-0.34774041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.08592918114,1.20167240395077,NA,1093.83578672272,-0.0143108304103666
"341",-0.34774041087091,-78.1997715594615,-78.1997670922906,-0.34775041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.06920514096,1.21921464758469,NA,1095.0550013703,-0.0143761170450579
"340",-0.34775041087091,-78.1997670922906,-78.1997622586462,-0.34776041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.05309215785,1.23641460154769,NA,1096.29141597185,-0.0144172384823543
"339",-0.34776041087091,-78.1997622586462,-78.1997570980611,-0.34777041087091,-0.3477634023875,-78.1997617520392,3902.13,2021-07-16 10:59:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.03769834012,1.25268144151994,NA,1097.54409741337,-0.0145475077642946
"336",-0.34777041087091,-78.1997570980611,-78.1997516534017,-0.34778041087091,-0.347770694643259,-78.1997508555651,3899.24,2021-07-16 10:55:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.0231435191,1.26749460932399,NA,1098.81159202269,-0.0145602957261134
"337",-0.34777041087091,-78.1997570980611,-78.1997516534017,-0.34778041087091,-0.347769185900688,-78.1997603271157,3900.69,2021-07-16 10:56:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.0231435191,0,NA,1098.81159202269,-0.0145602957261134
"338",-0.34777041087091,-78.1997570980611,-78.1997516534017,-0.34778041087091,-0.34778980538249,-78.1997923459858,3896.84,2021-07-16 11:09:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.0231435191,0,NA,1098.81159202269,-0.0145602957261134
"335",-0.34778041087091,-78.1997516534017,-78.1997459707435,-0.34779041087091,-0.347775304690003,-78.1997429765761,3898.76,2021-07-16 10:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3898.0090744534,1.28037457723863,NA,1100.09196659993,-0.0145658014396796
"334",-0.34779041087091,-78.1997459707435,-78.199740098437,-0.34780041087091,-0.347786620259285,-78.1997486762702,3901.17,2021-07-16 10:56:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.99506310451,1.29093519612812,NA,1101.38290179606,-0.0145646853604203
"333",-0.34780041087091,-78.199740098437,-78.1997340867535,-0.34781041087091,-0.347808245569468,-78.1997486762702,3898.76,2021-07-16 10:57:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.98112510237,1.2988604691491,NA,1102.68176226521,-0.0145576332642883
"332",-0.34781041087091,-78.1997340867535,-78.1997279867343,-0.34782041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.9672773544,1.30395406925024,NA,1103.98571633446,-0.0145453244738369
"331",-0.34782041087091,-78.1997279867343,-78.1997218499466,-0.34783041087091,-0.347827607765794,-78.1997335050255,3894.92,2021-07-16 10:54:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.95353684629,1.30609017207723,NA,1105.29180650654,-0.0146124481843147
"330",-0.34783041087091,-78.1997218499466,-78.1997157274722,-0.34784041087091,-0.347838504239917,-78.1997288111597,3900.21,2021-07-16 10:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3897.93992010224,1.30525751988753,NA,1106.59706402643,-0.0145877977884092
