"","x_pred","name","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","eD","k600_eq1","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1","dist","flux_sum"
"28663",125.2,"GaviUp",135.8,4,47,4123.988281,0.246352612,0.127894313,10,40.8681,0.00657132564241103,0.444933774834437,986.13862452053,8.13656291390728,627.005035761589,7.19956291390729,0.349538598000587,0.844736614266296,22.0672461835468,508.211718176357,508.211718176357,418.53,0.618849,0.619816841,0.00025900687197,0.0006112253270384,0.0574603995277168,57.4603995277168,1152.7613974941,491.886910648775,9.95510889780785,14.0367035459091,NA,35.8733784271536
"28683",134.2,"GaviUp",145.8,17,62,4121.02002,0.346296387,0.246352612,10,40.923,0.00658132498622011,0.332957746478873,772.949828547887,8.32659507042253,626.677766197183,7.05329577464789,0.0624414135315001,0.212123944229339,21.025364482079,99.5151855969389,99.5151855969389,418.53,0.618849,0.619816841,0.00025900687197,0.000479087320982043,0.0571303603729684,57.1303603729684,1139.67858416838,96.3735374785798,1.21173102443448,2.25381970544814,NA,38.1271981326017
"16515",143.3,"GaviUp",155.8,25,60,4117.888184,0.3502784,0.338081367,10,40.9734,0.00659050627839218,0.04458,534.384026476,8.530535,626.367316,6.905112,0.0439367085226145,0.15097668443279,20.7766124953952,66.6234596856058,66.6234596856058,418.53,0.618849,0.619816841,0.00025900687197,0.000331220219171215,0.0567787663137761,56.7787663137761,1125.8414466709,64.5596076358292,0.264706319693364,0.476471375448055,NA,38.6036695080497
"17443",152.4,"GaviUp",165.8,7,81,4114.644043,0.34882987,0.3502784,10,40.9815,0.0065919819829782,0.09968,516.322063696,8.43886,626.663336,7.048752,0.116260705167164,0.397846577428483,21.4932920952858,209.015242180893,209.015242180893,418.53,0.618849,0.619816841,0.00025900687197,0.000320025110458656,0.0569364832341953,56.9364832341953,1132.0356814499,202.484840539807,0.703465525870079,1.70942122786429,NA,40.313090735914
"18373",161.5,"GaviUp",175.8,7,81,4111.538574,0.323963255,0.34882987,10,40.9896,0.00659345772625229,0.15478,498.260100916,8.347185,626.959356,7.192392,0.116286732385402,0.369568483984878,21.4378987970101,191.599130633733,191.599130633733,418.53,0.618849,0.619816841,0.00025900687197,0.000308830001746096,0.0570947414074729,57.0947414074729,1138.27208012281,185.561892236375,0.527856541882101,1.2826913967735,NA,41.5957821326875
"28715",170.6,"GaviUp",185.8,13,38,4108.74707,0.251992266,0.323963255,10,40.9977,0.00659493350820783,1.22521739130435,689.961022754839,8.42385483870968,626.582303225806,7.03303225806452,0.133500678303802,0.330019568079842,21.3531417514395,167.644903314206,167.644903314206,418.53,0.618849,0.619816841,0.00025900687197,0.000427649461537033,0.0569623494790129,56.9623494790129,1133.05354793746,162.399764623038,1.56005730623504,1.77846532910795,NA,43.3742474617955
"28743",179.7,"GaviUp",195.8,12,72,4106.95166,0.190230394,0.251992266,10,41.0058,0.0065964093288382,0.241666666666667,915.608420435484,8.52343548387097,626.109690322581,6.83123655913979,0.0763473301948865,0.142476346324488,20.734515457122,62.2199971190603,62.2199971190603,418.53,0.618849,0.619816841,0.00025900687197,0.000567509518747321,0.0567909609780883,56.7909609780883,1126.31964235692,60.291274742757,1.05631288710008,2.28163583613616,NA,45.6558832979317
"59201",2.8,"GaviDown",9,17,83,4098.271973,0.014265177,0.0000000267658,10,81.6939,0.0143998180911849,0.6,8080.7285369869,8.32425,626.0454,7.897,0.102053990724202,0.0142815769465359,19.1306646858269,4.12239300279786,19.1306646858269,418.53,0.618849,0.619816841,0.00025900687197,0.00500857163477377,0.0571344189010993,57.1344189010993,1139.83891258707,18.5265881945598,5.027442089783,12.5183308035597,NA,12.5183308035597
"59221",14.1,"GaviDown",19,19,90,4098.472656,0.009961626,0.008338147,10,81.729,0.0144068258445088,0.6,7813.41112548472,8.32425,626.0454,7.897,0.0842504435351394,0.00823325252063384,18.7654029364451,2.1522256990501,18.7654029364451,418.53,0.618849,0.619816841,0.00025900687197,0.00484288380123219,0.0571344189010993,57.1344189010993,1139.83891258707,18.1728600766322,4.75942016451291,12.8504344441848,NA,25.3687652477445
"33412",23,"GaviDown",29,15,53,4098.472656,0.001851516,0.009961626,10,81.7542,0.0144118572982222,0.6,7605.49758320524,8.32425,626.0454,7.897,0.181281223877009,0.00329267829864215,18.1730206236634,0.729829971327216,18.1730206236634,418.53,0.618849,0.619816841,0.00025900687197,0.00471401548625541,0.0571344189010993,57.1344189010993,1139.83891258707,17.5991830328451,4.47959623324187,7.12255801085457,NA,32.4913232585991
"46612",36,"GaviDown",39,34,63,4098.432129,0.011945465,0.001851516,10,81.8091,0.0144228193917164,0.67,7450.07701126667,8.29998333333333,626.1238,7.89373333333333,0.0673334238642223,0.00789046805996328,18.7374933065347,2.04689131238732,18.7374933065347,418.53,0.618849,0.619816841,0.00025900687197,0.00461768319833003,0.0571764372449434,57.1764372449434,1141.49961730375,18.1445108494345,4.52185856864687,8.54631269474258,NA,41.0376359533417
"59231",46.9,"GaviDown",49,37,99,4098.187012,0.043286903,0.011945465,10,81.8199,0.0144249759840041,0.731111111111111,7326.36019745185,8.27879814814815,626.192244444444,7.89088148148148,0.039380223816555,0.0167225961782466,19.2366092570484,4.96605914358647,19.2366092570484,418.53,0.618849,0.619816841,0.00025900687197,0.00454100143361274,0.0572131511203416,57.2131511203416,1142.95187904553,18.6266471941496,4.56327527651932,13.5529275712624,NA,54.5905635246041
"68111",57.2,"GaviDown",59,23,72,4097.513672,0.0737405,0.043286903,10,81.8424,0.0144294690058705,0.672909482758621,6510.58726803879,8.27932974137931,626.201757758621,7.88874137931034,0.087134474673131,0.0630325827477097,20.1510496229803,23.7684214593233,23.7684214593233,418.53,0.618849,0.619816841,0.00025900687197,0.00403537163353062,0.0572122295146211,57.2122295146211,1142.91541004135,23.0147996094193,4.9724452102706,10.7404816541845,NA,65.3310451787885
"90211",79,"GaviDown",79,14,75,4095.780273,0.114124962,0.079285857,10,82.1763,0.0144961646860455,0.507403100775194,4196.97530505426,8.27492441860465,626.229027906977,7.88335658914729,0.138058711295672,0.154565822219601,20.7937043750235,68.4963471307025,68.4963471307025,418.53,0.618849,0.619816841,0.00025900687197,0.00260135597533375,0.057219867431392,57.219867431392,1143.21767266239,66.3236665991735,8.88928842131403,20.0008989479566,NA,85.3319441267451
"98311",87,"GaviDown",89,7,48,4094.476074,0.168659575,0.114124962,10,82.2186,0.0145046165726527,0.510542635658915,3386.86977649612,8.24902325581395,626.29778372093,7.87990310077519,0.431685017043234,0.714244630897204,21.9380255706226,416.920221887438,416.920221887438,418.53,0.618849,0.619816841,0.00025900687197,0.0020992389257462,0.0572648001472017,57.2648001472017,1144.99682451478,403.664268821664,42.538350870307,61.2552252532421,NA,146.587169379987
"59241",96.3,"GaviDown",99,6,62,4092.863281,0.149901496,0.168659575,10,82.323,0.0145254790160723,0.51422480620155,2436.74600843411,8.21864534883721,626.378423255814,7.87585271317829,0.390469866023449,0.574199087356977,21.771085397153,322.260640657761,322.260640657761,418.53,0.618849,0.619816841,0.00025900687197,0.00151033621326699,0.0573175545268827,57.3175545268827,1147.08783372915,311.985920242536,22.37660913389,41.6204929890354,NA,188.207662369023
"59251",106.6,"GaviDown",109,9,59,4091.531738,0.18968242,0.149901496,10,82.3959,0.0145400488379144,0.330714285714286,1817.44207220408,8.16310714285714,626.434889795918,7.86885714285714,0.273823895252625,0.509527271023429,21.6802234533281,279.879500403009,279.879500403009,418.53,0.618849,0.619816841,0.00025900687197,0.00112648120389403,0.0574141575677744,57.4141575677744,1150.9228806475,270.910814079031,13.4927965300711,23.8822498582258,NA,212.089912227248
"119311",107.7,"GaviDown",110,18,42,4090.695801,0.18968242,0.186924908,10,82.4418,0.0145492233067722,0.304071038251366,1754.24134233005,8.15593989071038,626.441372677596,7.86793989071038,0.192450043740373,0.3581080661529,21.414275590445,184.607848368403,184.607848368403,418.53,0.618849,0.619816841,0.00025900687197,0.00108730832715461,0.057426638908913,57.426638908913,1151.41894585919,178.688274262658,8.49958805119415,10.7094809445046,NA,222.799393171753
"59271",115.1,"GaviDown",119,37,81,4089.29834,0.246972993,0.18968242,10,82.5363,0.0145681140522043,0.23068306010929,1383.19100840437,8.1314412568306,626.51821420765,7.8631912568306,0.0486089891631774,0.117770104970681,20.5967700822105,49.6975400044161,49.6975400044161,418.53,0.618849,0.619816841,0.00025900687197,0.000857325081328802,0.0574693271138828,57.4693271138828,1153.11655150918,48.1004117668029,1.65393000787602,4.01904991913873,NA,226.818443090892
"59281",125.3,"GaviDown",129,16,69,4086.911377,0.234284867,0.215068869,10,82.6488,0.0145906067755001,0.139646739130435,898.846934198913,8.09900815217391,626.619236956522,7.85692934782609,0.132161293256342,0.303750865838609,21.2912425400404,152.014213763441,152.014213763441,418.53,0.618849,0.619816841,0.00025900687197,0.000557120467297705,0.0575259011907313,57.5259011907313,1155.36870648231,147.114584703739,2.5229052666805,5.22241390202862,NA,232.04085699292
"14742",135.5,"GaviDown",139,16,25,4084.524658,0.22417481,0.234284867,10,82.7865,0.0146181433962052,0.622907608695652,839.60976128587,8.04785597826087,626.706280434783,7.84958152173913,0.365453584905131,0.803689036886881,22.0288068714877,479.200663549139,479.200663549139,418.53,0.618849,0.619816841,0.00025900687197,0.000520404269912972,0.0576152673065454,57.6152673065454,1158.93171604401,463.683968590997,6.98330357843726,5.23747768382794,NA,237.278334676748
"59301",143.2,"GaviDown",149,40,76,4082.899414,0.181935439,0.22417481,10,82.8495,0.0146307438764581,0.989745762711864,794.496071487797,8.00871694915254,626.772905084746,7.84398983050847,0.0481274469620331,0.0858972251535796,20.3705222605094,34.2459246941531,34.2459246941531,418.53,0.618849,0.619816841,0.00025900687197,0.000492442045216476,0.0576837614334809,57.6837614334809,1161.66706997771,33.1331232447305,0.446151382091323,1.01722515116822,NA,238.295559827917
"59312",152.2,"GaviDown",159,18,80,4081.494141,0.125094776,0.181935439,10,82.8954,0.014639925026725,0.965593220338983,783.454989828475,7.98182711864407,626.820888135593,7.84302372881356,0.101666146018924,0.124762635915232,20.6383918000769,53.1977516745291,53.1977516745291,418.53,0.618849,0.619816841,0.00025900687197,0.000485598596861172,0.0577308774554782,57.7308774554782,1163.5509459635,51.4649517798774,0.673230486106712,1.61575316665611,NA,239.911312994573
"59321",161.1,"GaviDown",169,30,74,4080.660645,0.145018459,0.125094776,10,82.9566,0.0146521676093107,0.942457627118644,772.878795817966,7.95606949152542,626.866850847458,7.84209830508475,0.0660007549968948,0.09389472554619,20.4340915965262,38.0390910547168,38.0390910547168,418.53,0.618849,0.619816841,0.00025900687197,0.000479043293699776,0.0577760541951199,57.7760541951199,1165.35901881091,36.7971943298963,0.467796705120225,1.0385086853669,NA,240.94982167994
"17422",161.9,"GaviDown",179,14,45,4080.080566,0.174552148,0.145018459,10,82.9629,0.0146534279431894,0.939915254237288,771.716576695932,7.95323898305085,626.871901694915,7.84199661016949,0.232594094336339,0.398284026017307,21.494118803167,209.286457565256,209.286457565256,418.53,0.618849,0.619816841,0.00025900687197,0.000478322930715007,0.0577810213325382,57.7810213325382,1165.55791834053,202.451965114185,2.56553322568955,3.46346985468089,NA,244.41329153462
"17972",167.3,"GaviDown",189,8,58,4079.577637,0.089183086,0.174552148,10,83.0538,0.0146716141731538,0.925932203389831,765.324371524746,7.93767118644068,626.899681355932,7.84143728813559,0.31619858131797,0.276637735306141,21.2216815668254,136.134748996073,136.134748996073,418.53,0.618849,0.619816841,0.00025900687197,0.000474360934298778,0.057808350011668,57.808350011668,1166.65261059915,131.682929511765,1.6393554236216,2.85247843710158,NA,247.265769971722
"59341",172.7,"GaviDown",199,21,28,4079.116455,0.09919036,0.089183086,10,83.061,0.0146730547794981,0.878359375,769.082266336719,7.923681640625,626.9167515625,7.8407265625,0.249541747950648,0.242818452337832,21.1250503598669,116.720169334188,116.720169334188,418.53,0.618849,0.619816841,0.00025900687197,0.000476690140789946,0.05783292174163,57.83292174163,1167.63739998053,112.898473951509,1.42130818009885,1.19389887128304,NA,248.459668843005
"59381",221.7,"GaviDown",209,9,27,4076.225586,0.150318558,0.017470094,10,85.266,0.0151150138681088,0.379736842105263,1088.51375193233,7.8051522556391,626.988460150376,7.8283007518797,0.622017031609416,0.917241898813515,22.1309384262417,560.072827045091,560.072827045091,418.53,0.618849,0.619816841,0.00025900687197,0.000674679155107755,0.0580416290647838,58.0416290647838,1176.02226356467,541.5409318501,13.0653770726686,10.5829554288616,NA,259.042624271867
"59371",212.7,"GaviDown",219,23,37,4075.411133,0.017470094,0.092721861,16,85.1787,0.0150974867971673,0.331315789473684,1028.10730570977,7.8364530075188,626.933813533835,7.83106766917293,0.17740877552488,0.030404603731325,19.6433597790845,10.0549970784122,10.0549970784122,418.53,0.618849,0.619816841,0.00025900687197,0.000637238222434054,0.0579864242945875,57.9864242945875,1173.80087422386,9.72321277999275,0.213252259897615,0.236710008486353,NA,259.279334280353
"59391",222.6,"GaviDown",229,28,76,4073.918457,0.105289385,0.105913992,20,85.3632,0.0151345313455731,0.389701030927835,1094.59362789835,7.80163298969072,626.994325773196,7.82799381443299,0.0711209179773174,0.0734600043789232,20.2593112712873,28.474338233575,28.474338233575,418.53,0.618849,0.619816841,0.00025900687197,0.000678447564622685,0.0580478400085411,58.0478400085411,1176.27234486964,27.5318761794064,0.67033583035632,1.52836569321241,NA,260.807699973565
"24522",232.5,"GaviDown",239,18,51,4073.320068,0.066723549,0.105289385,10,85.3992,0.0151417607892053,0.878608247422681,1044.0452493268,7.78946391752577,626.986606185567,7.82735051546392,0.164942927986986,0.10796471564526,20.5341986200858,44.8524422865853,44.8524422865853,418.53,0.618849,0.619816841,0.00025900687197,0.000647116828298797,0.0580693228049846,58.0693228049846,1177.13758891669,43.366292741923,0.977358383472109,1.49535832671233,NA,262.303058300278
"59412",241.6,"GaviDown",249,11,39,4072.648438,0.063405033,0.066723549,10,85.4604,0.0151540517710345,1.32050515463918,998.357291771753,7.77846494845361,626.979628865979,7.82676907216495,0.353241300024115,0.219717280355771,21.0512622417133,103.732129131438,103.732129131438,418.53,0.618849,0.619816841,0.00025900687197,0.000618798662775283,0.0580887483905619,58.0887483905619,1177.92030683115,100.29171528111,2.09608228792857,2.45241627687643,NA,264.755474577154
"26422",251.2,"GaviDown",259,14,26,4072.139404,0.054961676,0.063405033,10,85.5234,0.0151667054718672,1.78120618556701,950.725165810103,7.76699793814433,626.972354639175,7.82616288659794,0.416667732743604,0.224656425451011,21.0676479970071,106.489246758611,106.489246758611,418.53,0.618849,0.619816841,0.00025900687197,0.000589275468931619,0.0581090091363112,58.1090091363112,1178.73701021869,102.953821496665,1.97584659609934,1.54116034495748,NA,266.296634922112
"27382",260.7,"GaviDown",269,11,20,4071.602295,0.057553272,0.054961676,10,85.5297,0.0151679709099671,2.23250515463918,904.065124051753,7.75576494845361,626.965228865979,7.82556907216495,0.689453223180323,0.389263633961593,21.4768917438475,203.704789948415,203.704789948415,418.53,0.618849,0.619816841,0.00025900687197,0.00056035478924803,0.0581288648540009,58.1288648540009,1179.53771814471,196.935138162138,3.44971524881003,2.06982914928602,NA,268.366464071398
"28542",272.1,"GaviDown",279,12,81,4070.931396,0.063467203,0.057553272,10,85.5522,0.0151724904326735,2.48087548638132,892.102344442412,7.74183852140078,626.979543968872,7.82479766536965,0.156095580583061,0.0971871785216291,20.4587553030517,39.6179599039104,39.6179599039104,418.53,0.618849,0.619816841,0.00025900687197,0.00055294005698099,0.0581534931863379,58.1534931863379,1180.53134333624,38.2997372473169,0.654666657073931,1.59083997668965,NA,269.957304048087
"59451",281.4,"GaviDown",289,21,40,4070.289551,0.053505817,0.063467203,10,85.5855,0.0151791796156094,1.77270428015564,1018.07578191323,7.72967898832685,627.06086692607,7.82401945525292,0.180704519233445,0.094850368213713,20.4413351873791,38.4963508373712,38.4963508373712,418.53,0.618849,0.619816841,0.00025900687197,0.000631020515044063,0.0581750073678712,58.1750073678712,1181.39974123762,37.214079629107,0.80538325695116,0.966459908341392,NA,270.923763956429
"30432",290.5,"GaviDown",299,27,56,4069.950928,0.047854425,0.053505817,10,85.9131,0.0152450050984758,1.09994163424124,1137.75054751051,7.71812743190662,627.138123735409,7.82328015564202,0.100826753296797,0.0473333118386603,19.9500383622602,16.9515904670537,16.9515904670537,418.53,0.618849,0.619816841,0.00025900687197,0.000705196950203982,0.0581954549389227,58.1954549389227,1182.22544298651,16.386379140964,0.425492564888712,0.714827509013037,NA,271.638591465442
"31362",299.6,"GaviDown",309,9,57,4069.415283,0.046183169,0.047854425,10,85.9968,0.0152618284931509,0.803501070663811,1220.06638882227,7.70917291220557,627.177896788009,7.82226766595289,0.297501530080914,0.134785117360972,20.6942819493845,58.2761710244141,58.2761710244141,418.53,0.618849,0.619816841,0.00025900687197,0.000756217694930097,0.0582113115616782,58.2113115616782,1182.8659949179,56.3315620681636,1.63042096958172,2.78801985798474,NA,274.426611323427
"32462",310.5,"GaviDown",319,13,64,4069.025146,0.034626747,0.046183169,10,86.2533,0.0153133975766014,0.723415417558886,1291.40313304069,7.70033993576017,627.198153747323,7.82085438972163,0.184055259334152,0.0625214343590239,20.1453077627851,23.5411491860345,23.5411491860345,418.53,0.618849,0.619816841,0.00025900687197,0.00080043341037878,0.0582269581801401,58.2269581801401,1183.49826816512,22.7550000475372,0.717365493917862,1.37734174832229,NA,275.803953071749
"59471",320.4,"GaviDown",329,8,61,4068.697266,0.032784916,0.034626747,10,86.2767,0.0153181031380458,0.649154175588865,1357.55175040685,7.69214935760171,627.216937473233,7.81954389721627,0.313895556107497,0.100955096904022,20.4860101072196,41.4366706635823,41.4366706635823,418.53,0.618849,0.619816841,0.00025900687197,0.000841433437431196,0.0582414715004648,58.2414715004648,1184.08492712011,40.0519138649135,1.35861619848695,2.48626764323112,NA,278.29022071498
"59481",330.9,"GaviDown",339,9,53,4068.356445,0.032403379,0.032784916,10,86.3685,0.0153365650519287,0.571252676659529,1426.94294705567,7.68355728051392,627.236641970021,7.81816916488223,0.321521279914647,0.102204267477363,20.4948295117317,42.0423490832214,42.0423490832214,418.53,0.618849,0.619816841,0.00025900687197,0.000884443269731278,0.0582567010561083,58.2567010561083,1184.70072593819,40.6362949302288,1.48061840395395,2.35418326228679,NA,280.644403977267
"35552",341.3,"GaviDown",349,18,61,4068.018799,0.03192818,0.032403379,10,87.9768,0.015660430693345,0.50134765625,1501.20050809375,7.6708212890625,627.26196640625,7.81693359375,0.142626873345583,0.044672939717997,19.9096879163806,15.8331040843912,15.8331040843912,418.53,0.618849,0.619816841,0.00025900687197,0.000930469356634263,0.0582792847899936,58.2792847899936,1185.6142415869,15.3029957948708,0.598842239057551,1.09588129747532,NA,281.740285274742
"59521",351.7,"GaviDown",359,87,48,4067.693115,0.027647412,0.03192818,10,88.38,0.0157417474056968,0.4779296875,1598.9325888125,7.636013671875,627.3168921875,7.8165078125,0.0376957552818409,0.010223884654666,18.9081679766938,2.77881944486156,18.9081679766938,418.53,0.618849,0.619816841,0.00025900687197,0.000991045346169716,0.0583410615389958,58.3410615389958,1188.11528470411,18.2731780203564,0.780409090131954,1.12378908979001,NA,282.864074364532
"59531",362.4,"GaviDown",369,19,56,4067.436768,0.02327957,0.027647412,10,88.5834,0.0157827874733627,0.454296875,1697.561294125,7.60088671875,627.372321875,7.816078125,0.148334468734612,0.0338755255800213,19.7178203478581,11.422970316121,11.422970316121,418.53,0.618849,0.619816841,0.00025900687197,0.00105217707872843,0.0584034869899089,58.4034869899089,1190.64580874664,11.0381802422922,0.511331622312511,0.859037125485018,NA,283.723111490017
"39713",382,"GaviDown",389,9,53,4066.95874,0.028278569,0.024299162,10,88.6914,0.0158045837424245,0.0998898678414097,801.174616945815,7.61344713656388,627.548805286344,6.91971806167401,0.331332992503658,0.0919160005557185,20.418864307693,37.0949712793992,37.0949712793992,418.53,0.618849,0.619816841,0.00025900687197,0.00049658152016474,0.0583811559287202,58.3811559287202,1189.74020886282,35.8467671423056,0.497190451171079,0.790532817362016,NA,284.513644307379
"59551",391.9,"GaviDown",399,23,56,4066.663086,0.036140187,0.028278569,10,88.7211,0.0158105783338045,0.0817148760330579,605.583606917355,7.64346280991735,627.536759504132,6.72976446280992,0.122752937374258,0.0435202414338639,19.891479624918,15.3521515144635,15.3521515144635,418.53,0.618849,0.619816841,0.00025900687197,0.000375350918200901,0.0583278339744577,58.3278339744577,1187.5794977185,14.8369172966599,0.100684748271633,0.169150377096344,NA,284.682794684475
"59561",401.2,"GaviDown",409,23,50,4066.26709,0.063549115,0.036140187,10,88.7364,0.0158136665605221,0.17004132231405,605.560686714876,7.68389669421488,627.462565289256,6.73251239669422,0.13751014400454,0.0857261364386587,20.3691008152003,34.1654507600379,34.1654507600379,418.53,0.618849,0.619816841,0.00025900687197,0.000375336711873405,0.058256099348187,58.256099348187,1184.67639254969,33.0228636035037,0.223793394322688,0.335690091484032,NA,285.01848477596
"42932",414,"GaviDown",419,16,41,4065.255859,0.087311625,0.063549115,10,88.7499,0.015816391525103,0.436984732824427,601.604553660305,7.75214694656489,627.371697709924,6.73570229007634,0.241103529346083,0.206511692625733,21.0056418552473,96.4157982592859,96.4157982592859,418.53,0.618849,0.619816841,0.00025900687197,0.000372884633980945,0.0581352619086105,58.1352619086105,1179.79575758031,93.2106254832016,0.617083564100875,0.759012783844077,NA,285.777497559804
"59612",456.9,"GaviDown",429,14,53,4067.053223,0.07237476,0.099491817,10,88.7985,0.0158262018527781,0.306858974358974,566.601148945513,8.22912980769231,627.168752564103,6.74582692307692,0.213291130091349,0.151435933578308,20.7788212356501,66.862662586641,66.862662586641,418.53,0.618849,0.619816841,0.00025900687197,0.000351188934246378,0.0572993404016162,57.2993404016162,1146.36562340334,64.7329012143805,0.341917330606969,0.54364855566508,NA,286.321146115469
"44902",433.5,"GaviDown",439,15,49,4063.645996,0.076051335,0.082788933,7,88.7607,0.0158185715363538,1.23776717557252,584.750842894656,7.8876784351145,627.270190076336,6.73870992366412,0.215218660358556,0.160566807748733,20.8214440352385,71.6452382130417,71.6452382130417,418.53,0.618849,0.619816841,0.00025900687197,0.000362438420215053,0.0578962183393652,57.8962183393652,1170.17652540713,69.291876783266,0.414940233953715,0.609962143911961,NA,286.931108259381
"45822",442.6,"GaviDown",449,9,50,4062.832275,0.076299344,0.076051335,10,88.7913,0.0158247484259519,0.499278350515464,578.86993688866,8.12188402061856,627.196997938144,6.74363917525773,0.351661076132265,0.263217107402606,21.1847765626554,128.376097961919,128.376097961919,418.53,0.618849,0.619816841,0.00025900687197,0.000358793335632198,0.0574859909593506,57.4859909593506,1153.77964446432,124.246908051366,0.712720489264498,1.06908073389675,NA,288.000188993277
"46742",451.5,"GaviDown",459,6,76,4062.268555,0.294063378,0.076299344,10,88.7967,0.0158258384946061,0.28542735042735,571.641546869658,8.20974679487179,627.173164957265,6.74544871794872,0.347057861723817,1.00117924043543,22.1988669458103,621.037013923958,621.037013923958,418.53,0.618849,0.619816841,0.00025900687197,0.000354313057765105,0.0573330191467789,57.3330191467789,1147.70124049449,601.220257056585,3.2851825430822,7.49021619822742,NA,295.490405191505
"48081",464.5,"GaviDown",469,10,64,4061.330811,0.364047523,0.068541245,10,92.2761,0.0165300138234138,0.336282051282051,559.681280608974,8.25574038461538,627.162694871795,6.74634615384615,0.258281465990841,0.922402201000898,22.1352843586769,563.792778423427,563.792778423427,418.53,0.618849,0.619816841,0.00025900687197,0.000346899883313889,0.0572531432511813,57.2531432511813,1144.53509713459,545.878029917904,2.74694076651893,5.27412627171634,NA,300.764531463221
"49041",474,"GaviDown",479,8,22,4060.816895,0.067869744,0.064417461,10,92.2815,0.0165311094722227,0.371153846153846,551.479955173077,8.28727884615385,627.155515384615,6.74696153846154,0.939267583649019,0.625366412912121,21.8362271429118,356.411977652938,356.411977652938,418.53,0.618849,0.619816841,0.00025900687197,0.000341816563690198,0.057198450598603,57.198450598603,1142.37024698604,345.119508251396,1.63468825214317,1.07889424641449,NA,301.843425709636
"50812",491.3,"GaviDown",489,77,53,4059.512207,0.076841484,0.067869744,10,110.5902,0.0202922301063629,0.171400966183575,567.478785433575,8.46800664251208,627.100226086957,6.75101207729469,0.0497236709295832,0.0374824469153785,19.7877708129494,12.8715391346626,12.8715391346626,418.53,0.618849,0.619816841,0.00025900687197,0.000351732908121955,0.0568862810062932,56.8862810062932,1130.06176267277,12.4704732459423,0.0657797429800919,0.104589791338346,NA,301.948015500974
"59641",494.9,"GaviDown",499,10,47,4059.212158,0.105778795,0.076841484,10,110.5983,0.0202939135252802,0.223236714975845,558.461424175845,8.48675241545894,627.093791304348,6.75145893719807,0.431785394154899,0.448059376571514,21.5828920654262,240.485829866478,240.485829866478,418.53,0.618849,0.619816841,0.00025900687197,0.000346143795753034,0.0568540221310961,56.8540221310961,1128.79447714146,233.005573924993,1.15432932391065,1.62760434671401,NA,303.575619847688
"59651",501.9,"GaviDown",509,6,78,4058.38501,0.134819848,0.105778795,10,110.6226,0.020298963880148,0.326908212560386,540.426701660386,8.52424396135266,627.08092173913,6.75235265700483,0.433738544447608,0.573655099061186,21.770363170048,321.900411145483,321.900411145483,418.53,0.618849,0.619816841,0.00025900687197,0.00033496557101519,0.0567895721130399,56.7895721130399,1126.26517379433,311.922757245384,1.34552935017965,3.14853867942038,NA,306.724158527108
"52521",508.1,"GaviDown",519,25,75,4057.4375,0.118676325,0.134819848,10,110.6505,0.0203047626172023,0.416570048309179,524.829103809179,8.5566690821256,627.069791304348,6.75312560386473,0.108292067291746,0.126075221859532,20.6459530234221,53.8587925858708,53.8587925858708,418.53,0.618849,0.619816841,0.00025900687197,0.000325297917187866,0.0567339042910622,56.7339042910622,1124.08331982769,52.1944409741175,0.196300673112321,0.441676514502722,NA,307.165835041611
"59671",514.3,"GaviDown",529,60,70,4056.919678,0.121454476,0.118676325,10,110.7972,0.0203352559405761,0.507632850241546,508.987793491546,8.58960084541063,627.058486956522,6.75391062801932,0.0484172760489907,0.0576876548893184,20.0886519723137,21.4087505688238,21.4087505688238,418.53,0.618849,0.619816841,0.00025900687197,0.00031547920626949,0.0566774356088204,56.6774356088204,1121.87272633441,20.7492166476685,0.066412164855625,0.139465546196813,NA,307.305300587808
"59681",528.3,"GaviDown",539,35,95,4054.985596,0.141905281,0.121454476,10,110.9655,0.0203702456747165,0.707971014492754,474.136910792754,8.66205072463768,627.033617391304,6.75563768115942,0.0612638967660648,0.0852849074651429,20.3654223088671,33.9580461396952,33.9580461396952,418.53,0.618849,0.619816841,0.00025900687197,0.000293878042249063,0.0565534486002998,56.5534486002998,1117.0283407611,32.9190313111601,0.0649191257567578,0.18501950840676,NA,307.490320096215
"56521",547.6,"GaviDown",559,25,120,4052.186523,0.104396141,0.144728749,6,111.0708,0.0203921412281558,0.22725321888412,473.062284295279,8.66373068669528,627.067335622318,6.75888412017167,0.0679738040938528,0.0696137498259496,20.2212137468061,26.7235193475611,26.7235193475611,418.53,0.618849,0.619816841,0.00025900687197,0.000293211970648144,0.0565505775746373,56.5505775746373,1116.91631732559,25.9059893477489,0.0501104237374597,0.180397525454855,NA,307.670717621669
