"","lon_fit","lat_fit","Date","EOS_no","Flux_ave","Point","CO2_ppm_ave","adjusted_ppm","AirTemp_c","VaisalaType","Total_hPa","COLM_waterTempAve","ele_fit","dist_diff","Total_flux","dist","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"352",-78.1980406582254,-0.34361041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.67855828737,1.35289520312494,NA,515.120645453812,-0.036662753563124,NA,NA,NA,NA
"353",-78.1980475650011,-0.34362041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.62671725101,1.36668260565489,NA,516.487328059467,-0.0370559360413294,NA,NA,NA,NA
"354",-78.1980546874634,-0.34363041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.5755844027,1.3826748068102,NA,517.870002866277,-0.0373920335869038,NA,NA,NA,NA
"355",-78.198062054804,-0.34364041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.52522731857,1.3997726162047,NA,519.269775482481,-0.0376767727131451,NA,NA,NA,NA
"356",-78.1980696782484,-0.34365041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.47576875184,1.41397285896755,NA,520.683748341449,-0.0379031778472342,NA,NA,NA,NA
"357",-78.1980775103198,-0.34366041087091,"2021-07-07","EOS_1",2.105,6,458.686153846154,512.485762231574,6.885,"new",625.6554,8.4315,3926.42747953286,1.42903049827237,NA,522.112778839721,-0.0380677207972854,538.585449512811,22.6678716626711,47.7158698499227,513.294230619269
"358",-78.1980855599172,-0.34367041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.38050347131,1.44569192350752,NA,523.558470763229,-0.0381628626659039,NA,NA,NA,NA
"359",-78.1980938461288,-0.34368041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.33497409955,1.45530160981434,NA,525.013772373043,-0.0381978389404098,NA,NA,NA,NA
"360",-78.1981022669973,-0.34369041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.29057138211,1.47273729470635,NA,526.48650966775,-0.0381828902671088,NA,NA,NA,NA
"361",-78.1981109290379,-0.34370041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.24635170912,1.48797046600487,NA,527.974480133754,-0.0380976396072271,NA,NA,NA,NA
"362",-78.1981197986825,-0.34371041087091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926.20232346082,1.49489583615434,NA,529.469375969909,-0.0379908232672769,NA,NA,NA,NA
