,lon_fit,lat_fit,lon_dist,lat_dist,dist_old,dist,lon,lat,ele,time,lat_wypt,lon_wypt,ele_wypt,Date,EOS_no,Flux_ave,Tract,Point,CO2_ppm_ave,adjusted_ppm,DOC,TDN,ele_fit
262,-78.19302617,-0.3152651,-78.19294207,-0.315274145,298.7542446,157.5195948,-78.19299429,-0.315268775,4299.63,7/12/2021 11:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4298.215489
263,-78.19303574,-0.3152641,-78.19302617,-0.3152651,299.825851,156.4479884,-78.19303343,-0.315268189,4296.75,7/12/2021 11:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.928264
264,-78.19303574,-0.3152641,-78.19302617,-0.3152651,299.825851,156.4479884,-78.19303896,-0.315265423,4298.19,7/12/2021 11:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.928264
265,-78.19303574,-0.3152641,-78.19302617,-0.3152651,299.825851,156.4479884,-78.19303762,-0.315279672,4298.67,7/12/2021 11:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.928264
266,-78.19303574,-0.3152641,-78.19302617,-0.3152651,299.825851,156.4479884,-78.19303888,-0.315281767,4298.19,7/12/2021 11:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.928264
267,-78.19304532,-0.3152631,-78.19303574,-0.3152641,300.8974575,155.3763819,-78.19304634,-0.315255029,4297.71,7/12/2021 11:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.60815
268,-78.19305489,-0.3152621,-78.19304532,-0.3152631,301.9690639,154.3047755,-78.19305279,-0.315257041,4298.67,7/12/2021 11:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.263445
269,-78.19306447,-0.3152611,-78.19305489,-0.3152621,303.0406704,153.233169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4296.902444
270,-78.19307404,-0.3152601,-78.19306447,-0.3152611,304.1122768,152.1615626,-78.19307668,-0.31526844,4297.71,7/12/2021 11:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4296.533444
271,-78.19308362,-0.3152591,-78.19307404,-0.3152601,305.1838833,151.0899561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4296.164741
272,-78.19309319,-0.3152581,-78.19308362,-0.3152591,306.2554897,150.0183497,NA,NA,NA,NA,NA,NA,NA,7/6/2021,EOS1,0.285,1,3,560.2859184,843.9538507,NA,NA,4295.80463
273,-78.19309319,-0.3152581,-78.19308362,-0.3152591,306.2554897,150.0183497,NA,NA,NA,NA,NA,NA,NA,7/6/2021,EOS2,0.285,1,8,771.1666667,1161.715337,NA,NA,4295.80463
274,-78.19310277,-0.3152571,-78.19309319,-0.3152581,307.3270962,148.9467432,-78.19310602,-0.31526953,4297.23,7/12/2021 11:38,-0.315271961,-78.19311297,4296.923828,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295.461409
275,-78.19310277,-0.3152571,-78.19309319,-0.3152581,307.3270962,148.9467432,-78.19310602,-0.31526953,4297.23,7/12/2021 11:38,-0.315269027,-78.19310602,4297.404297,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295.461409
276,-78.19311234,-0.3152561,-78.19310277,-0.3152571,308.3987026,147.8751368,-78.19311138,-0.315257208,4296.75,7/12/2021 11:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295.109091
277,-78.19312363,-0.315255284,-78.19311234,-0.3152561,309.6587381,146.6151013,-78.19313477,-0.31525352,4295.31,7/12/2021 11:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.649849
278,-78.19312363,-0.315255284,-78.19311234,-0.3152561,309.6587381,146.6151013,-78.19313183,-0.315268356,4293.39,7/12/2021 11:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.649849
279,-78.19312363,-0.315255284,-78.19311234,-0.3152561,309.6587381,146.6151013,-78.19312027,-0.315257711,4295.31,7/12/2021 11:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.649849
280,-78.19316496,-0.315265284,-78.19312363,-0.315255284,314.3917427,141.8820967,-78.19316184,-0.315265004,4290.98,7/12/2021 11:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.694728
281,-78.19316496,-0.315265284,-78.19312363,-0.315255284,314.3917427,141.8820967,-78.19317031,-0.315266429,4293.87,7/12/2021 11:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.694728
282,-78.19316496,-0.315265284,-78.19312363,-0.315255284,314.3917427,141.8820967,-78.19315773,-0.315255532,4293.87,7/12/2021 11:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.694728
283,-78.19319686,-0.315275284,-78.19316496,-0.315265284,318.1132121,138.1606273,-78.19319378,-0.315296352,4287.62,7/12/2021 11:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4291.213578
284,-78.19322077,-0.315285284,-78.19319686,-0.315275284,320.9984495,135.2753899,-78.19321163,-0.315281851,4288.1,7/12/2021 11:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4289.943777
285,-78.19322077,-0.315285284,-78.19319686,-0.315275284,320.9984495,135.2753899,-78.1932299,-0.315283779,4293.87,7/12/2021 11:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4289.943777
286,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19323694,-0.315287467,4285.69,7/12/2021 11:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
287,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19324038,-0.31529082,4290.02,7/12/2021 11:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
288,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19324507,-0.315270368,4287.62,7/12/2021 11:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
289,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19323879,-0.315280678,4290.98,7/12/2021 11:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
290,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19322839,-0.315303225,4291.46,7/12/2021 11:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
291,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19323862,-0.315284533,4291.46,7/12/2021 11:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
292,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19324046,-0.315286377,4290.98,7/12/2021 11:33,-0.315285036,-78.19323996,4291.105469,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
293,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19324516,-0.315274308,4291.94,7/12/2021 11:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
294,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19323761,-0.315287551,4292.9,7/12/2021 11:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
295,-78.19323813,-0.315295284,-78.19322077,-0.315285284,323.2286658,133.0451736,-78.19324046,-0.315280594,4290.98,7/12/2021 11:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.990583
296,-78.19325037,-0.315305284,-78.19323813,-0.315295284,324.9885933,131.2852461,-78.19324289,-0.315307416,4282.81,7/12/2021 11:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.219955
297,-78.19325037,-0.315305284,-78.19323813,-0.315295284,324.9885933,131.2852461,-78.19323384,-0.315323342,4277.52,7/12/2021 11:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.219955
298,-78.19325037,-0.315305284,-78.19323813,-0.315295284,324.9885933,131.2852461,-78.19325019,-0.315306745,4286.66,7/12/2021 11:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.219955
299,-78.19325037,-0.315305284,-78.19323813,-0.315295284,324.9885933,131.2852461,-78.19324147,-0.315303812,4293.87,7/12/2021 11:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.219955
300,-78.19325894,-0.315315284,-78.19325037,-0.315305284,326.454433,129.8194064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4287.69302
301,-78.19326527,-0.315325284,-78.19325894,-0.315315284,327.7716234,128.502216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4287.213007
302,-78.19327079,-0.315335284,-78.19326527,-0.315325284,329.0431619,127.2306775,-78.1932921,-0.315322336,4283.29,7/12/2021 11:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286.746024
303,-78.19327694,-0.315345284,-78.19327079,-0.315335284,330.3501231,125.9237163,-78.19327324,-0.31535075,4295.31,7/12/2021 11:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286.264545
304,-78.19327694,-0.315345284,-78.19327079,-0.315335284,330.3501231,125.9237163,-78.19327391,-0.315343374,4278.48,7/12/2021 11:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286.264545
305,-78.19328516,-0.315355284,-78.19327694,-0.315345284,331.7911143,124.4827251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4285.734618
306,-78.19329688,-0.315365284,-78.19328516,-0.315355284,333.5065261,122.7673133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4285.109103
307,-78.19331355,-0.315375284,-78.19329688,-0.315365284,335.6700991,120.6037403,-78.19332873,-0.315366508,4281.85,7/12/2021 11:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4284.335935
308,-78.19333659,-0.315385284,-78.19331355,-0.315375284,338.4664342,117.8074052,-78.19333945,-0.315349996,4282.33,7/12/2021 11:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4283.378259
309,-78.19333659,-0.315385284,-78.19331355,-0.315375284,338.4664342,117.8074052,-78.19333526,-0.315359384,4280.41,7/12/2021 11:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4283.378259
310,-78.19333659,-0.315385284,-78.19331355,-0.315375284,338.4664342,117.8074052,-78.19332378,-0.315385284,4278.48,7/12/2021 11:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4283.378259
311,-78.19338053,-0.315364413,-78.19333659,-0.315385284,343.8810835,112.3927559,-78.1933651,-0.315361228,4285.69,7/12/2021 11:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4281.734785
