"","x_pred","site","x","depth","width","ele_arcpro","slope_mid","slope_up20","dist_diff","catchment_ha","Q_m3s","Flux_ave","adjusted_ppm","WaterTemp_c","Total_hPa","AirTemp_c","v_ms","k600_eq1","eD","k600_eq1_ulsethcorrection","k600_eq1_final","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","Sc_co2","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molperd_eq1"
"59531",362.4,"GaviDown",369,19,56,4067.436768,0.02327957,0.027647412,10,88.5834,0.0157827874733627,0.454296875,1697.561294125,7.60088671875,627.372321875,7.816078125,0.148334468734612,13.2346376780759,0.0338755255800213,38.094187582985,38.094187582985,418.53,0.618849,0.619816841,0.00025900687197,0.00105217707872843,0.0584034869899089,58.4034869899089,1190.64580874664,36.8109604671953,1.70522746697457,2.86478214451729
"37862",364.3,"GaviDown",NA,NA,NA,4067.44043,0.022177133,0.026670272,NA,88.5834,0.0157827874733627,0.45,1715.493786,7.5945,627.3824,7.816,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00106329193919365,0.0584148459257666,58.4148459257666,1191.10661070262,NA,NA,NA
"59031",372.9,"GaviDown",379,NA,NA,4067.199463,0.024299162,0.02327957,NA,88.6653,0.0157993159879809,0.281497797356828,1275.44712709692,7.60361894273128,627.462488105727,7.38463436123348,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000790543609179736,0.058398628494981,58.398628494981,1190.44874516021,NA,NA,NA
"59541",372.9,"GaviDown",379,NA,NA,4067.199463,0.024299162,0.02327957,10,88.6653,0.0157993159879809,0.279625550660793,1270.55771977577,7.60372026431718,627.463377973568,7.37984140969163,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000787513072179582,0.0583984483325159,58.3984483325159,1190.44143803483,NA,NA,NA
"39713",382,"GaviDown",389,9,53,4066.95874,0.028278569,0.024299162,10,88.6914,0.0158045837424245,0.0998898678414097,801.174616945815,7.61344713656388,627.548805286344,6.91971806167401,0.331332992503658,21.4929280765901,0.0919160005557185,50.9023116408051,50.9023116408051,418.53,0.618849,0.619816841,0.00025900687197,0.00049658152016474,0.0583811559287202,58.3811559287202,1189.74020886282,49.1895060020267,0.68225267246393,1.08478174921765
"40113",386,"GaviDown",393,NA,NA,4066.817871,0.034259333,0.02879719,NA,88.7103,0.0158083984515919,0.025,605.5983241,7.6175,627.5844,6.728,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000375360040158556,0.0583739526253326,58.3739526253326,1189.44817888116,NA,NA,NA
"59551",391.9,"GaviDown",399,23,56,4066.663086,0.036140187,0.028278569,10,88.7211,0.0158105783338045,0.0817148760330579,605.583606917355,7.64346280991735,627.536759504132,6.72976446280992,0.122752937374258,18.3381203742044,0.0435202414338639,44.955915422023,44.955915422023,418.53,0.618849,0.619816841,0.00025900687197,0.000375350918200901,0.0583278339744577,58.3278339744577,1187.5794977185,43.4471480094366,0.294836526549575,0.495325364603287
"59561",401.2,"GaviDown",409,23,50,4066.26709,0.063549115,0.036140187,10,88.7364,0.0158136665605221,0.17004132231405,605.560686714876,7.68389669421488,627.462565289256,6.73251239669422,0.13751014400454,33.5266653275854,0.0857261364386587,61.9430013944978,61.9430013944978,418.53,0.618849,0.619816841,0.00025900687197,0.000375336711873405,0.058256099348187,58.256099348187,1184.67639254969,59.8714561270982,0.405744230742715,0.608616346114072
"59061",409.7,"GaviDown",418,NA,NA,4065.610596,0.087311625,0.050821088,NA,88.7472,0.0158158465277882,0.25,605.5399379,7.7205,627.3954,6.735,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000375323851408514,0.0581912544994111,58.1912544994111,1182.05579496443,NA,NA,NA
"42932",414,"GaviDown",419,16,41,4065.255859,0.087311625,0.063549115,10,88.7499,0.015816391525103,0.436984732824427,601.604553660305,7.75214694656489,627.371697709924,6.73570229007634,0.241103529346083,60.2715083374961,0.206511692625733,85.8210423145032,85.8210423145032,418.53,0.618849,0.619816841,0.00025900687197,0.000372884633980945,0.0581352619086105,58.1352619086105,1179.79575758031,82.9680734711411,0.549274658535383,0.675607829998521
"44202",426.6,"GaviDown",432,NA,NA,4064.042236,0.082788933,0.087311625,13,88.758,0.0158180265302425,0.953225190839695,590.739471085496,7.83952003816794,627.306258778626,6.73764122137405,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000366150272822223,0.0579810184950385,57.9810184950385,1173.58348607316,NA,NA,NA
"44902",433.5,"GaviDown",439,15,49,4063.645996,0.076051335,0.082788933,7,88.7607,0.0158185715363538,1.23776717557252,584.750842894656,7.8876784351145,627.270190076336,6.73870992366412,0.215218660358556,46.5274715584025,0.160566807748733,75.0366663666968,75.0366663666968,418.53,0.618849,0.619816841,0.00025900687197,0.000362438420215053,0.0578962183393652,57.8962183393652,1170.17652540713,72.5719052625292,0.434582013737185,0.638835560193663
"59071",435.4,"GaviDown",441,NA,NA,4063.5,0.066675187,0.082088122,NA,88.7643,0.0158192982145895,1.315,583.1253581,7.90075,627.2604,6.739,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000361430917364536,0.0578732275712979,57.8732275712979,1169.25387144939,NA,NA,NA
"45822",442.6,"GaviDown",449,9,50,4062.832275,0.076299344,0.076051335,10,88.7913,0.0158247484259519,0.499278350515464,578.86993688866,8.12188402061856,627.196997938144,6.74363917525773,0.351661076132265,54.8222744211321,0.263217107402606,83.630602678323,83.630602678323,418.53,0.618849,0.619816841,0.00025900687197,0.000358793335632198,0.0574859909593506,57.4859909593506,1153.77964446432,80.9406421149848,0.464301727538567,0.69645259130785
"46042",444.8,"GaviDown",451.5,NA,NA,4062.832275,0.074666542,0.066675187,NA,88.7913,0.0158247484259519,0.26,577.62168,8.18675,627.1784,6.745,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000358019644990713,0.0573730086813913,57.3730086813913,1149.28835762979,NA,NA,NA
"46742",451.5,"GaviDown",459,6,76,4062.268555,0.294063378,0.076299344,10,88.7967,0.0158258384946061,0.28542735042735,571.641546869658,8.20974679487179,627.173164957265,6.74544871794872,0.347057861723817,144.625123705141,1.00117924043543,142.046656965446,142.046656965446,418.53,0.618849,0.619816841,0.00025900687197,0.000354313057765105,0.0573330191467789,57.3330191467789,1147.70124049449,137.514070337281,0.751403197077731,1.71319928933723
"59612",456.9,"GaviDown",429,14,53,4067.053223,0.07237476,0.099491817,10,88.7985,0.0158262018527781,0.306858974358974,566.601148945513,8.22912980769231,627.168752564103,6.74582692307692,0.213291130091349,42.5499867803011,0.151435933578308,71.7764124809971,71.7764124809971,418.53,0.618849,0.619816841,0.00025900687197,0.000351188934246378,0.0572993404016162,57.2993404016162,1146.36562340334,69.4901345371091,0.367044900795659,0.583601392265097
"48081",464.5,"GaviDown",469,10,64,4061.330811,0.364047523,0.068541245,10,92.2761,0.0165300138234138,0.336282051282051,559.681280608974,8.25574038461538,627.162694871795,6.74634615384615,0.258281465990841,177.159982417287,0.922402201000898,154.737832349933,154.737832349933,418.53,0.618849,0.619816841,0.00025900687197,0.000346899883313889,0.0572531432511813,57.2531432511813,1144.53509713459,149.820973786063,0.75392178841562,1.44752983375799
"49041",474,"GaviDown",479,8,22,4060.816895,0.067869744,0.064417461,10,92.2815,0.0165311094722227,0.371153846153846,551.479955173077,8.28727884615385,627.155515384615,6.74696153846154,0.939267583649019,111.125794499036,0.625366412912121,122.109418210318,122.109418210318,418.53,0.618849,0.619816841,0.00025900687197,0.000341816563690198,0.057198450598603,57.198450598603,1142.37024698604,118.240533449876,0.560056462577184,0.369637265300941
"59121",489.7,"GaviDown",NA,NA,NA,4059.630615,0.088214895,0.075601067,NA,110.5713,0.0202883021924911,0.43,537.6402185,8.3405,627.1434,6.748,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00033323846182522,0.0571063029274224,57.1063029274224,1138.72849948875,NA,NA,NA
"50812",491.3,"GaviDown",489,77,53,4059.512207,0.076841484,0.067869744,10,110.5902,0.0202922301063629,0.171400966183575,567.478785433575,8.46800664251208,627.100226086957,6.75101207729469,0.0497236709295832,30.8317650386534,0.0374824469153785,56.2940982768095,56.2940982768095,418.53,0.618849,0.619816841,0.00025900687197,0.000351732908121955,0.0568862810062932,56.8862810062932,1130.06176267277,54.540023467349,0.287689861888582,0.457426880402845
"59641",494.9,"GaviDown",499,10,47,4059.212158,0.105778795,0.076841484,10,110.5983,0.0202939135252802,0.223236714975845,558.461424175845,8.48675241545894,627.093791304348,6.75145893719807,0.431785394154899,93.1698061360608,0.448059376571514,110.212054652153,110.212054652153,418.53,0.618849,0.619816841,0.00025900687197,0.000346143795753034,0.0568540221310961,56.8540221310961,1128.79447714146,106.783934263136,0.529016643533878,0.745913467382768
"59651",501.9,"GaviDown",509,6,78,4058.38501,0.134819848,0.105778795,10,110.6226,0.020298963880148,0.326908212560386,540.426701660386,8.52424396135266,627.08092173913,6.75235265700483,0.433738544447608,88.1023460683294,0.573655099061186,109.332232560096,109.332232560096,418.53,0.618849,0.619816841,0.00025900687197,0.00033496557101519,0.0567895721130399,56.7895721130399,1126.26517379433,105.943360912719,0.457003851926705,1.06938901350849
"52521",508.1,"GaviDown",519,25,75,4057.4375,0.118676325,0.134819848,10,110.6505,0.0203047626172023,0.416570048309179,524.829103809179,8.5566690821256,627.069791304348,6.75312560386473,0.108292067291746,49.4350079723949,0.126075221859532,75.8300273194035,75.8300273194035,418.53,0.618849,0.619816841,0.00025900687197,0.000325297917187866,0.0567339042910622,56.7339042910622,1124.08331982769,73.4867176734041,0.27637985722,0.621854678745
"59671",514.3,"GaviDown",529,60,70,4056.919678,0.121454476,0.118676325,10,110.7972,0.0203352559405761,0.507632850241546,508.987793491546,8.58960084541063,627.058486956522,6.75391062801932,0.0484172760489907,39.5504998541103,0.0576876548893184,64.9275573827889,64.9275573827889,418.53,0.618849,0.619816841,0.00025900687197,0.00031547920626949,0.0566774356088204,56.6774356088204,1121.87272633441,62.9273506741326,0.20141201751671,0.422965236785092
"59681",528.3,"GaviDown",539,35,95,4054.985596,0.141905281,0.121454476,10,110.9655,0.0203702456747165,0.707971014492754,474.136910792754,8.66205072463768,627.033617391304,6.75563768115942,0.0612638967660648,41.8658121770553,0.0852849074651429,68.4584592910824,68.4584592910824,418.53,0.618849,0.619816841,0.00025900687197,0.000293878042249063,0.0565534486002998,56.5534486002998,1117.0283407611,66.3638348227166,0.13087511894969,0.372994089006616
"54841",531.2,"GaviDown",NA,NA,NA,4054.573975,0.127614516,0.117092441,NA,110.9889,0.0203751111151849,0.75,466.8255368,8.67725,627.0284,6.756,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000289346329517505,0.056527479856371,56.527479856371,1116.01532757613,NA,NA,NA
"55881",541.4,"GaviDown",553,NA,NA,4052.955322,0.127614516,0.127614516,14,111.0303,0.0203837195354655,0.426394849785408,470.686380487554,8.66888090128755,627.052503004292,6.75778540772532,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00029173934545552,0.0565417770698933,56.5417770698933,1116.57297685555,NA,NA,NA
"56521",547.6,"GaviDown",559,25,120,4052.186523,0.104396141,0.144728749,6,111.0708,0.0203921412281558,0.22725321888412,473.062284295279,8.66373068669528,627.067335622318,6.75888412017167,0.0679738040938528,29.1388705463838,0.0696137498259496,57.2974983768614,57.2974983768614,418.53,0.618849,0.619816841,0.00025900687197,0.000293211970648144,0.0565505775746373,56.5505775746373,1116.91631732559,55.5446445244908,0.107441010497855,0.386787637792277
"57171",554.1,"GaviDown",NA,NA,NA,4052.186523,0.259144499,0.104513986,NA,111.1311,0.020404680947495,0.025,475.4753116,8.6585,627.0824,6.76,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000294707605609403,0.0565595173186287,56.5595173186287,1117.26515644049,NA,NA,NA
"57291",555.1,"GaviDown",569,60,90,4052.186523,0.056039168,0.104396141,10,111.1311,0.020404680947495,0.0127966101694915,469.070370277966,8.67812711864407,627.078738983051,6.75979661016949,0.0377864461990649,15.9353021825689,0.0207728810754558,40.0508195003529,40.0508195003529,418.53,0.618849,0.619816841,0.00025900687197,0.000290737715112389,0.0565259817034842,56.5259817034842,1115.95690344971,38.8272469726635,0.0696412125204021,0.188031273805086
"59181",559.8,"GaviDown",NA,NA,NA,4052.186523,0.303486493,0.083530869,NA,111.1842,0.020415724134241,-0.035,443.9843501,8.755,627.0644,6.759,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00027518897733242,0.0563948700656564,56.3948700656564,1110.85116682386,NA,NA,NA
"28293",3.1,"GaviUp",NA,NA,NA,4135.586426,0.460415175,0.678634955,NA,38.7225,0.00618194815130081,0.09,566.4882038,8.15625,626.1104,6.786,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00035111892894308,0.0574260988028033,57.4260988028033,1151.39747689759,NA,NA,NA
"28563",14.2,"GaviUp",15.8,8,78,4134.095215,0.093135279,0.173900709,10,38.7225,0.00618194815130081,0.874910179640718,1254.29821495689,7.92668113772455,626.827238323353,7.07079041916168,0.099069681911872,19.8947956931644,0.0905157169846269,49.0988089048299,49.0988089048299,418.53,0.618849,0.619816841,0.00025900687197,0.000777435157266516,0.0578276522340196,57.8276522340196,1167.42616554065,47.4916269805016,1.42377478418502,3.33163299499295
"28323",19.2,"GaviUp",NA,NA,NA,4133.97998,0.093135279,0.133573948,NA,38.7549,0.00618780714475864,1.22,1556.697444,7.82575,627.1424,7.196,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000964867292132854,0.0580052937702677,58.0052937702677,1174.55987949022,NA,NA,NA
"28573",22.9,"GaviUp",25.8,7,27,4133.97998,0.021457895,0.093135279,10,38.7252,0.00618243637592763,1.11299442896936,1473.26632083844,7.86754735376045,627.045714763231,7.15308913649025,0.327113035763366,14.5117074095932,0.0688579318822527,41.7466158936657,41.7466158936657,418.53,0.618849,0.619816841,0.00025900687197,0.000913155276933774,0.0579316477072036,57.9316477072036,1171.59922031466,40.3728943095921,1.52996696136536,1.23927323870594
"51713",31.5,"GaviUp",35.8,3.5,16,4133.725098,0.037565477,0.021457895,10,38.7549,0.00618780714475864,0.871545961002786,1285.01147883287,7.96185933147632,626.827553203343,7.05626462395543,1.10496556156404,48.5412777048164,0.407198957793403,81.6049231424443,81.6049231424443,418.53,0.618849,0.619816841,0.00025900687197,0.000796471755458927,0.0577658954958307,57.7658954958307,1164.95229709003,78.9420709692283,2.45092555234635,1.17644426512625
"60412",40.1,"GaviUp",45.8,10.5,48,4133.332031,0.06938845,0.037565477,10,38.8827,0.00621092395043066,0.632841225626741,1098.89589639554,8.0550995821727,626.611870752089,6.96054038997215,0.1232326180641,21.5330534808043,0.0838845287012863,50.6208404192711,50.6208404192711,418.53,0.618849,0.619816841,0.00025900687197,0.000681114183091749,0.0576026018578289,57.6026018578289,1158.42634213916,48.9827870734344,1.1909909664593,1.7150269917014
"28583",44.6,"GaviUp",55.8,5,54,4132.8125,0.115228973,0.06938845,10,38.8836,0.00621108678061442,0.506629526462396,1000.48995625627,8.10439902506964,626.497831754875,6.90992757660167,0.230040251133868,39.4830841768635,0.260036631509681,72.0561596202075,72.0561596202075,418.53,0.618849,0.619816841,0.00025900687197,0.000620120524138988,0.0575164929607464,57.5164929607464,1154.99398961766,69.7348206206186,1.44839158503164,2.34639436775125
"69612",49.2,"GaviUp",65.8,4,28,4132.288574,0.088969488,0.115228973,10,38.8854,0.00621141244248166,0.374930362116992,897.805496980501,8.15584192200557,626.37883454039,6.85711420612813,0.554590396650148,60.8477192853817,0.484041327905266,91.4520393189158,91.4520393189158,418.53,0.618849,0.619816841,0.00025900687197,0.000556474966970889,0.0574268095387587,57.4268095387587,1151.42572836519,88.5195424524815,1.51214779849091,1.27020415073236
"74212",53.7,"GaviUp",75.8,7,30,4132.006836,0.088969488,0.088969488,10,38.8863,0.00621157527416511,0.248718662952646,799.399556841226,8.20514136490251,626.264795543175,6.80650139275766,0.295789298769767,47.0461242437796,0.258162142405441,77.9485285238472,77.9485285238472,418.53,0.618849,0.619816841,0.00025900687197,0.000495481308018128,0.0573410248546056,57.3410248546056,1148.01886667015,75.460213990851,1.02321684606431,0.920895161457878
"74712",54.2,"GaviUp",NA,NA,NA,4132.006836,0.096988363,0.075491025,NA,39.825,0.00638167899776876,0.235,788.703259,8.2105,626.2524,6.801,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000488851562479785,0.05733170996705,57.33170996705,1147.64930392441,NA,NA,NA
"78912",58.2,"GaviUp",85.8,11,22,4131.48291,0.102249455,0.088969488,10,38.8881,0.00621190093903162,0.810375722543353,867.177963080925,8.13281213872832,626.461186127168,6.89689595375723,0.256690121447587,59.9096028843471,0.257477429464835,86.9119915044283,86.9119915044283,418.53,0.618849,0.619816841,0.00025900687197,0.000537491505661634,0.0574669373549605,57.4669373549605,1153.02147646461,84.1192504385197,1.34621579924231,0.888502427499928
"28353",71.3,"GaviUp",NA,NA,NA,4130.296387,0.100172266,0.096988363,NA,40.122,0.00643561041627666,2.605,1111.944302,7.8905,627.1124,7.196,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00068920180463359,0.0578912547093171,57.8912547093171,1169.97729026032,NA,NA,NA
"106212",85.4,"GaviUp",95.8,12,55,4128.766113,0.108442061,0.102249455,10,39.3174,0.00628962893316675,1.5510625,887.04895705,8.1721203125,626.7264125,7.02855625,0.0952974080782841,27.3928993501895,0.101378966405078,57.1993917652016,57.1993917652016,418.53,0.618849,0.619816841,0.00025900687197,0.000549807882371076,0.0573984664247253,57.3984664247253,1150.29942774576,55.3679479598629,0.924175876906109,1.52489019689508
"120612",99.7,"GaviUp",109,NA,NA,4126.986328,0.113181936,0.108442061,NA,NA,NA,0.497125,662.1536121,8.453740625,626.340425,6.8611125,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000410413960108561,0.0569108459882956,56.9108459882956,1131.02737837549,NA,NA,NA
"120712",99.7,"GaviUp",109,7,130,4126.986328,0.113181936,0.108442061,10,39.4056,0.00630561219167824,0.48990625,660.613233025,8.45566953125,626.33778125,6.859965625,0.0692924416667939,16.0175816892486,0.0769364229675252,44.0000030396905,44.0000030396905,418.53,0.618849,0.619816841,0.00025900687197,0.000409459207216352,0.0569075237948765,56.9075237948765,1130.89675800561,42.6274271686778,0.36497048337445,1.42338488516035
"123412",102.4,"GaviUp",NA,NA,NA,4126.769531,0.10016419,0.117016106,NA,40.3992,0.00648599421293031,0.295,619.022998,8.50775,626.2664,6.829,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000383680879126709,0.0568179150153929,56.8179150153929,1127.377046397,NA,NA,NA
"124112",103,"GaviUp",NA,NA,NA,4126.769531,0.10016419,0.113529803,NA,40.4613,0.00649728779166046,0.105,1215.550548,8.0465,627.0824,7.198,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000753418700737179,0.0576176386178468,57.6176386178468,1159.02635043871,NA,NA,NA
"128712",107.2,"GaviUp",115.8,18,81,4126.301758,0.093886573,0.113181936,10,40.8303,0.00656444188378892,0.174139072847682,1168.89049576689,8.0648178807947,627.066664900662,7.1983178807947,0.0450236068846977,15.3885627426216,0.0414679702356791,41.3772006423463,41.3772006423463,418.53,0.618849,0.619816841,0.00025900687197,0.000724498014561156,0.057585614800826,57.585614800826,1157.74873833213,40.0394360624705,1.073280852283,2.60807247104768
"28643",116.3,"GaviUp",125.8,25,64,4125.425781,0.127894313,0.093886573,10,40.8573,0.00656935876802325,0.30953642384106,1077.51456014371,8.10069039735099,627.035850331126,7.19894039735099,0.0410584923001453,22.2887555528079,0.0515137585989756,49.6952193282201,49.6952193282201,418.53,0.618849,0.619816841,0.00025900687197,0.000667861670799778,0.0575229651080282,57.5229651080282,1155.25175842161,48.0937168646401,1.13109401957248,2.17170051757916
"28663",125.2,"GaviUp",135.8,4,47,4123.988281,0.246352612,0.127894313,10,40.8681,0.00657132564241103,0.444933774834437,986.13862452053,8.13656291390728,627.005035761589,7.19956291390729,0.349538598000587,99.8805449506434,0.844736614266296,118.839798102308,118.839798102308,418.53,0.618849,0.619816841,0.00025900687197,0.0006112253270384,0.0574603995277168,57.4603995277168,1152.7613974941,115.022418924987,2.32789424011557,3.28233087856295
"28433",131.7,"GaviUp",NA,NA,NA,4122.057129,0.306402853,0.181365134,NA,40.5378,0.00651120333185483,0.54,921.9810527,8.16175,626.9834,7.2,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000571459383546368,0.0574165206938986,57.4165206938986,1151.01679204262,NA,NA,NA
"28683",134.2,"GaviUp",145.8,17,62,4121.02002,0.346296387,0.246352612,10,40.923,0.00658132498622011,0.332957746478873,772.949828547887,8.32659507042253,626.677766197183,7.05329577464789,0.0624414135315001,63.7813605734321,0.212123944229339,88.2040737102506,88.2040737102506,418.53,0.618849,0.619816841,0.00025900687197,0.000479087320982043,0.0571303603729684,57.1303603729684,1139.67858416838,85.419512132626,1.0740030474254,1.99764566821124
"16003",138.4,"GaviUp",NA,NA,NA,4118.975098,0.346296387,0.317660978,NA,40.8771,0.00657296475706731,0.015,544.0804486,8.57975,626.2084,6.828,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000337230224901115,0.0566943197514677,56.6943197514678,1122.53341436385,NA,NA,NA
"16515",143.3,"GaviUp",155.8,25,60,4117.888184,0.3502784,0.338081367,10,40.9734,0.00659050627839218,0.04458,534.384026476,8.530535,626.367316,6.905112,0.0439367085226145,58.0368637321087,0.15097668443279,82.5517781129983,82.5517781129983,418.53,0.618849,0.619816841,0.00025900687197,0.000331220219171215,0.0567787663137761,56.7787663137761,1125.8414466709,79.9945008824971,0.327992233840059,0.590386020912106
"17443",152.4,"GaviUp",165.8,7,81,4114.644043,0.34882987,0.3502784,10,40.9815,0.0065919819829782,0.09968,516.322063696,8.43886,626.663336,7.048752,0.116260705167164,69.1331559949562,0.397846577428483,95.5564587598389,95.5564587598389,418.53,0.618849,0.619816841,0.00025900687197,0.000320025110458656,0.0569364832341953,56.9364832341953,1132.0356814499,92.5709250322959,0.321606567111484,0.781503958080906
"18373",161.5,"GaviUp",175.8,7,81,4111.538574,0.323963255,0.34882987,10,40.9896,0.00659345772625229,0.15478,498.260100916,8.347185,626.959356,7.192392,0.116286732385402,64.7422758999923,0.369568483984878,92.2971281108199,92.2971281108199,418.53,0.618849,0.619816841,0.00025900687197,0.000308830001746096,0.0570947414074729,57.0947414074729,1138.27208012281,89.3888697906832,0.25427903931026,0.617898065523932
"18463",162.4,"GaviUp",NA,NA,NA,4111.538574,0.339228539,0.332030535,NA,40.9014,0.00657739060571832,0.16,496.5489676,8.3385,626.9874,7.206,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000307769412499643,0.0571097624330179,57.1097624330179,1138.86509367044,NA,NA,NA
"28715",170.6,"GaviUp",185.8,13,38,4108.74707,0.251992266,0.323963255,10,40.9977,0.00659493350820783,1.22521739130435,689.961022754839,8.42385483870968,626.582303225806,7.03303225806452,0.133500678303802,81.7741935849321,0.330019568079842,101.736913142453,101.736913142453,418.53,0.618849,0.619816841,0.00025900687197,0.000427649461537033,0.0569623494790129,56.9623494790129,1133.05354793746,98.5538505566299,0.946735698634481,1.07927869644331
"28493",175.6,"GaviUp",NA,NA,NA,4107.450195,0.260347834,0.300789509,NA,41.0922,0.0066121538202561,1.91,814.297343925806,8.47872580645161,626.321883870968,6.92183870967742,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000504715207346784,0.056867832046112,56.867832046112,1129.33689122929,NA,NA,NA
"28743",179.7,"GaviUp",195.8,12,72,4106.95166,0.190230394,0.251992266,10,41.0058,0.0065964093288382,0.241666666666667,915.608420435484,8.52343548387097,626.109690322581,6.83123655913979,0.0763473301948865,37.0830521608552,0.142476346324488,67.1680369772712,67.1680369772712,418.53,0.618849,0.619816841,0.00025900687197,0.000567509518747321,0.0567909609780883,56.7909609780883,1126.31964235692,65.0859331217771,1.14031607755525,2.46308272751935
"20243",180,"GaviUp",NA,NA,NA,4106.95166,0.168822628,0.260347834,NA,41.1138,0.00661609062960447,0.09,924.8185183,8.5275,626.0904,6.823,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000573218092511007,0.0567839790629692,56.7839790629692,1126.04584167871,NA,NA,NA
"23293",210.4,"GaviUp",NA,NA,NA,4103.271973,0.05087913,0.108367579,NA,41.5575,0.00669701977525787,0.61,1407.279904,8.53225,626.8724,7.215,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.000872255784500063,0.056775820985305,56.775820985305,1125.72596863537,NA,NA,NA
"34115",70.7,"GaviTrib1",22,4,7,4089.04834,0.066679026,0.15276651,10,1.1304,0.000112934644042176,1.05182926829268,10265.3331913415,8.95075,626.739692682927,7.24460975609756,0.0403338014436341,4.56751860603147,0.0263831964183128,23.0325459595673,23.0325459595673,418.53,0.618849,0.619816841,0.00025900687197,0.00636262639046971,0.0560626977601952,56.0626977601952,1097.98022650795,22.3470285071214,7.64682635909457,1.60583353540986
"41515",78,"GaviTrib1",30,6,35,4089.04834,0.112133307,0.107050847,10,1.1304,0.000112934644042176,0.68859756097561,6783.45341330488,8.95075,626.751875609756,7.24686585365854,0.00537784019248455,1.5027214013708,0.00591577340200094,12.3763779295192,1.5027214013708,418.53,0.618849,0.619816841,0.00025900687197,0.0042044986657053,0.0560626977601952,56.0626977601952,1097.98022650795,1.4579959181953,0.322501281661033,0.338626345744085
"48514",85,"GaviTrib1",NA,NA,NA,4088.420654,0.155867668,0.066679026,NA,1.1862,0.000119269268293249,0.345,3489.783353,8.95075,626.7634,7.249,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.00216302649363085,0.0560626977601952,56.0626977601952,1097.98022650795,NA,NA,NA
"50814",87.1,"GaviTrib1",40,7,33,4087.203857,0.155867668,0.112133307,10,1.2033,0.000121218538205697,0.41975,3286.10916820556,8.88884166666667,626.8945,7.18536666666667,0.00524755576648039,2.14209906579248,0.00802383718700847,14.9229124573971,2.14209906579248,418.53,0.618849,0.619816841,0.00025900687197,0.00203678580381831,0.0561674894289352,56.1674894289352,1102.03068368271,2.07796118040267,0.20749144604537,0.205416531584917
"60813",97,"GaviTrib1",50,7.5,15,4086.088623,0.171502808,0.155867668,10,1.2222,0.000123377271507787,0.74475,2400.56923431667,8.619675,627.4645,6.9087,0.01096686857847,4.66530435131913,0.0184511262980725,22.6761541848924,4.66530435131913,418.53,0.618849,0.619816841,0.00025900687197,0.00148791323941595,0.0566259275362444,56.6259275362444,1119.85865465476,4.52198776692278,0.314675917012342,0.141604162655554
"22017",102.7,"GaviTrib1",NA,NA,NA,4084.929199,0.160550612,0.196779666,NA,1.224,0.000123583097266966,0.93,1895.811472,8.46625,627.7894,6.751,NA,NA,NA,NA,NA,418.53,0.618849,0.619816841,0.00025900687197,0.0011750558777066,0.056889305102371,56.889305102371,1130.18060849668,NA,NA,NA
