"","lon_fit","lat_fit","dist","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit","slope50m","midpoint","surface_area","flux_umolpers","Totalflux_umolpers"
"1364",-78.1925203378316,-0.316143145205021,169.780428247664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.24168597497,-0.0834940408111568,NA,NA,NA,NA
"1365",-78.1925220902369,-0.316142145205021,170.005029790214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.22063487427,-0.0835745299256833,NA,NA,NA,NA
"1366",-78.1925238417675,-0.316141145205021,170.229546768843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.19952799945,-0.0836766589222846,NA,NA,NA,NA
"1367",-78.192525592157,-0.316140145205021,170.453953446472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.17836885171,-0.0837756633583002,NA,NA,NA,NA
"1368",-78.1925273411407,-0.316139145205021,170.678224259498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.15716094156,-0.0838529883822294,NA,NA,NA,NA
"1369",-78.1925290884558,-0.316138145205021,170.902333850058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.13590778437,-0.0840061463779162,NA,NA,NA,NA
"1370",-78.1925308338418,-0.316137145205021,171.126257082296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.11461289736,-0.0840981503743867,NA,NA,NA,NA
"1371",-78.1925325770406,-0.316136145205021,171.349969084302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.09327979412,-0.0841726507810512,NA,NA,NA,NA
"1372",-78.1925343177966,-0.316135145205021,171.573445264214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.07191198162,-0.0842604254787937,NA,NA,NA,NA
"1373",-78.1925360558572,-0.316134145205021,171.79666132006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.05051295771,-0.0843331162531679,NA,NA,NA,NA
"1374",-78.1925377909728,-0.316133145205021,172.019593283922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.02908620544,-0.0844167761580814,NA,NA,NA,NA
"1375",-78.192539522897,-0.316132145205021,172.242217515634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4307.00763519211,-0.0844976685984132,NA,NA,NA,NA
"1376",-78.1925412513866,-0.316131145205021,172.464510730801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.98616336507,-0.0845673450259078,NA,NA,NA,NA
"1377",-78.192542976202,-0.316130145205021,172.686450018849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.9646741485,-0.0846443415764816,NA,NA,NA,NA
"1378",-78.1925446971072,-0.316129145205021,172.908012843867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.94317094181,-0.0847122870350462,NA,NA,NA,NA
"1379",-78.1925464138695,-0.316128145205021,173.129177055135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.9216571172,-0.0847855229247158,NA,NA,NA,NA
"1380",-78.1925481262602,-0.316127145205021,173.349920903718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.90013601655,-0.0848562650487552,NA,NA,NA,NA
"1381",-78.1925498340543,-0.316126145205021,173.570223045465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306.87861094976,-0.0849213881877981,NA,NA,NA,NA
