"","lon_fit","lat_fit","lon_dist","lat_dist","dist","lon","lat","ele","time","lat_wypt","lon_wypt","ele_wypt","Date","EOS_no","Flux_ave","Tract","Point","CO2_ppm_ave","adjusted_ppm","DOC","TDN","AirTemp_c","VaisalaType","Total_hPa","GAVI_waterTempAve","ele_fit"
"216",-78.1927778381857,-0.315574145205021,-78.1927691549398,-0.315584145205021,247.399216282447,-78.1927845720202,-0.315576139837503,4301.08,"2021-07-12 11:59:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.91655877715
"217",-78.1927778381857,-0.315574145205021,-78.1927691549398,-0.315584145205021,247.399216282447,-78.1927770283073,-0.315575301647186,4299.15,"2021-07-12 12:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.91655877715
"218",-78.1927863079942,-0.315564145205021,-78.1927778381857,-0.315574145205021,248.858034657178,-78.1927993241698,-0.315571194514632,4300.11,"2021-07-12 11:56:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.87341352276
"219",-78.1927863079942,-0.315564145205021,-78.1927778381857,-0.315574145205021,248.858034657178,-78.1927916966379,-0.315569518133998,4301.08,"2021-07-12 11:57:00",-0.315576978027821,-78.1927900202572,4301.435547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.87341352276
"220",-78.1927863079942,-0.315564145205021,-78.1927778381857,-0.315574145205021,248.858034657178,-78.1927820574492,-0.315561639145017,4300.6,"2021-07-12 11:57:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.87341352276
"221",-78.1927863079942,-0.315564145205021,-78.1927778381857,-0.315574145205021,248.858034657178,-78.1927861645818,-0.315570859238505,4301.56,"2021-07-12 11:58:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.87341352276
"222",-78.1927944659479,-0.315554145205021,-78.1927863079942,-0.315564145205021,250.294660839875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.83919565169
"223",-78.1928022136293,-0.315544145205021,-78.1927944659479,-0.315554145205021,251.702862285177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.81159780717
"224",-78.1928094526212,-0.315534145205021,-78.1928022136293,-0.315544145205021,253.07711216664,-78.1928176805377,-0.315540265291929,4302.52,"2021-07-12 11:54:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.78844521619
"225",-78.1928094526212,-0.315534145205021,-78.1928022136293,-0.315544145205021,253.07711216664,-78.1928143277764,-0.315532386302948,4303.48,"2021-07-12 11:56:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.78844521619
"226",-78.1928160845059,-0.315524145205021,-78.1928094526212,-0.315534145205021,254.412855892275,-78.1928022578359,-0.315522076562047,4301.56,"2021-07-12 11:43:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.76777074794
"227",-78.1928220108662,-0.315514145205021,-78.1928160845059,-0.315524145205021,255.7068494794,-78.192829163745,-0.315521657466888,4300.6,"2021-07-12 11:55:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.74786374834
"228",-78.1928271332846,-0.315504145205021,-78.1928220108662,-0.315514145205021,256.957589102355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.72728662614
"229",-78.1928313533438,-0.315494145205021,-78.1928271332846,-0.315504145205021,258.165845949519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.70485355489
"230",-78.1928345726262,-0.315484145205021,-78.1928313533438,-0.315494145205021,259.335301918157,-78.1928297504783,-0.315479328855872,4304.92,"2021-07-12 11:52:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.67956612195
"231",-78.1928345726262,-0.315484145205021,-78.1928313533438,-0.315494145205021,259.335301918157,-78.192828996107,-0.315484693273902,4302.04,"2021-07-12 11:54:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.67956612195
"232",-78.1928366927145,-0.315474145205021,-78.1928345726262,-0.315484145205021,260.473238906993,-78.1928270682693,-0.315472707152367,4301.08,"2021-07-12 11:55:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.65050173681
"233",-78.1928376298397,-0.315464145205021,-78.1928366927145,-0.315474145205021,261.591311041146,-78.1928471010178,-0.31546943821013,4303.96,"2021-07-12 11:51:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.61664794832
"234",-78.1928376298397,-0.315464145205021,-78.1928366927145,-0.315474145205021,261.591311041146,-78.1928549800068,-0.315470276400447,4303.96,"2021-07-12 11:51:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.61664794832
"235",-78.1928375065214,-0.315454145205021,-78.1928376298397,-0.315464145205021,262.704590587344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.57674092429
"236",-78.1928365977341,-0.315444145205021,-78.1928375065214,-0.315454145205021,263.822372810874,-78.1928269006312,-0.315445801243186,4300.6,"2021-07-12 11:53:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.52947001955
"237",-78.1928351820242,-0.315434145205021,-78.1928365977341,-0.315444145205021,264.946667559082,-78.1928389705718,-0.315431719645858,4303.96,"2021-07-12 11:52:30",-0.315428031608462,-78.1928310077637,4303.679688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.47365121208
"238",-78.1928335379383,-0.315424145205021,-78.1928351820242,-0.315434145205021,266.074806634533,-78.192823715508,-0.31543037854135,4301.08,"2021-07-12 11:43:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.41794071253
"239",-78.1928335379383,-0.315424145205021,-78.1928351820242,-0.315434145205021,266.074806634533,-78.1928265653551,-0.315428534522653,4300.11,"2021-07-12 11:50:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.41794071253
"240",-78.1928335379383,-0.315424145205021,-78.1928351820242,-0.315434145205021,266.074806634533,-78.1928182672709,-0.315430462360382,4300.11,"2021-07-12 11:53:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.41794071253
"241",-78.1928319440226,-0.315414145205021,-78.1928335379383,-0.315424145205021,267.202053160729,NA,NA,NA,NA,NA,NA,NA,"2021-07-06","EOS1",0.285,1,3,560.285918367347,627.343344058909,NA,NA,6.894,"new",626.2864,9.4355,4301.37085206545
"242",-78.1928306788237,-0.315404145205021,-78.1928319440226,-0.315414145205021,268.32412204196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.33100651829
"243",-78.1928300208879,-0.315394145205021,-78.1928306788237,-0.315404145205021,269.43972367123,-78.1928265653551,-0.315397018566728,4301.56,"2021-07-12 11:50:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.29687389686
"244",-78.1928302487618,-0.315384145205021,-78.1928300208879,-0.315394145205021,270.553207554439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.26680542311
"245",-78.1928316409916,-0.315374145205021,-78.1928302487618,-0.315384145205021,271.67713891135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.23903435591
"246",-78.192834476124,-0.315364145205021,-78.1928316409916,-0.315374145205021,272.834207064105,-78.192834444344,-0.315365921705961,4300.11,"2021-07-12 11:49:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.21158734262
"247",-78.1928390327052,-0.315354145205021,-78.192834476124,-0.315364145205021,274.057515601155,-78.1928490288556,-0.315362904220819,4302.04,"2021-07-12 11:49:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.18204796286
"248",-78.1928455892818,-0.315344145205021,-78.1928390327052,-0.315354145205021,275.388644423992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.14709274514
"249",-78.1928544244002,-0.315334145205021,-78.1928455892818,-0.315344145205021,276.874069249827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.10167390291
"250",-78.1928658166067,-0.315324145205021,-78.1928544244002,-0.315334145205021,278.561499569344,-78.1928706541657,-0.315317055210471,4298.67,"2021-07-12 11:44:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4301.03766224659
"251",-78.1928800444479,-0.315314145205021,-78.1928658166067,-0.315324145205021,280.497387871308,-78.1928861606866,-0.315329125151038,4299.63,"2021-07-12 11:48:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300.94170105344
"252",-78.1928973864701,-0.315304145205021,-78.1928800444479,-0.315314145205021,282.725826769692,-78.1929009966552,-0.315301800146699,4301.08,"2021-07-12 11:42:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300.79195550094
"253",-78.1929181212198,-0.315294145205021,-78.1928973864701,-0.315304145205021,285.288392807669,-78.1929069478065,-0.315289478749037,4299.15,"2021-07-12 11:47:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300.55336466353
"254",-78.1929181212198,-0.315294145205021,-78.1928973864701,-0.315304145205021,285.288392807669,-78.192908205092,-0.315291741862893,4298.67,"2021-07-12 11:48:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300.55336466353
"255",-78.1929425272435,-0.315284145205021,-78.1929181212198,-0.315294145205021,288.224434518893,-78.1929699797183,-0.315282018855214,4299.63,"2021-07-12 11:45:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300.17091270248
"256",-78.1929425272435,-0.315284145205021,-78.1929181212198,-0.315294145205021,288.224434518893,-78.1929330155253,-0.315288389101624,4303,"2021-07-12 11:47:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4300.17091270248
"257",-78.1929420733864,-0.315274145205021,-78.1929425272435,-0.315284145205021,289.338775316654,-78.1929510366172,-0.315276486799121,4300.6,"2021-07-12 11:46:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4299.99004685366
"258",-78.1930261702128,-0.3152651,-78.1929420733864,-0.315274145205021,298.754244583096,-78.1930307485163,-0.315271122381091,4298.19,"2021-07-12 11:40:00",-0.315270032733679,-78.1930350232869,4299.032715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4298.24829777863
"259",-78.1930261702128,-0.3152651,-78.1929420733864,-0.315274145205021,298.754244583096,-78.1930230371654,-0.315285036340356,4298.19,"2021-07-12 11:44:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4298.24829777863
"260",-78.1930261702128,-0.3152651,-78.1929420733864,-0.315274145205021,298.754244583096,-78.193024629727,-0.315282270312309,4296.75,"2021-07-12 11:45:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4298.24829777863
"261",-78.1930261702128,-0.3152651,-78.1929420733864,-0.315274145205021,298.754244583096,-78.1929942872375,-0.315268775448203,4299.63,"2021-07-12 11:46:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4298.24829777863
"262",-78.1930357446808,-0.3152641,-78.1930261702128,-0.3152651,299.825851028933,-78.1930334307253,-0.315268188714981,4296.75,"2021-07-12 11:22:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.9940114246
"263",-78.1930357446808,-0.3152641,-78.1930261702128,-0.3152651,299.825851028933,-78.1930389627814,-0.315265422686934,4298.19,"2021-07-12 11:39:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.9940114246
"264",-78.1930357446808,-0.3152641,-78.1930261702128,-0.3152651,299.825851028933,-78.1930376216769,-0.315279671922326,4298.67,"2021-07-12 11:41:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.9940114246
"265",-78.1930357446808,-0.3152641,-78.1930261702128,-0.3152651,299.825851028933,-78.1930388789624,-0.315281767398119,4298.19,"2021-07-12 11:42:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.9940114246
"266",-78.1930453191489,-0.3152631,-78.1930357446808,-0.3152641,300.897457479097,-78.1930463388562,-0.315255029127002,4297.71,"2021-07-12 11:40:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.71915961377
"267",-78.193054893617,-0.3152621,-78.1930453191489,-0.3152631,301.969063925138,-78.1930527929217,-0.315257040783763,4298.67,"2021-07-12 11:41:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.40950037343
"268",-78.1930644680851,-0.3152611,-78.193054893617,-0.3152621,303.040670372689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.05948575646
"269",-78.1930740425532,-0.3152601,-78.1930644680851,-0.3152611,304.11227682175,-78.1930766813457,-0.315268440172076,4297.71,"2021-07-12 11:39:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4296.6796229636
"270",-78.1930836170213,-0.3152591,-78.1930740425532,-0.3152601,305.183883269505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4296.28041919679
"271",-78.1930931914894,-0.3152581,-78.1930836170213,-0.3152591,306.255489717362,NA,NA,NA,NA,NA,NA,NA,"2021-07-06","EOS2",0.265,1,9,342.736111111111,516.123368124914,NA,NA,6.89166666666667,"old",626.37565,9.37804166666667,4295.87238165646
"272",-78.1931027659574,-0.3152571,-78.1930931914894,-0.3152581,307.327096166728,-78.1931060180068,-0.315269529819489,4297.23,"2021-07-12 11:38:30",-0.315271960571408,-78.1931129749864,4296.923828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295.46601754299
"273",-78.1931027659574,-0.3152571,-78.1930931914894,-0.3152581,307.327096166728,-78.1931060180068,-0.315269529819489,4297.23,"2021-07-12 11:38:30",-0.315269026905298,-78.1931060180068,4297.404297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295.46601754299
"274",-78.1931123404255,-0.3152561,-78.1931027659574,-0.3152571,308.398702614788,-78.1931113824248,-0.315257208421826,4296.75,"2021-07-12 11:38:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4295.07183405839
"275",-78.1931236302294,-0.315255283902287,-78.1931123404255,-0.3152561,309.658738091171,-78.1931347679347,-0.315253520384431,4295.31,"2021-07-12 11:23:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.63814863058
"276",-78.1931236302294,-0.315255283902287,-78.1931123404255,-0.3152561,309.658738091171,-78.1931318342686,-0.315268356353045,4293.39,"2021-07-12 11:36:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.63814863058
"277",-78.1931236302294,-0.315255283902287,-78.1931123404255,-0.3152561,309.658738091171,-78.1931202672422,-0.315257711336017,4295.31,"2021-07-12 11:37:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.63814863058
"278",-78.1931649554375,-0.315265283902287,-78.1931236302294,-0.315255283902287,314.391742699746,-78.1931618414819,-0.315265003591776,4290.98,"2021-07-12 11:22:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.77572852715
"279",-78.1931649554375,-0.315265283902287,-78.1931236302294,-0.315255283902287,314.391742699746,-78.1931703072041,-0.315266428515315,4293.87,"2021-07-12 11:36:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.77572852715
"280",-78.1931649554375,-0.315265283902287,-78.1931236302294,-0.315255283902287,314.391742699746,-78.1931577343494,-0.315255532041192,4293.87,"2021-07-12 11:37:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292.77572852715
"281",-78.1931968557671,-0.315275283902287,-78.1931649554375,-0.315265283902287,318.113212082524,-78.193193776533,-0.315296351909637,4287.62,"2021-07-12 11:30:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4291.13597139229
"282",-78.1932207678444,-0.315285283902287,-78.1931968557671,-0.315275283902287,320.99844949686,-78.1932116299868,-0.315281851217151,4288.1,"2021-07-12 11:29:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4289.97393962474
"283",-78.1932207678444,-0.315285283902287,-78.1931968557671,-0.315275283902287,320.99844949686,-78.1932299025357,-0.31528377905488,4293.87,"2021-07-12 11:35:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4289.97393962474
"284",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932369433343,-0.315287467092276,4285.69,"2021-07-12 11:29:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"285",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932403799146,-0.315290819853544,4290.02,"2021-07-12 11:30:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"286",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932450737804,-0.315270368009806,4287.62,"2021-07-12 11:31:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"287",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.193238787353,-0.315280677750707,4290.98,"2021-07-12 11:31:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"288",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932283937931,-0.315303225070238,4291.46,"2021-07-12 11:32:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"289",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.193238619715,-0.315284533426166,4291.46,"2021-07-12 11:33:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"290",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932404637337,-0.315286377444863,4290.98,"2021-07-12 11:33:30",-0.315285036340356,-78.1932399608195,4291.105469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"291",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932451575994,-0.315274307504296,4291.94,"2021-07-12 11:34:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"292",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932376138866,-0.315287550911307,4292.9,"2021-07-12 11:34:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"293",-78.1932381282957,-0.315295283902287,-78.1932207678444,-0.315285283902287,323.228665806796,-78.1932404637337,-0.315280593931675,4290.98,"2021-07-12 11:35:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.98966223329
"294",-78.1932503737471,-0.315305283902287,-78.1932381282957,-0.315295283902287,324.988593296402,-78.1932428944856,-0.315307416021824,4282.81,"2021-07-12 11:21:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.32456491418
"295",-78.1932503737471,-0.315305283902287,-78.1932381282957,-0.315295283902287,324.988593296402,-78.1932338420302,-0.31532334163785,4277.52,"2021-07-12 11:28:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.32456491418
"296",-78.1932503737471,-0.315305283902287,-78.1932381282957,-0.315295283902287,324.988593296402,-78.1932501867414,-0.31530674546957,4286.66,"2021-07-12 11:28:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.32456491418
"297",-78.1932503737471,-0.315305283902287,-78.1932381282957,-0.315295283902287,324.988593296402,-78.1932414695621,-0.31530381180346,4293.87,"2021-07-12 11:32:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288.32456491418
"298",-78.1932589408248,-0.315315283902287,-78.1932503737471,-0.315305283902287,326.454433025484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4287.72977841928
"299",-78.1932652661551,-0.315325283902287,-78.1932589408248,-0.315315283902287,327.771623419372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4287.17661009721
"300",-78.1932707863642,-0.315335283902287,-78.1932652661551,-0.315325283902287,329.043161918208,-78.1932920962572,-0.315322335809469,4283.29,"2021-07-12 11:21:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286.63620507514
"301",-78.1932769380783,-0.315345283902287,-78.1932707863642,-0.315335283902287,330.350123096071,-78.1932732369751,-0.315350750461221,4295.31,"2021-07-12 11:23:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286.08439627394
"302",-78.1932769380783,-0.315345283902287,-78.1932707863642,-0.315335283902287,330.350123096071,-78.1932739075273,-0.31534337438643,4278.48,"2021-07-12 11:27:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4286.08439627394
"303",-78.1932851579237,-0.315355283902287,-78.1932769380783,-0.315345283902287,331.791114285787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4285.49266944986
"304",-78.1932968825265,-0.315365283902287,-78.1932851579237,-0.315355283902287,333.506526133701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4284.82984831441
"305",-78.1933135485129,-0.315375283902287,-78.1932968825265,-0.315365283902287,335.670099087968,-78.1933287251741,-0.315366508439183,4281.85,"2021-07-12 11:20:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4284.09306043372
"306",-78.1933365925092,-0.315385283902287,-78.1933135485129,-0.315375283902287,338.466434230979,-78.1933394540101,-0.315349996089935,4282.33,"2021-07-12 11:25:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4283.24604822252
"307",-78.1933365925092,-0.315385283902287,-78.1933135485129,-0.315375283902287,338.466434230979,-78.1933352630585,-0.315359383821487,4280.41,"2021-07-12 11:26:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4283.24604822252
"308",-78.1933365925092,-0.315385283902287,-78.1933135485129,-0.315375283902287,338.466434230979,-78.1933237798512,-0.315385283902287,4278.48,"2021-07-12 11:27:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4283.24604822252
"309",-78.1933805285141,-0.31536441296339,-78.1933365925092,-0.315385283902287,343.881083530046,-78.1933651026338,-0.315361227840185,4285.69,"2021-07-12 11:24:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4281.71230403392
"310",-78.1933805285141,-0.31536441296339,-78.1933365925092,-0.315385283902287,343.881083530046,-78.1933864764869,-0.31536441296339,4281.37,"2021-07-12 11:24:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4281.71230403392
"311",-78.1933805285141,-0.31536441296339,-78.1933365925092,-0.315385283902287,343.881083530046,-78.1933731492609,-0.31535024754703,4282.33,"2021-07-12 11:25:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4281.71230403392
"312",-78.193392723742,-0.31535441296339,-78.1933805285141,-0.31536441296339,345.636684287742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4281.25141140925
"313",-78.193404610756,-0.31534441296339,-78.193392723742,-0.31535441296339,347.365891401492,-78.1933991331607,-0.315337087959051,4279.93,"2021-07-12 11:18:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280.81755590962
"314",-78.193404610756,-0.31534441296339,-78.193392723742,-0.31535441296339,347.365891401492,-78.1934097781777,-0.315349660813808,4279.93,"2021-07-12 11:19:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280.81755590962
"315",-78.193404610756,-0.31534441296339,-78.193392723742,-0.31535441296339,347.365891401492,-78.1934111192822,-0.315344883129001,4278.48,"2021-07-12 11:20:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280.81755590962
"316",-78.1934162022789,-0.31533441296339,-78.193404610756,-0.31534441296339,349.07005912958,-78.1934186629951,-0.31534580513835,4274.64,"2021-07-12 11:07:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280.40902263777
"317",-78.1934162022789,-0.31533441296339,-78.193404610756,-0.31534441296339,349.07005912958,-78.1934188306332,-0.315337255597115,4283.77,"2021-07-12 11:17:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4280.40902263777
