"","lat_fit","lon_fit","ele_fit","dist","Date","Point","Flux_ave","CO2_ppm_ave","adjusted_ppm","DOC","TDN","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","VaisalaType","EOS_no"
"630",-0.331028993153572,-78.2029060573912,4069.34840701926,429.245486913261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",-0.331027993153572,-78.2029047659351,4069.36791867042,429.063664214794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",-0.331026993153572,-78.2029034755508,4069.38746062966,428.881935833011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",-0.331025993153572,-78.202902186238,4069.40703169082,428.700301723967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",-0.331024993153572,-78.2029008979969,4069.42663065043,428.518761852652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",-0.331023993153572,-78.2028996108269,4069.4462563107,428.337316164978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",-0.331022993153572,-78.2028983247279,4069.46590747737,428.155964607987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",-0.331021993153572,-78.2028970396997,4069.48558295981,427.97470712866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",-0.331020993153572,-78.2028957557417,4069.50528157245,427.793543660576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",-0.331019993153572,-78.2028944728537,4069.52500213326,427.612474138401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",-0.331018993153572,-78.202893191035,4069.5447434644,427.431498491218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",-0.331017993153572,-78.2028919102852,4069.56450439275,427.25061663805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",-0.331016993153572,-78.2028906306037,4069.58428374805,427.069828504616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",-0.331015993153572,-78.2028893519899,4069.60408036524,426.889134002138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",-0.331014993153572,-78.202888074443,4069.62389308307,426.708533039607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",-0.331013993153572,-78.2028867979623,4069.64372074389,426.528025526038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",-0.331012993153572,-78.202885522547,4069.66356219531,426.347611354843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",-0.331011993153572,-78.2028842481964,4069.68341628755,426.167290428387,"2021-06-22",7,1.315,525.76,583.125358144,NA,NA,7.90075,62.4772,6.739,627.2604,"new","EOS1"
"648",-0.331010993153572,-78.2028829749094,4069.7032818756,425.987062637904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",-0.331009993153572,-78.2028817026851,4069.72315781847,425.806927870215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",-0.331008993153572,-78.2028804315225,4069.74304297996,425.626886001034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",-0.331007993153572,-78.2028791614206,4069.76293622625,425.446936916145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",-0.331006993153572,-78.2028778923783,4069.78283642866,425.267080486895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",-0.331005993153572,-78.2028766243943,4069.80274246238,425.087316581355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",-0.331004993153572,-78.2028753574675,4069.8226532067,424.90764506208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",-0.331003993153572,-78.2028740915966,4069.84256754475,424.728065788361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",-0.331002993153572,-78.2028728267803,4069.86248436289,424.548578621759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",-0.331001993153572,-78.2028715630172,4069.88240255265,424.369183408362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",-0.331000993153572,-78.2028703003059,4069.9023210089,424.18987999542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",-0.330999993153572,-78.202869038645,4069.92223863027,424.010668226952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",-0.330998993153572,-78.2028677780328,4069.94215432019,423.831547934828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",-0.330997993153572,-78.2028665184679,4069.96206698438,423.652518961007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",-0.330996993153572,-78.2028652599486,4069.98197553378,423.473581130879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",-0.330995993153572,-78.2028640024732,4070.00187888283,423.294734268836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",-0.330994993153572,-78.2028627460401,4070.02177594995,423.115978193811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",-0.330993993153572,-78.2028614906473,4070.04166565714,422.937312722639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",-0.330992993153572,-78.2028602362932,4070.06154692998,422.758737670028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",-0.330991993153572,-78.2028589829758,4070.08141869832,422.580252841952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",-0.330990993153572,-78.2028577306932,4070.10127989597,422.401858038954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",-0.330989993153572,-78.2028564794434,4070.12112945971,422.223553063923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",-0.330988993153572,-78.2028552292245,4070.14096633072,422.045337709902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",-0.330987993153572,-78.2028539800343,4070.16078945319,421.867211772274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",-0.330986993153572,-78.2028527318706,4070.18059777635,421.68917502998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",-0.330985993153572,-78.2028514847314,4070.20039025178,421.511227269824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",-0.330984993153572,-78.2028502386144,4070.22016583549,421.333368267714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",-0.330983993153572,-78.2028489935173,4070.23992348618,421.155597804105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",-0.330982993153572,-78.2028477494378,4070.25966216762,420.977915641948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",-0.330981993153572,-78.2028465063736,4070.2793808459,420.800321552061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",-0.330980993153572,-78.2028452643222,4070.29907849155,420.622815293299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",-0.330979993153572,-78.2028440232811,4070.31875407855,420.445396621345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",-0.330978993153572,-78.2028427832478,4070.33840658313,420.26806529979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",-0.330977993153572,-78.2028415442199,4070.35803498686,420.090821071429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",-0.330976993153572,-78.2028403061946,4070.37763827436,419.913663679247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",-0.330975993153572,-78.2028390691693,4070.39721543265,419.736592871902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",-0.330974993153572,-78.2028378331412,4070.41676545307,419.55960838613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",-0.330973993153572,-78.2028365981078,4070.43628733068,419.382709952232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",-0.330972993153572,-78.202835364066,4070.45578006285,419.205897306217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",-0.330971993153572,-78.2028341310132,4070.47524265101,419.029170174368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",-0.330970993153572,-78.2028328989464,4070.49467410078,418.85252827108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",-0.330969993153572,-78.2028316678626,4070.51407341911,418.675971325232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",-0.330968993153572,-78.2028304377589,4070.53343961788,418.499499047228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",-0.330967993153572,-78.2028292086323,4070.55277171166,418.323111148771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",-0.330966993153572,-78.2028279804796,4070.5720687182,418.14680733849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",-0.330965993153572,-78.2028267532978,4070.591329659,417.970587316431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",-0.330964993153572,-78.2028255270836,4070.61055355786,417.794450787264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",-0.330963993153572,-78.2028243018339,4070.62973944238,417.61839744599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",-0.330962993153572,-78.2028230775454,4070.64888634302,417.44242698675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",-0.330961993153572,-78.2028218542148,4070.66799329398,417.266539094036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",-0.330960993153572,-78.2028206318387,4070.68705933168,417.090733456956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",-0.330959993153572,-78.2028194104137,4070.706083496,416.915009757198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",-0.330958993153572,-78.2028181899365,4070.72506482993,416.739367672274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",-0.330957993153572,-78.2028169704035,4070.74400237928,416.563806877789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",-0.330956993153572,-78.2028157518112,4070.76289519278,416.388327046269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",-0.330955993153572,-78.202814534156,4070.78174232289,416.212927839569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",-0.330954993153572,-78.2028133174343,4070.80054282365,416.037608928537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",-0.330953993153572,-78.2028121016425,4070.819295753,415.862369971157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",-0.330952993153572,-78.2028108867769,4070.83800017134,415.68721062566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",-0.330951993153572,-78.2028096728337,4070.85665514197,415.512130546176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",-0.330950993153572,-78.202808459809,4070.87525973133,415.337129380528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",-0.330949993153572,-78.2028072476992,4070.89381300798,415.162206779009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",-0.330948993153572,-78.2028060365004,4070.91231404356,414.987362385608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",-0.330947993153572,-78.2028048262085,4070.93076191295,414.812595835867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",-0.330946993153572,-78.2028036168198,4070.94915569209,414.637906777599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",-0.330945993153572,-78.2028024083301,4070.96749446205,414.463294831619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",-0.330944993153572,-78.2028012007355,4070.98577730398,414.288759639748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",-0.330943993153572,-78.2027999940318,4071.00400330387,414.114300819009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",-0.330942993153572,-78.2027987882149,4071.02217154811,413.939918004149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",-0.330941993153572,-78.2027975832808,4071.04028112727,413.765610810591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",-0.330940993153572,-78.2027963792252,4071.05833113386,413.591378856217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",-0.330939993153572,-78.2027951760438,4071.07632066247,413.417221759216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",-0.330938993153572,-78.2027939737324,4071.09424881103,413.243139126074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",-0.330937993153572,-78.2027927722866,4071.11211467895,413.06913056904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",-0.330936993153572,-78.2027915717022,4071.12991736823,412.895195695199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",-0.330935993153572,-78.2027903719746,4071.14765598399,412.721334101076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",-0.330934993153572,-78.2027891730996,4071.16532963228,412.547545393272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",-0.330933993153572,-78.2027879750725,4071.18293742278,412.373829162387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",-0.330932993153572,-78.202786777889,4071.20047846651,412.200185004776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",-0.330931993153572,-78.2027855815443,4071.21795187703,412.026612510565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",-0.330930993153572,-78.2027843860341,4071.23535676975,411.853111270207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",-0.330929993153572,-78.2027831913536,4071.25269226297,411.679680863588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",-0.330928993153572,-78.2027819974981,4071.26995747615,411.506320877443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",-0.330927993153572,-78.2027808044631,4071.28715153159,411.333030887949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",-0.330926993153572,-78.2027796122436,4071.30427355328,411.159810471617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",-0.330925993153572,-78.202778420835,4071.32132266748,410.98665919984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",-0.330924993153572,-78.2027772302326,4071.33829800156,410.813576649766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",-0.330923993153572,-78.2027760404313,4071.35519868584,410.640562385837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",-0.330922993153572,-78.2027748514263,4071.3720238524,410.467615970666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",-0.330921993153572,-78.2027736632128,4071.38877263451,410.294736971513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",-0.330920993153572,-78.2027724757858,4071.40544416793,410.121924946224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",-0.330919993153572,-78.2027712891402,4071.42203759023,409.949179449708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",-0.330918993153572,-78.2027701032711,4071.43855204046,409.776500037218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",-0.330917993153572,-78.2027689181734,4071.45498665912,409.60388626432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",-0.330916993153572,-78.202767733842,4071.47134058898,409.431337678266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",-0.330915993153572,-78.2027665502718,4071.48761297436,409.258853824457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",-0.330914993153572,-78.2027653674577,4071.50380296066,409.086434251891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",-0.330913993153572,-78.2027641853945,4071.51990969571,408.914078497971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",-0.330912993153572,-78.2027630040768,4071.53593232854,408.741786101555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",-0.330911993153572,-78.2027618234996,4071.55187000933,408.569556602875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",-0.330910993153572,-78.2027606436574,4071.56772189028,408.397389533879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",-0.330909993153572,-78.202759464545,4071.58348712461,408.225284428992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",-0.330908993153572,-78.202758286157,4071.59916486729,408.053240816507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",-0.330907993153572,-78.2027571084881,4071.61475427422,407.881258227194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",-0.330906993153572,-78.2027559315327,4071.63025450377,407.709336177061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",-0.330905993153572,-78.2027547552856,4071.64566471413,407.537474196474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",-0.330904993153572,-78.2027535797411,4071.66098406547,407.365671805337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",-0.330903993153572,-78.2027524048939,4071.67621171945,407.193928518508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",-0.330902993153572,-78.2027512307382,4071.69134683862,407.022243852246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",-0.330901993153572,-78.2027500572686,4071.70638858646,406.850617323158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",-0.330900993153572,-78.2027488844796,4071.72133612772,406.679048443855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",-0.330899993153572,-78.2027477123654,4071.73618862899,406.507536716524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",-0.330898993153572,-78.2027465409203,4071.75094525675,406.336081654444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",-0.330897993153572,-78.2027453701388,4071.7656051792,406.16468276047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",-0.330896993153572,-78.2027442000151,4071.78016756525,405.993339538852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",-0.330895993153572,-78.2027430305434,4071.79466374921,405.822051489877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",-0.330894993153572,-78.202741861718,4071.80912577342,405.650818110924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",-0.330893993153572,-78.2027406935331,4071.8235538689,405.479638902942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",-0.330892993153572,-78.2027395259828,4071.83794826704,405.308513354286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",-0.330891993153572,-78.2027383590613,4071.85230919813,405.137440959038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",-0.330890993153572,-78.2027371927627,4071.86663689147,404.966421214806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",-0.330889993153572,-78.2027360270812,4071.88093157688,404.795453605573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",-0.330888993153572,-78.2027348620107,4071.89519348341,404.624537616705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",-0.330887993153572,-78.2027336975453,4071.90942283954,404.453672732835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",-0.330886993153572,-78.202732533679,4071.92361987254,404.28285844535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",-0.330885993153572,-78.2027313704059,4071.93778481055,404.112094227708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",-0.330884993153572,-78.2027302077198,4071.95191788043,403.941379561197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",-0.330883993153572,-78.2027290456147,4071.96601930883,403.770713922069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",-0.330882993153572,-78.2027278840846,4071.98008932141,403.600096791171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",-0.330881993153572,-78.2027267231232,4071.99412814414,403.429527637877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",-0.330880993153572,-78.2027255627246,4072.00813600184,403.259005938297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",-0.330879993153572,-78.2027244028825,4072.02211311923,403.088531162434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",-0.330878993153572,-78.2027232435906,4072.03605972057,402.918102778444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",-0.330877993153572,-78.202722084843,4072.0499760295,402.747720254793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",-0.330876993153572,-78.2027209266331,4072.06386226948,402.577383054906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",-0.330875993153572,-78.202719768955,4072.07771866299,402.407090646785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",-0.330874993153572,-78.2027186118022,4072.09154543254,402.236842491248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",-0.330873993153572,-78.2027174551685,4072.10534280001,402.0666380494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",-0.330872993153572,-78.2027162990475,4072.1191109867,401.89647678266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",-0.330871993153572,-78.2027151434329,4072.13285021399,401.726358144159,"2021-06-22",8,0.25,546.069230769231,605.539937877692,NA,NA,7.7205,62.4907,6.735,627.3954,"new","EOS1"
"788",-0.330870993153572,-78.2027139883185,4072.14656070189,401.556281596983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",-0.330869993153572,-78.2027128336976,4072.16024267113,401.386246588419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",-0.330868993153572,-78.202711679564,4072.17389634082,401.216252578921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",-0.330867993153572,-78.2027105259112,4072.18752193044,401.046299017434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",-0.330866993153572,-78.2027093727328,4072.20111965847,400.876385358555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793",-0.330865993153572,-78.2027082200224,4072.21468974359,400.706511047519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794",-0.330864993153572,-78.2027070677734,4072.22823240373,400.536675531996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795",-0.330863993153572,-78.2027059159793,4072.24174785605,400.366878263125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",-0.330862993153572,-78.2027047646337,4072.25523631798,400.197118681642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",-0.330861993153572,-78.2027036137299,4072.26869800613,400.027396231745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",-0.330860993153572,-78.2027024632614,4072.28213313643,399.857710360057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",-0.330859993153572,-78.2027013132217,4072.29554192495,399.688060504897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",-0.330858993153572,-78.2027001636041,4072.30892458685,399.518446109138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",-0.330857993153572,-78.2026990144021,4072.32228133724,399.348866610555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",-0.330856993153572,-78.2026978656089,4072.33561239082,399.179321445055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",-0.330855993153572,-78.202696717218,4072.34891796131,399.009810055196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",-0.330854993153572,-78.2026955692228,4072.36219826292,398.840331870983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",-0.330853993153572,-78.2026944216164,4072.37545350898,398.670886326924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",-0.330852993153572,-78.2026932743922,4072.38868391244,398.501472856719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",-0.330851993153572,-78.2026921275435,4072.4018896855,398.332090897497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",-0.330850993153572,-78.2026909810637,4072.41507104067,398.162739875952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",-0.330849993153572,-78.2026898349458,4072.42822818976,397.993419222225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",-0.330848993153572,-78.2026886891832,4072.441361344,397.824128367728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",-0.330847993153572,-78.2026875437692,4072.45447071464,397.654866737732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",-0.330846993153572,-78.2026863986968,4072.46755651229,397.48563375983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",-0.330845993153572,-78.2026852539594,4072.4806189467,397.316428867191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
