"","lat_fit","lon_fit","lon_dist","lat_dist","dist","ele_fit"
"8167",-0.329728613073492,-78.2019149492344,-78.2019149484989,-0.329728713073492,103.973457287279,4078.17975029225
"8168",-0.329728513073492,-78.2019149500035,-78.2019149492344,-0.329728613073492,103.984589565546,4078.18080628033
"8169",-0.329728413073492,-78.201914950806,-78.2019149500035,-0.329728513073492,103.995721873029,4078.18186112888
"8170",-0.329728313073492,-78.2019149516419,-78.201914950806,-0.329728413073492,104.006854210975,4078.18291488256
"8171",-0.329728213073492,-78.2019149525111,-78.2019149516419,-0.329728313073492,104.017986580558,4078.18396758605
"8172",-0.329728113073492,-78.2019149534136,-78.2019149525111,-0.329728213073492,104.029118983055,4078.18501928401
"8173",-0.329728013073492,-78.2019149543495,-78.2019149534136,-0.329728113073492,104.040251419619,4078.18607002112
"8174",-0.329727913073492,-78.2019149553188,-78.2019149543495,-0.329728013073492,104.051383891524,4078.18711984205
"8175",-0.329727813073492,-78.2019149563212,-78.2019149553188,-0.329727913073492,104.062516399957,4078.18816879146
"8176",-0.329727713073492,-78.201914957357,-78.2019149563212,-0.329727813073492,104.073648946065,4078.18921691403
"8177",-0.329727613073492,-78.2019149584259,-78.201914957357,-0.329727713073492,104.084781531107,4078.19026425443
"8178",-0.329727513073492,-78.2019149595281,-78.2019149584259,-0.329727613073492,104.095914156315,4078.19131085733
"8179",-0.329727413073492,-78.2019149606634,-78.2019149595281,-0.329727513073492,104.10704682277,4078.19235676739
"8180",-0.329727313073492,-78.2019149618319,-78.2019149606634,-0.329727413073492,104.118179531785,4078.1934020293
"8181",-0.329727213073492,-78.2019149630336,-78.2019149618319,-0.329727313073492,104.129312284515,4078.19444668773
"8182",-0.329727113073492,-78.2019149642684,-78.2019149630336,-0.329727213073492,104.14044508219,4078.19549078734
"8183",-0.329727013073492,-78.2019149655362,-78.2019149642684,-0.329727113073492,104.151577925859,4078.19653437282
"8184",-0.329726913073492,-78.2019149668371,-78.2019149655362,-0.329727013073492,104.162710816852,4078.19757748883
"8185",-0.329726813073492,-78.2019149681711,-78.2019149668371,-0.329726913073492,104.173843756262,4078.19862018005
"8186",-0.329726713073492,-78.201914969538,-78.2019149681711,-0.329726813073492,104.18497674533,4078.19966249117
"8187",-0.329726613073492,-78.201914970938,-78.201914969538,-0.329726713073492,104.196109785156,4078.20070446684
"8188",-0.329726513073492,-78.2019149723709,-78.201914970938,-0.329726613073492,104.207242876996,4078.20174615175
"8189",-0.329726413073492,-78.2019149738368,-78.2019149723709,-0.329726513073492,104.218376021989,4078.20278759059
"8190",-0.329726313073492,-78.2019149753356,-78.2019149738368,-0.329726413073492,104.229509221283,4078.20382882802
"8191",-0.329726213073492,-78.2019149768673,-78.2019149753356,-0.329726313073492,104.240642476041,4078.20486990873
"8192",-0.329726113073492,-78.2019149784318,-78.2019149768673,-0.329726213073492,104.251775787472,4078.2059108774
"8193",-0.329726013073492,-78.2019149800292,-78.2019149784318,-0.329726113073492,104.2629091567,4078.20695177871
"8194",-0.329725913073492,-78.2019149816595,-78.2019149800292,-0.329726013073492,104.274042584863,4078.20799265734
"8195",-0.329725813073492,-78.2019149833225,-78.2019149816595,-0.329725913073492,104.285176073141,4078.20903355799
"8196",-0.329725713073492,-78.2019149850183,-78.2019149833225,-0.329725813073492,104.296309622713,4078.21007452533
"8197",-0.329725613073492,-78.2019149867469,-78.2019149850183,-0.329725713073492,104.307443234646,4078.21111560405
"8198",-0.329725513073492,-78.2019149885082,-78.2019149867469,-0.329725613073492,104.318576910201,4078.21215683884
"8199",-0.329725413073492,-78.2019149903021,-78.2019149885082,-0.329725513073492,104.3297106504,4078.21319827438
"8200",-0.329725313073492,-78.2019149921288,-78.2019149903021,-0.329725413073492,104.340844456497,4078.21423995538
"8201",-0.329725213073492,-78.2019149939882,-78.2019149921288,-0.329725313073492,104.351978329583,4078.21528192652
"8202",-0.329725113073492,-78.2019149958801,-78.2019149939882,-0.329725213073492,104.363112270741,4078.2163242325
"8203",-0.329725013073492,-78.2019149978046,-78.2019149958801,-0.329725113073492,104.374246281145,4078.217366918
"8204",-0.329724913073492,-78.2019149997618,-78.2019149978046,-0.329725013073492,104.385380361983,4078.21841002774
"8205",-0.329724813073492,-78.2019150017515,-78.2019149997618,-0.329724913073492,104.396514514301,4078.2194536064
"8206",-0.329724713073492,-78.2019150037738,-78.2019150017515,-0.329724813073492,104.407648739268,4078.22049769869
"8207",-0.329724613073492,-78.2019150058285,-78.2019150037738,-0.329724713073492,104.41878303798,4078.22154234931
"8208",-0.329724513073492,-78.2019150079157,-78.2019150058285,-0.329724613073492,104.429917411523,4078.22258760296
"8209",-0.329724413073492,-78.2019150100354,-78.2019150079157,-0.329724513073492,104.441051861106,4078.22363350434
"8210",-0.329724313073492,-78.2019150121876,-78.2019150100354,-0.329724413073492,104.452186387769,4078.22468009817
"8211",-0.329724213073492,-78.2019150143721,-78.2019150121876,-0.329724313073492,104.463320992657,4078.22572742915
"8212",-0.329724113073492,-78.2019150165891,-78.2019150143721,-0.329724213073492,104.474455676944,4078.22677554201
"8213",-0.329724013073492,-78.2019150188383,-78.2019150165891,-0.329724113073492,104.485590441533,4078.22782448143
