"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20028184, SEN S/N: 20028184)","Temp, °C (LGR S/N: 20028184, SEN S/N: 20028184)",,
6/21/2021 23:00,66.018,6.268,62.5532,
6/21/2021 23:15,66.016,6.166,62.5413,
6/21/2021 23:30,66.026,6.064,62.5718,
6/21/2021 23:45,66.036,5.962,62.5611,
6/22/2021 0:00,66.046,5.86,62.5746,
6/22/2021 0:15,66.018,5.757,62.5652,
6/22/2021 0:30,65.991,5.655,62.561,
6/22/2021 0:45,66.028,5.655,62.5521,
6/22/2021 1:00,65.927,5.655,62.5354,
6/22/2021 1:15,65.963,5.552,62.5249,
6/22/2021 1:30,65.95,5.552,62.5214,
6/22/2021 1:45,65.95,5.552,62.5096,
6/22/2021 2:00,65.937,5.552,62.4941,
6/22/2021 2:15,65.912,5.552,62.4948,
6/22/2021 2:30,65.899,5.552,62.4865,
6/22/2021 2:45,65.884,5.45,62.4746,
6/22/2021 3:00,65.884,5.45,62.4686,
6/22/2021 3:15,65.897,5.45,62.4634,
6/22/2021 3:30,65.872,5.45,62.4743,
6/22/2021 3:45,65.859,5.45,62.4673,
6/22/2021 4:00,65.882,5.347,62.4736,
6/22/2021 4:15,65.894,5.347,62.4716,
6/22/2021 4:30,65.882,5.347,62.4703,
6/22/2021 4:45,65.894,5.347,62.4634,
6/22/2021 5:00,65.894,5.347,62.4598,
6/22/2021 5:15,65.882,5.347,62.4775,
6/22/2021 5:30,65.892,5.244,62.496,
6/22/2021 5:45,65.866,5.244,62.4928,
6/22/2021 6:00,65.904,5.244,62.5006,
6/22/2021 6:15,65.904,5.244,62.5043,
6/22/2021 6:30,65.877,5.141,62.507,
6/22/2021 6:45,65.927,5.141,62.5127,
6/22/2021 7:00,65.902,5.141,62.5382,
6/22/2021 7:15,65.915,5.141,62.5566,
6/22/2021 7:30,65.965,5.141,62.5735,
6/22/2021 7:45,65.942,5.244,62.5857,
6/22/2021 8:00,65.98,5.244,62.6017,
6/22/2021 8:15,65.97,5.347,62.6196,
6/22/2021 8:30,65.988,5.552,62.6416,
6/22/2021 8:45,66.003,5.655,62.654,
6/22/2021 9:00,66.006,5.757,62.6484,
6/22/2021 9:15,65.983,5.86,62.6483,
6/22/2021 9:30,65.996,5.86,62.6535,
6/22/2021 9:45,65.958,5.86,62.6562,
6/22/2021 10:00,65.985,5.962,62.6586,
6/22/2021 10:15,66.013,6.064,62.6571,
6/22/2021 10:30,65.978,6.166,62.6493,
6/22/2021 10:45,65.983,6.37,62.6517,
6/22/2021 11:00,65.963,6.573,62.6315,
6/22/2021 11:15,65.927,6.674,62.6229,
6/22/2021 11:30,65.957,6.877,62.613,
6/22/2021 11:45,65.925,7.079,62.6037,
6/22/2021 12:00,65.917,7.28,62.6048,
6/22/2021 12:15,65.874,7.582,62.5999,
6/22/2021 12:30,65.881,7.882,62.5932,
6/22/2021 12:45,65.858,7.983,62.5653,
6/22/2021 13:00,65.858,7.983,62.5659,
6/22/2021 13:15,65.836,8.082,62.5581,
6/22/2021 13:30,65.838,8.182,62.5358,
6/22/2021 13:45,65.805,8.382,62.5337,
6/22/2021 14:00,65.795,8.481,62.5205,
6/22/2021 14:15,65.78,8.382,62.5107,
6/22/2021 14:30,65.782,8.481,62.5043,
6/22/2021 14:45,65.792,8.382,62.4931,
6/22/2021 15:00,65.792,8.382,62.4902,
6/22/2021 15:15,65.77,8.481,62.4804,
6/22/2021 15:30,65.77,8.481,62.4812,
6/22/2021 15:45,65.762,8.68,62.4772,
6/22/2021 16:00,65.762,8.68,62.4685,
6/22/2021 16:15,65.737,8.68,62.4641,
6/22/2021 16:30,65.711,8.68,62.4594,
6/22/2021 16:45,65.727,8.779,62.4576,
6/22/2021 17:00,65.688,8.779,62.4531,
6/22/2021 17:15,65.699,8.68,62.454,
6/22/2021 17:30,65.673,8.68,62.4531,
6/22/2021 17:45,65.681,8.481,62.4612,
6/22/2021 18:00,65.691,8.382,62.4655,
6/22/2021 18:15,65.673,8.182,62.469,
6/22/2021 18:30,65.681,7.983,62.4748,
6/22/2021 18:45,65.679,7.882,62.4772,
6/22/2021 19:00,65.661,7.682,62.4907,
6/22/2021 19:15,65.684,7.582,62.5096,
6/22/2021 19:30,65.707,7.481,62.5154,
6/22/2021 19:45,65.704,7.381,62.5181,
6/22/2021 20:00,65.686,7.179,62.5198,
6/22/2021 20:15,65.722,7.079,62.5371,
6/22/2021 20:30,65.732,6.978,62.5477,
6/22/2021 20:45,65.719,6.978,62.5656,
6/22/2021 21:00,65.73,6.877,62.5693,
6/22/2021 21:15,65.742,6.877,62.5743,
6/22/2021 21:30,65.752,6.775,62.5906,
6/22/2021 21:45,65.74,6.775,62.6035,
6/22/2021 22:00,65.762,6.674,62.5914,
6/22/2021 22:15,65.712,6.674,62.597,
6/22/2021 22:30,65.773,6.573,62.6071,
6/22/2021 22:45,65.76,6.573,62.6073,
6/22/2021 23:00,65.773,6.573,62.5977,
6/22/2021 23:15,65.732,6.471,62.5783,
6/22/2021 23:30,65.732,6.471,62.5757,
6/22/2021 23:45,65.717,6.37,62.5726,
6/23/2021 0:00,65.689,6.268,62.549,
6/23/2021 0:15,65.676,6.268,62.535,
6/23/2021 0:30,65.674,6.166,62.5376,
6/23/2021 0:45,65.661,6.166,62.5399,
6/23/2021 1:00,65.636,6.166,62.5139,
6/23/2021 1:15,65.621,6.064,62.5095,
6/23/2021 1:30,65.621,6.064,62.4991,
6/23/2021 1:45,65.608,6.064,62.487,
6/23/2021 2:00,65.57,6.064,62.4752,
6/23/2021 2:15,65.596,6.064,62.4599,
6/23/2021 2:30,65.58,5.962,62.4541,
6/23/2021 2:45,65.618,5.962,62.4489,
6/23/2021 3:00,65.591,5.86,62.4497,
6/23/2021 3:15,65.628,5.86,62.4389,
6/23/2021 3:30,65.639,5.757,62.4446,
6/23/2021 3:45,65.672,5.552,62.4353,
6/23/2021 4:00,65.692,5.347,62.4361,
6/23/2021 4:15,65.689,5.244,62.4447,
6/23/2021 4:30,65.689,5.244,62.4464,
6/23/2021 4:45,65.689,5.244,62.4421,
6/23/2021 5:00,65.654,5.347,62.4465,
6/23/2021 5:15,65.667,5.347,62.4565,
6/23/2021 5:30,65.679,5.347,62.4678,
6/23/2021 5:45,65.717,5.347,62.4727,
6/23/2021 6:00,65.717,5.347,62.4824,
6/23/2021 6:15,65.692,5.347,62.4911,
6/23/2021 6:30,65.702,5.244,62.5015,
6/23/2021 6:45,65.715,5.244,62.5175,
6/23/2021 7:00,65.753,5.244,62.5241,
6/23/2021 7:15,65.74,5.244,62.5401,
6/23/2021 7:30,65.753,5.244,62.5459,
6/23/2021 7:45,65.74,5.244,62.5572,
6/23/2021 8:00,65.768,5.347,62.5706,
6/23/2021 8:15,65.783,5.45,62.5822,
6/23/2021 8:30,65.788,5.655,62.5949,
6/23/2021 8:45,65.803,5.757,62.5964,
6/23/2021 9:00,65.793,5.86,62.6036,
6/23/2021 9:15,65.839,6.166,62.6084,
6/23/2021 9:30,65.808,6.471,62.6106,
6/23/2021 9:45,65.778,6.775,62.6196,
6/23/2021 10:00,65.798,7.079,62.6227,
6/23/2021 10:15,65.79,7.28,62.6275,
6/23/2021 10:30,65.785,7.582,62.6278,
6/23/2021 10:45,65.752,7.782,62.6214,
6/23/2021 11:00,65.77,7.983,62.6103,
6/23/2021 11:15,65.785,8.082,62.6085,
6/23/2021 11:30,65.742,8.382,62.6046,
6/23/2021 11:45,65.775,8.68,62.6044,
6/23/2021 12:00,65.747,9.077,62.5947,
6/23/2021 12:15,65.726,9.275,62.5919,
6/23/2021 12:30,65.759,9.571,62.5915,
6/23/2021 12:45,65.726,9.768,62.5896,
6/23/2021 13:00,65.739,9.768,62.5806,
6/23/2021 13:15,65.726,9.768,62.568,
6/23/2021 13:30,65.673,9.669,62.5545,
6/23/2021 13:45,65.678,9.866,62.5464,
6/23/2021 14:00,65.675,10.259,62.5282,
6/23/2021 14:15,65.609,10.651,62.5145,
6/23/2021 14:30,65.64,10.846,62.4985,
6/23/2021 14:45,65.604,10.944,62.4831,
6/23/2021 15:00,65.561,11.236,62.4699,
6/23/2021 15:15,65.579,11.431,62.4583,
6/23/2021 15:30,65.541,11.431,62.4495,
6/23/2021 15:45,65.538,11.334,62.4457,
6/23/2021 16:00,65.51,11.236,62.4489,
6/23/2021 16:15,65.531,11.041,62.4496,
6/23/2021 16:30,65.561,10.748,62.4524,
6/23/2021 16:45,65.543,10.553,62.4522,
6/23/2021 17:00,65.577,10.357,62.4498,
6/23/2021 17:15,65.571,10.161,62.4544,
6/23/2021 17:30,65.579,9.965,62.4592,
6/23/2021 17:45,65.561,9.768,62.4685,
6/23/2021 18:00,65.569,9.571,62.4726,
6/23/2021 18:15,65.541,9.472,62.4882,
6/23/2021 18:30,65.549,9.275,62.4856,
6/23/2021 18:45,65.557,9.077,62.5012,
6/23/2021 19:00,65.592,8.978,62.5072,
6/23/2021 19:15,65.6,8.779,62.5168,
6/23/2021 19:30,65.623,8.68,62.5259,
6/23/2021 19:45,65.62,8.581,62.5135,
6/23/2021 20:00,65.63,8.481,62.5309,
6/23/2021 20:15,65.615,8.382,62.5301,
6/23/2021 20:30,65.638,8.282,62.5352,
6/23/2021 20:45,65.61,8.182,62.5463,
6/23/2021 21:00,65.646,8.082,62.5655,
6/23/2021 21:15,65.681,7.983,62.5781,
6/23/2021 21:30,65.691,7.882,62.5915,
6/23/2021 21:45,65.704,7.882,62.5884,
6/23/2021 22:00,65.739,7.782,62.5983,
6/23/2021 22:15,65.699,7.682,62.6027,
6/23/2021 22:30,65.686,7.682,62.6068,
6/23/2021 22:45,65.699,7.682,62.6068,
6/23/2021 23:00,65.684,7.582,62.6081,
6/23/2021 23:15,65.684,7.582,62.6031,
6/23/2021 23:30,65.684,7.582,62.6028,
6/23/2021 23:45,65.656,7.481,62.5975,
6/24/2021 0:00,65.656,7.481,62.5849,
6/24/2021 0:15,65.641,7.381,62.5913,
6/24/2021 0:30,65.603,7.381,62.5656,
6/24/2021 0:45,65.6,7.28,62.5399,
6/24/2021 1:00,65.572,7.179,62.5344,
6/24/2021 1:15,65.557,7.079,62.5276,
6/24/2021 1:30,65.555,6.978,62.5243,
6/24/2021 1:45,65.555,6.978,62.5069,
6/24/2021 2:00,65.565,6.877,62.5008,
6/24/2021 2:15,65.514,6.877,62.4869,
6/24/2021 2:30,65.512,6.775,62.4817,
6/24/2021 2:45,65.512,6.775,62.4802,
6/24/2021 3:00,65.471,6.674,62.4708,
6/24/2021 3:15,65.459,6.674,62.4631,
6/24/2021 3:30,65.481,6.573,62.4579,
6/24/2021 3:45,65.456,6.573,62.4398,
6/24/2021 4:00,65.456,6.573,62.4364,
6/24/2021 4:15,65.416,6.471,62.4429,
6/24/2021 4:30,65.416,6.471,62.4386,
6/24/2021 4:45,65.428,6.471,62.4457,
6/24/2021 5:00,65.401,6.37,62.442,
6/24/2021 5:15,65.439,6.37,62.4454,
6/24/2021 5:30,65.436,6.268,62.4572,
6/24/2021 5:45,65.436,6.268,62.461,
6/24/2021 6:00,65.423,6.268,62.4643,
6/24/2021 6:15,65.408,6.166,62.4584,
6/24/2021 6:30,65.421,6.166,62.4604,
6/24/2021 6:45,65.446,6.166,62.4819,
6/24/2021 7:00,65.446,6.166,62.4937,
6/24/2021 7:15,65.484,6.166,62.5033,
6/24/2021 7:30,65.449,6.268,62.5106,
6/24/2021 7:45,65.476,6.37,62.5234,
6/24/2021 8:00,65.517,6.471,62.5283,
6/24/2021 8:15,65.469,6.573,62.5237,
6/24/2021 8:30,65.497,6.674,62.5257,
6/24/2021 8:45,65.474,6.775,62.5267,
6/24/2021 9:00,65.494,7.079,62.532,
6/24/2021 9:15,65.514,7.381,62.5464,
6/24/2021 9:30,65.499,7.782,62.5492,
6/24/2021 9:45,65.483,8.182,62.5556,
6/24/2021 10:00,65.509,8.68,62.5595,
6/24/2021 10:15,65.493,9.077,62.5686,
6/24/2021 10:30,65.496,9.669,62.571,
6/24/2021 10:45,65.495,10.161,62.5705,
6/24/2021 11:00,65.47,10.651,62.5582,
6/24/2021 11:15,65.482,11.139,62.5496,
6/24/2021 11:30,65.482,11.625,62.5435,
6/24/2021 11:45,65.469,12.11,62.5321,
6/24/2021 12:00,65.444,12.594,62.5269,
6/24/2021 12:15,65.431,13.076,62.5103,
6/24/2021 12:30,65.403,13.461,62.5094,
6/24/2021 12:45,65.413,13.846,62.5044,
6/24/2021 13:00,65.396,14.134,62.4996,
6/24/2021 13:15,65.388,14.325,62.4846,
6/24/2021 13:30,65.37,14.613,62.4682,
6/24/2021 13:45,65.35,14.804,62.4441,
6/24/2021 14:00,65.34,14.9,62.4315,
6/24/2021 14:15,65.294,15.091,62.4163,
6/24/2021 14:30,65.296,15.187,62.4062,
6/24/2021 14:45,65.271,15.187,62.3837,
6/24/2021 15:00,65.248,15.282,62.3674,
6/24/2021 15:15,65.241,14.996,62.3507,
6/24/2021 15:30,65.225,14.9,62.3483,
6/24/2021 15:45,65.22,14.709,62.3498,
6/24/2021 16:00,65.215,14.517,62.3476,
6/24/2021 16:15,65.167,14.134,62.3359,
6/24/2021 16:30,65.208,13.75,62.3455,
6/24/2021 16:45,65.2,13.461,62.3563,
6/24/2021 17:00,65.205,13.173,62.3589,
6/24/2021 17:15,65.2,12.98,62.3664,
6/24/2021 17:30,65.221,12.787,62.3775,
6/24/2021 17:45,65.193,12.69,62.3754,
6/24/2021 18:00,65.213,12.497,62.3784,
6/24/2021 18:15,65.208,12.304,62.3983,
6/24/2021 18:30,65.213,12.013,62.3979,
6/24/2021 18:45,65.208,11.819,62.4003,
6/24/2021 19:00,65.226,11.528,62.4115,
6/24/2021 19:15,65.219,11.236,62.4251,
6/24/2021 19:30,65.239,11.041,62.4418,
6/24/2021 19:45,65.259,10.846,62.45,
6/24/2021 20:00,65.265,10.553,62.4667,
6/24/2021 20:15,65.272,10.357,62.4775,
6/24/2021 20:30,65.28,10.161,62.4814,
6/24/2021 20:45,65.288,9.965,62.4973,
6/24/2021 21:00,65.298,9.866,62.5071,
6/24/2021 21:15,65.306,9.669,62.5043,
6/24/2021 21:30,65.306,9.669,62.5109,
6/24/2021 21:45,65.316,9.571,62.5195,
6/24/2021 22:00,65.313,9.472,62.5179,
6/24/2021 22:15,65.275,9.472,62.5128,
6/24/2021 22:30,65.311,9.373,62.5191,
6/24/2021 22:45,65.308,9.275,62.5202,
6/24/2021 23:00,65.308,9.275,62.5284,
6/24/2021 23:15,65.293,9.176,62.5197,
6/24/2021 23:30,65.293,9.176,62.5261,
6/24/2021 23:45,65.28,9.176,62.5315,
6/25/2021 0:00,65.318,9.176,62.5198,
6/25/2021 0:15,65.303,9.077,62.5075,
6/25/2021 0:30,65.275,8.978,62.4933,
6/25/2021 0:45,65.26,8.879,62.4891,
6/25/2021 1:00,65.243,8.68,62.4826,
6/25/2021 1:15,65.253,8.581,62.4742,
6/25/2021 1:30,65.21,8.382,62.4633,
6/25/2021 1:45,65.185,8.382,62.4468,
6/25/2021 2:00,65.195,8.282,62.4289,
6/25/2021 2:15,65.18,8.182,62.4274,
6/25/2021 2:30,65.164,8.082,62.4218,
6/25/2021 2:45,65.162,7.983,62.4235,
6/25/2021 3:00,65.175,7.983,62.4218,
6/25/2021 3:15,65.159,7.882,62.4059,
6/25/2021 3:30,65.144,7.782,62.4034,
6/25/2021 3:45,65.144,7.782,62.4064,
6/25/2021 4:00,65.142,7.682,62.3967,
6/25/2021 4:15,65.127,7.582,62.3875,
6/25/2021 4:30,65.124,7.481,62.3832,
6/25/2021 4:45,65.134,7.381,62.3785,
6/25/2021 5:00,65.122,7.381,62.3787,
6/25/2021 5:15,65.119,7.28,62.3811,
6/25/2021 5:30,65.117,7.179,62.3737,
6/25/2021 5:45,65.104,7.179,62.3867,
6/25/2021 6:00,65.127,7.079,62.3973,
6/25/2021 6:15,65.152,7.079,62.4056,
6/25/2021 6:30,65.152,7.079,62.4159,
6/25/2021 6:45,65.14,7.079,62.43,
6/25/2021 7:00,65.167,7.179,62.4349,
6/25/2021 7:15,65.155,7.179,62.4426,
6/25/2021 7:30,65.17,7.28,62.4521,
6/25/2021 7:45,65.198,7.381,62.4793,
6/25/2021 8:00,65.21,7.381,62.4967,
6/25/2021 8:15,65.238,7.481,62.4948,
6/25/2021 8:30,65.228,7.582,62.4969,
6/25/2021 8:45,65.218,7.682,62.5008,
6/25/2021 9:00,65.23,7.682,62.5105,
6/25/2021 9:15,65.248,7.882,62.5244,
6/25/2021 9:30,65.263,7.983,62.5257,
6/25/2021 9:45,65.253,8.082,62.5351,
6/25/2021 10:00,65.24,8.082,62.5313,
6/25/2021 10:15,65.256,8.182,62.5262,
6/25/2021 10:30,65.245,8.282,62.5305,
6/25/2021 10:45,65.248,8.382,62.5356,
6/25/2021 11:00,65.25,8.481,,
6/25/2021 11:15,65.24,8.581,62.5366,
6/25/2021 11:30,65.228,8.581,62.5302,
6/25/2021 11:45,65.24,8.581,62.5325,
6/25/2021 12:00,65.243,8.68,62.5213,
6/25/2021 12:15,65.243,8.68,62.5191,
6/25/2021 12:30,65.278,8.581,62.5146,
6/25/2021 12:45,65.291,8.581,62.5034,
6/25/2021 13:00,62.849,8.581,62.4877,
6/25/2021 13:15,62.885,10.063,62.4739,
6/25/2021 13:30,62.865,15.282,62.4547,
6/25/2021 13:45,62.834,15.569,62.4372,
6/25/2021 14:00,65.003,11.236,62.4203,
6/25/2021 14:15,64.953,9.768,62.4059,
6/25/2021 14:30,64.931,9.866,62.3884,
6/25/2021 14:45,64.91,10.063,62.3766,
6/25/2021 15:00,64.918,10.357,62.3577,
6/25/2021 15:15,64.847,10.553,62.3378,
6/25/2021 15:30,64.836,10.651,62.328,
6/25/2021 15:45,64.839,10.748,62.324,
6/25/2021 16:00,64.816,10.846,62.3127,
6/25/2021 16:15,64.829,10.846,62.3174,
6/25/2021 16:30,64.816,10.846,62.3157,
6/25/2021 16:45,64.816,10.846,62.3276,
6/25/2021 17:00,64.824,10.651,62.3205,
6/25/2021 17:15,64.796,10.553,62.3249,
6/25/2021 17:30,64.793,10.455,62.328,
6/25/2021 17:45,64.814,10.259,62.3355,
6/25/2021 18:00,64.811,10.161,62.3294,
6/25/2021 18:15,64.819,9.965,62.347,
6/25/2021 18:30,64.814,9.768,62.3439,
6/25/2021 18:45,64.809,9.571,62.3552,
6/25/2021 19:00,64.817,9.373,62.3646,
6/25/2021 19:15,64.84,9.275,62.3784,
6/25/2021 19:30,64.837,9.176,62.3947,
6/25/2021 19:45,64.847,9.077,62.4045,
6/25/2021 20:00,64.845,8.978,62.4207,
6/25/2021 20:15,64.88,8.879,62.4256,
6/25/2021 20:30,64.893,8.879,62.4365,
6/25/2021 20:45,64.903,8.779,62.4498,
6/25/2021 21:00,64.903,8.779,62.4481,
6/25/2021 21:15,64.888,8.68,62.4588,
6/25/2021 21:30,64.888,8.68,62.4648,
6/25/2021 21:45,64.898,8.581,62.4571,
6/25/2021 22:00,64.896,8.481,62.4672,
6/25/2021 22:15,64.896,8.481,62.4727,
6/25/2021 22:30,64.893,8.382,62.4727,
6/25/2021 22:45,64.906,8.382,62.4825,
6/25/2021 23:00,64.893,8.382,62.4778,
6/25/2021 23:15,64.891,8.282,62.4769,
6/25/2021 23:30,64.878,8.282,62.4714,
6/25/2021 23:45,64.914,8.182,62.4734,
6/26/2021 0:00,64.901,8.182,62.4664,
6/26/2021 0:15,64.899,8.082,62.4512,
6/26/2021 0:30,64.886,8.082,62.4417,
6/26/2021 0:45,64.873,8.082,62.4267,
6/26/2021 1:00,64.858,7.983,62.4138,
6/26/2021 1:15,64.833,7.983,62.4095,
6/26/2021 1:30,64.818,7.882,62.3936,
6/26/2021 1:45,64.818,7.882,62.3957,
6/26/2021 2:00,64.805,7.882,62.3795,
6/26/2021 2:15,64.79,7.782,62.3709,
6/26/2021 2:30,64.79,7.782,62.3697,
6/26/2021 2:45,64.777,7.782,62.3594,
6/26/2021 3:00,64.787,7.682,62.352,
6/26/2021 3:15,64.775,7.682,62.349,
6/26/2021 3:30,64.787,7.682,62.347,
6/26/2021 3:45,64.772,7.582,62.3343,
6/26/2021 4:00,64.76,7.582,62.3295,
6/26/2021 4:15,64.76,7.582,62.3367,
6/26/2021 4:30,64.757,7.481,62.3441,
6/26/2021 4:45,64.757,7.481,62.3389,
6/26/2021 5:00,64.77,7.481,62.3551,
6/26/2021 5:15,64.77,7.481,62.3442,
6/26/2021 5:30,64.767,7.381,62.34,
6/26/2021 5:45,64.755,7.381,62.3462,
6/26/2021 6:00,64.78,7.381,62.3558,
6/26/2021 6:15,64.78,7.381,62.3562,
6/26/2021 6:30,64.79,7.28,62.3642,
6/26/2021 6:45,64.816,7.28,62.3719,
6/26/2021 7:00,64.828,7.28,62.3963,
6/26/2021 7:15,64.813,7.179,62.4017,
6/26/2021 7:30,64.851,7.179,62.4245,
6/26/2021 7:45,64.864,7.179,62.434,
6/26/2021 8:00,64.876,7.179,62.4581,
6/26/2021 8:15,64.891,7.28,62.4774,
6/26/2021 8:30,64.904,7.28,62.4764,
6/26/2021 8:45,64.891,7.28,62.4752,
6/26/2021 9:00,64.881,7.381,62.4793,
6/26/2021 9:15,64.909,7.481,62.4755,
6/26/2021 9:30,64.889,7.682,62.4826,
6/26/2021 9:45,64.891,7.782,62.469,
6/26/2021 10:00,64.909,7.983,62.4813,
6/26/2021 10:15,64.899,8.082,62.4871,
6/26/2021 10:30,64.926,8.182,62.4972,
6/26/2021 10:45,64.891,8.282,62.4993,
6/26/2021 11:00,64.891,8.282,62.5034,
6/26/2021 11:15,64.906,8.382,62.5089,
6/26/2021 11:30,64.893,8.382,62.5072,
6/26/2021 11:45,64.871,8.481,62.4899,
6/26/2021 12:00,64.863,8.68,62.4784,
6/26/2021 12:15,64.88,8.879,62.4785,
6/26/2021 12:30,64.893,8.879,62.4728,
6/26/2021 12:45,64.896,8.978,62.4616,
6/26/2021 13:00,64.901,9.176,62.4496,
6/26/2021 13:15,64.888,9.176,62.4456,
6/26/2021 13:30,64.901,9.176,62.4396,
6/26/2021 13:45,64.888,9.176,62.4321,
6/26/2021 14:00,64.888,9.176,62.4262,
6/26/2021 14:15,64.893,9.373,62.4106,
6/26/2021 14:30,64.87,9.472,62.3909,
6/26/2021 14:45,64.834,9.571,62.3731,
6/26/2021 15:00,64.829,9.866,62.3678,
6/26/2021 15:15,64.819,9.965,62.3555,
6/26/2021 15:30,64.806,9.965,62.3426,
6/26/2021 15:45,64.781,9.965,62.3319,
6/26/2021 16:00,64.781,9.965,62.3159,
6/26/2021 16:15,64.779,9.866,62.3142,
6/26/2021 16:30,64.804,9.866,62.3152,
6/26/2021 16:45,64.789,9.768,62.3105,
6/26/2021 17:00,64.789,9.768,62.3119,
6/26/2021 17:15,64.774,9.669,62.3097,
6/26/2021 17:30,64.774,9.669,62.3156,
6/26/2021 17:45,64.784,9.571,62.309,
6/26/2021 18:00,64.781,9.472,62.3143,
6/26/2021 18:15,64.804,9.373,62.319,
6/26/2021 18:30,64.789,9.275,62.324,
6/26/2021 18:45,64.787,9.176,62.3307,
6/26/2021 19:00,64.782,8.978,62.3538,
6/26/2021 19:15,64.804,8.879,62.3609,
6/26/2021 19:30,64.83,8.879,62.3704,
6/26/2021 19:45,64.84,8.779,62.3858,
6/26/2021 20:00,64.863,8.68,62.4134,
6/26/2021 20:15,64.888,8.68,62.4265,
6/26/2021 20:30,64.86,8.581,62.4366,
6/26/2021 20:45,64.921,8.481,62.4484,
6/26/2021 21:00,64.995,8.382,62.4684,
6/26/2021 21:15,65.033,8.382,62.4811,
6/26/2021 21:30,65.043,8.282,62.496,
6/26/2021 21:45,65.028,8.182,62.4869,
6/26/2021 22:00,65.028,8.182,62.4879,
6/26/2021 22:15,65.025,8.082,62.4982,
6/26/2021 22:30,65.023,7.983,62.5033,
6/26/2021 22:45,65.01,7.983,62.5013,
6/26/2021 23:00,65.008,7.882,62.5009,
6/26/2021 23:15,65.02,7.882,62.5105,
6/26/2021 23:30,64.995,7.882,62.5017,
6/26/2021 23:45,64.98,7.782,62.4966,
6/27/2021 0:00,64.992,7.782,62.4963,
6/27/2021 0:15,64.952,7.682,62.4834,
6/27/2021 0:30,64.939,7.682,62.4605,
6/27/2021 0:45,64.939,7.682,62.4601,
6/27/2021 1:00,64.912,7.582,62.4448,
6/27/2021 1:15,64.886,7.582,62.4286,
6/27/2021 1:30,64.869,7.381,62.4207,
6/27/2021 1:45,64.853,7.28,62.4107,
6/27/2021 2:00,64.838,7.179,62.3989,
6/27/2021 2:15,64.836,7.079,62.3856,
6/27/2021 2:30,64.833,6.978,62.3811,
6/27/2021 2:45,64.831,6.877,62.3857,
6/27/2021 3:00,64.831,6.877,62.3893,
6/27/2021 3:15,64.793,6.877,62.3749,
6/27/2021 3:30,64.79,6.775,62.3595,
6/27/2021 3:45,64.778,6.775,62.3631,
6/27/2021 4:00,64.765,6.775,62.3625,
6/27/2021 4:15,64.778,6.775,62.3564,
6/27/2021 4:30,64.765,6.775,62.3589,
6/27/2021 4:45,64.765,6.775,62.3544,
6/27/2021 5:00,64.753,6.775,62.3512,
6/27/2021 5:15,64.763,6.674,62.3524,
6/27/2021 5:30,64.75,6.674,62.3678,
6/27/2021 5:45,64.786,6.573,62.3742,
6/27/2021 6:00,64.76,6.573,62.3804,
6/27/2021 6:15,64.773,6.573,62.3826,
6/27/2021 6:30,64.773,6.573,62.3852,
6/27/2021 6:45,64.786,6.573,62.3936,
6/27/2021 7:00,64.798,6.573,62.4069,
6/27/2021 7:15,64.823,6.573,62.4275,
6/27/2021 7:30,64.811,6.573,62.4444,
6/27/2021 7:45,64.836,6.573,62.4461,
6/27/2021 8:00,64.813,6.674,62.4647,
6/27/2021 8:15,64.826,6.674,62.4715,
6/27/2021 8:30,64.854,6.775,62.476,
6/27/2021 8:45,64.831,6.877,62.4709,
6/27/2021 9:00,64.849,7.079,62.4773,
6/27/2021 9:15,64.838,7.179,62.476,
6/27/2021 9:30,64.826,7.179,62.4805,
6/27/2021 9:45,64.833,7.481,62.4817,
6/27/2021 10:00,64.851,7.682,62.4921,
6/27/2021 10:15,64.853,7.782,62.5072,
6/27/2021 10:30,64.858,7.983,62.511,
6/27/2021 10:45,64.861,8.082,62.5134,
6/27/2021 11:00,64.853,8.282,62.5153,
6/27/2021 11:15,64.83,8.382,62.5145,
6/27/2021 11:30,64.858,8.481,62.52,
6/27/2021 11:45,64.848,8.581,62.5106,
6/27/2021 12:00,64.812,8.68,62.4907,
6/27/2021 12:15,64.83,8.879,62.4941,
6/27/2021 12:30,64.804,8.879,62.4823,
6/27/2021 12:45,64.807,8.978,62.4761,
6/27/2021 13:00,64.799,9.176,62.4612,
6/27/2021 13:15,64.774,9.176,62.4518,
6/27/2021 13:30,64.749,9.176,62.4323,
6/27/2021 13:45,64.723,9.176,62.4202,
6/27/2021 14:00,64.698,9.176,62.4069,
6/27/2021 14:15,64.713,9.275,62.3975,
6/27/2021 14:30,64.698,9.176,62.3868,
6/27/2021 14:45,64.66,9.176,62.3721,
6/27/2021 15:00,64.66,9.176,62.353,
6/27/2021 15:15,64.65,9.275,62.344,
6/27/2021 15:30,64.635,9.176,62.3319,
6/27/2021 15:45,64.622,9.176,62.3295,
6/27/2021 16:00,64.645,9.077,62.3367,
6/27/2021 16:15,64.67,9.077,62.3358,
6/27/2021 16:30,64.645,9.077,62.3236,
6/27/2021 16:45,64.645,9.077,62.3304,
6/27/2021 17:00,64.63,8.978,62.3352,
6/27/2021 17:15,64.653,8.879,62.343,
6/27/2021 17:30,64.627,8.879,62.3319,
6/27/2021 17:45,64.615,8.879,62.3378,
6/27/2021 18:00,64.65,8.779,62.3557,
6/27/2021 18:15,64.66,8.68,62.3749,
